PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
JU_Z03_GEM,Jupiter,Z03,387,332,719,0.54,0.46
JU_Z04_CAN,Jupiter,Z04,409,395,804,0.51,0.49
JU_Z05_LEO,Jupiter,Z05,424,392,816,0.52,0.48
JU_Z06_VIR,Jupiter,Z06,406,419,825,0.49,0.51
JU_Z07_LIB,Jupiter,Z07,464,366,830,0.56,0.44
JU_Z08_SCO,Jupiter,Z08,439,391,830,0.53,0.47
JU_Z09_SAG,Jupiter,Z09,451,371,822,0.55,0.45
JU_Z10_CAP,Jupiter,Z10,553,510,1063,0.52,0.48
JU_Z11_AQU,Jupiter,Z11,458,362,820,0.56,0.44
JU_Z12_PIS,Jupiter,Z12,394,317,711,0.55,0.45
MA_Z01_ARI,Mars,Z01,430,347,777,0.55,0.45
MA_Z02_TAU,Mars,Z02,359,364,723,0.5,0.5
MA_Z03_GEM,Mars,Z03,412,339,751,0.55,0.45
MA_Z04_CAN,Mars,Z04,406,423,829,0.49,0.51
MA_Z05_LEO,Mars,Z05,457,429,886,0.52,0.48
MA_Z06_VIR,Mars,Z06,510,385,895,0.57,0.43
MA_Z07_LIB,Mars,Z07,463,394,857,0.54,0.46
MA_Z08_SCO,Mars,Z08,483,412,895,0.54,0.46
MA_Z09_SAG,Mars,Z09,395,385,780,0.51,0.49
MA_Z10_CAP,Mars,Z10,407,318,725,0.56,0.44
MA_Z11_AQU,Mars,Z11,338,307,645,0.52,0.48
MA_Z12_PIS,Mars,Z12,367,304,671,0.55,0.45
ME_Z01_ARI,Mercury,Z01,396,355,751,0.53,0.47
ME_Z02_TAU,Mercury,Z02,374,316,690,0.54,0.46
ME_Z03_GEM,Mercury,Z03,328,350,678,0.48,0.52
ME_Z04_CAN,Mercury,Z04,377,384,761,0.5,0.5
ME_Z05_LEO,Mercury,Z05,417,374,791,0.53,0.47
ME_Z06_VIR,Mercury,Z06,429,359,788,0.54,0.46
ME_Z07_LIB,Mercury,Z07,419,399,818,0.51,0.49
ME_Z08_SCO,Mercury,Z08,478,422,900,0.53,0.47
ME_Z09_SAG,Mercury,Z09,488,363,851,0.57,0.43
ME_Z10_CAP,Mercury,Z10,447,343,790,0.57,0.43
ME_Z11_AQU,Mercury,Z11,422,394,816,0.52,0.48
ME_Z12_PIS,Mercury,Z12,452,348,800,0.56,0.44
MO_Z01_ARI,Moon,Z01,413,382,795,0.52,0.48
MO_Z02_TAU,Moon,Z02,438,356,794,0.55,0.45
MO_Z03_GEM,Moon,Z03,442,345,787,0.56,0.44
MO_Z04_CAN,Moon,Z04,412,383,795,0.52,0.48
MO_Z05_LEO,Moon,Z05,415,376,791,0.52,0.48
MO_Z06_VIR,Moon,Z06,410,373,783,0.52,0.48
MO_Z07_LIB,Moon,Z07,414,371,785,0.53,0.47
MO_Z08_SCO,Moon,Z08,408,362,770,0.53,0.47
MO_Z09_SAG,Moon,Z09,390,381,771,0.51,0.49
MO_Z10_CAP,Moon,Z10,429,355,784,0.55,0.45
MO_Z11_AQU,Moon,Z11,426,362,788,0.54,0.46
MO_Z12_PIS,Moon,Z12,430,361,791,0.54,0.46
NE_Z09_SAG,Neptune,Z09,73,45,118,0.62,0.38
NE_Z10_CAP,Neptune,Z10,1936,1651,3587,0.54,0.46
NE_Z11_AQU,Neptune,Z11,1768,1612,3380,0.52,0.48
NE_Z12_PIS,Neptune,Z12,1250,1099,2349,0.53,0.47
NN_Z01_ARI,NNode,Z01,445,347,792,0.56,0.44
NN_Z02_TAU,NNode,Z02,442,353,795,0.56,0.44
NN_Z03_GEM,NNode,Z03,367,382,749,0.49,0.51
NN_Z04_CAN,NNode,Z04,398,384,782,0.51,0.49
NN_Z05_LEO,NNode,Z05,431,353,784,0.55,0.45
NN_Z06_VIR,NNode,Z06,414,368,782,0.53,0.47
NN_Z07_LIB,NNode,Z07,436,348,784,0.56,0.44
NN_Z08_SCO,NNode,Z08,420,377,797,0.53,0.47
NN_Z09_SAG,NNode,Z09,415,377,792,0.52,0.48
NN_Z10_CAP,NNode,Z10,431,361,792,0.54,0.46
NN_Z11_AQU,NNode,Z11,405,388,793,0.51,0.49
NN_Z12_PIS,NNode,Z12,423,369,792,0.53,0.47
PA_Z01_ARI,Pallas,Z01,491,419,910,0.54,0.46
PA_Z02_TAU,Pallas,Z02,307,307,614,0.5,0.5
PA_Z03_GEM,Pallas,Z03,261,234,495,0.53,0.47
PA_Z04_CAN,Pallas,Z04,213,186,399,0.53,0.47
PA_Z05_LEO,Pallas,Z05,272,206,478,0.57,0.43
PA_Z06_VIR,Pallas,Z06,369,296,665,0.55,0.45
PA_Z07_LIB,Pallas,Z07,390,334,724,0.54,0.46
PA_Z08_SCO,Pallas,Z08,454,348,802,0.57,0.43
PA_Z09_SAG,Pallas,Z09,404,394,798,0.51,0.49
PA_Z10_CAP,Pallas,Z10,512,484,996,0.51,0.49
PA_Z11_AQU,Pallas,Z11,668,597,1265,0.53,0.47
PA_Z12_PIS,Pallas,Z12,686,602,1288,0.53,0.47
PH_Z01_ARI,Pholus,Z01,184,154,338,0.54,0.46
PH_Z02_TAU,Pholus,Z02,427,328,755,0.57,0.43
PH_Z03_GEM,Pholus,Z03,313,248,561,0.56,0.44
PH_Z04_CAN,Pholus,Z04,235,205,440,0.53,0.47
PH_Z05_LEO,Pholus,Z05,239,257,496,0.48,0.52
PH_Z06_VIR,Pholus,Z06,340,287,627,0.54,0.46
PH_Z07_LIB,Pholus,Z07,456,397,853,0.53,0.47
PH_Z08_SCO,Pholus,Z08,778,742,1520,0.51,0.49
PH_Z09_SAG,Pholus,Z09,1748,1515,3263,0.54,0.46
PH_Z10_CAP,Pholus,Z10,307,274,581,0.53,0.47
PL_Z07_LIB,Pluto,Z07,37,35,72,0.51,0.49
PL_Z08_SCO,Pluto,Z08,1585,1351,2936,0.54,0.46
PL_Z09_SAG,Pluto,Z09,1701,1564,3265,0.52,0.48
PL_Z10_CAP,Pluto,Z10,1704,1457,3161,0.54,0.46
SA_Z01_ARI,Saturn,Z01,354,281,635,0.56,0.44
SA_Z02_TAU,Saturn,Z02,303,289,592,0.51,0.49
SA_Z03_GEM,Saturn,Z03,270,309,579,0.47,0.53
SA_Z04_CAN,Saturn,Z04,288,248,536,0.54,0.46
SA_Z05_LEO,Saturn,Z05,293,243,536,0.55,0.45
SA_Z06_VIR,Saturn,Z06,307,310,617,0.5,0.5
SA_Z07_LIB,Saturn,Z07,370,294,664,0.56,0.44
SA_Z08_SCO,Saturn,Z08,609,503,1112,0.55,0.45
SA_Z09_SAG,Saturn,Z09,759,614,1373,0.55,0.45
SA_Z10_CAP,Saturn,Z10,719,633,1352,0.53,0.47
SA_Z11_AQU,Saturn,Z11,436,407,843,0.52,0.48
SA_Z12_PIS,Saturn,Z12,319,276,595,0.54,0.46
SN_Z01_ARI,SNode,Z01,436,348,784,0.56,0.44
SN_Z02_TAU,SNode,Z02,420,377,797,0.53,0.47
SN_Z03_GEM,SNode,Z03,415,377,792,0.52,0.48
SN_Z04_CAN,SNode,Z04,431,361,792,0.54,0.46
SN_Z05_LEO,SNode,Z05,405,388,793,0.51,0.49
SN_Z06_VIR,SNode,Z06,423,369,792,0.53,0.47
SN_Z07_LIB,SNode,Z07,445,347,792,0.56,0.44
SN_Z08_SCO,SNode,Z08,442,353,795,0.56,0.44
SN_Z09_SAG,SNode,Z09,367,382,749,0.49,0.51
SN_Z10_CAP,SNode,Z10,398,384,782,0.51,0.49
SN_Z11_AQU,SNode,Z11,431,353,784,0.55,0.45
SN_Z12_PIS,SNode,Z12,414,368,782,0.53,0.47
SU_Z01_ARI,Sun,Z01,405,357,762,0.53,0.47
SU_Z02_TAU,Sun,Z02,428,358,786,0.54,0.46
SU_Z03_GEM,Sun,Z03,394,408,802,0.49,0.51
SU_Z04_CAN,Sun,Z04,422,407,829,0.51,0.49
SU_Z05_LEO,Sun,Z05,430,398,828,0.52,0.48
SU_Z06_VIR,Sun,Z06,406,384,790,0.51,0.49
SU_Z07_LIB,Sun,Z07,440,365,805,0.55,0.45
SU_Z08_SCO,Sun,Z08,419,371,790,0.53,0.47
SU_Z09_SAG,Sun,Z09,431,349,780,0.55,0.45
SU_Z10_CAP,Sun,Z10,404,273,677,0.6,0.4
SU_Z11_AQU,Sun,Z11,435,358,793,0.55,0.45
SU_Z12_PIS,Sun,Z12,413,379,792,0.52,0.48
UR_Z01_ARI,Uranus,Z01,1054,887,1941,0.54,0.46
UR_Z02_TAU,Uranus,Z02,307,298,605,0.51,0.49
UR_Z09_SAG,Uranus,Z09,671,529,1200,0.56,0.44
UR_Z10_CAP,Uranus,Z10,989,880,1869,0.53,0.47
UR_Z11_AQU,Uranus,Z11,995,936,1931,0.52,0.48
UR_Z12_PIS,Uranus,Z12,1011,877,1888,0.54,0.46
VE_Z01_ARI,Venus,Z01,522,424,946,0.55,0.45
VE_Z02_TAU,Venus,Z02,326,339,665,0.49,0.51
VE_Z03_GEM,Venus,Z03,526,465,991,0.53,0.47
VE_Z04_CAN,Venus,Z04,335,347,682,0.49,0.51
VE_Z05_LEO,Venus,Z05,447,410,857,0.52,0.48
VE_Z06_VIR,Venus,Z06,406,349,755,0.54,0.46
VE_Z07_LIB,Venus,Z07,363,348,711,0.51,0.49
VE_Z08_SCO,Venus,Z08,496,438,934,0.53,0.47
VE_Z09_SAG,Venus,Z09,368,290,658,0.56,0.44
VE_Z10_CAP,Venus,Z10,473,374,847,0.56,0.44
VE_Z11_AQU,Venus,Z11,398,301,699,0.57,0.43
VE_Z12_PIS,Venus,Z12,367,322,689,0.53,0.47
VS_Z01_ARI,Vesta,Z01,446,412,858,0.52,0.48
VS_Z02_TAU,Vesta,Z02,474,493,967,0.49,0.51
VS_Z03_GEM,Vesta,Z03,506,422,928,0.55,0.45
VS_Z04_CAN,Vesta,Z04,485,469,954,0.51,0.49
VS_Z05_LEO,Vesta,Z05,497,400,897,0.55,0.45
VS_Z06_VIR,Vesta,Z06,394,368,762,0.52,0.48
VS_Z07_LIB,Vesta,Z07,396,358,754,0.53,0.47
VS_Z08_SCO,Vesta,Z08,350,267,617,0.57,0.43
VS_Z09_SAG,Vesta,Z09,378,282,660,0.57,0.43
VS_Z10_CAP,Vesta,Z10,364,318,682,0.53,0.47
VS_Z11_AQU,Vesta,Z11,332,292,624,0.53,0.47
VS_Z12_PIS,Vesta,Z12,405,326,731,0.55,0.45
