PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
NE_VM20,Neptune,PurvaAshada,865,741,1606,0.54,0.46
NE_VM21,Neptune,UttaraAshada,834,731,1565,0.53,0.47
NE_VM22,Neptune,Shravana,792,751,1543,0.51,0.49
NE_VM23,Neptune,Danishtha,774,744,1518,0.51,0.49
NE_VM24,Neptune,Shatabhisha,800,715,1515,0.53,0.47
NE_VM25,Neptune,PurvaBhadrapada,385,351,736,0.52,0.48
NN_VM01,NNode,Aswini,201,153,354,0.57,0.43
NN_VM02,NNode,Bharani,188,165,353,0.53,0.47
NN_VM03,NNode,Krittica,207,145,352,0.59,0.41
NN_VM04,NNode,Rohini,156,163,319,0.49,0.51
NN_VM05,NNode,Mrigashira,172,173,345,0.5,0.5
NN_VM06,NNode,Ardra,176,173,349,0.5,0.5
NN_VM07,NNode,Punavasu,182,168,350,0.52,0.48
NN_VM08,NNode,Pushya,177,169,346,0.51,0.49
NN_VM09,NNode,Ashlesha,178,171,349,0.51,0.49
NN_VM10,NNode,Magha,182,164,346,0.53,0.47
NN_VM11,NNode,PurvaPhalguni,193,158,351,0.55,0.45
NN_VM12,NNode,UttaraPhalguni,180,165,345,0.52,0.48
NN_VM13,NNode,Hasta,189,158,347,0.54,0.46
NN_VM14,NNode,Chitra,192,159,351,0.55,0.45
NN_VM15,NNode,Swati,194,160,354,0.55,0.45
NN_VM16,NNode,Vishakha,196,157,353,0.56,0.44
NN_VM17,NNode,Anuradha,181,172,353,0.51,0.49
NN_VM18,NNode,Jyeshtha,176,178,354,0.5,0.5
NN_VM19,NNode,Mula,174,177,351,0.5,0.5
NN_VM20,NNode,PurvaAshada,178,175,353,0.5,0.5
NN_VM21,NNode,UttaraAshada,193,157,350,0.55,0.45
NN_VM22,NNode,Shravana,173,179,352,0.49,0.51
NN_VM23,NNode,Danishtha,174,176,350,0.5,0.5
NN_VM24,NNode,Shatabhisha,198,156,354,0.56,0.44
NN_VM25,NNode,PurvaBhadrapada,189,162,351,0.54,0.46
NN_VM26,NNode,UttaraBhadrapada,196,155,351,0.56,0.44
NN_VM27,NNode,Revati,204,149,353,0.58,0.42
PA_VM01,Pallas,Aswini,174,167,341,0.51,0.49
PA_VM02,Pallas,Bharani,151,153,304,0.5,0.5
PA_VM03,Pallas,Krittica,103,92,195,0.53,0.47
PA_VM04,Pallas,Rohini,112,110,222,0.5,0.5
PA_VM05,Pallas,Mrigashira,131,111,242,0.54,0.46
PA_VM06,Pallas,Ardra,105,90,195,0.54,0.46
PA_VM07,Pallas,Punavasu,73,67,140,0.52,0.48
PA_VM08,Pallas,Pushya,113,106,219,0.52,0.48
PA_VM09,Pallas,Ashlesha,116,79,195,0.59,0.41
PA_VM10,Pallas,Magha,137,126,263,0.52,0.48
PA_VM11,Pallas,PurvaPhalguni,162,131,293,0.55,0.45
PA_VM12,Pallas,UttaraPhalguni,163,137,300,0.54,0.46
PA_VM13,Pallas,Hasta,163,142,305,0.53,0.47
PA_VM14,Pallas,Chitra,183,172,355,0.52,0.48
PA_VM15,Pallas,Swati,193,162,355,0.54,0.46
PA_VM16,Pallas,Vishakha,195,149,344,0.57,0.43
PA_VM17,Pallas,Anuradha,174,155,329,0.53,0.47
PA_VM18,Pallas,Jyeshtha,197,195,392,0.5,0.5
PA_VM19,Pallas,Mula,225,192,417,0.54,0.46
PA_VM20,Pallas,PurvaAshada,208,224,432,0.48,0.52
PA_VM21,Pallas,UttaraAshada,265,229,494,0.54,0.46
PA_VM22,Pallas,Shravana,278,262,540,0.51,0.49
PA_VM23,Pallas,Danishtha,299,270,569,0.53,0.47
PA_VM24,Pallas,Shatabhisha,352,265,617,0.57,0.43
PA_VM25,Pallas,PurvaBhadrapada,281,256,537,0.52,0.48
PA_VM26,Pallas,UttaraBhadrapada,242,237,479,0.51,0.49
PA_VM27,Pallas,Revati,204,158,362,0.56,0.44
PH_VM01,Pholus,Aswini,242,182,424,0.57,0.43
PH_VM02,Pholus,Bharani,162,118,280,0.58,0.42
PH_VM03,Pholus,Krittica,150,121,271,0.55,0.45
PH_VM04,Pholus,Rohini,151,112,263,0.57,0.43
PH_VM05,Pholus,Mrigashira,141,115,256,0.55,0.45
PH_VM06,Pholus,Ardra,88,92,180,0.49,0.51
PH_VM07,Pholus,Punavasu,109,81,190,0.57,0.43
PH_VM08,Pholus,Pushya,89,118,207,0.43,0.57
PH_VM09,Pholus,Ashlesha,137,120,257,0.53,0.47
PH_VM10,Pholus,Magha,135,129,264,0.51,0.49
PH_VM11,Pholus,PurvaPhalguni,150,120,270,0.56,0.44
PH_VM12,Pholus,UttaraPhalguni,152,121,273,0.56,0.44
PH_VM13,Pholus,Hasta,196,161,357,0.55,0.45
PH_VM14,Pholus,Chitra,219,202,421,0.52,0.48
PH_VM15,Pholus,Swati,294,297,591,0.5,0.5
PH_VM16,Pholus,Vishakha,407,368,775,0.53,0.47
PH_VM17,Pholus,Anuradha,538,507,1045,0.51,0.49
PH_VM18,Pholus,Jyeshtha,766,708,1474,0.52,0.48
PH_VM19,Pholus,Mula,774,701,1475,0.52,0.48
PH_VM27,Pholus,Revati,99,64,163,0.61,0.39
PL_VM14,Pluto,Chitra,61,45,106,0.58,0.42
PL_VM15,Pluto,Swati,732,560,1292,0.57,0.43
PL_VM16,Pluto,Vishakha,706,631,1337,0.53,0.47
PL_VM17,Pluto,Anuradha,774,661,1435,0.54,0.46
PL_VM18,Pluto,Jyeshtha,716,675,1391,0.51,0.49
PL_VM19,Pluto,Mula,811,793,1604,0.51,0.49
PL_VM20,Pluto,PurvaAshada,883,806,1689,0.52,0.48
PL_VM21,Pluto,UttaraAshada,316,266,582,0.54,0.46
SA_VM01,Saturn,Aswini,135,126,261,0.52,0.48
SA_VM02,Saturn,Bharani,134,126,260,0.52,0.48
SA_VM03,Saturn,Krittica,129,130,259,0.5,0.5
SA_VM04,Saturn,Rohini,127,133,260,0.49,0.51
SA_VM05,Saturn,Mrigashira,118,138,256,0.46,0.54
SA_VM06,Saturn,Ardra,138,121,259,0.53,0.47
SA_VM07,Saturn,Punavasu,142,113,255,0.56,0.44
SA_VM08,Saturn,Pushya,124,103,227,0.55,0.45
SA_VM09,Saturn,Ashlesha,140,111,251,0.56,0.44
SA_VM10,Saturn,Magha,118,137,255,0.46,0.54
SA_VM11,Saturn,PurvaPhalguni,131,134,265,0.49,0.51
SA_VM12,Saturn,UttaraPhalguni,146,129,275,0.53,0.47
SA_VM13,Saturn,Hasta,155,145,300,0.52,0.48
SA_VM14,Saturn,Chitra,130,137,267,0.49,0.51
SA_VM15,Saturn,Swati,222,161,383,0.58,0.42
SA_VM16,Saturn,Vishakha,314,266,580,0.54,0.46
SA_VM17,Saturn,Anuradha,348,290,638,0.55,0.45
SA_VM18,Saturn,Jyeshtha,335,255,590,0.57,0.43
SA_VM19,Saturn,Mula,307,292,599,0.51,0.49
SA_VM20,Saturn,PurvaAshada,380,301,681,0.56,0.44
SA_VM21,Saturn,UttaraAshada,304,279,583,0.52,0.48
SA_VM22,Saturn,Shravana,162,160,322,0.5,0.5
SA_VM23,Saturn,Danishtha,170,164,334,0.51,0.49
SA_VM24,Saturn,Shatabhisha,140,136,276,0.51,0.49
SA_VM25,Saturn,PurvaBhadrapada,155,118,273,0.57,0.43
SA_VM26,Saturn,UttaraBhadrapada,148,116,264,0.56,0.44
SA_VM27,Saturn,Revati,147,116,263,0.56,0.44
SN_VM01,SNode,Aswini,196,154,350,0.56,0.44
SN_VM02,SNode,Bharani,192,163,355,0.54,0.46
SN_VM03,SNode,Krittica,188,168,356,0.53,0.47
SN_VM04,SNode,Rohini,175,176,351,0.5,0.5
SN_VM05,SNode,Mrigashira,181,171,352,0.51,0.49
SN_VM06,SNode,Ardra,171,181,352,0.49,0.51
SN_VM07,SNode,Punavasu,191,161,352,0.54,0.46
SN_VM08,SNode,Pushya,180,172,352,0.51,0.49
SN_VM09,SNode,Ashlesha,175,175,350,0.5,0.5
SN_VM10,SNode,Magha,195,157,352,0.55,0.45
SN_VM11,SNode,PurvaPhalguni,184,166,350,0.53,0.47
SN_VM12,SNode,UttaraPhalguni,188,164,352,0.53,0.47
SN_VM13,SNode,Hasta,207,147,354,0.58,0.42
SN_VM14,SNode,Chitra,195,158,353,0.55,0.45
SN_VM15,SNode,Swati,198,155,353,0.56,0.44
SN_VM16,SNode,Vishakha,197,156,353,0.56,0.44
SN_VM17,SNode,Anuradha,189,164,353,0.54,0.46
SN_VM18,SNode,Jyeshtha,154,158,312,0.49,0.51
SN_VM19,SNode,Mula,177,174,351,0.5,0.5
SN_VM20,SNode,PurvaAshada,184,164,348,0.53,0.47
SN_VM21,SNode,UttaraAshada,168,180,348,0.48,0.52
SN_VM22,SNode,Shravana,187,159,346,0.54,0.46
SN_VM23,SNode,Danishtha,177,172,349,0.51,0.49
SN_VM24,SNode,Shatabhisha,194,155,349,0.56,0.44
SN_VM25,SNode,PurvaBhadrapada,180,166,346,0.52,0.48
SN_VM26,SNode,UttaraBhadrapada,189,160,349,0.54,0.46
SN_VM27,SNode,Revati,187,161,348,0.54,0.46
SU_VM01,Sun,Aswini,193,155,348,0.55,0.45
SU_VM02,Sun,Bharani,188,149,337,0.56,0.44
SU_VM03,Sun,Krittica,191,171,362,0.53,0.47
SU_VM04,Sun,Rohini,188,155,343,0.55,0.45
SU_VM05,Sun,Mrigashira,178,191,369,0.48,0.52
SU_VM06,Sun,Ardra,197,173,370,0.53,0.47
SU_VM07,Sun,Punavasu,184,185,369,0.5,0.5
SU_VM08,Sun,Pushya,194,174,368,0.53,0.47
SU_VM09,Sun,Ashlesha,199,169,368,0.54,0.46
SU_VM10,Sun,Magha,194,151,345,0.56,0.44
SU_VM11,Sun,PurvaPhalguni,181,179,360,0.5,0.5
SU_VM12,Sun,UttaraPhalguni,175,185,360,0.49,0.51
SU_VM13,Sun,Hasta,190,168,358,0.53,0.47
SU_VM14,Sun,Chitra,187,169,356,0.53,0.47
SU_VM15,Sun,Swati,196,156,352,0.56,0.44
SU_VM16,Sun,Vishakha,180,169,349,0.52,0.48
SU_VM17,Sun,Anuradha,182,166,348,0.52,0.48
SU_VM18,Sun,Jyeshtha,170,177,347,0.49,0.51
SU_VM19,Sun,Mula,195,83,278,0.7,0.3
SU_VM20,Sun,PurvaAshada,161,147,308,0.52,0.48
SU_VM21,Sun,UttaraAshada,175,181,356,0.49,0.51
SU_VM22,Sun,Shravana,190,166,356,0.53,0.47
SU_VM23,Sun,Danishtha,190,157,347,0.55,0.45
SU_VM24,Sun,Shatabhisha,178,172,350,0.51,0.49
SU_VM25,Sun,PurvaBhadrapada,188,166,354,0.53,0.47
SU_VM26,Sun,UttaraBhadrapada,168,176,344,0.49,0.51
SU_VM27,Sun,Revati,187,147,334,0.56,0.44
UR_VM01,Uranus,Aswini,450,418,868,0.52,0.48
UR_VM02,Uranus,Bharani,78,70,148,0.53,0.47
UR_VM17,Uranus,Anuradha,48,29,77,0.62,0.38
UR_VM18,Uranus,Jyeshtha,447,336,783,0.57,0.43
UR_VM19,Uranus,Mula,455,352,807,0.56,0.44
UR_VM20,Uranus,PurvaAshada,420,399,819,0.51,0.49
UR_VM21,Uranus,UttaraAshada,451,383,834,0.54,0.46
UR_VM22,Uranus,Shravana,469,408,877,0.53,0.47
UR_VM23,Uranus,Danishtha,399,434,833,0.48,0.52
UR_VM24,Uranus,Shatabhisha,458,373,831,0.55,0.45
UR_VM25,Uranus,PurvaBhadrapada,456,440,896,0.51,0.49
UR_VM26,Uranus,UttaraBhadrapada,432,398,830,0.52,0.48
UR_VM27,Uranus,Revati,436,397,833,0.52,0.48
VE_VM01,Venus,Aswini,156,135,291,0.54,0.46
VE_VM02,Venus,Bharani,162,138,300,0.54,0.46
VE_VM03,Venus,Krittica,165,130,295,0.56,0.44
VE_VM04,Venus,Rohini,232,220,452,0.51,0.49
VE_VM05,Venus,Mrigashira,262,210,472,0.56,0.44
VE_VM06,Venus,Ardra,151,155,306,0.49,0.51
VE_VM07,Venus,Punavasu,147,145,292,0.5,0.5
VE_VM08,Venus,Pushya,153,147,300,0.51,0.49
VE_VM09,Venus,Ashlesha,216,197,413,0.52,0.48
VE_VM10,Venus,Magha,242,213,455,0.53,0.47
VE_VM11,Venus,PurvaPhalguni,171,132,303,0.56,0.44
VE_VM12,Venus,UttaraPhalguni,146,147,293,0.5,0.5
VE_VM13,Venus,Hasta,158,138,296,0.53,0.47
VE_VM14,Venus,Chitra,187,166,353,0.53,0.47
VE_VM15,Venus,Swati,249,258,507,0.49,0.51
VE_VM16,Venus,Vishakha,190,152,342,0.56,0.44
VE_VM17,Venus,Anuradha,152,138,290,0.52,0.48
VE_VM18,Venus,Jyeshtha,148,143,291,0.51,0.49
VE_VM19,Venus,Mula,165,128,293,0.56,0.44
VE_VM20,Venus,PurvaAshada,201,165,366,0.55,0.45
VE_VM21,Venus,UttaraAshada,241,210,451,0.53,0.47
VE_VM22,Venus,Shravana,175,129,304,0.58,0.42
VE_VM23,Venus,Danishtha,146,133,279,0.52,0.48
VE_VM24,Venus,Shatabhisha,162,131,293,0.55,0.45
VE_VM25,Venus,PurvaBhadrapada,141,159,300,0.47,0.53
VE_VM26,Venus,UttaraBhadrapada,250,202,452,0.55,0.45
VE_VM27,Venus,Revati,231,216,447,0.52,0.48
VS_VM01,Vesta,Aswini,198,169,367,0.54,0.46
VS_VM02,Vesta,Bharani,206,223,429,0.48,0.52
VS_VM03,Vesta,Krittica,240,210,450,0.53,0.47
VS_VM04,Vesta,Rohini,236,186,422,0.56,0.44
VS_VM05,Vesta,Mrigashira,225,174,399,0.56,0.44
VS_VM06,Vesta,Ardra,215,189,404,0.53,0.47
VS_VM07,Vesta,Punavasu,242,207,449,0.54,0.46
VS_VM08,Vesta,Pushya,257,205,462,0.56,0.44
VS_VM09,Vesta,Ashlesha,180,190,370,0.49,0.51
VS_VM10,Vesta,Magha,188,152,340,0.55,0.45
VS_VM11,Vesta,PurvaPhalguni,163,166,329,0.5,0.5
VS_VM12,Vesta,UttaraPhalguni,164,163,327,0.5,0.5
VS_VM13,Vesta,Hasta,158,145,303,0.52,0.48
VS_VM14,Vesta,Chitra,202,179,381,0.53,0.47
VS_VM15,Vesta,Swati,150,127,277,0.54,0.46
VS_VM16,Vesta,Vishakha,152,134,286,0.53,0.47
VS_VM17,Vesta,Anuradha,149,117,266,0.56,0.44
VS_VM18,Vesta,Jyeshtha,154,121,275,0.56,0.44
VS_VM19,Vesta,Mula,198,167,365,0.54,0.46
VS_VM20,Vesta,PurvaAshada,137,138,275,0.5,0.5
VS_VM21,Vesta,UttaraAshada,157,127,284,0.55,0.45
VS_VM22,Vesta,Shravana,140,143,283,0.49,0.51
VS_VM23,Vesta,Danishtha,137,135,272,0.5,0.5
VS_VM24,Vesta,Shatabhisha,167,139,306,0.55,0.45
VS_VM25,Vesta,PurvaBhadrapada,179,135,314,0.57,0.43
VS_VM26,Vesta,UttaraBhadrapada,211,197,408,0.52,0.48
VS_VM27,Vesta,Revati,194,199,393,0.49,0.51
