PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",512,405,917,0.56,0.44
CE_a0_0,Ceres,Conjunction,0,4574,4040,8614,0.53,0.47
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",1002,824,1826,0.55,0.45
CE_a103_0,Ceres,BiSeptile,0,4084,3621,7705,0.53,0.47
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",940,753,1693,0.56,0.44
CE_a120_0,Ceres,Trine,0,4146,3692,7838,0.53,0.47
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",981,835,1816,0.54,0.46
CE_a135_0,Ceres,SesquiSquare,0,4105,3610,7715,0.53,0.47
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",919,842,1761,0.52,0.48
CE_a144_0,Ceres,BiQuintile,0,4167,3603,7770,0.54,0.46
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",819,781,1600,0.51,0.49
CE_a150_0,Ceres,Quincunx,0,4267,3664,7931,0.54,0.46
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",481,391,872,0.55,0.45
CE_a180_0,Ceres,Opposition,0,4605,4054,8659,0.53,0.47
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",1168,990,2158,0.54,0.46
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",204,164,368,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,3714,3291,7005,0.53,0.47
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",1103,1016,2119,0.52,0.48
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",236,198,434,0.54,0.46
CE_a36_0,Ceres,SemiQuintile,0,3747,3231,6978,0.54,0.46
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",1230,1115,2345,0.52,0.48
CE_a45_0,Ceres,SemiSquare,0,3856,3330,7186,0.54,0.46
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",1033,924,1957,0.53,0.47
CE_a60_0,Ceres,Sextile,0,4053,3521,7574,0.54,0.46
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",992,936,1928,0.51,0.49
CE_a72_0,Ceres,Quintile,0,4094,3509,7603,0.54,0.46
"CE_a90_(0,3]",Ceres,Square,"(0,3]",834,705,1539,0.54,0.46
CE_a90_0,Ceres,Square,0,4252,3740,7992,0.53,0.47
"CH_a0_(0,1]",Chiron,Conjunction,"(0,1]",281,198,479,0.59,0.41
CH_a0_0,Chiron,Conjunction,0,4805,4247,9052,0.53,0.47
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",154,130,284,0.54,0.46
CH_a103_0,Chiron,BiSeptile,0,4932,4315,9247,0.53,0.47
"CH_a120_(0,2]",Chiron,Trine,"(0,2]",183,121,304,0.6,0.4
CH_a120_0,Chiron,Trine,0,4903,4324,9227,0.53,0.47
"CH_a135_(0,2]",Chiron,SesquiSquare,"(0,2]",165,144,309,0.53,0.47
CH_a135_0,Chiron,SesquiSquare,0,4921,4301,9222,0.53,0.47
"CH_a144_(0,2]",Chiron,BiQuintile,"(0,2]",213,183,396,0.54,0.46
CH_a144_0,Chiron,BiQuintile,0,4873,4262,9135,0.53,0.47
"CH_a150_(0,2]",Chiron,Quincunx,"(0,2]",136,138,274,0.5,0.5
CH_a150_0,Chiron,Quincunx,0,4950,4307,9257,0.53,0.47
"CH_a180_(0,1]",Chiron,Opposition,"(0,1]",273,205,478,0.57,0.43
CH_a180_0,Chiron,Opposition,0,4813,4240,9053,0.53,0.47
CH_a30_0,Chiron,SemiSextile,0,3260,2906,6166,0.53,0.47
