
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-06  0.37   Ceres     Direct 4792 4517  9309     0.51      0.49
 2: 2021-02-06  0.04  Chiron     Direct 3630 3444  7074     0.51      0.49
 3: 2021-02-06  0.25    Juno     Direct 4708 4540  9248     0.51      0.49
 4: 2021-02-06  0.24 Jupiter     Direct 4213 3865  8078     0.52      0.48
 5: 2021-02-06  0.54    Mars     Direct 5572 5267 10839     0.51      0.49
 6: 2021-02-06 -1.04 Mercury Retrograde 1158 1186  2344     0.49      0.51
 7: 2021-02-06 14.02    Moon     Direct 6302 5971 12273     0.51      0.49
 8: 2021-02-06  0.03 Neptune     Direct 3270 3001  6271     0.52      0.48
 9: 2021-02-06  1.00   NNode     Direct 6302 5971 12273     0.51      0.49
10: 2021-02-06  0.34  Pallas     Direct 4756 4394  9150     0.52      0.48
11: 2021-02-06  0.03  Pholus     Direct 3499 3382  6881     0.51      0.49
12: 2021-02-06  0.03   Pluto     Direct 3274 3127  6401     0.51      0.49
13: 2021-02-06  0.12  Saturn     Direct 3729 3514  7243     0.51      0.49
14: 2021-02-06  1.00   SNode     Direct 6302 5971 12273     0.51      0.49
15: 2021-02-06  1.01     Sun     Direct 6302 5971 12273     0.51      0.49
16: 2021-02-06  0.02  Uranus     Direct 3510 3258  6768     0.52      0.48
17: 2021-02-06  1.25   Venus     Direct 5743 5410 11153     0.51      0.49
18: 2021-02-06 -0.14   Vesta Retrograde 1163 1037  2200     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-06   Ceres      Pisces  668  594  1262     0.53      0.47
 2:  CH 2021-02-06  Chiron       Aries  874  852  1726     0.51      0.49
 3:  JN 2021-02-06    Juno Sagittarius  802  763  1565     0.51      0.49
 4:  JU 2021-02-06 Jupiter    Aquarius  569  506  1075     0.53      0.47
 5:  MA 2021-02-06    Mars      Taurus  494  472   966     0.51      0.49
 6:  ME 2021-02-06 Mercury    Aquarius  542  511  1053     0.51      0.49
 7:  MO 2021-02-06    Moon Sagittarius  532  484  1016     0.52      0.48
 8:  NE 2021-02-06 Neptune      Pisces 1263 1086  2349     0.54      0.46
 9:  NN 2021-02-06   NNode      Gemini  472  478   950     0.50      0.50
10:  PA 2021-02-06  Pallas    Aquarius  845  764  1609     0.53      0.47
11:  PH 2021-02-06  Pholus   Capricorn  308  274   582     0.53      0.47
12:  PL 2021-02-06   Pluto   Capricorn 1685 1478  3163     0.53      0.47
13:  SA 2021-02-06  Saturn    Aquarius  426  403   829     0.51      0.49
14:  SN 2021-02-06   SNode Sagittarius  472  478   950     0.50      0.50
15:  SU 2021-02-06     Sun    Aquarius  518  472   990     0.52      0.48
16:  UR 2021-02-06  Uranus      Taurus  309  296   605     0.51      0.49
17:  VE 2021-02-06   Venus    Aquarius  478  490   968     0.49      0.51
18:  VS 2021-02-06   Vesta       Virgo  521  461   982     0.53      0.47

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-06    0.87   0.04   1.70         0       5         2        6    Moon  Pholus  SemiSextile  388  388   776     0.50      0.50
 2: 2021-02-06    1.02   0.20   1.94         0       6         3        7    Moon  Saturn      Sextile  408  357   765     0.53      0.47
 3: 2021-02-06    0.95   0.14   1.78         0       6         3        7    Moon     Sun     Quintile  385  346   731     0.53      0.47
 4: 2021-02-06    0.91   0.01   1.60         0       6         3        7    Moon   Venus      Sextile  380  352   732     0.52      0.48
 5: 2021-02-06    1.02   0.14   1.89         1       7         4        7    Moon  Chiron        Trine  392  368   760     0.52      0.48
 6: 2021-02-06    1.02   0.17   1.91         1       7         4        7    Moon Neptune    BiSeptile  402  366   768     0.52      0.48
 7: 2021-02-06    1.02   0.10   1.85         2       8         5        7    Moon  Uranus     Quincunx  400  380   780     0.51      0.49
 8: 2021-02-06    0.98   0.07   1.77         4      10         7        7    Moon  Pallas     Quintile  389  377   766     0.51      0.49
 9: 2021-02-06    0.32   0.01   0.75         0      23         7       24   Venus  Saturn  Conjunction   55   68   123     0.45      0.55
10: 2021-02-06    0.12   0.00   0.28         0      23         9       24   Vesta  Pallas     Quincunx  125  124   249     0.50      0.50
11: 2021-02-06    1.09   0.09   1.98         8      14        11        7    Moon Mercury     Quintile  372  375   747     0.50      0.50
12: 2021-02-06    1.00   0.03   1.78         8      14        11        7    Moon   Pluto   SemiSquare  393  374   767     0.51      0.49
13: 2021-02-06    0.08   0.00   0.15         0      23        12       24  Pallas  Pholus   SemiSquare  156  101   257     0.61      0.39
14: 2021-02-06    0.30   0.02   0.59         0      23        12       24   Venus  Chiron      Sextile  145  127   272     0.53      0.47
15: 2021-02-06    0.98   0.03   1.72        10      16        13        7    Moon   Ceres    BiSeptile  428  348   776     0.55      0.45
16: 2021-02-06    1.00   0.15   1.86        10      16        13        7    Moon Jupiter      Sextile  406  361   767     0.53      0.47
17: 2021-02-06    0.87   0.28   1.47        13      18        15        6    Moon  Uranus   BiQuintile  398  374   772     0.52      0.48
18: 2021-02-06    1.01   0.24   1.95        16      22        19        7    Moon    Juno  Conjunction  202  169   371     0.54      0.46
19: 2021-02-06    0.97   0.11   1.78        17      23        20        7    Moon    Mars     Quincunx  365  373   738     0.49      0.51
20: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   NNode   Opposition  204  182   386     0.53      0.47
21: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   SNode  Conjunction  204  182   386     0.53      0.47
22: 2021-02-06    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 5357 5005 10362     0.52      0.48
23: 2021-02-06    0.92   0.75   1.08         0      23        NA       24   Ceres   Pluto      Sextile  115  100   215     0.53      0.47
24: 2021-02-06    0.99   0.98   0.99         0      23        NA       24  Chiron  Pholus       Square  287  232   519     0.55      0.45
25: 2021-02-06    0.81   0.80   0.83         0      23        NA       24  Chiron  Uranus  SemiSextile 1371 1232  2603     0.53      0.47
26: 2021-02-06    0.20   0.11   0.30         0      23        NA       24 Jupiter  Pholus SemiQuintile  133  175   308     0.43      0.57
27: 2021-02-06    0.81   0.68   0.95         0      23        NA       24    Mars    Juno     Quincunx  108  102   210     0.51      0.49
