PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JU_VM14,Jupiter,Chitra,77,69,146,0.53,0.47
JU_VM15,Jupiter,Swati,81,70,151,0.54,0.46
JU_VM16,Jupiter,Vishakha,115,129,244,0.47,0.53
JU_VM17,Jupiter,Anuradha,65,55,120,0.54,0.46
JU_VM18,Jupiter,Jyeshtha,217,174,391,0.55,0.45
JU_VM19,Jupiter,Mula,51,54,105,0.49,0.51
JU_VM20,Jupiter,PurvaAshada,132,150,282,0.47,0.53
JU_VM21,Jupiter,UttaraAshada,137,105,242,0.57,0.43
JU_VM22,Jupiter,Shravana,60,37,97,0.62,0.38
JU_VM23,Jupiter,Danishtha,197,179,376,0.52,0.48
JU_VM24,Jupiter,Shatabhisha,57,69,126,0.45,0.55
JU_VM25,Jupiter,PurvaBhadrapada,75,81,156,0.48,0.52
JU_VM26,Jupiter,UttaraBhadrapada,182,154,336,0.54,0.46
JU_VM27,Jupiter,Revati,26,13,39,0.67,0.33
MA_VM01,Mars,Aswini,87,77,164,0.53,0.47
MA_VM02,Mars,Bharani,63,60,123,0.51,0.49
MA_VM03,Mars,Krittica,62,67,129,0.48,0.52
MA_VM04,Mars,Rohini,85,91,176,0.48,0.52
MA_VM05,Mars,Mrigashira,122,93,215,0.57,0.43
MA_VM06,Mars,Ardra,101,85,186,0.54,0.46
MA_VM07,Mars,Punavasu,71,59,130,0.55,0.45
MA_VM08,Mars,Pushya,111,99,210,0.53,0.47
MA_VM09,Mars,Ashlesha,93,110,203,0.46,0.54
MA_VM10,Mars,Magha,93,82,175,0.53,0.47
MA_VM11,Mars,PurvaPhalguni,96,113,209,0.46,0.54
MA_VM12,Mars,UttaraPhalguni,89,81,170,0.52,0.48
MA_VM13,Mars,Hasta,99,98,197,0.5,0.5
MA_VM14,Mars,Chitra,108,92,200,0.54,0.46
MA_VM15,Mars,Swati,69,68,137,0.5,0.5
MA_VM16,Mars,Vishakha,96,73,169,0.57,0.43
MA_VM17,Mars,Anuradha,98,104,202,0.49,0.51
MA_VM18,Mars,Jyeshtha,61,67,128,0.48,0.52
MA_VM19,Mars,Mula,63,61,124,0.51,0.49
MA_VM20,Mars,PurvaAshada,61,57,118,0.52,0.48
MA_VM21,Mars,UttaraAshada,81,84,165,0.49,0.51
MA_VM22,Mars,Shravana,89,79,168,0.53,0.47
MA_VM23,Mars,Danishtha,60,55,115,0.52,0.48
MA_VM24,Mars,Shatabhisha,62,53,115,0.54,0.46
MA_VM25,Mars,PurvaBhadrapada,62,54,116,0.53,0.47
MA_VM26,Mars,UttaraBhadrapada,74,44,118,0.63,0.37
MA_VM27,Mars,Revati,101,79,180,0.56,0.44
ME_VM01,Mercury,Aswini,68,72,140,0.49,0.51
ME_VM02,Mercury,Bharani,53,72,125,0.42,0.58
ME_VM03,Mercury,Krittica,86,73,159,0.54,0.46
ME_VM04,Mercury,Rohini,79,78,157,0.5,0.5
ME_VM05,Mercury,Mrigashira,69,91,160,0.43,0.57
ME_VM06,Mercury,Ardra,98,72,170,0.58,0.42
ME_VM07,Mercury,Punavasu,77,78,155,0.5,0.5
ME_VM08,Mercury,Pushya,83,68,151,0.55,0.45
ME_VM09,Mercury,Ashlesha,82,65,147,0.56,0.44
ME_VM10,Mercury,Magha,74,67,141,0.52,0.48
ME_VM11,Mercury,PurvaPhalguni,84,68,152,0.55,0.45
ME_VM12,Mercury,UttaraPhalguni,99,75,174,0.57,0.43
ME_VM13,Mercury,Hasta,89,96,185,0.48,0.52
ME_VM14,Mercury,Chitra,88,98,186,0.47,0.53
ME_VM15,Mercury,Swati,98,96,194,0.51,0.49
ME_VM16,Mercury,Vishakha,104,76,180,0.58,0.42
ME_VM17,Mercury,Anuradha,76,86,162,0.47,0.53
ME_VM18,Mercury,Jyeshtha,89,77,166,0.54,0.46
ME_VM19,Mercury,Mula,88,75,163,0.54,0.46
ME_VM20,Mercury,PurvaAshada,90,81,171,0.53,0.47
ME_VM21,Mercury,UttaraAshada,96,85,181,0.53,0.47
ME_VM22,Mercury,Shravana,93,82,175,0.53,0.47
ME_VM23,Mercury,Danishtha,89,88,177,0.5,0.5
ME_VM24,Mercury,Shatabhisha,99,66,165,0.6,0.4
ME_VM25,Mercury,PurvaBhadrapada,73,70,143,0.51,0.49
ME_VM26,Mercury,UttaraBhadrapada,64,70,134,0.48,0.52
ME_VM27,Mercury,Revati,69,60,129,0.53,0.47
MO_VM01,Moon,Aswini,88,75,163,0.54,0.46
MO_VM02,Moon,Bharani,82,82,164,0.5,0.5
MO_VM03,Moon,Krittica,83,78,161,0.52,0.48
MO_VM04,Moon,Rohini,95,68,163,0.58,0.42
MO_VM05,Moon,Mrigashira,86,69,155,0.55,0.45
MO_VM06,Moon,Ardra,77,84,161,0.48,0.52
MO_VM07,Moon,Punavasu,89,71,160,0.56,0.44
MO_VM08,Moon,Pushya,88,74,162,0.54,0.46
MO_VM09,Moon,Ashlesha,81,77,158,0.51,0.49
MO_VM10,Moon,Magha,80,83,163,0.49,0.51
MO_VM11,Moon,PurvaPhalguni,64,92,156,0.41,0.59
MO_VM12,Moon,UttaraPhalguni,75,85,160,0.47,0.53
MO_VM13,Moon,Hasta,78,81,159,0.49,0.51
MO_VM14,Moon,Chitra,75,85,160,0.47,0.53
MO_VM15,Moon,Swati,90,72,162,0.56,0.44
MO_VM16,Moon,Vishakha,89,75,164,0.54,0.46
MO_VM17,Moon,Anuradha,100,60,160,0.62,0.38
MO_VM18,Moon,Jyeshtha,81,81,162,0.5,0.5
MO_VM19,Moon,Mula,74,82,156,0.47,0.53
MO_VM20,Moon,PurvaAshada,88,74,162,0.54,0.46
MO_VM21,Moon,UttaraAshada,85,76,161,0.53,0.47
MO_VM22,Moon,Shravana,89,74,163,0.55,0.45
MO_VM23,Moon,Danishtha,91,77,168,0.54,0.46
MO_VM24,Moon,Shatabhisha,76,82,158,0.48,0.52
MO_VM25,Moon,PurvaBhadrapada,86,78,164,0.52,0.48
MO_VM26,Moon,UttaraBhadrapada,83,76,159,0.52,0.48
MO_VM27,Moon,Revati,84,74,158,0.53,0.47
NE_VM22,Neptune,Shravana,29,20,49,0.59,0.41
NE_VM23,Neptune,Danishtha,806,644,1450,0.56,0.44
NE_VM24,Neptune,Shatabhisha,795,776,1571,0.51,0.49
NE_VM25,Neptune,PurvaBhadrapada,627,645,1272,0.49,0.51
NN_VM02,NNode,Bharani,79,79,158,0.5,0.5
NN_VM03,NNode,Krittica,86,94,180,0.48,0.52
NN_VM04,NNode,Rohini,89,91,180,0.49,0.51
NN_VM05,NNode,Mrigashira,104,76,180,0.58,0.42
NN_VM06,NNode,Ardra,82,98,180,0.46,0.54
NN_VM07,NNode,Punavasu,81,98,179,0.45,0.55
NN_VM08,NNode,Pushya,85,95,180,0.47,0.53
NN_VM09,NNode,Ashlesha,91,88,179,0.51,0.49
NN_VM10,NNode,Magha,97,82,179,0.54,0.46
NN_VM11,NNode,PurvaPhalguni,98,82,180,0.54,0.46
NN_VM12,NNode,UttaraPhalguni,99,81,180,0.55,0.45
NN_VM13,NNode,Hasta,79,101,180,0.44,0.56
NN_VM14,NNode,Chitra,93,86,179,0.52,0.48
NN_VM15,NNode,Swati,90,89,179,0.5,0.5
NN_VM16,NNode,Vishakha,91,88,179,0.51,0.49
NN_VM17,NNode,Anuradha,85,95,180,0.47,0.53
NN_VM18,NNode,Jyeshtha,97,83,180,0.54,0.46
NN_VM19,NNode,Mula,100,78,178,0.56,0.44
NN_VM20,NNode,PurvaAshada,100,80,180,0.56,0.44
NN_VM21,NNode,UttaraAshada,98,82,180,0.54,0.46
NN_VM22,NNode,Shravana,96,84,180,0.53,0.47
NN_VM23,NNode,Danishtha,95,82,177,0.54,0.46
NN_VM24,NNode,Shatabhisha,104,72,176,0.59,0.41
NN_VM25,NNode,PurvaBhadrapada,105,75,180,0.58,0.42
NN_VM26,NNode,UttaraBhadrapada,33,26,59,0.56,0.44
PA_VM01,Pallas,Aswini,94,80,174,0.54,0.46
PA_VM02,Pallas,Bharani,80,73,153,0.52,0.48
PA_VM03,Pallas,Krittica,28,54,82,0.34,0.66
PA_VM04,Pallas,Rohini,82,77,159,0.52,0.48
PA_VM05,Pallas,Mrigashira,55,58,113,0.49,0.51
PA_VM06,Pallas,Ardra,39,39,78,0.5,0.5
PA_VM07,Pallas,Punavasu,67,60,127,0.53,0.47
PA_VM08,Pallas,Pushya,25,25,50,0.5,0.5
PA_VM09,Pallas,Ashlesha,33,23,56,0.59,0.41
PA_VM10,Pallas,Magha,75,72,147,0.51,0.49
PA_VM11,Pallas,PurvaPhalguni,63,54,117,0.54,0.46
PA_VM12,Pallas,UttaraPhalguni,37,29,66,0.56,0.44
PA_VM13,Pallas,Hasta,61,69,130,0.47,0.53
PA_VM14,Pallas,Chitra,69,93,162,0.43,0.57
PA_VM15,Pallas,Swati,77,76,153,0.5,0.5
PA_VM16,Pallas,Vishakha,81,65,146,0.55,0.45
PA_VM17,Pallas,Anuradha,31,40,71,0.44,0.56
PA_VM18,Pallas,Jyeshtha,86,85,171,0.5,0.5
PA_VM19,Pallas,Mula,99,108,207,0.48,0.52
PA_VM20,Pallas,PurvaAshada,120,109,229,0.52,0.48
PA_VM21,Pallas,UttaraAshada,149,123,272,0.55,0.45
PA_VM22,Pallas,Shravana,128,90,218,0.59,0.41
PA_VM23,Pallas,Danishtha,125,98,223,0.56,0.44
PA_VM24,Pallas,Shatabhisha,206,156,362,0.57,0.43
PA_VM25,Pallas,PurvaBhadrapada,178,162,340,0.52,0.48
PA_VM26,Pallas,UttaraBhadrapada,100,114,214,0.47,0.53
PA_VM27,Pallas,Revati,69,53,122,0.57,0.43
PH_VM17,Pholus,Anuradha,427,346,773,0.55,0.45
PH_VM18,Pholus,Jyeshtha,798,732,1530,0.52,0.48
PH_VM19,Pholus,Mula,1013,985,1998,0.51,0.49
PH_VM20,Pholus,PurvaAshada,19,22,41,0.46,0.54
PL_VM19,Pluto,Mula,807,671,1478,0.55,0.45
PL_VM20,Pluto,PurvaAshada,904,844,1748,0.52,0.48
PL_VM21,Pluto,UttaraAshada,546,570,1116,0.49,0.51
SA_VM08,Saturn,Pushya,15,19,34,0.44,0.56
SA_VM09,Saturn,Ashlesha,132,87,219,0.6,0.4
SA_VM10,Saturn,Magha,155,106,261,0.59,0.41
SA_VM11,Saturn,PurvaPhalguni,135,138,273,0.49,0.51
SA_VM12,Saturn,UttaraPhalguni,162,124,286,0.57,0.43
SA_VM13,Saturn,Hasta,173,140,313,0.55,0.45
SA_VM14,Saturn,Chitra,137,140,277,0.49,0.51
SA_VM15,Saturn,Swati,143,132,275,0.52,0.48
SA_VM16,Saturn,Vishakha,139,140,279,0.5,0.5
SA_VM17,Saturn,Anuradha,163,166,329,0.5,0.5
SA_VM18,Saturn,Jyeshtha,175,147,322,0.54,0.46
SA_VM19,Saturn,Mula,163,156,319,0.51,0.49
SA_VM20,Saturn,PurvaAshada,159,191,350,0.45,0.55
SA_VM21,Saturn,UttaraAshada,150,131,281,0.53,0.47
SA_VM22,Saturn,Shravana,132,147,279,0.47,0.53
SA_VM23,Saturn,Danishtha,124,121,245,0.51,0.49
SN_VM01,SNode,Aswini,96,83,179,0.54,0.46
SN_VM02,SNode,Bharani,90,89,179,0.5,0.5
SN_VM03,SNode,Krittica,95,84,179,0.53,0.47
SN_VM04,SNode,Rohini,87,93,180,0.48,0.52
SN_VM05,SNode,Mrigashira,103,76,179,0.58,0.42
SN_VM06,SNode,Ardra,104,75,179,0.58,0.42
SN_VM07,SNode,Punavasu,89,91,180,0.49,0.51
SN_VM08,SNode,Pushya,105,75,180,0.58,0.42
SN_VM09,SNode,Ashlesha,84,94,178,0.47,0.53
SN_VM10,SNode,Magha,109,67,176,0.62,0.38
SN_VM11,SNode,PurvaPhalguni,105,74,179,0.59,0.41
SN_VM12,SNode,UttaraPhalguni,81,68,149,0.54,0.46
SN_VM15,SNode,Swati,36,32,68,0.53,0.47
SN_VM16,SNode,Vishakha,89,91,180,0.49,0.51
SN_VM17,SNode,Anuradha,82,98,180,0.46,0.54
SN_VM18,SNode,Jyeshtha,100,80,180,0.56,0.44
SN_VM19,SNode,Mula,91,89,180,0.51,0.49
SN_VM20,SNode,PurvaAshada,81,98,179,0.45,0.55
SN_VM21,SNode,UttaraAshada,85,95,180,0.47,0.53
SN_VM22,SNode,Shravana,87,93,180,0.48,0.52
SN_VM23,SNode,Danishtha,93,85,178,0.52,0.48
SN_VM24,SNode,Shatabhisha,100,80,180,0.56,0.44
SN_VM25,SNode,PurvaBhadrapada,99,81,180,0.55,0.45
SN_VM26,SNode,UttaraBhadrapada,88,92,180,0.49,0.51
SN_VM27,SNode,Revati,78,102,180,0.43,0.57
SU_VM01,Sun,Aswini,76,80,156,0.49,0.51
SU_VM02,Sun,Bharani,78,78,156,0.5,0.5
SU_VM03,Sun,Krittica,62,100,162,0.38,0.62
SU_VM04,Sun,Rohini,92,77,169,0.54,0.46
SU_VM05,Sun,Mrigashira,86,84,170,0.51,0.49
SU_VM06,Sun,Ardra,95,74,169,0.56,0.44
SU_VM07,Sun,Punavasu,95,74,169,0.56,0.44
SU_VM08,Sun,Pushya,89,79,168,0.53,0.47
SU_VM09,Sun,Ashlesha,81,87,168,0.48,0.52
SU_VM10,Sun,Magha,94,76,170,0.55,0.45
SU_VM11,Sun,PurvaPhalguni,88,77,165,0.53,0.47
SU_VM12,Sun,UttaraPhalguni,78,88,166,0.47,0.53
SU_VM13,Sun,Hasta,83,79,162,0.51,0.49
SU_VM14,Sun,Chitra,96,69,165,0.58,0.42
SU_VM15,Sun,Swati,84,77,161,0.52,0.48
SU_VM16,Sun,Vishakha,69,91,160,0.43,0.57
SU_VM17,Sun,Anuradha,83,76,159,0.52,0.48
SU_VM18,Sun,Jyeshtha,78,81,159,0.49,0.51
SU_VM19,Sun,Mula,78,80,158,0.49,0.51
SU_VM20,Sun,PurvaAshada,95,63,158,0.6,0.4
SU_VM21,Sun,UttaraAshada,85,75,160,0.53,0.47
SU_VM22,Sun,Shravana,75,75,150,0.5,0.5
SU_VM23,Sun,Danishtha,85,67,152,0.56,0.44
SU_VM24,Sun,Shatabhisha,80,71,151,0.53,0.47
SU_VM25,Sun,PurvaBhadrapada,81,71,152,0.53,0.47
SU_VM26,Sun,UttaraBhadrapada,82,71,153,0.54,0.46
SU_VM27,Sun,Revati,89,65,154,0.58,0.42
UR_VM01,Uranus,Aswini,446,462,908,0.49,0.51
UR_VM02,Uranus,Bharani,331,322,653,0.51,0.49
UR_VM24,Uranus,Shatabhisha,79,66,145,0.54,0.46
UR_VM25,Uranus,PurvaBhadrapada,505,410,915,0.55,0.45
UR_VM26,Uranus,UttaraBhadrapada,458,401,859,0.53,0.47
UR_VM27,Uranus,Revati,438,424,862,0.51,0.49
VE_VM01,Venus,Aswini,77,58,135,0.57,0.43
VE_VM02,Venus,Bharani,64,76,140,0.46,0.54
VE_VM03,Venus,Krittica,66,73,139,0.47,0.53
VE_VM04,Venus,Rohini,127,92,219,0.58,0.42
VE_VM05,Venus,Mrigashira,97,99,196,0.49,0.51
VE_VM06,Venus,Ardra,73,67,140,0.52,0.48
VE_VM07,Venus,Punavasu,67,69,136,0.49,0.51
VE_VM08,Venus,Pushya,70,69,139,0.5,0.5
VE_VM09,Venus,Ashlesha,113,98,211,0.54,0.46
VE_VM10,Venus,Magha,103,100,203,0.51,0.49
VE_VM11,Venus,PurvaPhalguni,73,66,139,0.53,0.47
VE_VM12,Venus,UttaraPhalguni,66,70,136,0.49,0.51
VE_VM13,Venus,Hasta,64,74,138,0.46,0.54
VE_VM14,Venus,Chitra,99,81,180,0.55,0.45
VE_VM15,Venus,Swati,118,104,222,0.53,0.47
VE_VM16,Venus,Vishakha,76,61,137,0.55,0.45
VE_VM17,Venus,Anuradha,65,69,134,0.49,0.51
VE_VM18,Venus,Jyeshtha,69,65,134,0.51,0.49
VE_VM19,Venus,Mula,71,67,138,0.51,0.49
VE_VM20,Venus,PurvaAshada,101,104,205,0.49,0.51
VE_VM21,Venus,UttaraAshada,104,91,195,0.53,0.47
VE_VM22,Venus,Shravana,74,62,136,0.54,0.46
VE_VM23,Venus,Danishtha,72,61,133,0.54,0.46
VE_VM24,Venus,Shatabhisha,68,62,130,0.52,0.48
VE_VM25,Venus,PurvaBhadrapada,76,61,137,0.55,0.45
VE_VM26,Venus,UttaraBhadrapada,112,99,211,0.53,0.47
VE_VM27,Venus,Revati,92,87,179,0.51,0.49
VS_VM01,Vesta,Aswini,97,71,168,0.58,0.42
VS_VM02,Vesta,Bharani,98,145,243,0.4,0.6
VS_VM03,Vesta,Krittica,83,83,166,0.5,0.5
VS_VM04,Vesta,Rohini,92,74,166,0.55,0.45
VS_VM05,Vesta,Mrigashira,93,77,170,0.55,0.45
VS_VM06,Vesta,Ardra,42,48,90,0.47,0.53
VS_VM07,Vesta,Punavasu,89,72,161,0.55,0.45
VS_VM08,Vesta,Pushya,105,91,196,0.54,0.46
VS_VM09,Vesta,Ashlesha,84,65,149,0.56,0.44
VS_VM10,Vesta,Magha,124,109,233,0.53,0.47
VS_VM11,Vesta,PurvaPhalguni,111,96,207,0.54,0.46
VS_VM12,Vesta,UttaraPhalguni,56,65,121,0.46,0.54
VS_VM13,Vesta,Hasta,70,55,125,0.56,0.44
VS_VM14,Vesta,Chitra,113,94,207,0.55,0.45
VS_VM15,Vesta,Swati,54,42,96,0.56,0.44
VS_VM16,Vesta,Vishakha,46,53,99,0.46,0.54
VS_VM17,Vesta,Anuradha,101,75,176,0.57,0.43
VS_VM18,Vesta,Jyeshtha,105,78,183,0.57,0.43
VS_VM19,Vesta,Mula,85,108,193,0.44,0.56
VS_VM20,Vesta,PurvaAshada,50,47,97,0.52,0.48
VS_VM21,Vesta,UttaraAshada,55,46,101,0.54,0.46
VS_VM22,Vesta,Shravana,103,93,196,0.53,0.47
VS_VM23,Vesta,Danishtha,115,100,215,0.53,0.47
VS_VM24,Vesta,Shatabhisha,85,82,167,0.51,0.49
VS_VM25,Vesta,PurvaBhadrapada,49,53,102,0.48,0.52
VS_VM26,Vesta,UttaraBhadrapada,91,95,186,0.49,0.51
VS_VM27,Vesta,Revati,61,68,129,0.47,0.53
