PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MA_PH_a0,1,39,-0.002,0.007,-0.001,-0.001,0.006,-0.025,0.011,0.036,-0.735,1.332,0.001
ME_NE_a72,1,104,0,0.008,0,0,0.007,-0.022,0.027,0.048,0.334,1.145,0.001
ME_PH_a0,1,60,0.001,0.007,0,0.001,0.008,-0.013,0.024,0.036,0.47,0.16,0.001
PA_PL_a30,1,132,-0.001,0.008,0,0,0.007,-0.031,0.024,0.055,-0.58,1.658,0.001
PA_UR_a45,1,72,0,0.006,0.001,0.001,0.007,-0.016,0.016,0.032,-0.267,-0.102,0.001
VE_CH_a36,1,84,-0.001,0.011,0,0,0.006,-0.046,0.026,0.072,-1.328,4.08,0.001
VS_NE_a103,1,81,0.001,0.007,0.001,0.001,0.005,-0.02,0.026,0.046,0.282,2.302,0.001
VS_PH_a30,1,51,0.001,0.006,0.001,0.001,0.006,-0.017,0.014,0.031,-0.148,0.371,0.001
ME_CH_a60,1,88,0,0.007,0.001,0.001,0.007,-0.022,0.019,0.04,-0.552,0.766,0.001
MA_NE_a72,1,65,0,0.007,0,0,0.006,-0.025,0.023,0.047,0.003,1.465,0.001
SU_CH_a45,1,96,0,0.007,0,0,0.006,-0.019,0.011,0.03,-0.614,0.295,0.001
VE_NE_a45,1,98,-0.001,0.008,0,0,0.007,-0.041,0.023,0.064,-1.034,5.037,0.001
ME_SA_a103,1,82,-0.001,0.008,0,0,0.007,-0.022,0.017,0.039,-0.41,0.353,0.001
MA_CH_a60,1,100,0.001,0.007,0.001,0.001,0.006,-0.013,0.024,0.037,0.541,0.784,0.001
JN_PH_a45,1,171,0.024,0.375,0.001,0.001,0.006,-0.829,4.829,5.658,12.225,154.643,0.029
VS_CH_a90,1,85,0,0.008,0,0,0.007,-0.027,0.022,0.049,-0.126,1,0.001
MA_NN_a103,1,69,-0.002,0.012,-0.001,-0.001,0.006,-0.063,0.02,0.084,-2.952,12.838,0.001
MA_SA_a103,1,61,-0.001,0.008,0,0,0.004,-0.031,0.021,0.052,-0.96,3.653,0.001
VE_CH_a30,1,73,0,0.008,0,0,0.006,-0.027,0.026,0.052,0.018,2.648,0.001
VS_SA_a72,1,47,0,0.006,0.001,0.001,0.005,-0.02,0.009,0.028,-0.926,1.107,0.001
JU_CH_a60,1,177,0.024,0.369,0.001,0.001,0.007,-0.829,4.829,5.658,12.446,160.326,0.028
SU_SA_a120,1,87,0,0.007,0,0,0.005,-0.028,0.014,0.042,-1.011,2.174,0.001
