PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
JU_Z04_CAN,Jupiter,Z04,145,129,274,0.53,0.47
JU_Z05_LEO,Jupiter,Z05,125,154,279,0.45,0.55
JU_Z06_VIR,Jupiter,Z06,154,129,283,0.54,0.46
JU_Z07_LIB,Jupiter,Z07,150,131,281,0.53,0.47
JU_Z08_SCO,Jupiter,Z08,213,204,417,0.51,0.49
JU_Z09_SAG,Jupiter,Z09,280,250,530,0.53,0.47
JU_Z10_CAP,Jupiter,Z10,285,260,545,0.52,0.48
JU_Z11_AQU,Jupiter,Z11,170,134,304,0.56,0.44
JU_Z12_PIS,Jupiter,Z12,98,97,195,0.5,0.5
MA_Z01_ARI,Mars,Z01,193,144,337,0.57,0.43
MA_Z02_TAU,Mars,Z02,118,116,234,0.5,0.5
MA_Z03_GEM,Mars,Z03,147,124,271,0.54,0.46
MA_Z04_CAN,Mars,Z04,175,146,321,0.55,0.45
MA_Z05_LEO,Mars,Z05,206,205,411,0.5,0.5
MA_Z06_VIR,Mars,Z06,200,197,397,0.5,0.5
MA_Z07_LIB,Mars,Z07,203,196,399,0.51,0.49
MA_Z08_SCO,Mars,Z08,179,141,320,0.56,0.44
MA_Z09_SAG,Mars,Z09,149,163,312,0.48,0.52
MA_Z10_CAP,Mars,Z10,137,129,266,0.52,0.48
MA_Z11_AQU,Mars,Z11,161,148,309,0.52,0.48
MA_Z12_PIS,Mars,Z12,126,105,231,0.55,0.45
ME_Z01_ARI,Mercury,Z01,142,133,275,0.52,0.48
ME_Z02_TAU,Mercury,Z02,131,144,275,0.48,0.52
ME_Z03_GEM,Mercury,Z03,132,143,275,0.48,0.52
ME_Z04_CAN,Mercury,Z04,190,155,345,0.55,0.45
ME_Z05_LEO,Mercury,Z05,172,134,306,0.56,0.44
ME_Z06_VIR,Mercury,Z06,165,141,306,0.54,0.46
ME_Z07_LIB,Mercury,Z07,153,166,319,0.48,0.52
ME_Z08_SCO,Mercury,Z08,208,180,388,0.54,0.46
ME_Z09_SAG,Mercury,Z09,172,167,339,0.51,0.49
ME_Z10_CAP,Mercury,Z10,185,142,327,0.57,0.43
ME_Z11_AQU,Mercury,Z11,170,164,334,0.51,0.49
ME_Z12_PIS,Mercury,Z12,174,145,319,0.55,0.45
MO_Z01_ARI,Moon,Z01,159,160,319,0.5,0.5
MO_Z02_TAU,Moon,Z02,165,150,315,0.52,0.48
MO_Z03_GEM,Moon,Z03,176,133,309,0.57,0.43
MO_Z04_CAN,Moon,Z04,164,152,316,0.52,0.48
MO_Z05_LEO,Moon,Z05,171,140,311,0.55,0.45
MO_Z06_VIR,Moon,Z06,135,182,317,0.43,0.57
MO_Z07_LIB,Moon,Z07,159,159,318,0.5,0.5
MO_Z08_SCO,Moon,Z08,184,134,318,0.58,0.42
MO_Z09_SAG,Moon,Z09,169,151,320,0.53,0.47
MO_Z10_CAP,Moon,Z10,169,155,324,0.52,0.48
MO_Z11_AQU,Moon,Z11,176,144,320,0.55,0.45
MO_Z12_PIS,Moon,Z12,167,154,321,0.52,0.48
NE_Z11_AQU,Neptune,Z11,774,623,1397,0.55,0.45
NE_Z12_PIS,Neptune,Z12,1220,1191,2411,0.51,0.49
NN_Z01_ARI,NNode,Z01,8,14,22,0.36,0.64
NN_Z03_GEM,NNode,Z03,98,77,175,0.56,0.44
NN_Z04_CAN,NNode,Z04,176,208,384,0.46,0.54
NN_Z05_LEO,NNode,Z05,204,198,402,0.51,0.49
NN_Z06_VIR,NNode,Z06,220,185,405,0.54,0.46
NN_Z07_LIB,NNode,Z07,196,209,405,0.48,0.52
NN_Z08_SCO,NNode,Z08,204,199,403,0.51,0.49
NN_Z09_SAG,NNode,Z09,214,190,404,0.53,0.47
NN_Z10_CAP,NNode,Z10,222,183,405,0.55,0.45
NN_Z11_AQU,NNode,Z11,212,189,401,0.53,0.47
NN_Z12_PIS,NNode,Z12,240,162,402,0.6,0.4
PA_Z01_ARI,Pallas,Z01,170,146,316,0.54,0.46
PA_Z02_TAU,Pallas,Z02,115,131,246,0.47,0.53
PA_Z03_GEM,Pallas,Z03,122,126,248,0.49,0.51
PA_Z04_CAN,Pallas,Z04,63,55,118,0.53,0.47
PA_Z05_LEO,Pallas,Z05,94,79,173,0.54,0.46
PA_Z06_VIR,Pallas,Z06,118,115,233,0.51,0.49
PA_Z07_LIB,Pallas,Z07,142,166,308,0.46,0.54
PA_Z08_SCO,Pallas,Z08,155,143,298,0.52,0.48
PA_Z09_SAG,Pallas,Z09,142,165,307,0.46,0.54
PA_Z10_CAP,Pallas,Z10,293,253,546,0.54,0.46
PA_Z11_AQU,Pallas,Z11,276,210,486,0.57,0.43
PA_Z12_PIS,Pallas,Z12,304,225,529,0.57,0.43
PH_Z08_SCO,Pholus,Z08,22,15,37,0.59,0.41
PH_Z09_SAG,Pholus,Z09,1681,1485,3166,0.53,0.47
PH_Z10_CAP,Pholus,Z10,291,314,605,0.48,0.52
PL_Z09_SAG,Pluto,Z09,307,249,556,0.55,0.45
PL_Z10_CAP,Pluto,Z10,1687,1565,3252,0.52,0.48
SA_Z05_LEO,Saturn,Z05,192,144,336,0.57,0.43
SA_Z06_VIR,Saturn,Z06,344,289,633,0.54,0.46
SA_Z07_LIB,Saturn,Z07,371,319,690,0.54,0.46
SA_Z08_SCO,Saturn,Z08,321,324,645,0.5,0.5
SA_Z09_SAG,Saturn,Z09,376,333,709,0.53,0.47
SA_Z10_CAP,Saturn,Z10,332,355,687,0.48,0.52
SA_Z11_AQU,Saturn,Z11,58,50,108,0.54,0.46
SN_Z01_ARI,SNode,Z01,196,209,405,0.48,0.52
SN_Z02_TAU,SNode,Z02,204,199,403,0.51,0.49
SN_Z03_GEM,SNode,Z03,214,190,404,0.53,0.47
SN_Z04_CAN,SNode,Z04,222,183,405,0.55,0.45
SN_Z05_LEO,SNode,Z05,212,189,401,0.53,0.47
SN_Z06_VIR,SNode,Z06,240,162,402,0.6,0.4
SN_Z07_LIB,SNode,Z07,8,14,22,0.36,0.64
SN_Z09_SAG,SNode,Z09,98,77,175,0.56,0.44
SN_Z10_CAP,SNode,Z10,176,208,384,0.46,0.54
SN_Z11_AQU,SNode,Z11,204,198,402,0.51,0.49
SN_Z12_PIS,SNode,Z12,220,185,405,0.54,0.46
SU_Z01_ARI,Sun,Z01,169,133,302,0.56,0.44
SU_Z02_TAU,Sun,Z02,137,173,310,0.44,0.56
SU_Z03_GEM,Sun,Z03,176,159,335,0.53,0.47
SU_Z04_CAN,Sun,Z04,196,138,334,0.59,0.41
SU_Z05_LEO,Sun,Z05,170,167,337,0.5,0.5
SU_Z06_VIR,Sun,Z06,171,149,320,0.53,0.47
SU_Z07_LIB,Sun,Z07,163,151,314,0.52,0.48
SU_Z08_SCO,Sun,Z08,149,171,320,0.47,0.53
SU_Z09_SAG,Sun,Z09,161,151,312,0.52,0.48
SU_Z10_CAP,Sun,Z10,184,131,315,0.58,0.42
SU_Z11_AQU,Sun,Z11,161,147,308,0.52,0.48
SU_Z12_PIS,Sun,Z12,157,144,301,0.52,0.48
UR_Z01_ARI,Uranus,Z01,1040,968,2008,0.52,0.48
UR_Z02_TAU,Uranus,Z02,296,309,605,0.49,0.51
UR_Z12_PIS,Uranus,Z12,658,537,1195,0.55,0.45
VE_Z01_ARI,Venus,Z01,193,171,364,0.53,0.47
VE_Z02_TAU,Venus,Z02,139,136,275,0.51,0.49
VE_Z03_GEM,Venus,Z03,221,196,417,0.53,0.47
VE_Z04_CAN,Venus,Z04,141,134,275,0.51,0.49
VE_Z05_LEO,Venus,Z05,204,180,384,0.53,0.47
VE_Z06_VIR,Venus,Z06,153,147,300,0.51,0.49
VE_Z07_LIB,Venus,Z07,152,146,298,0.51,0.49
VE_Z08_SCO,Venus,Z08,193,164,357,0.54,0.46
VE_Z09_SAG,Venus,Z09,131,137,268,0.49,0.51
VE_Z10_CAP,Venus,Z10,177,154,331,0.53,0.47
VE_Z11_AQU,Venus,Z11,130,121,251,0.52,0.48
VE_Z12_PIS,Venus,Z12,160,128,288,0.56,0.44
VS_Z01_ARI,Vesta,Z01,167,158,325,0.51,0.49
VS_Z02_TAU,Vesta,Z02,212,259,471,0.45,0.55
VS_Z03_GEM,Vesta,Z03,197,164,361,0.55,0.45
VS_Z04_CAN,Vesta,Z04,162,137,299,0.54,0.46
VS_Z05_LEO,Vesta,Z05,212,178,390,0.54,0.46
VS_Z06_VIR,Vesta,Z06,172,154,326,0.53,0.47
VS_Z07_LIB,Vesta,Z07,173,139,312,0.55,0.45
VS_Z08_SCO,Vesta,Z08,88,91,179,0.49,0.51
VS_Z09_SAG,Vesta,Z09,218,167,385,0.57,0.43
VS_Z10_CAP,Vesta,Z10,113,119,232,0.49,0.51
VS_Z11_AQU,Vesta,Z11,171,143,314,0.54,0.46
VS_Z12_PIS,Vesta,Z12,109,105,214,0.51,0.49
