PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",222,209,431,0.52,0.48
CE_a0_0,Ceres,Conjunction,0,1824,1653,3477,0.52,0.48
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",416,329,745,0.56,0.44
CE_a103_0,Ceres,BiSeptile,0,1630,1533,3163,0.52,0.48
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",284,315,599,0.47,0.53
CE_a120_0,Ceres,Trine,0,1762,1547,3309,0.53,0.47
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",408,329,737,0.55,0.45
CE_a135_0,Ceres,SesquiSquare,0,1638,1533,3171,0.52,0.48
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",384,373,757,0.51,0.49
CE_a144_0,Ceres,BiQuintile,0,1662,1489,3151,0.53,0.47
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",344,313,657,0.52,0.48
CE_a150_0,Ceres,Quincunx,0,1702,1549,3251,0.52,0.48
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",181,164,345,0.52,0.48
CE_a180_0,Ceres,Opposition,0,1865,1698,3563,0.52,0.48
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",521,462,983,0.53,0.47
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",84,53,137,0.61,0.39
CE_a30_0,Ceres,SemiSextile,0,1441,1347,2788,0.52,0.48
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",450,426,876,0.51,0.49
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",121,93,214,0.57,0.43
CE_a36_0,Ceres,SemiQuintile,0,1475,1343,2818,0.52,0.48
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",467,488,955,0.49,0.51
CE_a45_0,Ceres,SemiSquare,0,1579,1374,2953,0.53,0.47
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",480,387,867,0.55,0.45
CE_a60_0,Ceres,Sextile,0,1566,1475,3041,0.51,0.49
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",413,410,823,0.5,0.5
CE_a72_0,Ceres,Quintile,0,1633,1452,3085,0.53,0.47
"CE_a90_(0,3]",Ceres,Square,"(0,3]",358,312,670,0.53,0.47
CE_a90_0,Ceres,Square,0,1688,1550,3238,0.52,0.48
"CH_a0_(0,1]",Chiron,Conjunction,"(0,1]",227,167,394,0.58,0.42
CH_a0_0,Chiron,Conjunction,0,1819,1695,3514,0.52,0.48
CH_a103_0,Chiron,BiSeptile,0,2046,1862,3908,0.52,0.48
CH_a120_0,Chiron,Trine,0,2046,1862,3908,0.52,0.48
CH_a135_0,Chiron,SesquiSquare,0,2046,1862,3908,0.52,0.48
CH_a144_0,Chiron,BiQuintile,0,2046,1862,3908,0.52,0.48
CH_a150_0,Chiron,Quincunx,0,2046,1862,3908,0.52,0.48
CH_a180_0,Chiron,Opposition,0,2046,1862,3908,0.52,0.48
CH_a30_0,Chiron,SemiSextile,0,580,533,1113,0.52,0.48
CH_a30_1,Chiron,SemiSextile,1,1466,1329,2795,0.52,0.48
"CH_a36_(0,2]",Chiron,SemiQuintile,"(0,2]",147,103,250,0.59,0.41
CH_a36_0,Chiron,SemiQuintile,0,1899,1759,3658,0.52,0.48
"CH_a45_(0,2]",Chiron,SemiSquare,"(0,2]",182,124,306,0.59,0.41
CH_a45_0,Chiron,SemiSquare,0,1864,1738,3602,0.52,0.48
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",275,267,542,0.51,0.49
CH_a60_0,Chiron,Sextile,0,1771,1595,3366,0.53,0.47
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",508,453,961,0.53,0.47
CH_a72_0,Chiron,Quintile,0,1538,1409,2947,0.52,0.48
"CH_a90_(0,1]",Chiron,Square,"(0,1]",285,279,564,0.51,0.49
CH_a90_0,Chiron,Square,0,1761,1583,3344,0.53,0.47
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",195,162,357,0.55,0.45
JN_a0_0,Juno,Conjunction,0,1851,1700,3551,0.52,0.48
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",469,495,964,0.49,0.51
JN_a103_0,Juno,BiSeptile,0,1577,1367,2944,0.54,0.46
"JN_a120_(0,3]",Juno,Trine,"(0,3]",577,516,1093,0.53,0.47
JN_a120_0,Juno,Trine,0,1469,1346,2815,0.52,0.48
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",475,425,900,0.53,0.47
JN_a135_0,Juno,SesquiSquare,0,1571,1437,3008,0.52,0.48
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",478,431,909,0.53,0.47
JN_a144_0,Juno,BiQuintile,0,1568,1431,2999,0.52,0.48
"JN_a150_(0,3]",Juno,Quincunx,"(0,3]",489,461,950,0.51,0.49
JN_a150_0,Juno,Quincunx,0,1557,1401,2958,0.53,0.47
"JN_a180_(0,3]",Juno,Opposition,"(0,3]",270,236,506,0.53,0.47
JN_a180_0,Juno,Opposition,0,1776,1626,3402,0.52,0.48
"JN_a30_(0,3]",Juno,SemiSextile,"(0,3]",434,371,805,0.54,0.46
JN_a30_0,Juno,SemiSextile,0,1612,1491,3103,0.52,0.48
"JN_a36_(0,3]",Juno,SemiQuintile,"(0,3]",390,345,735,0.53,0.47
JN_a36_0,Juno,SemiQuintile,0,1656,1517,3173,0.52,0.48
"JN_a45_(0,3]",Juno,SemiSquare,"(0,3]",397,348,745,0.53,0.47
JN_a45_0,Juno,SemiSquare,0,1649,1514,3163,0.52,0.48
"JN_a60_(0,3]",Juno,Sextile,"(0,3]",468,437,905,0.52,0.48
JN_a60_0,Juno,Sextile,0,1578,1425,3003,0.53,0.47
"JN_a72_(0,3]",Juno,Quintile,"(0,3]",422,387,809,0.52,0.48
JN_a72_0,Juno,Quintile,0,1624,1475,3099,0.52,0.48
"JN_a90_(0,3]",Juno,Square,"(0,3]",465,433,898,0.52,0.48
JN_a90_0,Juno,Square,0,1581,1429,3010,0.53,0.47
"JU_a0_(0,2]",Jupiter,Conjunction,"(0,2]",242,190,432,0.56,0.44
JU_a0_0,Jupiter,Conjunction,0,1804,1672,3476,0.52,0.48
"JU_a103_(0,2]",Jupiter,BiSeptile,"(0,2]",313,302,615,0.51,0.49
JU_a103_0,Jupiter,BiSeptile,0,1733,1560,3293,0.53,0.47
"JU_a120_(0,3]",Jupiter,Trine,"(0,3]",315,305,620,0.51,0.49
JU_a120_0,Jupiter,Trine,0,1731,1557,3288,0.53,0.47
"JU_a135_(0,3]",Jupiter,SesquiSquare,"(0,3]",288,280,568,0.51,0.49
JU_a135_0,Jupiter,SesquiSquare,0,1758,1582,3340,0.53,0.47
"JU_a144_(0,3]",Jupiter,BiQuintile,"(0,3]",276,285,561,0.49,0.51
JU_a144_0,Jupiter,BiQuintile,0,1770,1577,3347,0.53,0.47
"JU_a150_(0,3]",Jupiter,Quincunx,"(0,3]",358,355,713,0.5,0.5
JU_a150_0,Jupiter,Quincunx,0,1688,1507,3195,0.53,0.47
"JU_a180_(0,2]",Jupiter,Opposition,"(0,2]",205,183,388,0.53,0.47
JU_a180_0,Jupiter,Opposition,0,1841,1679,3520,0.52,0.48
"JU_a30_(0,3]",Jupiter,SemiSextile,"(0,3]",387,371,758,0.51,0.49
JU_a30_0,Jupiter,SemiSextile,0,1659,1491,3150,0.53,0.47
"JU_a36_(0,3]",Jupiter,SemiQuintile,"(0,3]",363,333,696,0.52,0.48
JU_a36_0,Jupiter,SemiQuintile,0,1683,1529,3212,0.52,0.48
