PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",481,463,944,0.51,0.49
"CE_(3,4]",Ceres,"(3,4]",393,392,785,0.5,0.5
"CE_(4,8]",Ceres,"(4,8]",307,310,617,0.5,0.5
"CE_[0,2]",Ceres,"[0,2]",1043,852,1895,0.55,0.45
"CH_(1,2]",Chiron,"(1,2]",843,684,1527,0.55,0.45
"CH_(2,3]",Chiron,"(2,3]",259,215,474,0.55,0.45
CH_1,Chiron,1,872,875,1747,0.5,0.5
"CH_[0,1)",Chiron,"[0,1)",250,243,493,0.51,0.49
"JN_(2,3]",Juno,"(2,3]",470,469,939,0.5,0.5
"JN_(3,4]",Juno,"(3,4]",391,412,803,0.49,0.51
"JN_(4,9]",Juno,"(4,9]",424,345,769,0.55,0.45
"JN_[0,2]",Juno,"[0,2]",939,791,1730,0.54,0.46
"JU_(1,2]",Jupiter,"(1,2]",707,659,1366,0.52,0.48
"JU_(2,3]",Jupiter,"(2,3]",470,442,912,0.52,0.48
"JU_(3,7]",Jupiter,"(3,7]",410,339,749,0.55,0.45
"JU_[0,1]",Jupiter,"[0,1]",637,577,1214,0.52,0.48
"MA_(2,3]",Mars,"(2,3]",474,452,926,0.51,0.49
"MA_(3,5]",Mars,"(3,5]",777,738,1515,0.51,0.49
"MA_(5,11]",Mars,"(5,11]",324,268,592,0.55,0.45
"MA_[0,2]",Mars,"[0,2]",649,559,1208,0.54,0.46
"ME_(3,4]",Mercury,"(3,4]",472,397,869,0.54,0.46
"ME_(4,6]",Mercury,"(4,6]",706,673,1379,0.51,0.49
"ME_(6,13]",Mercury,"(6,13]",272,249,521,0.52,0.48
"ME_[0,3]",Mercury,"[0,3]",774,698,1472,0.53,0.47
"MO_(13,15]",Moon,"(13,15]",621,601,1222,0.51,0.49
"MO_(15,17]",Moon,"(15,17]",544,504,1048,0.52,0.48
"MO_(17,27]",Moon,"(17,27]",385,334,719,0.54,0.46
"MO_[5,13]",Moon,"[5,13]",674,578,1252,0.54,0.46
NE_0,Neptune,0,2224,2017,4241,0.52,0.48
"NN_(2,3]",NNode,"(2,3]",602,530,1132,0.53,0.47
"NN_(3,6]",NNode,"(3,6]",552,507,1059,0.52,0.48
NN_2,NNode,2,744,635,1379,0.54,0.46
"NN_[1,2)",NNode,"[1,2)",326,345,671,0.49,0.51
"PA_(1,2]",Pallas,"(1,2]",577,517,1094,0.53,0.47
"PA_(2,3]",Pallas,"(2,3]",528,473,1001,0.53,0.47
"PA_(3,8]",Pallas,"(3,8]",433,421,854,0.51,0.49
"PA_[0,1]",Pallas,"[0,1]",686,606,1292,0.53,0.47
"PH_(0,1]",Pholus,"(0,1]",916,839,1755,0.52,0.48
PH_0,Pholus,0,1308,1178,2486,0.53,0.47
"SA_(1,2]",Saturn,"(1,2]",532,536,1068,0.5,0.5
"SA_(2,4]",Saturn,"(2,4]",275,256,531,0.52,0.48
SA_1,Saturn,1,880,784,1664,0.53,0.47
"SA_[0,1)",Saturn,"[0,1)",537,441,978,0.55,0.45
"SN_(2,5]",SNode,"(2,5]",591,542,1133,0.52,0.48
SN_2,SNode,2,541,476,1017,0.53,0.47
"SN_[0,1]",SNode,"[0,1]",1092,999,2091,0.52,0.48
"SU_(3,4]",Sun,"(3,4]",474,442,916,0.52,0.48
"SU_(4,5]",Sun,"(4,5]",383,328,711,0.54,0.46
"SU_(5,11]",Sun,"(5,11]",462,391,853,0.54,0.46
"SU_[0,3]",Sun,"[0,3]",905,856,1761,0.51,0.49
"UR_(1,3]",Uranus,"(1,3]",649,579,1228,0.53,0.47
UR_0,Uranus,0,771,708,1479,0.52,0.48
UR_1,Uranus,1,804,730,1534,0.52,0.48
"VE_(3,4]",Venus,"(3,4]",490,439,929,0.53,0.47
"VE_(4,6]",Venus,"(4,6]",706,650,1356,0.52,0.48
"VE_(6,12]",Venus,"(6,12]",315,258,573,0.55,0.45
"VE_[0,3]",Venus,"[0,3]",713,670,1383,0.52,0.48
"VS_(2,3]",Vesta,"(2,3]",518,454,972,0.53,0.47
"VS_(3,4]",Vesta,"(3,4]",430,409,839,0.51,0.49
"VS_(4,10]",Vesta,"(4,10]",602,491,1093,0.55,0.45
"VS_[0,2]",Vesta,"[0,2]",674,663,1337,0.5,0.5
