PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",435,353,788,0.55,0.45
CE_a0_0,Ceres,Conjunction,0,1742,1621,3363,0.52,0.48
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",638,574,1212,0.53,0.47
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",170,129,299,0.57,0.43
CE_a103_0,Ceres,BiSeptile,0,1369,1271,2640,0.52,0.48
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",588,563,1151,0.51,0.49
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",123,139,262,0.47,0.53
CE_a120_0,Ceres,Trine,0,1466,1272,2738,0.54,0.46
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",571,551,1122,0.51,0.49
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",135,109,244,0.55,0.45
CE_a135_0,Ceres,SesquiSquare,0,1471,1314,2785,0.53,0.47
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",568,565,1133,0.5,0.5
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",165,144,309,0.53,0.47
CE_a144_0,Ceres,BiQuintile,0,1444,1265,2709,0.53,0.47
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",595,553,1148,0.52,0.48
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",117,115,232,0.5,0.5
CE_a150_0,Ceres,Quincunx,0,1465,1306,2771,0.53,0.47
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",371,354,725,0.51,0.49
CE_a180_0,Ceres,Opposition,0,1806,1620,3426,0.53,0.47
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",695,652,1347,0.52,0.48
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",248,218,466,0.53,0.47
CE_a30_0,Ceres,SemiSextile,0,1234,1104,2338,0.53,0.47
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",669,588,1257,0.53,0.47
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",256,237,493,0.52,0.48
CE_a36_0,Ceres,SemiQuintile,0,1252,1149,2401,0.52,0.48
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",667,630,1297,0.51,0.49
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",216,191,407,0.53,0.47
CE_a45_0,Ceres,SemiSquare,0,1294,1153,2447,0.53,0.47
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",626,546,1172,0.53,0.47
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",147,129,276,0.53,0.47
CE_a60_0,Ceres,Sextile,0,1404,1299,2703,0.52,0.48
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",655,592,1247,0.53,0.47
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",120,102,222,0.54,0.46
CE_a72_0,Ceres,Quintile,0,1402,1280,2682,0.52,0.48
"CE_a90_(0,1]",Ceres,Square,"(0,1]",536,513,1049,0.51,0.49
"CE_a90_(1,5]",Ceres,Square,"(1,5]",145,128,273,0.53,0.47
CE_a90_0,Ceres,Square,0,1496,1333,2829,0.53,0.47
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",489,431,920,0.53,0.47
