
DAILY PLANET SPEED PHASE:

          Date speed  Planet SpeedPhase buy sell daysN BuyDays% SellDays%
 1: 2021-02-01  0.36   Ceres     Direct 508  490   998     0.51      0.49
 2: 2021-02-01  0.04  Chiron     Direct 337  327   664     0.51      0.49
 3: 2021-02-01  0.26    Juno     Direct 506  521  1027     0.49      0.51
 4: 2021-02-01  0.24 Jupiter     Direct 467  437   904     0.52      0.48
 5: 2021-02-01  0.53    Mars     Direct 593  584  1177     0.50      0.50
 6: 2021-02-01 -0.26 Mercury Retrograde 114  129   243     0.47      0.53
 7: 2021-02-01 14.10    Moon     Direct 663  670  1333     0.50      0.50
 8: 2021-02-01  0.03 Neptune     Direct 321  307   628     0.51      0.49
 9: 2021-02-01  1.00   NNode     Direct 663  670  1333     0.50      0.50
10: 2021-02-01  0.34  Pallas     Direct 480  505   985     0.49      0.51
11: 2021-02-01  0.03  Pholus     Direct 353  325   678     0.52      0.48
12: 2021-02-01  0.03   Pluto     Direct 345  319   664     0.52      0.48
13: 2021-02-01  0.12  Saturn     Direct 400  361   761     0.53      0.47
14: 2021-02-01  1.00   SNode     Direct 663  670  1333     0.50      0.50
15: 2021-02-01  1.01     Sun     Direct 663  670  1333     0.50      0.50
16: 2021-02-01  0.02  Uranus     Direct 324  356   680     0.48      0.52
17: 2021-02-01  1.25   Venus     Direct 603  624  1227     0.49      0.51
18: 2021-02-01 -0.10   Vesta Retrograde  88  103   191     0.46      0.54

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign buy sell daysN BuyDays% SellDays%
 1: 2021-02-01   Ceres      Pisces 128  111   239     0.54      0.46
 2: 2021-02-01  Chiron       Aries 428  441   869     0.49      0.51
 3: 2021-02-01    Juno Sagittarius  23   20    43     0.53      0.47
 4: 2021-02-01 Jupiter    Aquarius  22   20    42     0.52      0.48
 5: 2021-02-01    Mars      Taurus  43   26    69     0.62      0.38
 6: 2021-02-01 Mercury    Aquarius  44   43    87     0.51      0.49
 7: 2021-02-01    Moon       Virgo  59   43   102     0.58      0.42
 8: 2021-02-01 Neptune      Pisces 663  670  1333     0.50      0.50
 9: 2021-02-01   NNode      Gemini 121  116   237     0.51      0.49
10: 2021-02-01  Pallas    Aquarius  48   39    87     0.55      0.45
11: 2021-02-01  Pholus   Capricorn 413  425   838     0.49      0.51
12: 2021-02-01   Pluto   Capricorn 663  670  1333     0.50      0.50
13: 2021-02-01  Saturn    Aquarius  77   67   144     0.53      0.47
14: 2021-02-01   SNode Sagittarius 121  116   237     0.51      0.49
15: 2021-02-01     Sun    Aquarius  51   48    99     0.52      0.48
16: 2021-02-01  Uranus      Taurus 434  433   867     0.50      0.50
17: 2021-02-01   Venus   Capricorn  53   44    97     0.55      0.45
18: 2021-02-01   Vesta       Virgo  90   73   163     0.55      0.45

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect buy sell daysN BuyDays% SellDays%
 1: 2021-02-01    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 663  670  1333     0.50      0.50
 2: 2021-02-01    0.12   0.01   0.25         0      23        11       24     Sun    Mars       Square  19   18    37     0.51      0.49
 3: 2021-02-01    0.46   0.01   0.93         0      23        23       24     Sun Neptune SemiQuintile  12   15    27     0.44      0.56
 4: 2021-02-01    1.04   0.02   1.83        12      18        15        7    Moon Mercury   BiQuintile  49   44    93     0.53      0.47
 5: 2021-02-01    0.19   0.02   0.41         0      23        10       24   Venus    Mars    BiSeptile  17   25    42     0.40      0.60
 6: 2021-02-01    0.92   0.04   1.81        20      23        23        4    Moon  Uranus     Quincunx  48   51    99     0.48      0.52
 7: 2021-02-01    1.00   0.05   1.78         0       6         3        7    Moon Jupiter SesquiSquare  49   47    96     0.51      0.49
 8: 2021-02-01    1.04   0.05   1.84         2       8         5        7    Moon Mercury     Quincunx  52   42    94     0.55      0.45
 9: 2021-02-01    1.01   0.05   1.81        17      23        20        7    Moon  Pholus       Square  54   43    97     0.56      0.44
10: 2021-02-01    1.02   0.06   1.83        10      16        13        7    Moon  Uranus   BiQuintile  48   50    98     0.49      0.51
11: 2021-02-01    1.00   0.09   1.82        11      17        14        7    Moon    Juno     Quintile  52   48   100     0.52      0.48
12: 2021-02-01    0.93   0.09   1.69         8      14        11        7    Moon   Venus        Trine  44   49    93     0.47      0.53
13: 2021-02-01    1.03   0.11   1.89        17      23        20        7    Moon   SNode     Quintile  43   57   100     0.43      0.57
14: 2021-02-01    0.91   0.14   1.86         0       5         2        6    Moon  Pallas   BiQuintile  59   38    97     0.61      0.39
15: 2021-02-01    1.04   0.15   1.93         9      15        12        7    Moon   NNode    BiSeptile  44   57   101     0.44      0.56
16: 2021-02-01    1.03   0.17   1.93         0       6         3        7    Moon   Pluto        Trine  50   46    96     0.52      0.48
17: 2021-02-01    0.58   0.22   0.94         0      23        NA       24     Sun    Juno      Sextile  18   18    36     0.50      0.50
18: 2021-02-01    1.08   0.23   1.93        20      23        23        4    Moon    Mars   BiQuintile  60   35    95     0.63      0.37
19: 2021-02-01    1.09   0.23   1.95         4      11         7        8    Moon     Sun SesquiSquare  49   46    95     0.52      0.48
20: 2021-02-01    1.02   0.24   1.97        14      20        17        7    Moon  Pallas SesquiSquare  57   38    95     0.60      0.40
21: 2021-02-01    1.01   0.26   1.96         5      11         8        7    Moon    Mars SesquiSquare  49   46    95     0.52      0.48
22: 2021-02-01    0.88   0.27   1.48        18      23        21        6    Moon  Saturn        Trine  46   51    97     0.47      0.53
23: 2021-02-01    0.39   0.28   0.49         0      23        NA       24   Vesta  Saturn SesquiSquare  39   28    67     0.58      0.42
24: 2021-02-01    0.77   0.29   1.48        19      23        22        5    Moon  Chiron   Opposition  28   19    47     0.60      0.40
25: 2021-02-01    0.33   0.29   0.37         0      23        NA       24  Saturn  Pholus  SemiSextile  29   20    49     0.59      0.41
