PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
SUJU_a135,34,29,63,0.54,0.46
SUJU_a144,40,33,73,0.55,0.45
SUJU_a150,37,28,65,0.57,0.43
SUJU_a180,17,10,27,0.63,0.37
SUJU_a30,47,45,92,0.51,0.49
SUJU_a36,46,43,89,0.52,0.48
SUJU_a45,42,33,75,0.56,0.44
SUJU_a60,29,46,75,0.39,0.61
SUJU_a72,39,32,71,0.55,0.45
SUJU_a90,46,28,74,0.62,0.38
SUMA_a0,36,25,61,0.59,0.41
SUMA_a103,29,30,59,0.49,0.51
SUMA_a120,22,22,44,0.5,0.5
SUMA_a135,15,15,30,0.5,0.5
SUMA_a144,17,15,32,0.53,0.47
SUMA_a150,12,14,26,0.46,0.54
SUMA_a180,9,5,14,0.64,0.36
SUMA_a30,63,45,108,0.58,0.42
SUMA_a36,65,46,111,0.59,0.41
SUMA_a45,50,57,107,0.47,0.53
SUMA_a60,42,44,86,0.49,0.51
SUMA_a72,36,33,69,0.52,0.48
SUMA_a90,34,32,66,0.52,0.48
SUNE_a0,18,17,35,0.51,0.49
SUNE_a103,39,33,72,0.54,0.46
SUNE_a120,50,25,75,0.67,0.33
SUNE_a135,44,27,71,0.62,0.38
SUNE_a144,44,35,79,0.56,0.44
SUNE_a150,43,33,76,0.57,0.43
SUNE_a180,14,16,30,0.47,0.53
SUNE_a30,44,31,75,0.59,0.41
SUNE_a36,39,33,72,0.54,0.46
SUNE_a45,32,37,69,0.46,0.54
SUNE_a60,37,34,71,0.52,0.48
SUNE_a72,32,39,71,0.45,0.55
SUNE_a90,36,41,77,0.47,0.53
SUPL_a0,12,22,34,0.35,0.65
SUPL_a103,38,30,68,0.56,0.44
SUPL_a120,32,39,71,0.45,0.55
SUPL_a135,39,35,74,0.53,0.47
SUPL_a144,38,40,78,0.49,0.51
SUPL_a150,34,39,73,0.47,0.53
SUPL_a180,22,14,36,0.61,0.39
SUPL_a30,29,42,71,0.41,0.59
SUPL_a36,35,36,71,0.49,0.51
SUPL_a45,32,36,68,0.47,0.53
SUPL_a60,32,42,74,0.43,0.57
SUPL_a72,41,31,72,0.57,0.43
SUPL_a90,39,30,69,0.57,0.43
SUSA_a0,20,17,37,0.54,0.46
SUSA_a103,39,32,71,0.55,0.45
SUSA_a120,29,42,71,0.41,0.59
SUSA_a135,29,34,63,0.46,0.54
SUSA_a144,32,32,64,0.5,0.5
SUSA_a150,36,21,57,0.63,0.37
SUSA_a180,16,14,30,0.53,0.47
SUSA_a30,52,34,86,0.6,0.4
SUSA_a36,42,40,82,0.51,0.49
SUSA_a45,44,29,73,0.6,0.4
SUSA_a60,37,41,78,0.47,0.53
SUSA_a72,34,30,64,0.53,0.47
SUSA_a90,26,42,68,0.38,0.62
SUUR_a0,15,22,37,0.41,0.59
SUUR_a103,40,38,78,0.51,0.49
SUUR_a120,24,46,70,0.34,0.66
SUUR_a135,29,34,63,0.46,0.54
SUUR_a144,39,34,73,0.53,0.47
SUUR_a150,33,31,64,0.52,0.48
SUUR_a180,18,12,30,0.6,0.4
SUUR_a30,35,33,68,0.51,0.49
SUUR_a36,44,30,74,0.59,0.41
SUUR_a45,32,38,70,0.46,0.54
SUUR_a60,35,43,78,0.45,0.55
SUUR_a72,44,33,77,0.57,0.43
SUUR_a90,47,27,74,0.64,0.36
URNE_a30,303,270,573,0.53,0.47
URNE_a36,291,289,580,0.5,0.5
URNE_a45,266,232,498,0.53,0.47
URPL_a103,170,139,309,0.55,0.45
URPL_a90,220,218,438,0.5,0.5
VEJU_a0,26,22,48,0.54,0.46
VEJU_a103,25,31,56,0.45,0.55
VEJU_a120,31,25,56,0.55,0.45
VEJU_a135,48,39,87,0.55,0.45
VEJU_a144,47,42,89,0.53,0.47
VEJU_a150,30,22,52,0.58,0.42
VEJU_a180,22,15,37,0.59,0.41
VEJU_a30,46,36,82,0.56,0.44
VEJU_a36,49,38,87,0.56,0.44
VEJU_a45,37,31,68,0.54,0.46
VEJU_a60,29,45,74,0.39,0.61
VEJU_a72,29,33,62,0.47,0.53
VEJU_a90,30,34,64,0.47,0.53
VEMA_a0,35,42,77,0.45,0.55
VEMA_a103,29,44,73,0.4,0.6
VEMA_a120,33,25,58,0.57,0.43
VEMA_a135,19,11,30,0.63,0.37
VEMA_a144,14,16,30,0.47,0.53
VEMA_a150,12,13,25,0.48,0.52
VEMA_a180,11,3,14,0.79,0.21
VEMA_a30,49,42,91,0.54,0.46
VEMA_a36,39,42,81,0.48,0.52
VEMA_a45,55,45,100,0.55,0.45
VEMA_a60,42,56,98,0.43,0.57
VEMA_a72,33,31,64,0.52,0.48
VEMA_a90,37,39,76,0.49,0.51
VENE_a0,13,18,31,0.42,0.58
VENE_a103,42,46,88,0.48,0.52
VENE_a120,36,28,64,0.56,0.44
VENE_a135,44,33,77,0.57,0.43
VENE_a144,37,31,68,0.54,0.46
VENE_a150,27,32,59,0.46,0.54
VENE_a180,26,9,35,0.74,0.26
VENE_a30,38,35,73,0.52,0.48
VENE_a36,44,47,91,0.48,0.52
VENE_a45,42,33,75,0.56,0.44
VENE_a60,24,42,66,0.36,0.64
VENE_a72,26,26,52,0.5,0.5
VENE_a90,36,39,75,0.48,0.52
VEPL_a0,21,18,39,0.54,0.46
VEPL_a103,44,32,76,0.58,0.42
VEPL_a120,39,24,63,0.62,0.38
VEPL_a135,49,46,95,0.52,0.48
VEPL_a144,47,40,87,0.54,0.46
VEPL_a150,50,39,89,0.56,0.44
VEPL_a180,16,13,29,0.55,0.45
VEPL_a30,29,30,59,0.49,0.51
VEPL_a36,32,30,62,0.52,0.48
VEPL_a45,21,38,59,0.36,0.64
VEPL_a60,43,26,69,0.62,0.38
VEPL_a72,44,37,81,0.54,0.46
VEPL_a90,41,31,72,0.57,0.43
VESA_a0,16,16,32,0.5,0.5
VESA_a103,43,50,93,0.46,0.54
VESA_a120,38,31,69,0.55,0.45
VESA_a135,50,38,88,0.57,0.43
VESA_a144,31,22,53,0.58,0.42
VESA_a150,32,30,62,0.52,0.48
VESA_a180,9,17,26,0.35,0.65
VESA_a30,39,33,72,0.54,0.46
VESA_a36,33,27,60,0.55,0.45
VESA_a45,27,27,54,0.5,0.5
VESA_a60,31,41,72,0.43,0.57
VESA_a72,36,38,74,0.49,0.51
VESA_a90,51,44,95,0.54,0.46
VESU_a0,49,40,89,0.55,0.45
VESU_a30,106,121,227,0.47,0.53
VESU_a36,134,124,258,0.52,0.48
VESU_a45,357,318,675,0.53,0.47
VEUR_a0,17,11,28,0.61,0.39
VEUR_a103,25,37,62,0.4,0.6
VEUR_a120,39,40,79,0.49,0.51
VEUR_a135,38,25,63,0.6,0.4
VEUR_a144,36,25,61,0.59,0.41
VEUR_a150,46,35,81,0.57,0.43
VEUR_a180,22,15,37,0.59,0.41
VEUR_a30,32,37,69,0.46,0.54
VEUR_a36,44,31,75,0.59,0.41
VEUR_a45,37,37,74,0.5,0.5
VEUR_a60,41,40,81,0.51,0.49
VEUR_a72,39,49,88,0.44,0.56
VEUR_a90,30,31,61,0.49,0.51
