PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",170,131,301,0.56,0.44
CE_a0_0,Ceres,Conjunction,0,1405,1316,2721,0.52,0.48
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",313,272,585,0.54,0.46
CE_a103_0,Ceres,BiSeptile,0,1262,1175,2437,0.52,0.48
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",275,210,485,0.57,0.43
CE_a120_0,Ceres,Trine,0,1300,1237,2537,0.51,0.49
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",309,266,575,0.54,0.46
CE_a135_0,Ceres,SesquiSquare,0,1266,1181,2447,0.52,0.48
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",252,303,555,0.45,0.55
CE_a144_0,Ceres,BiQuintile,0,1323,1144,2467,0.54,0.46
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",268,284,552,0.49,0.51
CE_a150_0,Ceres,Quincunx,0,1307,1163,2470,0.53,0.47
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",154,139,293,0.53,0.47
CE_a180_0,Ceres,Opposition,0,1421,1308,2729,0.52,0.48
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",361,349,710,0.51,0.49
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",41,41,82,0.5,0.5
CE_a30_0,Ceres,SemiSextile,0,1173,1057,2230,0.53,0.47
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",312,298,610,0.51,0.49
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",94,89,183,0.51,0.49
CE_a36_0,Ceres,SemiQuintile,0,1169,1060,2229,0.52,0.48
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",384,350,734,0.52,0.48
CE_a45_0,Ceres,SemiSquare,0,1191,1097,2288,0.52,0.48
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",342,294,636,0.54,0.46
CE_a60_0,Ceres,Sextile,0,1233,1153,2386,0.52,0.48
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",325,279,604,0.54,0.46
CE_a72_0,Ceres,Quintile,0,1250,1168,2418,0.52,0.48
"CE_a90_(0,3]",Ceres,Square,"(0,3]",282,258,540,0.52,0.48
CE_a90_0,Ceres,Square,0,1293,1189,2482,0.52,0.48
"CH_a0_(0,1]",Chiron,Conjunction,"(0,1]",199,168,367,0.54,0.46
CH_a0_0,Chiron,Conjunction,0,1376,1279,2655,0.52,0.48
CH_a103_0,Chiron,BiSeptile,0,1575,1447,3022,0.52,0.48
CH_a120_0,Chiron,Trine,0,1575,1447,3022,0.52,0.48
CH_a135_0,Chiron,SesquiSquare,0,1575,1447,3022,0.52,0.48
CH_a144_0,Chiron,BiQuintile,0,1575,1447,3022,0.52,0.48
CH_a150_0,Chiron,Quincunx,0,1575,1447,3022,0.52,0.48
CH_a180_0,Chiron,Opposition,0,1575,1447,3022,0.52,0.48
CH_a30_0,Chiron,SemiSextile,0,371,326,697,0.53,0.47
CH_a30_1,Chiron,SemiSextile,1,1204,1121,2325,0.52,0.48
"CH_a36_(0,2]",Chiron,SemiQuintile,"(0,2]",23,14,37,0.62,0.38
CH_a36_0,Chiron,SemiQuintile,0,1552,1433,2985,0.52,0.48
"CH_a45_(0,2]",Chiron,SemiSquare,"(0,2]",85,69,154,0.55,0.45
CH_a45_0,Chiron,SemiSquare,0,1490,1378,2868,0.52,0.48
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",242,242,484,0.5,0.5
CH_a60_0,Chiron,Sextile,0,1333,1205,2538,0.53,0.47
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",446,378,824,0.54,0.46
CH_a72_0,Chiron,Quintile,0,1129,1069,2198,0.51,0.49
"CH_a90_(0,1]",Chiron,Square,"(0,1]",255,196,451,0.57,0.43
CH_a90_0,Chiron,Square,0,1320,1251,2571,0.51,0.49
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",191,125,316,0.6,0.4
JN_a0_0,Juno,Conjunction,0,1384,1322,2706,0.51,0.49
