PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
SUNN_a72,1,71,0.005,0.019,0.002,0.003,0.012,-0.032,0.083,0.115,1.226,2.701,0.002
SUVS_a36,1,96,0.004,0.019,0.003,0.003,0.015,-0.031,0.07,0.101,0.653,0.892,0.002
VENE_a103,1,88,0,0.014,-0.001,0,0.009,-0.041,0.048,0.089,0.286,1.513,0.002
VEPA_a120,1,70,0.004,0.022,0.001,0.003,0.018,-0.059,0.08,0.14,0.484,1.656,0.003
VSNN_a36,1,75,0,0.024,0.001,0.002,0.012,-0.095,0.059,0.154,-1.376,4.792,0.003
VSSN_a144,1,75,0,0.024,0.001,0.002,0.012,-0.095,0.059,0.154,-1.376,4.792,0.003
VEPH_a30,1,94,0.001,0.016,0.001,0.001,0.011,-0.05,0.052,0.102,0.166,2.495,0.002
SUNE_a60,1,71,0.001,0.015,0.001,0.001,0.012,-0.031,0.05,0.081,0.606,1.264,0.002
MECE_a144,1,58,-0.006,0.022,0,-0.003,0.015,-0.084,0.023,0.107,-1.557,2.575,0.003
VEMA_a120,1,58,0.004,0.026,0.003,0.003,0.013,-0.077,0.105,0.182,0.61,4.496,0.003
VESA_a60,1,72,-0.004,0.016,-0.002,-0.003,0.013,-0.043,0.038,0.081,-0.279,0.311,0.002
SUSA_a103,1,71,-0.001,0.019,0,0,0.013,-0.083,0.055,0.138,-0.818,4.663,0.002
VSCE_a103,1,115,-0.003,0.036,-0.001,-0.002,0.02,-0.167,0.113,0.28,-0.569,4.143,0.003
MENN_a72,1,41,0.001,0.015,0,0.001,0.014,-0.032,0.036,0.068,0.172,-0.13,0.002
MENE_a60,1,51,0,0.019,0.001,0.002,0.013,-0.089,0.027,0.117,-2.089,7.747,0.003
VECE_a180,1,18,0.001,0.021,0,0.002,0.016,-0.056,0.037,0.093,-0.642,0.596,0.005
CESA_a120,1,107,0.003,0.014,0.002,0.002,0.01,-0.038,0.05,0.088,0.662,1.38,0.001
MEVS_a36,1,61,0.003,0.015,0.002,0.002,0.014,-0.024,0.044,0.068,0.563,0.08,0.002
MESA_a103,1,71,0,0.022,-0.001,-0.001,0.015,-0.083,0.073,0.156,0.264,4.087,0.003
VSPL_a30,1,65,-0.001,0.017,-0.002,-0.001,0.014,-0.041,0.049,0.09,0.124,0.43,0.002
MOMA_a144,1,223,0,0.021,0,0,0.013,-0.083,0.113,0.196,0.46,6.79,0.001
SUPA_a72,1,74,0,0.028,-0.002,0,0.011,-0.167,0.08,0.248,-2.218,16.2,0.003
VECH_a90,1,87,-0.003,0.016,-0.001,-0.002,0.011,-0.048,0.04,0.088,-0.436,0.457,0.002
MONE_a0,1,110,-0.002,0.025,0.001,-0.001,0.015,-0.167,0.069,0.236,-2.511,17.269,0.002
JUNN_a60,1,41,0.004,0.013,0.004,0.005,0.009,-0.038,0.034,0.073,-0.523,1.786,0.002
JUSN_a120,1,41,0.004,0.013,0.004,0.005,0.009,-0.038,0.034,0.073,-0.523,1.786,0.002
MECE_a135,1,43,0.002,0.021,0.002,0.002,0.016,-0.048,0.055,0.103,0.178,0.513,0.003
MEPA_a72,1,93,0.001,0.019,0,-0.001,0.015,-0.041,0.067,0.109,1.14,2.718,0.002
VEJU_a45,1,68,0,0.024,0.002,0.002,0.013,-0.084,0.051,0.135,-0.786,1.408,0.003
VEPL_a45,1,59,-0.003,0.016,-0.003,-0.002,0.013,-0.041,0.034,0.075,-0.353,0.273,0.002
VESN_a72,1,62,0.002,0.02,0.002,0.002,0.013,-0.043,0.059,0.102,0.221,0.46,0.003
VEUR_a120,1,79,-0.001,0.016,0,-0.001,0.01,-0.054,0.043,0.097,-0.359,1.739,0.002
VSJU_a30,1,53,-0.002,0.018,0.001,-0.001,0.016,-0.048,0.034,0.082,-0.583,0.084,0.002
VSUR_a45,1,116,0,0.029,0,0,0.018,-0.084,0.095,0.179,0.35,1.289,0.003
MECH_a45,1,59,-0.002,0.019,-0.002,-0.001,0.016,-0.084,0.039,0.123,-1.205,4.254,0.002
SUCH_a45,1,70,0.001,0.02,0.002,0.001,0.013,-0.084,0.077,0.161,-0.33,5.267,0.002
VEVS_a72,1,68,-0.003,0.014,0,-0.002,0.009,-0.055,0.028,0.082,-0.962,1.833,0.002
VSPA_a36,1,208,0.001,0.023,0,0,0.017,-0.054,0.188,0.243,2.614,19.426,0.002
MAJN_a150,1,67,0.006,0.019,0.004,0.005,0.013,-0.029,0.083,0.112,0.996,2.886,0.002
MEPL_a0,1,44,-0.001,0.013,0,-0.001,0.008,-0.032,0.03,0.061,-0.381,0.511,0.002
MEVS_a30,1,77,0.002,0.015,0.001,0.003,0.014,-0.051,0.031,0.081,-0.395,0.963,0.002
SUPL_a0,1,34,-0.002,0.011,-0.001,-0.001,0.006,-0.035,0.017,0.053,-0.865,1.433,0.002
VSNN_a30,1,56,0,0.026,0.001,0.001,0.016,-0.089,0.061,0.151,-0.792,1.912,0.003
VSSN_a150,1,56,0,0.026,0.001,0.001,0.016,-0.089,0.061,0.151,-0.792,1.912,0.003
VENN_a103,1,52,0,0.017,0.001,0,0.012,-0.041,0.041,0.083,-0.014,0.541,0.002
MEJU_a0,1,38,0.001,0.013,-0.002,0,0.015,-0.016,0.039,0.054,0.763,-0.042,0.002
MENN_a60,1,42,0.003,0.015,0.006,0.004,0.012,-0.039,0.032,0.071,-0.565,-0.065,0.002
MESN_a120,1,42,0.003,0.015,0.006,0.004,0.012,-0.039,0.032,0.071,-0.565,-0.065,0.002
SUVS_a30,1,98,0.002,0.018,0.003,0.002,0.014,-0.049,0.04,0.089,-0.155,0.041,0.002
VEMA_a135,1,30,0.005,0.017,0.005,0.005,0.008,-0.041,0.05,0.091,0.024,1.377,0.003
CEPA_a60,1,113,0,0.02,0.001,0,0.015,-0.054,0.07,0.124,0.135,1.51,0.002
CEPH_a150,1,52,-0.001,0.019,0.002,0.001,0.012,-0.059,0.035,0.093,-0.95,1.495,0.003
JUUR_a72,1,45,0.002,0.014,0,0.001,0.012,-0.029,0.035,0.063,0.407,0.051,0.002
MAJU_a180,1,27,0.004,0.016,0.003,0.003,0.015,-0.023,0.036,0.06,0.412,-0.646,0.003
MAVS_a150,1,45,-0.007,0.022,-0.003,-0.007,0.014,-0.055,0.052,0.107,0.194,0.472,0.003
MECH_a36,1,59,-0.001,0.039,0,-0.002,0.015,-0.095,0.194,0.289,1.63,9.34,0.005
MEJN_a30,1,99,0.004,0.02,0.003,0.003,0.013,-0.089,0.083,0.173,0.141,6.874,0.002
MENE_a45,1,70,0.002,0.029,0,0,0.013,-0.084,0.194,0.279,3.605,24.572,0.004
NNPL_a60,1,81,0.003,0.028,0.002,0.003,0.023,-0.072,0.095,0.167,0.275,1.012,0.003
SNPL_a120,1,81,0.003,0.028,0.002,0.003,0.023,-0.072,0.095,0.167,0.275,1.012,0.003
SUJU_a0,1,39,-0.001,0.02,0.002,0.001,0.014,-0.069,0.034,0.103,-1.161,2.136,0.003
SUMA_a180,1,14,0.008,0.018,0.01,0.009,0.017,-0.034,0.034,0.068,-0.418,-0.288,0.005
