PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_VM04,Juno,Rohini,31,21,52,0.6,0.4
JN_VM05,Juno,Mrigashira,25,26,51,0.49,0.51
JN_VM06,Juno,Ardra,27,23,50,0.54,0.46
JN_VM07,Juno,Punavasu,31,25,56,0.55,0.45
JN_VM08,Juno,Pushya,61,51,112,0.54,0.46
JN_VM09,Juno,Ashlesha,70,50,120,0.58,0.42
JN_VM10,Juno,Magha,37,28,65,0.57,0.43
JN_VM11,Juno,PurvaPhalguni,57,82,139,0.41,0.59
JN_VM12,Juno,UttaraPhalguni,78,71,149,0.52,0.48
JN_VM13,Juno,Hasta,93,83,176,0.53,0.47
JN_VM14,Juno,Chitra,48,67,115,0.42,0.58
JN_VM15,Juno,Swati,40,39,79,0.51,0.49
JN_VM16,Juno,Vishakha,84,71,155,0.54,0.46
JN_VM17,Juno,Anuradha,102,74,176,0.58,0.42
JN_VM18,Juno,Jyeshtha,114,120,234,0.49,0.51
JN_VM19,Juno,Mula,101,102,203,0.5,0.5
JN_VM20,Juno,PurvaAshada,107,67,174,0.61,0.39
JN_VM21,Juno,UttaraAshada,33,49,82,0.4,0.6
JN_VM22,Juno,Shravana,92,76,168,0.55,0.45
JN_VM23,Juno,Danishtha,39,55,94,0.41,0.59
JN_VM24,Juno,Shatabhisha,28,32,60,0.47,0.53
JN_VM25,Juno,PurvaBhadrapada,63,52,115,0.55,0.45
JN_VM26,Juno,UttaraBhadrapada,69,50,119,0.58,0.42
JN_VM27,Juno,Revati,26,28,54,0.48,0.52
JU_VM01,Jupiter,Aswini,73,67,140,0.52,0.48
JU_VM02,Jupiter,Bharani,37,62,99,0.37,0.63
JU_VM03,Jupiter,Krittica,20,21,41,0.49,0.51
JU_VM04,Jupiter,Rohini,102,99,201,0.51,0.49
JU_VM05,Jupiter,Mrigashira,17,25,42,0.4,0.6
JU_VM06,Jupiter,Ardra,56,50,106,0.53,0.47
JU_VM07,Jupiter,Punavasu,73,69,142,0.51,0.49
JU_VM08,Jupiter,Pushya,23,17,40,0.57,0.42
JU_VM09,Jupiter,Ashlesha,104,91,195,0.53,0.47
JU_VM10,Jupiter,Magha,19,26,45,0.42,0.58
JU_VM11,Jupiter,PurvaPhalguni,20,17,37,0.54,0.46
JU_VM12,Jupiter,UttaraPhalguni,1,4,5,0.2,0.8
JU_VM13,Jupiter,Hasta,55,23,78,0.71,0.29
JU_VM14,Jupiter,Chitra,71,59,130,0.55,0.45
JU_VM15,Jupiter,Swati,41,33,74,0.55,0.45
JU_VM16,Jupiter,Vishakha,87,94,181,0.48,0.52
JU_VM17,Jupiter,Anuradha,24,16,40,0.6,0.4
JU_VM18,Jupiter,Jyeshtha,127,103,230,0.55,0.45
JU_VM19,Jupiter,Mula,60,39,99,0.61,0.39
JU_VM20,Jupiter,PurvaAshada,121,151,272,0.44,0.56
JU_VM21,Jupiter,UttaraAshada,120,103,223,0.54,0.46
JU_VM22,Jupiter,Shravana,44,46,90,0.49,0.51
JU_VM23,Jupiter,Danishtha,125,102,227,0.55,0.45
JU_VM24,Jupiter,Shatabhisha,19,18,37,0.51,0.49
JU_VM25,Jupiter,PurvaBhadrapada,56,53,109,0.51,0.49
JU_VM26,Jupiter,UttaraBhadrapada,80,58,138,0.58,0.42
JU_VM27,Jupiter,Revati,19,18,37,0.51,0.49
MA_VM01,Mars,Aswini,63,61,124,0.51,0.49
MA_VM02,Mars,Bharani,52,34,86,0.6,0.4
MA_VM03,Mars,Krittica,45,48,93,0.48,0.52
MA_VM04,Mars,Rohini,51,44,95,0.54,0.46
MA_VM05,Mars,Mrigashira,76,74,150,0.51,0.49
MA_VM06,Mars,Ardra,94,82,176,0.53,0.47
MA_VM07,Mars,Punavasu,56,41,97,0.58,0.42
MA_VM08,Mars,Pushya,87,81,168,0.52,0.48
MA_VM09,Mars,Ashlesha,72,85,157,0.46,0.54
MA_VM10,Mars,Magha,62,69,131,0.47,0.53
MA_VM11,Mars,PurvaPhalguni,82,85,167,0.49,0.51
MA_VM12,Mars,UttaraPhalguni,72,53,125,0.58,0.42
MA_VM13,Mars,Hasta,77,68,145,0.53,0.47
MA_VM14,Mars,Chitra,85,63,148,0.57,0.43
MA_VM15,Mars,Swati,40,46,86,0.47,0.53
MA_VM16,Mars,Vishakha,55,28,83,0.66,0.34
MA_VM17,Mars,Anuradha,39,41,80,0.49,0.51
MA_VM18,Mars,Jyeshtha,34,43,77,0.44,0.56
MA_VM19,Mars,Mula,35,35,70,0.5,0.5
MA_VM20,Mars,PurvaAshada,38,39,77,0.49,0.51
MA_VM21,Mars,UttaraAshada,56,63,119,0.47,0.53
MA_VM22,Mars,Shravana,58,63,121,0.48,0.52
MA_VM23,Mars,Danishtha,39,40,79,0.49,0.51
MA_VM24,Mars,Shatabhisha,50,35,85,0.59,0.41
MA_VM25,Mars,PurvaBhadrapada,53,31,84,0.63,0.37
MA_VM26,Mars,UttaraBhadrapada,42,45,87,0.48,0.52
MA_VM27,Mars,Revati,81,67,148,0.55,0.45
ME_VM01,Mercury,Aswini,64,50,114,0.56,0.44
ME_VM02,Mercury,Bharani,44,40,84,0.52,0.48
ME_VM03,Mercury,Krittica,61,35,96,0.64,0.36
ME_VM04,Mercury,Rohini,55,58,113,0.49,0.51
ME_VM05,Mercury,Mrigashira,53,48,101,0.52,0.48
ME_VM06,Mercury,Ardra,43,63,106,0.41,0.59
ME_VM07,Mercury,Punavasu,58,52,110,0.53,0.47
ME_VM08,Mercury,Pushya,65,42,107,0.61,0.39
ME_VM09,Mercury,Ashlesha,65,52,117,0.56,0.44
ME_VM10,Mercury,Magha,53,55,108,0.49,0.51
ME_VM11,Mercury,PurvaPhalguni,55,49,104,0.53,0.47
ME_VM12,Mercury,UttaraPhalguni,52,42,94,0.55,0.45
ME_VM13,Mercury,Hasta,57,58,115,0.5,0.5
ME_VM14,Mercury,Chitra,70,61,131,0.53,0.47
ME_VM15,Mercury,Swati,74,68,142,0.52,0.48
ME_VM16,Mercury,Vishakha,78,41,119,0.66,0.34
ME_VM17,Mercury,Anuradha,63,58,121,0.52,0.48
ME_VM18,Mercury,Jyeshtha,62,67,129,0.48,0.52
ME_VM19,Mercury,Mula,71,53,124,0.57,0.43
ME_VM20,Mercury,PurvaAshada,50,53,103,0.49,0.51
ME_VM21,Mercury,UttaraAshada,53,50,103,0.51,0.49
ME_VM22,Mercury,Shravana,65,77,142,0.46,0.54
ME_VM23,Mercury,Danishtha,59,74,133,0.44,0.56
ME_VM24,Mercury,Shatabhisha,56,64,120,0.47,0.53
ME_VM25,Mercury,PurvaBhadrapada,58,60,118,0.49,0.51
ME_VM26,Mercury,UttaraBhadrapada,57,49,106,0.54,0.46
ME_VM27,Mercury,Revati,53,45,98,0.54,0.46
MO_VM01,Moon,Aswini,56,60,116,0.48,0.52
MO_VM02,Moon,Bharani,57,59,116,0.49,0.51
MO_VM03,Moon,Krittica,56,52,108,0.52,0.48
MO_VM04,Moon,Rohini,59,60,119,0.5,0.5
MO_VM05,Moon,Mrigashira,52,60,112,0.46,0.54
MO_VM06,Moon,Ardra,58,58,116,0.5,0.5
MO_VM07,Moon,Punavasu,67,45,112,0.6,0.4
MO_VM08,Moon,Pushya,66,48,114,0.58,0.42
MO_VM09,Moon,Ashlesha,64,51,115,0.56,0.44
MO_VM10,Moon,Magha,65,47,112,0.58,0.42
MO_VM11,Moon,PurvaPhalguni,60,39,99,0.61,0.39
MO_VM12,Moon,UttaraPhalguni,67,39,106,0.63,0.37
MO_VM13,Moon,Hasta,47,62,109,0.43,0.57
MO_VM14,Moon,Chitra,45,62,107,0.42,0.58
MO_VM15,Moon,Swati,62,48,110,0.56,0.44
MO_VM16,Moon,Vishakha,66,41,107,0.62,0.38
MO_VM17,Moon,Anuradha,53,57,110,0.48,0.52
MO_VM18,Moon,Jyeshtha,61,60,121,0.5,0.5
MO_VM19,Moon,Mula,60,59,119,0.5,0.5
MO_VM20,Moon,PurvaAshada,67,53,120,0.56,0.44
MO_VM21,Moon,UttaraAshada,51,59,110,0.46,0.54
MO_VM22,Moon,Shravana,51,59,110,0.46,0.54
MO_VM23,Moon,Danishtha,65,54,119,0.55,0.45
MO_VM24,Moon,Shatabhisha,66,48,114,0.58,0.42
MO_VM25,Moon,PurvaBhadrapada,57,64,121,0.47,0.53
MO_VM26,Moon,UttaraBhadrapada,52,67,119,0.44,0.56
MO_VM27,Moon,Revati,64,53,117,0.55,0.45
NE_VM23,Neptune,Danishtha,561,516,1077,0.52,0.48
NE_VM24,Neptune,Shatabhisha,616,589,1205,0.51,0.49
NE_VM25,Neptune,PurvaBhadrapada,417,359,776,0.54,0.46
NN_VM04,NNode,Rohini,36,29,65,0.55,0.45
NN_VM05,NNode,Mrigashira,102,71,173,0.59,0.41
NN_VM06,NNode,Ardra,77,89,166,0.46,0.54
NN_VM07,NNode,Punavasu,89,78,167,0.53,0.47
NN_VM08,NNode,Pushya,89,80,169,0.53,0.47
NN_VM09,NNode,Ashlesha,88,81,169,0.52,0.48
NN_VM10,NNode,Magha,105,65,170,0.62,0.38
NN_VM11,NNode,PurvaPhalguni,6,0,6,1,0
NN_VM12,NNode,UttaraPhalguni,31,42,73,0.42,0.58
NN_VM13,NNode,Hasta,84,76,160,0.52,0.48
NN_VM14,NNode,Chitra,90,72,162,0.56,0.44
NN_VM15,NNode,Swati,85,84,169,0.5,0.5
NN_VM16,NNode,Vishakha,79,89,168,0.47,0.53
NN_VM17,NNode,Anuradha,84,85,169,0.5,0.5
NN_VM18,NNode,Jyeshtha,80,87,167,0.48,0.52
NN_VM19,NNode,Mula,80,90,170,0.47,0.53
NN_VM20,NNode,PurvaAshada,102,71,173,0.59,0.41
NN_VM21,NNode,UttaraAshada,89,77,166,0.54,0.46
NN_VM22,NNode,Shravana,78,81,159,0.49,0.51
NN_VM23,NNode,Danishtha,82,90,172,0.48,0.52
NN_VM24,NNode,Shatabhisha,38,27,65,0.58,0.42
PA_VM01,Pallas,Aswini,77,71,148,0.52,0.48
PA_VM02,Pallas,Bharani,61,61,122,0.5,0.5
PA_VM03,Pallas,Krittica,29,30,59,0.49,0.51
PA_VM04,Pallas,Rohini,59,72,131,0.45,0.55
PA_VM05,Pallas,Mrigashira,44,39,83,0.53,0.47
PA_VM06,Pallas,Ardra,25,23,48,0.52,0.48
PA_VM07,Pallas,Punavasu,27,24,51,0.53,0.47
PA_VM08,Pallas,Pushya,26,23,49,0.53,0.47
PA_VM09,Pallas,Ashlesha,32,21,53,0.6,0.4
PA_VM10,Pallas,Magha,71,65,136,0.52,0.48
PA_VM11,Pallas,PurvaPhalguni,51,62,113,0.45,0.55
PA_VM12,Pallas,UttaraPhalguni,35,24,59,0.59,0.41
PA_VM13,Pallas,Hasta,72,50,122,0.59,0.41
PA_VM14,Pallas,Chitra,73,76,149,0.49,0.51
PA_VM15,Pallas,Swati,78,61,139,0.56,0.44
PA_VM16,Pallas,Vishakha,80,55,135,0.59,0.41
PA_VM17,Pallas,Anuradha,44,24,68,0.65,0.35
PA_VM18,Pallas,Jyeshtha,77,80,157,0.49,0.51
PA_VM19,Pallas,Mula,49,62,111,0.44,0.56
PA_VM20,Pallas,PurvaAshada,59,71,130,0.45,0.55
PA_VM21,Pallas,UttaraAshada,104,100,204,0.51,0.49
PA_VM22,Pallas,Shravana,69,85,154,0.45,0.55
PA_VM23,Pallas,Danishtha,45,26,71,0.63,0.37
PA_VM24,Pallas,Shatabhisha,95,70,165,0.58,0.42
PA_VM25,Pallas,PurvaBhadrapada,73,72,145,0.5,0.5
PA_VM26,Pallas,UttaraBhadrapada,84,78,162,0.52,0.48
PA_VM27,Pallas,Revati,55,39,94,0.59,0.41
PH_VM17,Pholus,Anuradha,209,196,405,0.52,0.48
PH_VM18,Pholus,Jyeshtha,716,704,1420,0.5,0.5
PH_VM19,Pholus,Mula,669,564,1233,0.54,0.46
PL_VM19,Pluto,Mula,536,521,1057,0.51,0.49
PL_VM20,Pluto,PurvaAshada,718,654,1372,0.52,0.48
PL_VM21,Pluto,UttaraAshada,340,289,629,0.54,0.46
SA_VM10,Saturn,Magha,75,85,160,0.47,0.53
SA_VM11,Saturn,PurvaPhalguni,132,125,257,0.51,0.49
SA_VM12,Saturn,UttaraPhalguni,154,115,269,0.57,0.43
SA_VM13,Saturn,Hasta,139,153,292,0.48,0.52
SA_VM14,Saturn,Chitra,128,128,256,0.5,0.5
SA_VM15,Saturn,Swati,128,131,259,0.49,0.51
SA_VM16,Saturn,Vishakha,137,120,257,0.53,0.47
SA_VM17,Saturn,Anuradha,110,109,219,0.5,0.5
SA_VM18,Saturn,Jyeshtha,69,55,124,0.56,0.44
SA_VM19,Saturn,Mula,167,135,302,0.55,0.45
SA_VM20,Saturn,PurvaAshada,180,146,326,0.55,0.45
SA_VM21,Saturn,UttaraAshada,138,129,267,0.52,0.48
SA_VM22,Saturn,Shravana,37,33,70,0.53,0.47
SN_VM01,SNode,Aswini,84,84,168,0.5,0.5
SN_VM02,SNode,Bharani,82,87,169,0.49,0.51
SN_VM03,SNode,Krittica,88,80,168,0.52,0.48
SN_VM04,SNode,Rohini,82,83,165,0.5,0.5
SN_VM05,SNode,Mrigashira,75,96,171,0.44,0.56
SN_VM06,SNode,Ardra,98,76,174,0.56,0.44
SN_VM07,SNode,Punavasu,83,77,160,0.52,0.48
SN_VM08,SNode,Pushya,89,80,169,0.53,0.47
SN_VM09,SNode,Ashlesha,79,88,167,0.47,0.53
SN_VM10,SNode,Magha,80,70,150,0.53,0.47
SN_VM18,SNode,Jyeshtha,89,60,149,0.6,0.4
SN_VM19,SNode,Mula,80,92,172,0.47,0.53
SN_VM20,SNode,PurvaAshada,90,78,168,0.54,0.46
SN_VM21,SNode,UttaraAshada,85,79,164,0.52,0.48
SN_VM22,SNode,Shravana,92,78,170,0.54,0.46
SN_VM23,SNode,Danishtha,103,70,173,0.6,0.4
SN_VM24,SNode,Shatabhisha,48,36,84,0.57,0.43
SN_VM25,SNode,PurvaBhadrapada,5,6,11,0.45,0.55
SN_VM26,SNode,UttaraBhadrapada,72,71,143,0.5,0.5
SN_VM27,SNode,Revati,90,73,163,0.55,0.45
SU_VM01,Sun,Aswini,63,47,110,0.57,0.43
SU_VM02,Sun,Bharani,60,52,112,0.54,0.46
SU_VM03,Sun,Krittica,54,61,115,0.47,0.53
SU_VM04,Sun,Rohini,63,55,118,0.53,0.47
SU_VM05,Sun,Mrigashira,61,60,121,0.5,0.5
SU_VM06,Sun,Ardra,67,51,118,0.57,0.43
SU_VM07,Sun,Punavasu,70,50,120,0.58,0.42
SU_VM08,Sun,Pushya,58,61,119,0.49,0.51
SU_VM09,Sun,Ashlesha,53,56,109,0.49,0.51
SU_VM10,Sun,Magha,57,57,114,0.5,0.5
SU_VM11,Sun,PurvaPhalguni,60,50,110,0.55,0.45
SU_VM12,Sun,UttaraPhalguni,58,58,116,0.5,0.5
SU_VM13,Sun,Hasta,52,55,107,0.49,0.51
SU_VM14,Sun,Chitra,71,45,116,0.61,0.39
SU_VM15,Sun,Swati,69,41,110,0.63,0.37
SU_VM16,Sun,Vishakha,45,58,103,0.44,0.56
SU_VM17,Sun,Anuradha,61,45,106,0.58,0.42
SU_VM18,Sun,Jyeshtha,54,63,117,0.46,0.54
SU_VM19,Sun,Mula,51,53,104,0.49,0.51
SU_VM20,Sun,PurvaAshada,68,39,107,0.64,0.36
SU_VM21,Sun,UttaraAshada,66,59,125,0.53,0.47
SU_VM22,Sun,Shravana,52,60,112,0.46,0.54
SU_VM23,Sun,Danishtha,61,59,120,0.51,0.49
SU_VM24,Sun,Shatabhisha,46,68,114,0.4,0.6
SU_VM25,Sun,PurvaBhadrapada,61,54,115,0.53,0.47
SU_VM26,Sun,UttaraBhadrapada,59,55,114,0.52,0.48
SU_VM27,Sun,Revati,54,52,106,0.51,0.49
UR_VM01,Uranus,Aswini,433,373,806,0.54,0.46
UR_VM02,Uranus,Bharani,109,87,196,0.56,0.44
UR_VM25,Uranus,PurvaBhadrapada,336,327,663,0.51,0.49
UR_VM26,Uranus,UttaraBhadrapada,413,396,809,0.51,0.49
UR_VM27,Uranus,Revati,303,281,584,0.52,0.48
VE_VM01,Venus,Aswini,48,47,95,0.51,0.49
VE_VM02,Venus,Bharani,47,52,99,0.47,0.53
VE_VM03,Venus,Krittica,48,50,98,0.49,0.51
VE_VM04,Venus,Rohini,95,80,175,0.54,0.46
VE_VM05,Venus,Mrigashira,80,71,151,0.53,0.47
VE_VM06,Venus,Ardra,46,51,97,0.47,0.53
VE_VM07,Venus,Punavasu,43,50,93,0.46,0.54
VE_VM08,Venus,Pushya,48,48,96,0.5,0.5
VE_VM09,Venus,Ashlesha,78,57,135,0.58,0.42
VE_VM10,Venus,Magha,73,60,133,0.55,0.45
VE_VM11,Venus,PurvaPhalguni,51,50,101,0.5,0.5
VE_VM12,Venus,UttaraPhalguni,46,44,90,0.51,0.49
VE_VM13,Venus,Hasta,50,43,93,0.54,0.46
VE_VM14,Venus,Chitra,70,59,129,0.54,0.46
VE_VM15,Venus,Swati,93,79,172,0.54,0.46
VE_VM16,Venus,Vishakha,50,39,89,0.56,0.44
VE_VM17,Venus,Anuradha,43,48,91,0.47,0.53
VE_VM18,Venus,Jyeshtha,46,43,89,0.52,0.48
VE_VM19,Venus,Mula,41,45,86,0.48,0.52
VE_VM20,Venus,PurvaAshada,58,64,122,0.48,0.52
VE_VM21,Venus,UttaraAshada,72,47,119,0.61,0.39
VE_VM22,Venus,Shravana,50,48,98,0.51,0.49
VE_VM23,Venus,Danishtha,53,43,96,0.55,0.45
VE_VM24,Venus,Shatabhisha,45,50,95,0.47,0.53
VE_VM25,Venus,PurvaBhadrapada,51,53,104,0.49,0.51
VE_VM26,Venus,UttaraBhadrapada,99,72,171,0.58,0.42
VE_VM27,Venus,Revati,70,71,141,0.5,0.5
VS_VM01,Vesta,Aswini,66,70,136,0.49,0.51
VS_VM02,Vesta,Bharani,100,110,210,0.48,0.52
VS_VM03,Vesta,Krittica,70,62,132,0.53,0.47
VS_VM04,Vesta,Rohini,67,67,134,0.5,0.5
VS_VM05,Vesta,Mrigashira,72,64,136,0.53,0.47
VS_VM06,Vesta,Ardra,38,28,66,0.58,0.42
VS_VM07,Vesta,Punavasu,60,67,127,0.47,0.53
VS_VM08,Vesta,Pushya,79,45,124,0.64,0.36
VS_VM09,Vesta,Ashlesha,62,55,117,0.53,0.47
VS_VM10,Vesta,Magha,114,85,199,0.57,0.43
VS_VM11,Vesta,PurvaPhalguni,80,62,142,0.56,0.44
VS_VM12,Vesta,UttaraPhalguni,39,36,75,0.52,0.48
VS_VM13,Vesta,Hasta,45,36,81,0.56,0.44
VS_VM14,Vesta,Chitra,91,70,161,0.57,0.43
VS_VM15,Vesta,Swati,32,24,56,0.57,0.43
VS_VM16,Vesta,Vishakha,22,31,53,0.42,0.58
VS_VM17,Vesta,Anuradha,30,20,50,0.6,0.4
VS_VM18,Vesta,Jyeshtha,53,44,97,0.55,0.45
VS_VM19,Vesta,Mula,79,89,168,0.47,0.53
VS_VM20,Vesta,PurvaAshada,44,30,74,0.59,0.41
VS_VM21,Vesta,UttaraAshada,44,33,77,0.57,0.43
VS_VM22,Vesta,Shravana,70,92,162,0.43,0.57
VS_VM23,Vesta,Danishtha,52,62,114,0.46,0.54
VS_VM24,Vesta,Shatabhisha,31,37,68,0.46,0.54
VS_VM25,Vesta,PurvaBhadrapada,53,20,73,0.73,0.27
VS_VM26,Vesta,UttaraBhadrapada,64,60,124,0.52,0.48
VS_VM27,Vesta,Revati,37,65,102,0.36,0.64
