PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
ME_12_3PIS,Mercury,PiscesD3,43,33,76,0.57,0.43
MO_01_1ARI,Moon,AriesD1,36,53,89,0.4,0.6
MO_01_2ARI,Moon,AriesD2,53,38,91,0.58,0.42
MO_01_3ARI,Moon,AriesD3,35,51,86,0.41,0.59
MO_02_1TAU,Moon,TaurusD1,49,35,84,0.58,0.42
MO_02_2TAU,Moon,TaurusD2,40,42,82,0.49,0.51
MO_02_3TAU,Moon,TaurusD3,39,41,80,0.49,0.51
MO_03_1GEM,Moon,GeminiD1,40,43,83,0.48,0.52
MO_03_2GEM,Moon,GeminiD2,43,41,84,0.51,0.49
MO_03_3GEM,Moon,GeminiD3,42,45,87,0.48,0.52
MO_04_1CAN,Moon,CancerD1,40,43,83,0.48,0.52
MO_04_2CAN,Moon,CancerD2,46,37,83,0.55,0.45
MO_04_3CAN,Moon,CancerD3,54,33,87,0.62,0.38
MO_05_1LEO,Moon,LeoD1,46,35,81,0.57,0.43
MO_05_2LEO,Moon,LeoD2,53,35,88,0.6,0.4
MO_05_3LEO,Moon,LeoD1,48,32,80,0.6,0.4
MO_06_1VIR,Moon,VirgoD1,40,38,78,0.51,0.49
MO_06_2VIR,Moon,VirgoD2,45,29,74,0.61,0.39
MO_06_3VIR,Moon,VirgoD3,49,30,79,0.62,0.38
MO_07_1LIB,Moon,LibraD1,43,36,79,0.54,0.46
MO_07_2LIB,Moon,LibraD2,35,46,81,0.43,0.57
MO_07_3LIB,Moon,LibraD3,31,50,81,0.38,0.62
MO_08_1SCO,Moon,ScorpioD1,37,39,76,0.49,0.51
MO_08_2SCO,Moon,ScorpioD2,48,29,77,0.62,0.38
MO_08_3SCO,Moon,ScorpioD3,47,31,78,0.6,0.4
MO_09_1SAG,Moon,SagittariusD1,38,42,80,0.48,0.52
MO_09_2SAG,Moon,SagittariusD2,45,45,90,0.5,0.5
MO_09_3SAG,Moon,SagittariusD3,46,42,88,0.52,0.48
MO_10_1CAP,Moon,CapricornD1,47,44,91,0.52,0.48
MO_10_2CAP,Moon,CapricornD2,51,39,90,0.57,0.43
MO_10_3CAP,Moon,CapricornD3,40,44,84,0.48,0.52
MO_11_1AQU,Moon,AquariusD1,37,41,78,0.47,0.53
MO_11_2AQU,Moon,AquariusD2,36,44,80,0.45,0.55
MO_11_3AQU,Moon,AquariusD3,47,37,84,0.56,0.44
MO_12_1PIS,Moon,PiscesD1,49,41,90,0.54,0.46
MO_12_2PIS,Moon,PiscesD2,39,42,81,0.48,0.52
MO_12_3PIS,Moon,PiscesD3,46,42,88,0.52,0.48
NE_11_2AQU,Neptune,AquariusD2,37,27,64,0.58,0.42
NE_11_3AQU,Neptune,AquariusD3,474,444,918,0.52,0.48
NE_12_1PIS,Neptune,PiscesD1,502,511,1013,0.5,0.5
NE_12_2PIS,Neptune,PiscesD2,498,416,914,0.54,0.46
NE_12_3PIS,Neptune,PiscesD3,49,37,86,0.57,0.43
NN_03_2GEM,NNode,GeminiD2,21,14,35,0.6,0.4
NN_03_3GEM,NNode,GeminiD3,77,55,132,0.58,0.42
NN_04_1CAN,NNode,CancerD1,53,72,125,0.42,0.58
NN_04_2CAN,NNode,CancerD2,70,55,125,0.56,0.44
NN_04_3CAN,NNode,CancerD3,69,55,124,0.56,0.44
NN_05_1LEO,NNode,LeoD1,61,66,127,0.48,0.52
NN_05_2LEO,NNode,LeoD2,67,60,127,0.53,0.47
NN_05_3LEO,NNode,LeoD1,80,48,128,0.62,0.38
NN_06_1VIR,NNode,VirgoD1,55,39,94,0.59,0.41
NN_06_2VIR,NNode,VirgoD2,4,0,4,1,0
NN_06_3VIR,NNode,VirgoD3,9,16,25,0.36,0.64
NN_07_1LIB,NNode,LibraD1,62,56,118,0.53,0.47
NN_07_2LIB,NNode,LibraD2,63,55,118,0.53,0.47
NN_07_3LIB,NNode,LibraD3,67,60,127,0.53,0.47
NN_08_1SCO,NNode,ScorpioD1,66,60,126,0.52,0.48
NN_08_2SCO,NNode,ScorpioD2,57,70,127,0.45,0.55
NN_08_3SCO,NNode,ScorpioD3,67,59,126,0.53,0.47
NN_09_1SAG,NNode,SagittariusD1,58,69,127,0.46,0.54
NN_09_2SAG,NNode,SagittariusD2,64,58,122,0.52,0.48
NN_09_3SAG,NNode,SagittariusD3,58,71,129,0.45,0.55
NN_10_1CAP,NNode,CapricornD1,69,61,130,0.53,0.47
NN_10_2CAP,NNode,CapricornD2,74,56,130,0.57,0.43
NN_10_3CAP,NNode,CapricornD3,61,59,120,0.51,0.49
NN_11_1AQU,NNode,AquariusD1,66,58,124,0.53,0.47
NN_11_2AQU,NNode,AquariusD2,62,61,123,0.5,0.5
NN_11_3AQU,NNode,AquariusD3,55,73,128,0.43,0.57
NN_12_1PIS,NNode,PiscesD1,45,29,74,0.61,0.39
PA_01_1ARI,Pallas,AriesD1,57,58,115,0.5,0.5
PA_01_2ARI,Pallas,AriesD2,49,39,88,0.56,0.44
PA_01_3ARI,Pallas,AriesD3,49,45,94,0.52,0.48
PA_02_1TAU,Pallas,TaurusD1,56,45,101,0.55,0.45
PA_02_2TAU,Pallas,TaurusD2,44,47,91,0.48,0.52
PA_02_3TAU,Pallas,TaurusD3,25,19,44,0.57,0.43
PA_03_1GEM,Pallas,GeminiD1,41,45,86,0.48,0.52
PA_03_2GEM,Pallas,GeminiD2,36,56,92,0.39,0.61
PA_03_3GEM,Pallas,GeminiD3,33,19,52,0.63,0.37
PA_04_1CAN,Pallas,CancerD1,17,20,37,0.46,0.54
PA_04_2CAN,Pallas,CancerD2,18,16,34,0.53,0.47
PA_04_3CAN,Pallas,CancerD3,22,17,39,0.56,0.44
PA_05_1LEO,Pallas,LeoD1,19,18,37,0.51,0.49
PA_05_2LEO,Pallas,LeoD2,21,19,40,0.52,0.48
PA_05_3LEO,Pallas,LeoD1,51,35,86,0.59,0.41
PA_06_1VIR,Pallas,VirgoD1,44,47,91,0.48,0.52
PA_06_2VIR,Pallas,VirgoD2,38,48,86,0.44,0.56
PA_06_3VIR,Pallas,VirgoD3,28,15,43,0.65,0.35
PA_07_1LIB,Pallas,LibraD1,29,14,43,0.67,0.33
PA_07_2LIB,Pallas,LibraD2,61,64,125,0.49,0.51
PA_07_3LIB,Pallas,LibraD3,61,56,117,0.52,0.48
PA_08_1SCO,Pallas,ScorpioD1,58,43,101,0.57,0.43
PA_08_2SCO,Pallas,ScorpioD2,55,48,103,0.53,0.47
PA_08_3SCO,Pallas,ScorpioD3,57,31,88,0.65,0.35
PA_09_1SAG,Pallas,SagittariusD1,32,17,49,0.65,0.35
PA_09_2SAG,Pallas,SagittariusD2,62,60,122,0.51,0.49
PA_09_3SAG,Pallas,SagittariusD3,48,62,110,0.44,0.56
PA_10_1CAP,Pallas,CapricornD1,23,28,51,0.45,0.55
PA_10_2CAP,Pallas,CapricornD2,50,61,111,0.45,0.55
PA_10_3CAP,Pallas,CapricornD3,84,65,149,0.56,0.44
PA_11_1AQU,Pallas,AquariusD1,56,68,124,0.45,0.55
PA_11_2AQU,Pallas,AquariusD2,45,57,102,0.44,0.56
PA_11_3AQU,Pallas,AquariusD3,20,13,33,0.61,0.39
PA_12_1PIS,Pallas,PiscesD1,74,42,116,0.64,0.36
PA_12_2PIS,Pallas,PiscesD2,34,32,66,0.52,0.48
PA_12_3PIS,Pallas,PiscesD3,63,66,129,0.49,0.51
PH_09_1SAG,Pholus,SagittariusD1,176,161,337,0.52,0.48
PH_09_2SAG,Pholus,SagittariusD2,516,498,1014,0.51,0.49
PH_09_3SAG,Pholus,SagittariusD3,566,509,1075,0.53,0.47
PH_10_1CAP,Pholus,CapricornD1,302,267,569,0.53,0.47
PL_09_3SAG,Pluto,SagittariusD3,103,96,199,0.52,0.48
PL_10_1CAP,Pluto,CapricornD1,602,585,1187,0.51,0.49
PL_10_2CAP,Pluto,CapricornD2,523,456,979,0.53,0.47
PL_10_3CAP,Pluto,CapricornD3,332,298,630,0.53,0.47
SA_06_1VIR,Saturn,VirgoD1,114,113,227,0.5,0.5
SA_06_2VIR,Saturn,VirgoD2,86,88,174,0.49,0.51
SA_06_3VIR,Saturn,VirgoD3,105,81,186,0.56,0.44
SA_07_1LIB,Saturn,LibraD1,93,70,163,0.57,0.43
SA_07_2LIB,Saturn,LibraD2,108,135,243,0.44,0.56
SA_07_3LIB,Saturn,LibraD3,119,118,237,0.5,0.5
SA_08_1SCO,Saturn,ScorpioD1,91,90,181,0.5,0.5
SA_08_2SCO,Saturn,ScorpioD2,106,109,215,0.49,0.51
SA_08_3SCO,Saturn,ScorpioD3,116,92,208,0.56,0.44
SA_09_1SAG,Saturn,SagittariusD1,65,70,135,0.48,0.52
SA_09_2SAG,Saturn,SagittariusD2,7,10,17,0.41,0.59
SA_09_3SAG,Saturn,SagittariusD3,147,100,247,0.6,0.4
SA_10_1CAP,Saturn,CapricornD1,128,117,245,0.52,0.48
SA_10_2CAP,Saturn,CapricornD2,117,91,208,0.56,0.44
SA_10_3CAP,Saturn,CapricornD3,105,107,212,0.5,0.5
SA_11_1AQU,Saturn,AquariusD1,53,44,97,0.55,0.45
SN_01_1ARI,SNode,AriesD1,62,56,118,0.53,0.47
SN_01_2ARI,SNode,AriesD2,63,55,118,0.53,0.47
SN_01_3ARI,SNode,AriesD3,67,60,127,0.53,0.47
SN_02_1TAU,SNode,TaurusD1,66,60,126,0.52,0.48
SN_02_2TAU,SNode,TaurusD2,57,70,127,0.45,0.55
SN_02_3TAU,SNode,TaurusD3,67,59,126,0.53,0.47
SN_03_1GEM,SNode,GeminiD1,58,69,127,0.46,0.54
SN_03_2GEM,SNode,GeminiD2,64,58,122,0.52,0.48
SN_03_3GEM,SNode,GeminiD3,58,71,129,0.45,0.55
SN_04_1CAN,SNode,CancerD1,69,61,130,0.53,0.47
SN_04_2CAN,SNode,CancerD2,74,56,130,0.57,0.43
SN_04_3CAN,SNode,CancerD3,61,59,120,0.51,0.49
SN_05_1LEO,SNode,LeoD1,66,58,124,0.53,0.47
SN_05_2LEO,SNode,LeoD2,62,61,123,0.5,0.5
SN_05_3LEO,SNode,LeoD1,55,73,128,0.43,0.57
SN_06_1VIR,SNode,VirgoD1,45,29,74,0.61,0.39
SN_09_2SAG,SNode,SagittariusD2,21,14,35,0.6,0.4
SN_09_3SAG,SNode,SagittariusD3,77,55,132,0.58,0.42
SN_10_1CAP,SNode,CapricornD1,53,72,125,0.42,0.58
SN_10_2CAP,SNode,CapricornD2,70,55,125,0.56,0.44
SN_10_3CAP,SNode,CapricornD3,69,55,124,0.56,0.44
SN_11_1AQU,SNode,AquariusD1,61,66,127,0.48,0.52
SN_11_2AQU,SNode,AquariusD2,67,60,127,0.53,0.47
SN_11_3AQU,SNode,AquariusD3,80,48,128,0.62,0.38
SN_12_1PIS,SNode,PiscesD1,55,39,94,0.59,0.41
SN_12_2PIS,SNode,PiscesD2,4,0,4,1,0
SN_12_3PIS,SNode,PiscesD3,9,16,25,0.36,0.64
SU_01_1ARI,Sun,AriesD1,46,31,77,0.6,0.4
SU_01_2ARI,Sun,AriesD2,34,41,75,0.45,0.55
SU_01_3ARI,Sun,AriesD3,39,30,69,0.57,0.43
SU_02_1TAU,Sun,TaurusD1,45,36,81,0.56,0.44
SU_02_2TAU,Sun,TaurusD2,40,37,77,0.52,0.48
SU_02_3TAU,Sun,TaurusD3,46,42,88,0.52,0.48
SU_03_1GEM,Sun,GeminiD1,46,41,87,0.53,0.47
SU_03_2GEM,Sun,GeminiD2,40,48,88,0.45,0.55
SU_03_3GEM,Sun,GeminiD3,46,46,92,0.5,0.5
SU_04_1CAN,Sun,CancerD1,46,41,87,0.53,0.47
SU_04_2CAN,Sun,CancerD2,58,33,91,0.64,0.36
SU_04_3CAN,Sun,CancerD3,49,39,88,0.56,0.44
SU_05_1LEO,Sun,LeoD1,44,48,92,0.48,0.52
SU_05_2LEO,Sun,LeoD2,39,46,85,0.46,0.54
SU_05_3LEO,Sun,LeoD1,41,40,81,0.51,0.49
SU_06_1VIR,Sun,VirgoD1,44,37,81,0.54,0.46
SU_06_2VIR,Sun,VirgoD2,45,41,86,0.52,0.48
SU_06_3VIR,Sun,VirgoD3,46,36,82,0.56,0.44
SU_07_1LIB,Sun,LibraD1,37,44,81,0.46,0.54
SU_07_2LIB,Sun,LibraD2,44,42,86,0.51,0.49
SU_07_3LIB,Sun,LibraD3,52,36,88,0.59,0.41
SU_08_1SCO,Sun,ScorpioD1,50,32,82,0.61,0.39
SU_08_2SCO,Sun,ScorpioD2,45,34,79,0.57,0.43
SU_08_3SCO,Sun,ScorpioD3,33,50,83,0.4,0.6
SU_09_1SAG,Sun,SagittariusD1,51,26,77,0.66,0.34
SU_09_2SAG,Sun,SagittariusD2,43,42,85,0.51,0.49
SU_09_3SAG,Sun,SagittariusD3,35,53,88,0.4,0.6
SU_10_1CAP,Sun,CapricornD1,45,29,74,0.61,0.39
SU_10_2CAP,Sun,CapricornD2,49,32,81,0.6,0.4
SU_10_3CAP,Sun,CapricornD3,49,39,88,0.56,0.44
SU_11_1AQU,Sun,AquariusD1,40,46,86,0.47,0.53
SU_11_2AQU,Sun,AquariusD2,39,49,88,0.44,0.56
SU_11_3AQU,Sun,AquariusD3,43,36,79,0.54,0.46
SU_12_1PIS,Sun,PiscesD1,30,54,84,0.36,0.64
SU_12_2PIS,Sun,PiscesD2,38,36,74,0.51,0.49
SU_12_3PIS,Sun,PiscesD3,43,42,85,0.51,0.49
UR_01_1ARI,Uranus,AriesD1,321,332,653,0.49,0.51
UR_01_2ARI,Uranus,AriesD2,245,232,477,0.51,0.49
UR_01_3ARI,Uranus,AriesD3,278,208,486,0.57,0.43
UR_02_1TAU,Uranus,TaurusD1,275,251,526,0.52,0.48
UR_02_2TAU,Uranus,TaurusD2,30,30,60,0.5,0.5
UR_12_2PIS,Uranus,PiscesD2,104,101,205,0.51,0.49
UR_12_3PIS,Uranus,PiscesD3,307,281,588,0.52,0.48
VE_01_1ARI,Venus,AriesD1,65,49,114,0.57,0.43
VE_01_2ARI,Venus,AriesD2,57,55,112,0.51,0.49
VE_01_3ARI,Venus,AriesD3,37,35,72,0.51,0.49
VE_02_1TAU,Venus,TaurusD1,32,39,71,0.45,0.55
VE_02_2TAU,Venus,TaurusD2,32,36,68,0.47,0.53
VE_02_3TAU,Venus,TaurusD3,30,36,66,0.45,0.55
VE_03_1GEM,Venus,GeminiD1,62,47,109,0.57,0.43
VE_03_2GEM,Venus,GeminiD2,65,65,130,0.5,0.5
VE_03_3GEM,Venus,GeminiD3,60,52,112,0.54,0.46
VE_04_1CAN,Venus,CancerD1,32,38,70,0.46,0.54
