PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
NN_VM15,NNode,Swati,280,240,520,0.54,0.46
NN_VM16,NNode,Vishakha,263,258,521,0.5,0.5
NN_VM17,NNode,Anuradha,285,238,523,0.54,0.46
NN_VM18,NNode,Jyeshtha,277,247,524,0.53,0.47
NN_VM19,NNode,Mula,271,252,523,0.52,0.48
NN_VM20,NNode,PurvaAshada,254,266,520,0.49,0.51
NN_VM21,NNode,UttaraAshada,280,241,521,0.54,0.46
NN_VM22,NNode,Shravana,248,277,525,0.47,0.53
NN_VM23,NNode,Danishtha,261,260,521,0.5,0.5
NN_VM24,NNode,Shatabhisha,259,266,525,0.49,0.51
NN_VM25,NNode,PurvaBhadrapada,187,172,359,0.52,0.48
NN_VM26,NNode,UttaraBhadrapada,200,147,347,0.58,0.42
NN_VM27,NNode,Revati,197,152,349,0.56,0.44
PA_VM01,Pallas,Aswini,268,226,494,0.54,0.46
PA_VM02,Pallas,Bharani,206,196,402,0.51,0.49
PA_VM03,Pallas,Krittica,167,157,324,0.52,0.48
PA_VM04,Pallas,Rohini,136,153,289,0.47,0.53
PA_VM05,Pallas,Mrigashira,156,132,288,0.54,0.46
PA_VM06,Pallas,Ardra,125,119,244,0.51,0.49
PA_VM07,Pallas,Punavasu,82,102,184,0.45,0.55
PA_VM08,Pallas,Pushya,130,139,269,0.48,0.52
PA_VM09,Pallas,Ashlesha,163,164,327,0.5,0.5
PA_VM10,Pallas,Magha,189,185,374,0.51,0.49
PA_VM11,Pallas,PurvaPhalguni,176,173,349,0.5,0.5
PA_VM12,Pallas,UttaraPhalguni,202,191,393,0.51,0.49
PA_VM13,Pallas,Hasta,226,216,442,0.51,0.49
PA_VM14,Pallas,Chitra,245,264,509,0.48,0.52
PA_VM15,Pallas,Swati,271,224,495,0.55,0.45
PA_VM16,Pallas,Vishakha,244,199,443,0.55,0.45
PA_VM17,Pallas,Anuradha,213,232,445,0.48,0.52
PA_VM18,Pallas,Jyeshtha,295,265,560,0.53,0.47
PA_VM19,Pallas,Mula,267,244,511,0.52,0.48
PA_VM20,Pallas,PurvaAshada,296,295,591,0.5,0.5
PA_VM21,Pallas,UttaraAshada,368,365,733,0.5,0.5
PA_VM22,Pallas,Shravana,393,348,741,0.53,0.47
PA_VM23,Pallas,Danishtha,454,362,816,0.56,0.44
PA_VM24,Pallas,Shatabhisha,427,436,863,0.49,0.51
PA_VM25,Pallas,PurvaBhadrapada,385,378,763,0.5,0.5
PA_VM26,Pallas,UttaraBhadrapada,320,320,640,0.5,0.5
PA_VM27,Pallas,Revati,256,237,493,0.52,0.48
PH_VM01,Pholus,Aswini,211,201,412,0.51,0.49
PH_VM02,Pholus,Bharani,144,130,274,0.53,0.47
PH_VM03,Pholus,Krittica,145,120,265,0.55,0.45
PH_VM04,Pholus,Rohini,138,116,254,0.54,0.46
PH_VM05,Pholus,Mrigashira,122,128,250,0.49,0.51
PH_VM06,Pholus,Ardra,80,96,176,0.45,0.55
PH_VM07,Pholus,Punavasu,90,96,186,0.48,0.52
PH_VM08,Pholus,Pushya,93,109,202,0.46,0.54
PH_VM09,Pholus,Ashlesha,144,107,251,0.57,0.43
PH_VM10,Pholus,Magha,141,115,256,0.55,0.45
PH_VM11,Pholus,PurvaPhalguni,135,127,262,0.52,0.48
PH_VM12,Pholus,UttaraPhalguni,138,133,271,0.51,0.49
PH_VM13,Pholus,Hasta,188,169,357,0.53,0.47
PH_VM14,Pholus,Chitra,215,205,420,0.51,0.49
PH_VM15,Pholus,Swati,271,317,588,0.46,0.54
PH_VM16,Pholus,Vishakha,410,359,769,0.53,0.47
PH_VM17,Pholus,Anuradha,545,500,1045,0.52,0.48
PH_VM18,Pholus,Jyeshtha,753,725,1478,0.51,0.49
PH_VM19,Pholus,Mula,840,728,1568,0.54,0.46
PH_VM23,Pholus,Danishtha,181,168,349,0.52,0.48
PH_VM24,Pholus,Shatabhisha,681,636,1317,0.52,0.48
PH_VM25,Pholus,PurvaBhadrapada,434,430,864,0.5,0.5
PH_VM26,Pholus,UttaraBhadrapada,333,350,683,0.49,0.51
PH_VM27,Pholus,Revati,228,257,485,0.47,0.53
PL_VM12,Pluto,UttaraPhalguni,465,418,883,0.53,0.47
PL_VM13,Pluto,Hasta,729,699,1428,0.51,0.49
PL_VM14,Pluto,Chitra,614,688,1302,0.47,0.53
PL_VM15,Pluto,Swati,679,610,1289,0.53,0.47
PL_VM16,Pluto,Vishakha,662,641,1303,0.51,0.49
PL_VM17,Pluto,Anuradha,729,693,1422,0.51,0.49
PL_VM18,Pluto,Jyeshtha,715,668,1383,0.52,0.48
PL_VM19,Pluto,Mula,819,787,1606,0.51,0.49
PL_VM20,Pluto,PurvaAshada,881,807,1688,0.52,0.48
PL_VM21,Pluto,UttaraAshada,367,311,678,0.54,0.46
SA_VM01,Saturn,Aswini,161,155,316,0.51,0.49
SA_VM02,Saturn,Bharani,211,242,453,0.47,0.53
SA_VM03,Saturn,Krittica,264,245,509,0.52,0.48
SA_VM04,Saturn,Rohini,234,266,500,0.47,0.53
SA_VM05,Saturn,Mrigashira,246,257,503,0.49,0.51
SA_VM06,Saturn,Ardra,271,229,500,0.54,0.46
SA_VM07,Saturn,Punavasu,276,224,500,0.55,0.45
SA_VM08,Saturn,Pushya,262,209,471,0.56,0.44
SA_VM09,Saturn,Ashlesha,271,224,495,0.55,0.45
SA_VM10,Saturn,Magha,248,267,515,0.48,0.52
SA_VM11,Saturn,PurvaPhalguni,259,278,537,0.48,0.52
SA_VM12,Saturn,UttaraPhalguni,280,276,556,0.5,0.5
SA_VM13,Saturn,Hasta,294,294,588,0.5,0.5
SA_VM14,Saturn,Chitra,261,295,556,0.47,0.53
SA_VM15,Saturn,Swati,282,278,560,0.5,0.5
SA_VM16,Saturn,Vishakha,293,283,576,0.51,0.49
SA_VM17,Saturn,Anuradha,323,309,632,0.51,0.49
SA_VM18,Saturn,Jyeshtha,323,259,582,0.55,0.45
SA_VM19,Saturn,Mula,313,275,588,0.53,0.47
SA_VM20,Saturn,PurvaAshada,344,330,674,0.51,0.49
SA_VM21,Saturn,UttaraAshada,290,286,576,0.5,0.5
SA_VM22,Saturn,Shravana,211,199,410,0.51,0.49
SA_VM23,Saturn,Danishtha,187,138,325,0.58,0.42
SA_VM24,Saturn,Shatabhisha,133,133,266,0.5,0.5
SA_VM25,Saturn,PurvaBhadrapada,140,127,267,0.52,0.48
SA_VM26,Saturn,UttaraBhadrapada,132,133,265,0.5,0.5
SA_VM27,Saturn,Revati,151,111,262,0.58,0.42
SN_VM01,SNode,Aswini,280,240,520,0.54,0.46
SN_VM02,SNode,Bharani,276,249,525,0.53,0.47
SN_VM03,SNode,Krittica,276,244,520,0.53,0.47
SN_VM04,SNode,Rohini,279,244,523,0.53,0.47
SN_VM05,SNode,Mrigashira,252,270,522,0.48,0.52
SN_VM06,SNode,Ardra,293,230,523,0.56,0.44
SN_VM07,SNode,Punavasu,247,273,520,0.48,0.52
SN_VM08,SNode,Pushya,262,261,523,0.5,0.5
SN_VM09,SNode,Ashlesha,253,270,523,0.48,0.52
SN_VM10,SNode,Magha,262,261,523,0.5,0.5
SN_VM11,SNode,PurvaPhalguni,232,214,446,0.52,0.48
SN_VM12,SNode,UttaraPhalguni,187,161,348,0.54,0.46
SN_VM13,SNode,Hasta,208,140,348,0.6,0.4
SN_VM14,SNode,Chitra,179,170,349,0.51,0.49
SN_VM15,SNode,Swati,198,150,348,0.57,0.43
SN_VM16,SNode,Vishakha,186,159,345,0.54,0.46
SN_VM17,SNode,Anuradha,166,196,362,0.46,0.54
SN_VM18,SNode,Jyeshtha,271,251,522,0.52,0.48
SN_VM19,SNode,Mula,238,280,518,0.46,0.54
SN_VM20,SNode,PurvaAshada,280,243,523,0.54,0.46
SN_VM21,SNode,UttaraAshada,229,291,520,0.44,0.56
SN_VM22,SNode,Shravana,249,271,520,0.48,0.52
SN_VM23,SNode,Danishtha,288,235,523,0.55,0.45
SN_VM24,SNode,Shatabhisha,270,251,521,0.52,0.48
SN_VM25,SNode,PurvaBhadrapada,269,254,523,0.51,0.49
SN_VM26,SNode,UttaraBhadrapada,268,255,523,0.51,0.49
SN_VM27,SNode,Revati,262,259,521,0.5,0.5
SU_VM01,Sun,Aswini,279,217,496,0.56,0.44
SU_VM02,Sun,Bharani,257,252,509,0.5,0.5
SU_VM03,Sun,Krittica,232,277,509,0.46,0.54
SU_VM04,Sun,Rohini,250,220,470,0.53,0.47
SU_VM05,Sun,Mrigashira,254,264,518,0.49,0.51
SU_VM06,Sun,Ardra,217,244,461,0.47,0.53
SU_VM07,Sun,Punavasu,282,226,508,0.56,0.44
SU_VM08,Sun,Pushya,255,253,508,0.5,0.5
SU_VM09,Sun,Ashlesha,265,241,506,0.52,0.48
SU_VM10,Sun,Magha,228,278,506,0.45,0.55
SU_VM11,Sun,PurvaPhalguni,240,206,446,0.54,0.46
SU_VM12,Sun,UttaraPhalguni,226,267,493,0.46,0.54
SU_VM13,Sun,Hasta,263,230,493,0.53,0.47
SU_VM14,Sun,Chitra,223,268,491,0.45,0.55
SU_VM15,Sun,Swati,280,202,482,0.58,0.42
SU_VM16,Sun,Vishakha,234,248,482,0.49,0.51
SU_VM17,Sun,Anuradha,245,184,429,0.57,0.43
SU_VM18,Sun,Jyeshtha,229,249,478,0.48,0.52
SU_VM19,Sun,Mula,247,176,423,0.58,0.42
SU_VM20,Sun,PurvaAshada,229,205,434,0.53,0.47
SU_VM21,Sun,UttaraAshada,223,242,465,0.48,0.52
SU_VM22,Sun,Shravana,272,214,486,0.56,0.44
SU_VM23,Sun,Danishtha,248,204,452,0.55,0.45
SU_VM24,Sun,Shatabhisha,243,235,478,0.51,0.49
SU_VM25,Sun,PurvaBhadrapada,254,243,497,0.51,0.49
SU_VM26,Sun,UttaraBhadrapada,242,243,485,0.5,0.5
SU_VM27,Sun,Revati,243,234,477,0.51,0.49
UR_VM01,Uranus,Aswini,475,402,877,0.54,0.46
UR_VM02,Uranus,Bharani,126,106,232,0.54,0.46
UR_VM13,Uranus,Hasta,320,300,620,0.52,0.48
UR_VM14,Uranus,Chitra,369,361,730,0.51,0.49
UR_VM15,Uranus,Swati,393,349,742,0.53,0.47
UR_VM16,Uranus,Vishakha,375,376,751,0.5,0.5
UR_VM17,Uranus,Anuradha,355,408,763,0.47,0.53
UR_VM18,Uranus,Jyeshtha,389,383,772,0.5,0.5
UR_VM19,Uranus,Mula,411,376,787,0.52,0.48
UR_VM20,Uranus,PurvaAshada,399,399,798,0.5,0.5
UR_VM21,Uranus,UttaraAshada,437,377,814,0.54,0.46
UR_VM22,Uranus,Shravana,451,427,878,0.51,0.49
UR_VM23,Uranus,Danishtha,398,428,826,0.48,0.52
UR_VM24,Uranus,Shatabhisha,461,369,830,0.56,0.44
UR_VM25,Uranus,PurvaBhadrapada,443,456,899,0.49,0.51
UR_VM26,Uranus,UttaraBhadrapada,434,396,830,0.52,0.48
UR_VM27,Uranus,Revati,424,409,833,0.51,0.49
VE_VM01,Venus,Aswini,195,226,421,0.46,0.54
VE_VM02,Venus,Bharani,204,211,415,0.49,0.51
VE_VM03,Venus,Krittica,221,190,411,0.54,0.46
VE_VM04,Venus,Rohini,304,277,581,0.52,0.48
VE_VM05,Venus,Mrigashira,351,326,677,0.52,0.48
VE_VM06,Venus,Ardra,218,239,457,0.48,0.52
VE_VM07,Venus,Punavasu,214,198,412,0.52,0.48
VE_VM08,Venus,Pushya,196,209,405,0.48,0.52
VE_VM09,Venus,Ashlesha,256,269,525,0.49,0.51
VE_VM10,Venus,Magha,323,321,644,0.5,0.5
VE_VM11,Venus,PurvaPhalguni,229,224,453,0.51,0.49
VE_VM12,Venus,UttaraPhalguni,190,218,408,0.47,0.53
VE_VM13,Venus,Hasta,205,196,401,0.51,0.49
VE_VM14,Venus,Chitra,252,195,447,0.56,0.44
VE_VM15,Venus,Swati,316,350,666,0.47,0.53
VE_VM16,Venus,Vishakha,271,255,526,0.52,0.48
VE_VM17,Venus,Anuradha,216,182,398,0.54,0.46
VE_VM18,Venus,Jyeshtha,203,186,389,0.52,0.48
VE_VM19,Venus,Mula,211,180,391,0.54,0.46
VE_VM20,Venus,PurvaAshada,255,201,456,0.56,0.44
VE_VM21,Venus,UttaraAshada,325,297,622,0.52,0.48
VE_VM22,Venus,Shravana,245,232,477,0.51,0.49
VE_VM23,Venus,Danishtha,210,189,399,0.53,0.47
VE_VM24,Venus,Shatabhisha,219,178,397,0.55,0.45
VE_VM25,Venus,PurvaBhadrapada,219,198,417,0.53,0.47
VE_VM26,Venus,UttaraBhadrapada,315,274,589,0.53,0.47
VE_VM27,Venus,Revati,297,301,598,0.5,0.5
VS_VM01,Vesta,Aswini,260,241,501,0.52,0.48
VS_VM02,Vesta,Bharani,288,323,611,0.47,0.53
VS_VM03,Vesta,Krittica,277,299,576,0.48,0.52
VS_VM04,Vesta,Rohini,305,316,621,0.49,0.51
VS_VM05,Vesta,Mrigashira,287,261,548,0.52,0.48
VS_VM06,Vesta,Ardra,252,255,507,0.5,0.5
VS_VM07,Vesta,Punavasu,345,266,611,0.56,0.44
VS_VM08,Vesta,Pushya,271,257,528,0.51,0.49
VS_VM09,Vesta,Ashlesha,263,259,522,0.5,0.5
VS_VM10,Vesta,Magha,278,267,545,0.51,0.49
VS_VM11,Vesta,PurvaPhalguni,259,271,530,0.49,0.51
VS_VM12,Vesta,UttaraPhalguni,226,198,424,0.53,0.47
VS_VM13,Vesta,Hasta,223,260,483,0.46,0.54
VS_VM14,Vesta,Chitra,248,213,461,0.54,0.46
VS_VM15,Vesta,Swati,183,166,349,0.52,0.48
VS_VM16,Vesta,Vishakha,192,164,356,0.54,0.46
VS_VM17,Vesta,Anuradha,206,173,379,0.54,0.46
VS_VM18,Vesta,Jyeshtha,215,213,428,0.5,0.5
VS_VM19,Vesta,Mula,212,224,436,0.49,0.51
VS_VM20,Vesta,PurvaAshada,168,184,352,0.48,0.52
VS_VM21,Vesta,UttaraAshada,241,212,453,0.53,0.47
VS_VM22,Vesta,Shravana,238,227,465,0.51,0.49
