PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(4,5]",Ceres,"(4,5]",1042,999,2041,0.51,0.49
"CE_(5,7]",Ceres,"(5,7]",1659,1625,3284,0.51,0.49
"CE_(7,13]",Ceres,"(7,13]",680,718,1398,0.49,0.51
"CE_[0,4]",Ceres,"[0,4]",1945,1720,3665,0.53,0.47
"CH_(4,5]",Chiron,"(4,5]",1023,1058,2081,0.49,0.51
"CH_(5,7]",Chiron,"(5,7]",1810,1631,3441,0.53,0.47
"CH_(7,13]",Chiron,"(7,13]",817,734,1551,0.53,0.47
"CH_[0,4]",Chiron,"[0,4]",1676,1639,3315,0.51,0.49
"JN_(4,5]",Juno,"(4,5]",1041,992,2033,0.51,0.49
"JN_(5,7]",Juno,"(5,7]",1717,1581,3298,0.52,0.48
"JN_(7,14]",Juno,"(7,14]",738,704,1442,0.51,0.49
"JN_[0,4]",Juno,"[0,4]",1830,1785,3615,0.51,0.49
"JU_(4,5]",Jupiter,"(4,5]",1038,996,2034,0.51,0.49
"JU_(5,7]",Jupiter,"(5,7]",1629,1678,3307,0.49,0.51
"JU_(7,12]",Jupiter,"(7,12]",756,661,1417,0.53,0.47
"JU_[0,4]",Jupiter,"[0,4]",1903,1727,3630,0.52,0.48
"MA_(4,5]",Mars,"(4,5]",1091,982,2073,0.53,0.47
"MA_(5,7]",Mars,"(5,7]",1588,1486,3074,0.52,0.48
"MA_(7,13]",Mars,"(7,13]",664,728,1392,0.48,0.52
"MA_[0,4]",Mars,"[0,4]",1983,1866,3849,0.52,0.48
"ME_(4,5]",Mercury,"(4,5]",1056,979,2035,0.52,0.48
"ME_(5,7]",Mercury,"(5,7]",1623,1546,3169,0.51,0.49
"ME_(7,14]",Mercury,"(7,14]",658,632,1290,0.51,0.49
"ME_[0,4]",Mercury,"[0,4]",1989,1905,3894,0.51,0.49
"MO_(13,15]",Moon,"(13,15]",1504,1460,2964,0.51,0.49
"MO_(15,17]",Moon,"(15,17]",1272,1264,2536,0.5,0.5
"MO_(17,27]",Moon,"(17,27]",925,857,1782,0.52,0.48
"MO_[5,13]",Moon,"[5,13]",1625,1481,3106,0.52,0.48
"NE_(4,5]",Neptune,"(4,5]",1089,1048,2137,0.51,0.49
"NE_(5,6]",Neptune,"(5,6]",885,839,1724,0.51,0.49
"NE_(6,13]",Neptune,"(6,13]",1174,1125,2299,0.51,0.49
"NE_[0,4]",Neptune,"[0,4]",2178,2050,4228,0.52,0.48
"NN_(5,6]",NNode,"(5,6]",1135,1052,2187,0.52,0.48
"NN_(6,7]",NNode,"(6,7]",941,941,1882,0.5,0.5
"NN_(7,13]",NNode,"(7,13]",1074,1016,2090,0.51,0.49
"NN_[1,5]",NNode,"[1,5]",2176,2053,4229,0.51,0.49
"PA_(4,5]",Pallas,"(4,5]",1002,993,1995,0.5,0.5
"PA_(5,7]",Pallas,"(5,7]",1679,1569,3248,0.52,0.48
"PA_(7,13]",Pallas,"(7,13]",747,723,1470,0.51,0.49
"PA_[0,4]",Pallas,"[0,4]",1898,1777,3675,0.52,0.48
"PH_(4,5]",Pholus,"(4,5]",1082,1008,2090,0.52,0.48
"PH_(5,6]",Pholus,"(5,6]",916,875,1791,0.51,0.49
"PH_(6,13]",Pholus,"(6,13]",1287,1246,2533,0.51,0.49
"PH_[0,4]",Pholus,"[0,4]",2041,1933,3974,0.51,0.49
"PL_(4,5]",Pluto,"(4,5]",1077,1102,2179,0.49,0.51
"PL_(5,6]",Pluto,"(5,6]",971,853,1824,0.53,0.47
"PL_(6,14]",Pluto,"(6,14]",1225,1135,2360,0.52,0.48
"PL_[0,4]",Pluto,"[0,4]",2053,1972,4025,0.51,0.49
"SA_(4,5]",Saturn,"(4,5]",986,1006,1992,0.49,0.51
"SA_(5,7]",Saturn,"(5,7]",1555,1526,3081,0.5,0.5
"SA_(7,14]",Saturn,"(7,14]",677,633,1310,0.52,0.48
"SA_[0,4]",Saturn,"[0,4]",2108,1897,4005,0.53,0.47
"SN_(5,6]",SNode,"(5,6]",1165,1105,2270,0.51,0.49
"SN_(6,7]",SNode,"(6,7]",960,886,1846,0.52,0.48
"SN_(7,13]",SNode,"(7,13]",1107,1102,2209,0.5,0.5
"SN_[1,5]",SNode,"[1,5]",2094,1969,4063,0.52,0.48
"SU_(4,5]",Sun,"(4,5]",1078,1049,2127,0.51,0.49
"SU_(5,7]",Sun,"(5,7]",1617,1588,3205,0.5,0.5
"SU_(7,14]",Sun,"(7,14]",718,672,1390,0.52,0.48
"SU_[0,4]",Sun,"[0,4]",1913,1753,3666,0.52,0.48
"UR_(4,5]",Uranus,"(4,5]",1074,982,2056,0.52,0.48
"UR_(5,7]",Uranus,"(5,7]",1694,1624,3318,0.51,0.49
"UR_(7,15]",Uranus,"(7,15]",879,792,1671,0.53,0.47
"UR_[0,4]",Uranus,"[0,4]",1679,1664,3343,0.5,0.5
"VE_(4,5]",Venus,"(4,5]",1032,1006,2038,0.51,0.49
"VE_(5,7]",Venus,"(5,7]",1705,1618,3323,0.51,0.49
"VE_(7,14]",Venus,"(7,14]",871,837,1708,0.51,0.49
"VE_[0,4]",Venus,"[0,4]",1718,1601,3319,0.52,0.48
"VS_(4,5]",Vesta,"(4,5]",1053,1038,2091,0.5,0.5
"VS_(5,7]",Vesta,"(5,7]",1644,1587,3231,0.51,0.49
"VS_(7,13]",Vesta,"(7,13]",708,683,1391,0.51,0.49
"VS_[0,4]",Vesta,"[0,4]",1921,1754,3675,0.52,0.48
