PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",537,487,1024,0.52,0.48
CE_a0_0,Ceres,Conjunction,0,5031,4803,9834,0.51,0.49
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",1085,1019,2104,0.52,0.48
CE_a103_0,Ceres,BiSeptile,0,4483,4271,8754,0.51,0.49
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",1034,1025,2059,0.5,0.5
CE_a120_0,Ceres,Trine,0,4534,4265,8799,0.52,0.48
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",1062,1001,2063,0.51,0.49
CE_a135_0,Ceres,SesquiSquare,0,4506,4289,8795,0.51,0.49
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",997,1047,2044,0.49,0.51
CE_a144_0,Ceres,BiQuintile,0,4571,4243,8814,0.52,0.48
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",922,901,1823,0.51,0.49
CE_a150_0,Ceres,Quincunx,0,4646,4389,9035,0.51,0.49
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",560,460,1020,0.55,0.45
CE_a180_0,Ceres,Opposition,0,5008,4830,9838,0.51,0.49
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",1214,1173,2387,0.51,0.49
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",241,200,441,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,4113,3917,8030,0.51,0.49
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",1205,1137,2342,0.51,0.49
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",254,213,467,0.54,0.46
CE_a36_0,Ceres,SemiQuintile,0,4109,3940,8049,0.51,0.49
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",1304,1250,2554,0.51,0.49
CE_a45_0,Ceres,SemiSquare,0,4264,4040,8304,0.51,0.49
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",1190,1177,2367,0.5,0.5
CE_a60_0,Ceres,Sextile,0,4378,4113,8491,0.52,0.48
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",1102,1108,2210,0.5,0.5
CE_a72_0,Ceres,Quintile,0,4466,4182,8648,0.52,0.48
"CE_a90_(0,3]",Ceres,Square,"(0,3]",868,883,1751,0.5,0.5
CE_a90_0,Ceres,Square,0,4700,4407,9107,0.52,0.48
"CH_a0_(0,1]",Chiron,Conjunction,"(0,1]",246,238,484,0.51,0.49
CH_a0_0,Chiron,Conjunction,0,5322,5052,10374,0.51,0.49
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",172,149,321,0.54,0.46
CH_a103_0,Chiron,BiSeptile,0,5396,5141,10537,0.51,0.49
"CH_a120_(0,2]",Chiron,Trine,"(0,2]",144,151,295,0.49,0.51
CH_a120_0,Chiron,Trine,0,5424,5139,10563,0.51,0.49
"CH_a135_(0,2]",Chiron,SesquiSquare,"(0,2]",159,143,302,0.53,0.47
CH_a135_0,Chiron,SesquiSquare,0,5409,5147,10556,0.51,0.49
"CH_a144_(0,2]",Chiron,BiQuintile,"(0,2]",348,355,703,0.5,0.5
CH_a144_0,Chiron,BiQuintile,0,5220,4935,10155,0.51,0.49
"CH_a150_(0,2]",Chiron,Quincunx,"(0,2]",284,328,612,0.46,0.54
CH_a150_0,Chiron,Quincunx,0,5284,4962,10246,0.52,0.48
"CH_a180_(0,1]",Chiron,Opposition,"(0,1]",248,218,466,0.53,0.47
CH_a180_0,Chiron,Opposition,0,5320,5072,10392,0.51,0.49
CH_a30_0,Chiron,SemiSextile,0,3718,3627,7345,0.51,0.49
CH_a30_1,Chiron,SemiSextile,1,1850,1663,3513,0.53,0.47
"CH_a36_(0,2]",Chiron,SemiQuintile,"(0,2]",682,593,1275,0.53,0.47
CH_a36_0,Chiron,SemiQuintile,0,4886,4697,9583,0.51,0.49
"CH_a45_(0,2]",Chiron,SemiSquare,"(0,2]",714,720,1434,0.5,0.5
CH_a45_0,Chiron,SemiSquare,0,4854,4570,9424,0.52,0.48
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",569,528,1097,0.52,0.48
CH_a60_0,Chiron,Sextile,0,4999,4762,9761,0.51,0.49
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",685,599,1284,0.53,0.47
CH_a72_0,Chiron,Quintile,0,4883,4691,9574,0.51,0.49
"CH_a90_(0,1]",Chiron,Square,"(0,1]",432,365,797,0.54,0.46
CH_a90_0,Chiron,Square,0,5136,4925,10061,0.51,0.49
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",673,643,1316,0.51,0.49
JN_a0_0,Juno,Conjunction,0,4895,4647,9542,0.51,0.49
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",1211,1230,2441,0.5,0.5
JN_a103_0,Juno,BiSeptile,0,4357,4060,8417,0.52,0.48
"JN_a120_(0,3]",Juno,Trine,"(0,3]",1331,1289,2620,0.51,0.49
JN_a120_0,Juno,Trine,0,4237,4001,8238,0.51,0.49
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",1303,1160,2463,0.53,0.47
JN_a135_0,Juno,SesquiSquare,0,4265,4130,8395,0.51,0.49
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",1323,1200,2523,0.52,0.48
JN_a144_0,Juno,BiQuintile,0,4245,4090,8335,0.51,0.49
"JN_a150_(0,3]",Juno,Quincunx,"(0,3]",1258,1139,2397,0.52,0.48
JN_a150_0,Juno,Quincunx,0,4310,4151,8461,0.51,0.49
"JN_a180_(0,3]",Juno,Opposition,"(0,3]",720,685,1405,0.51,0.49
JN_a180_0,Juno,Opposition,0,4848,4605,9453,0.51,0.49
"JN_a30_(0,3]",Juno,SemiSextile,"(0,3]",1211,1068,2279,0.53,0.47
JN_a30_0,Juno,SemiSextile,0,4357,4222,8579,0.51,0.49
"JN_a36_(0,3]",Juno,SemiQuintile,"(0,3]",1172,1087,2259,0.52,0.48
JN_a36_0,Juno,SemiQuintile,0,4396,4203,8599,0.51,0.49
"JN_a45_(0,3]",Juno,SemiSquare,"(0,3]",1220,1120,2340,0.52,0.48
