PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,a0,"(0,2]",193,148,341,0.57,0.43
CE_a0_0,Ceres,a0,0,3522,3110,6632,0.53,0.47
"CE_a103_(0,3]",Ceres,a103,"(0,3]",413,341,754,0.55,0.45
CE_a103_0,Ceres,a103,0,3302,2917,6219,0.53,0.47
"CE_a120_(0,2]",Ceres,a120,"(0,2]",363,269,632,0.57,0.43
CE_a120_0,Ceres,a120,0,3352,2989,6341,0.53,0.47
"CE_a135_(0,2]",Ceres,a135,"(0,2]",380,368,748,0.51,0.49
CE_a135_0,Ceres,a135,0,3335,2890,6225,0.54,0.46
"CE_a144_(0,3]",Ceres,a144,"(0,3]",370,338,708,0.52,0.48
CE_a144_0,Ceres,a144,0,3345,2920,6265,0.53,0.47
"CE_a150_(0,3]",Ceres,a150,"(0,3]",336,292,628,0.54,0.46
CE_a150_0,Ceres,a150,0,3379,2966,6345,0.53,0.47
"CE_a180_(0,2]",Ceres,a180,"(0,2]",178,140,318,0.56,0.44
CE_a180_0,Ceres,a180,0,3537,3118,6655,0.53,0.47
"CE_a30_(0,3]",Ceres,a30,"(0,3]",606,464,1070,0.57,0.43
CE_a30_0,Ceres,a30,0,3109,2794,5903,0.53,0.47
"CE_a36_(0,3]",Ceres,a36,"(0,3]",587,504,1091,0.54,0.46
CE_a36_0,Ceres,a36,0,3128,2754,5882,0.53,0.47
"CE_a45_(0,3]",Ceres,a45,"(0,3]",488,472,960,0.51,0.49
CE_a45_0,Ceres,a45,0,3227,2786,6013,0.54,0.46
"CE_a60_(0,2]",Ceres,a60,"(0,2]",400,414,814,0.49,0.51
CE_a60_0,Ceres,a60,0,3315,2844,6159,0.54,0.46
"CE_a72_(0,3]",Ceres,a72,"(0,3]",354,361,715,0.5,0.5
CE_a72_0,Ceres,a72,0,3361,2897,6258,0.54,0.46
"CE_a90_(0,3]",Ceres,a90,"(0,3]",308,267,575,0.54,0.46
CE_a90_0,Ceres,a90,0,3407,2991,6398,0.53,0.47
"CH_a0_(0,1]",Chiron,a0,"(0,1]",132,122,254,0.52,0.48
CH_a0_0,Chiron,a0,0,3583,3136,6719,0.53,0.47
"CH_a103_(0,1]",Chiron,a103,"(0,1]",54,29,83,0.65,0.35
CH_a103_0,Chiron,a103,0,3661,3229,6890,0.53,0.47
"CH_a120_(0,2]",Chiron,a120,"(0,2]",46,41,87,0.53,0.47
CH_a120_0,Chiron,a120,0,3669,3217,6886,0.53,0.47
"CH_a135_(0,2]",Chiron,a135,"(0,2]",32,25,57,0.56,0.44
CH_a135_0,Chiron,a135,0,3683,3233,6916,0.53,0.47
"CH_a144_(0,2]",Chiron,a144,"(0,2]",23,15,38,0.61,0.39
CH_a144_0,Chiron,a144,0,3692,3243,6935,0.53,0.47
CH_a150_0,Chiron,a150,0,3715,3258,6973,0.53,0.47
CH_a180_0,Chiron,a180,0,3715,3258,6973,0.53,0.47
"CH_a30_(0,1]",Chiron,a30,"(0,1]",878,810,1688,0.52,0.48
CH_a30_0,Chiron,a30,0,2837,2448,5285,0.54,0.46
"CH_a36_(0,2]",Chiron,a36,"(0,2]",284,236,520,0.55,0.45
CH_a36_0,Chiron,a36,0,3431,3022,6453,0.53,0.47
"CH_a45_(0,2]",Chiron,a45,"(0,2]",148,129,277,0.53,0.47
CH_a45_0,Chiron,a45,0,3567,3129,6696,0.53,0.47
"CH_a60_(0,1]",Chiron,a60,"(0,1]",269,283,552,0.49,0.51
CH_a60_0,Chiron,a60,0,3446,2975,6421,0.54,0.46
"CH_a72_(0,1]",Chiron,a72,"(0,1]",288,247,535,0.54,0.46
CH_a72_0,Chiron,a72,0,3427,3011,6438,0.53,0.47
"CH_a90_(0,1]",Chiron,a90,"(0,1]",197,180,377,0.52,0.48
CH_a90_0,Chiron,a90,0,3518,3078,6596,0.53,0.47
"JN_a0_(0,2]",Juno,a0,"(0,2]",184,164,348,0.53,0.47
JN_a0_0,Juno,a0,0,3531,3094,6625,0.53,0.47
"JN_a103_(0,3]",Juno,a103,"(0,3]",449,428,877,0.51,0.49
JN_a103_0,Juno,a103,0,3266,2830,6096,0.54,0.46
"JN_a120_(0,3]",Juno,a120,"(0,3]",541,429,970,0.56,0.44
JN_a120_0,Juno,a120,0,3174,2829,6003,0.53,0.47
"JN_a135_(0,3]",Juno,a135,"(0,3]",477,377,854,0.56,0.44
JN_a135_0,Juno,a135,0,3238,2881,6119,0.53,0.47
"JN_a144_(0,2]",Juno,a144,"(0,2]",516,421,937,0.55,0.45
