PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JU_AM16,Jupiter,Zubana,216,188,404,0.53,0.47
JU_AM17,Jupiter,Iklik,100,102,202,0.5,0.5
JU_AM18,Jupiter,Qualb,296,235,531,0.56,0.44
JU_AM19,Jupiter,Saula,83,88,171,0.49,0.51
JU_AM20,Jupiter,Na'a'im,247,223,470,0.53,0.47
JU_AM21,Jupiter,Balda,162,134,296,0.55,0.45
JU_AM22,Jupiter,Dabih,114,114,228,0.5,0.5
JU_AM23,Jupiter,Bula,251,234,485,0.52,0.48
JU_AM24,Jupiter,Su'ud,79,75,154,0.51,0.49
JU_AM25,Jupiter,Ahbija,174,135,309,0.56,0.44
JU_AM26,Jupiter,Muqaddam,118,77,195,0.61,0.39
JU_AM27,Jupiter,Mu'ahhar,44,30,74,0.59,0.41
JU_AM28,Jupiter,Risa,174,171,345,0.5,0.5
MA_AM01,Mars,Saratan,107,71,178,0.6,0.4
MA_AM02,Mars,Butain,150,114,264,0.57,0.43
MA_AM03,Mars,Turaija,112,113,225,0.5,0.5
MA_AM04,Mars,Dabaran,146,115,261,0.56,0.44
MA_AM05,Mars,Haq'a,109,99,208,0.52,0.48
MA_AM06,Mars,Han'a,101,90,191,0.53,0.47
MA_AM07,Mars,Dira,121,120,241,0.5,0.5
MA_AM08,Mars,Natra,132,131,263,0.5,0.5
MA_AM09,Mars,Tarf(a),97,109,206,0.47,0.53
MA_AM10,Mars,Gabha,136,129,265,0.51,0.49
MA_AM11,Mars,Zubra,172,156,328,0.52,0.48
MA_AM12,Mars,Sarfa,144,146,290,0.5,0.5
MA_AM13,Mars,Auwa,156,141,297,0.53,0.47
MA_AM14,Mars,Simak,185,154,339,0.55,0.45
MA_AM15,Mars,Gafr,174,129,303,0.57,0.43
MA_AM16,Mars,Zubana,147,145,292,0.5,0.5
MA_AM17,Mars,Iklik,145,157,302,0.48,0.52
MA_AM18,Mars,Qualb,134,105,239,0.56,0.44
MA_AM19,Mars,Saula,147,133,280,0.52,0.48
MA_AM20,Mars,Na'a'im,122,141,263,0.46,0.54
MA_AM21,Mars,Balda,143,122,265,0.54,0.46
MA_AM22,Mars,Dabih,101,90,191,0.53,0.47
MA_AM23,Mars,Bula,114,73,187,0.61,0.39
MA_AM24,Mars,Su'ud,143,114,257,0.56,0.44
MA_AM25,Mars,Ahbija,108,94,202,0.53,0.47
MA_AM26,Mars,Muqaddam,120,103,223,0.54,0.46
MA_AM27,Mars,Mu'ahhar,121,107,228,0.53,0.47
MA_AM28,Mars,Risa,102,80,182,0.56,0.44
ME_AM01,Mercury,Saratan,117,109,226,0.52,0.48
ME_AM02,Mercury,Butain,121,89,210,0.58,0.42
ME_AM03,Mercury,Turaija,111,104,215,0.52,0.48
ME_AM04,Mercury,Dabaran,120,99,219,0.55,0.45
ME_AM05,Mercury,Haq'a,114,96,210,0.54,0.46
ME_AM06,Mercury,Han'a,118,122,240,0.49,0.51
ME_AM07,Mercury,Dira,114,105,219,0.52,0.48
ME_AM08,Mercury,Natra,131,121,252,0.52,0.48
ME_AM09,Mercury,Tarf(a),135,111,246,0.55,0.45
ME_AM10,Mercury,Gabha,130,109,239,0.54,0.46
ME_AM11,Mercury,Zubra,122,128,250,0.49,0.51
ME_AM12,Mercury,Sarfa,114,124,238,0.48,0.52
ME_AM13,Mercury,Auwa,141,116,257,0.55,0.45
ME_AM14,Mercury,Simak,137,122,259,0.53,0.47
ME_AM15,Mercury,Gafr,131,131,262,0.5,0.5
ME_AM16,Mercury,Zubana,134,135,269,0.5,0.5
ME_AM17,Mercury,Iklik,160,136,296,0.54,0.46
ME_AM18,Mercury,Qualb,157,139,296,0.53,0.47
ME_AM19,Mercury,Saula,160,124,284,0.56,0.44
ME_AM20,Mercury,Na'a'im,134,119,253,0.53,0.47
ME_AM21,Mercury,Balda,135,116,251,0.54,0.46
ME_AM22,Mercury,Dabih,141,105,246,0.57,0.43
ME_AM23,Mercury,Bula,132,117,249,0.53,0.47
ME_AM24,Mercury,Su'ud,138,125,263,0.52,0.48
ME_AM25,Mercury,Ahbija,136,126,262,0.52,0.48
ME_AM26,Mercury,Muqaddam,143,130,273,0.52,0.48
ME_AM27,Mercury,Mu'ahhar,140,117,257,0.54,0.46
ME_AM28,Mercury,Risa,123,106,229,0.54,0.46
MO_AM01,Moon,Saratan,136,119,255,0.53,0.47
MO_AM02,Moon,Butain,131,116,247,0.53,0.47
MO_AM03,Moon,Turaija,130,123,253,0.51,0.49
MO_AM04,Moon,Dabaran,129,125,254,0.51,0.49
MO_AM05,Moon,Haq'a,138,110,248,0.56,0.44
MO_AM06,Moon,Han'a,135,121,256,0.53,0.47
MO_AM07,Moon,Dira,134,109,243,0.55,0.45
MO_AM08,Moon,Natra,143,113,256,0.56,0.44
MO_AM09,Moon,Tarf(a),117,137,254,0.46,0.54
MO_AM10,Moon,Gabha,136,113,249,0.55,0.45
MO_AM11,Moon,Zubra,139,103,242,0.57,0.43
MO_AM12,Moon,Sarfa,140,115,255,0.55,0.45
MO_AM13,Moon,Auwa,131,119,250,0.52,0.48
MO_AM14,Moon,Simak,130,120,250,0.52,0.48
MO_AM15,Moon,Gafr,133,109,242,0.55,0.45
MO_AM16,Moon,Zubana,130,115,245,0.53,0.47
MO_AM17,Moon,Iklik,123,111,234,0.53,0.47
MO_AM18,Moon,Qualb,128,124,252,0.51,0.49
MO_AM19,Moon,Saula,119,121,240,0.5,0.5
MO_AM20,Moon,Na'a'im,130,117,247,0.53,0.47
MO_AM21,Moon,Balda,153,96,249,0.61,0.39
MO_AM22,Moon,Dabih,123,119,242,0.51,0.49
MO_AM23,Moon,Bula,126,127,253,0.5,0.5
MO_AM24,Moon,Su'ud,139,114,253,0.55,0.45
MO_AM25,Moon,Ahbija,130,121,251,0.52,0.48
MO_AM26,Moon,Muqaddam,120,126,246,0.49,0.51
MO_AM27,Moon,Mu'ahhar,142,110,252,0.56,0.44
MO_AM28,Moon,Risa,124,128,252,0.49,0.51
NE_AM23,Neptune,Bula,381,326,707,0.54,0.46
NE_AM24,Neptune,Su'ud,773,666,1439,0.54,0.46
NE_AM25,Neptune,Ahbija,793,642,1435,0.55,0.45
NE_AM26,Neptune,Muqaddam,762,742,1504,0.51,0.49
NE_AM27,Neptune,Mu'ahhar,783,727,1510,0.52,0.48
NE_AM28,Neptune,Risa,197,178,375,0.53,0.47
NN_AM01,NNode,Saratan,95,73,168,0.57,0.43
NN_AM02,NNode,Butain,95,77,172,0.55,0.45
NN_AM03,NNode,Turaija,96,70,166,0.58,0.42
NN_AM04,NNode,Dabaran,103,61,164,0.63,0.37
NN_AM05,NNode,Haq'a,92,77,169,0.54,0.46
NN_AM06,NNode,Han'a,80,91,171,0.47,0.53
NN_AM07,NNode,Dira,162,169,331,0.49,0.51
NN_AM08,NNode,Natra,169,166,335,0.5,0.5
NN_AM09,NNode,Tarf(a),178,159,337,0.53,0.47
NN_AM10,NNode,Gabha,177,158,335,0.53,0.47
NN_AM11,NNode,Zubra,168,168,336,0.5,0.5
NN_AM12,NNode,Sarfa,176,163,339,0.52,0.48
NN_AM13,NNode,Auwa,189,144,333,0.57,0.43
NN_AM14,NNode,Simak,172,163,335,0.51,0.49
NN_AM15,NNode,Gafr,189,149,338,0.56,0.44
NN_AM16,NNode,Zubana,195,138,333,0.59,0.41
NN_AM17,NNode,Iklik,181,151,332,0.55,0.45
NN_AM18,NNode,Qualb,170,168,338,0.5,0.5
NN_AM19,NNode,Saula,177,160,337,0.53,0.47
NN_AM20,NNode,Na'a'im,119,125,244,0.49,0.51
NN_AM21,NNode,Balda,81,92,173,0.47,0.53
NN_AM22,NNode,Dabih,87,84,171,0.51,0.49
NN_AM23,NNode,Bula,88,78,166,0.53,0.47
NN_AM24,NNode,Su'ud,101,71,172,0.59,0.41
NN_AM25,NNode,Ahbija,77,91,168,0.46,0.54
NN_AM26,NNode,Muqaddam,77,88,165,0.47,0.53
NN_AM27,NNode,Mu'ahhar,92,79,171,0.54,0.46
NN_AM28,NNode,Risa,103,68,171,0.6,0.4
PA_AM01,Pallas,Saratan,173,146,319,0.54,0.46
PA_AM02,Pallas,Butain,123,108,231,0.53,0.47
PA_AM03,Pallas,Turaija,130,148,278,0.47,0.53
PA_AM04,Pallas,Dabaran,134,113,247,0.54,0.46
PA_AM05,Pallas,Haq'a,64,93,157,0.41,0.59
PA_AM06,Pallas,Han'a,84,88,172,0.49,0.51
PA_AM07,Pallas,Dira,77,59,136,0.57,0.43
PA_AM08,Pallas,Natra,54,41,95,0.57,0.43
PA_AM09,Pallas,Tarf(a),52,50,102,0.51,0.49
PA_AM10,Pallas,Gabha,99,73,172,0.58,0.42
PA_AM11,Pallas,Zubra,94,61,155,0.61,0.39
PA_AM12,Pallas,Sarfa,96,86,182,0.53,0.47
PA_AM13,Pallas,Auwa,103,82,185,0.56,0.44
PA_AM14,Pallas,Simak,97,87,184,0.53,0.47
PA_AM15,Pallas,Gafr,135,117,252,0.54,0.46
PA_AM16,Pallas,Zubana,136,118,254,0.54,0.46
PA_AM17,Pallas,Iklik,181,130,311,0.58,0.42
PA_AM18,Pallas,Qualb,115,98,213,0.54,0.46
PA_AM19,Pallas,Saula,114,115,229,0.5,0.5
PA_AM20,Pallas,Na'a'im,148,135,283,0.52,0.48
PA_AM21,Pallas,Balda,121,95,216,0.56,0.44
PA_AM22,Pallas,Dabih,159,118,277,0.57,0.43
PA_AM23,Pallas,Bula,189,192,381,0.5,0.5
PA_AM24,Pallas,Su'ud,216,186,402,0.54,0.46
PA_AM25,Pallas,Ahbija,187,185,372,0.5,0.5
PA_AM26,Pallas,Muqaddam,239,204,443,0.54,0.46
PA_AM27,Pallas,Mu'ahhar,186,181,367,0.51,0.49
PA_AM28,Pallas,Risa,183,172,355,0.52,0.48
PH_AM11,Pholus,Zubra,5,4,9,0.56,0.44
PH_AM12,Pholus,Sarfa,119,101,220,0.54,0.46
PH_AM13,Pholus,Auwa,114,108,222,0.51,0.49
PH_AM14,Pholus,Simak,147,124,271,0.54,0.46
PH_AM15,Pholus,Gafr,189,137,326,0.58,0.42
PH_AM16,Pholus,Zubana,203,167,370,0.55,0.45
PH_AM17,Pholus,Iklik,254,234,488,0.52,0.48
PH_AM18,Pholus,Qualb,299,296,595,0.5,0.5
PH_AM19,Pholus,Saula,544,397,941,0.58,0.42
PH_AM20,Pholus,Na'a'im,607,590,1197,0.51,0.49
PH_AM21,Pholus,Balda,910,832,1742,0.52,0.48
PH_AM22,Pholus,Dabih,298,291,589,0.51,0.49
PL_AM19,Pluto,Saula,528,444,972,0.54,0.46
PL_AM20,Pluto,Na'a'im,689,624,1313,0.52,0.48
PL_AM21,Pluto,Balda,814,664,1478,0.55,0.45
PL_AM22,Pluto,Dabih,806,762,1568,0.51,0.49
PL_AM23,Pluto,Bula,852,787,1639,0.52,0.48
SA_AM01,Saturn,Saratan,146,112,258,0.57,0.43
SA_AM02,Saturn,Butain,150,105,255,0.59,0.41
SA_AM03,Saturn,Turaija,135,121,256,0.53,0.47
SA_AM04,Saturn,Dabaran,136,121,257,0.53,0.47
SA_AM05,Saturn,Haq'a,135,120,255,0.53,0.47
SA_AM06,Saturn,Han'a,124,130,254,0.49,0.51
SA_AM07,Saturn,Dira,120,131,251,0.48,0.52
SA_AM08,Saturn,Natra,132,91,223,0.59,0.41
SA_AM09,Saturn,Tarf(a),123,103,226,0.54,0.46
SA_AM10,Saturn,Gabha,142,96,238,0.6,0.4
SA_AM11,Saturn,Zubra,135,110,245,0.55,0.45
SA_AM12,Saturn,Sarfa,130,119,249,0.52,0.48
SA_AM13,Saturn,Auwa,131,125,256,0.51,0.49
SA_AM14,Saturn,Simak,138,125,263,0.52,0.48
SA_AM15,Saturn,Gafr,133,135,268,0.5,0.5
SA_AM16,Saturn,Zubana,143,137,280,0.51,0.49
SA_AM17,Saturn,Iklik,141,144,285,0.49,0.51
SA_AM18,Saturn,Qualb,156,131,287,0.54,0.46
SA_AM19,Saturn,Saula,162,139,301,0.54,0.46
SA_AM20,Saturn,Na'a'im,164,149,313,0.52,0.48
SA_AM21,Saturn,Balda,135,138,273,0.49,0.51
SA_AM22,Saturn,Dabih,139,129,268,0.52,0.48
SA_AM23,Saturn,Bula,156,148,304,0.51,0.49
SA_AM24,Saturn,Su'ud,116,108,224,0.52,0.48
SA_AM26,Saturn,Muqaddam,93,68,161,0.58,0.42
SA_AM27,Saturn,Mu'ahhar,126,137,263,0.48,0.52
SA_AM28,Saturn,Risa,148,109,257,0.58,0.42
SN_AM01,SNode,Saratan,189,149,338,0.56,0.44
SN_AM02,SNode,Butain,195,138,333,0.59,0.41
SN_AM03,SNode,Turaija,181,151,332,0.55,0.45
SN_AM04,SNode,Dabaran,170,168,338,0.5,0.5
SN_AM05,SNode,Haq'a,177,160,337,0.53,0.47
SN_AM06,SNode,Han'a,121,126,247,0.49,0.51
SN_AM07,SNode,Dira,79,91,170,0.46,0.54
SN_AM08,SNode,Natra,87,84,171,0.51,0.49
SN_AM09,SNode,Tarf(a),88,78,166,0.53,0.47
SN_AM10,SNode,Gabha,101,71,172,0.59,0.41
SN_AM11,SNode,Zubra,77,91,168,0.46,0.54
SN_AM12,SNode,Sarfa,77,88,165,0.47,0.53
SN_AM13,SNode,Auwa,92,79,171,0.54,0.46
SN_AM14,SNode,Simak,103,68,171,0.6,0.4
SN_AM15,SNode,Gafr,95,73,168,0.57,0.43
SN_AM16,SNode,Zubana,95,77,172,0.55,0.45
SN_AM17,SNode,Iklik,96,70,166,0.58,0.42
SN_AM18,SNode,Qualb,103,61,164,0.63,0.37
SN_AM19,SNode,Saula,92,77,169,0.54,0.46
SN_AM20,SNode,Na'a'im,78,90,168,0.46,0.54
SN_AM21,SNode,Balda,164,170,334,0.49,0.51
SN_AM22,SNode,Dabih,169,166,335,0.5,0.5
SN_AM23,SNode,Bula,178,160,338,0.53,0.47
SN_AM24,SNode,Su'ud,177,157,334,0.53,0.47
SN_AM25,SNode,Ahbija,168,168,336,0.5,0.5
SN_AM26,SNode,Muqaddam,176,163,339,0.52,0.48
SN_AM27,SNode,Mu'ahhar,189,144,333,0.57,0.43
SN_AM28,SNode,Risa,172,163,335,0.51,0.49
SU_AM01,Sun,Saratan,120,112,232,0.52,0.48
SU_AM02,Sun,Butain,125,103,228,0.55,0.45
SU_AM03,Sun,Turaija,144,99,243,0.59,0.41
SU_AM04,Sun,Dabaran,120,111,231,0.52,0.48
SU_AM05,Sun,Haq'a,122,132,254,0.48,0.52
SU_AM06,Sun,Han'a,137,124,261,0.52,0.48
SU_AM07,Sun,Dira,134,124,258,0.52,0.48
SU_AM08,Sun,Natra,142,117,259,0.55,0.45
SU_AM09,Sun,Tarf(a),128,133,261,0.49,0.51
SU_AM10,Sun,Gabha,141,128,269,0.52,0.48
SU_AM11,Sun,Zubra,129,139,268,0.48,0.52
SU_AM12,Sun,Sarfa,135,126,261,0.52,0.48
SU_AM13,Sun,Auwa,139,126,265,0.52,0.48
SU_AM14,Sun,Simak,138,125,263,0.52,0.48
SU_AM15,Sun,Gafr,137,125,262,0.52,0.48
SU_AM16,Sun,Zubana,131,120,251,0.52,0.48
SU_AM17,Sun,Iklik,134,121,255,0.53,0.47
SU_AM18,Sun,Qualb,129,121,250,0.52,0.48
SU_AM19,Sun,Saula,151,104,255,0.59,0.41
SU_AM20,Sun,Na'a'im,126,111,237,0.53,0.47
SU_AM21,Sun,Balda,136,116,252,0.54,0.46
SU_AM22,Sun,Dabih,103,68,171,0.6,0.4
SU_AM23,Sun,Bula,129,113,242,0.53,0.47
SU_AM24,Sun,Su'ud,128,124,252,0.51,0.49
SU_AM25,Sun,Ahbija,139,112,251,0.55,0.45
SU_AM26,Sun,Muqaddam,132,115,247,0.53,0.47
SU_AM27,Sun,Mu'ahhar,131,116,247,0.53,0.47
SU_AM28,Sun,Risa,129,116,245,0.53,0.47
UR_AM01,Uranus,Saratan,445,432,877,0.51,0.49
UR_AM02,Uranus,Butain,441,381,822,0.54,0.46
UR_AM03,Uranus,Turaija,394,381,775,0.51,0.49
UR_AM04,Uranus,Dabaran,52,59,111,0.47,0.53
UR_AM23,Uranus,Bula,162,153,315,0.51,0.49
UR_AM24,Uranus,Su'ud,448,346,794,0.56,0.44
UR_AM25,Uranus,Ahbija,455,382,837,0.54,0.46
UR_AM26,Uranus,Muqaddam,412,386,798,0.52,0.48
UR_AM27,Uranus,Mu'ahhar,460,357,817,0.56,0.44
UR_AM28,Uranus,Risa,420,404,824,0.51,0.49
VE_AM01,Venus,Saratan,173,136,309,0.56,0.44
VE_AM02,Venus,Butain,126,130,256,0.49,0.51
VE_AM03,Venus,Turaija,110,95,205,0.54,0.46
VE_AM04,Venus,Dabaran,110,94,204,0.54,0.46
VE_AM05,Venus,Haq'a,117,96,213,0.55,0.45
VE_AM06,Venus,Han'a,186,161,347,0.54,0.46
VE_AM07,Venus,Dira,177,173,350,0.51,0.49
VE_AM08,Venus,Natra,115,108,223,0.52,0.48
VE_AM09,Venus,Tarf(a),112,107,219,0.51,0.49
VE_AM10,Venus,Gabha,116,106,222,0.52,0.48
VE_AM11,Venus,Zubra,139,152,291,0.48,0.52
VE_AM12,Venus,Sarfa,189,151,340,0.56,0.44
VE_AM13,Venus,Auwa,118,109,227,0.52,0.48
VE_AM14,Venus,Simak,121,93,214,0.57,0.43
VE_AM15,Venus,Gafr,105,111,216,0.49,0.51
VE_AM16,Venus,Zubana,121,110,231,0.52,0.48
VE_AM17,Venus,Iklik,188,163,351,0.54,0.46
VE_AM18,Venus,Qualb,149,164,313,0.48,0.52
VE_AM19,Venus,Saula,113,88,201,0.56,0.44
VE_AM20,Venus,Na'a'im,107,98,205,0.52,0.48
VE_AM21,Venus,Balda,104,99,203,0.51,0.49
VE_AM22,Venus,Dabih,109,98,207,0.53,0.47
VE_AM23,Venus,Bula,185,132,317,0.58,0.42
VE_AM24,Venus,Su'ud,159,118,277,0.57,0.43
VE_AM25,Venus,Ahbija,113,78,191,0.59,0.41
VE_AM26,Venus,Muqaddam,103,102,205,0.5,0.5
VE_AM27,Venus,Mu'ahhar,95,105,200,0.48,0.52
VE_AM28,Venus,Risa,129,104,233,0.55,0.45
VS_AM01,Vesta,Saratan,138,120,258,0.53,0.47
VS_AM02,Vesta,Butain,129,134,263,0.49,0.51
VS_AM03,Vesta,Turaija,157,146,303,0.52,0.48
VS_AM04,Vesta,Dabaran,163,161,324,0.5,0.5
VS_AM05,Vesta,Haq'a,154,149,303,0.51,0.49
VS_AM06,Vesta,Han'a,176,148,324,0.54,0.46
VS_AM07,Vesta,Dira,159,148,307,0.52,0.48
VS_AM08,Vesta,Natra,169,154,323,0.52,0.48
VS_AM09,Vesta,Tarf(a),159,161,320,0.5,0.5
VS_AM10,Vesta,Gabha,152,137,289,0.53,0.47
VS_AM11,Vesta,Zubra,135,127,262,0.52,0.48
VS_AM12,Vesta,Sarfa,155,134,289,0.54,0.46
VS_AM13,Vesta,Auwa,114,91,205,0.56,0.44
VS_AM14,Vesta,Simak,106,95,201,0.53,0.47
VS_AM15,Vesta,Gafr,125,110,235,0.53,0.47
VS_AM16,Vesta,Zubana,117,89,206,0.57,0.43
VS_AM17,Vesta,Iklik,105,81,186,0.56,0.44
VS_AM18,Vesta,Qualb,111,99,210,0.53,0.47
VS_AM19,Vesta,Saula,118,87,205,0.58,0.42
VS_AM20,Vesta,Na'a'im,118,102,220,0.54,0.46
VS_AM21,Vesta,Balda,122,86,208,0.59,0.41
VS_AM22,Vesta,Dabih,100,78,178,0.56,0.44
VS_AM23,Vesta,Bula,103,97,200,0.52,0.48
VS_AM24,Vesta,Su'ud,115,104,219,0.53,0.47
VS_AM25,Vesta,Ahbija,103,124,227,0.45,0.55
VS_AM26,Vesta,Muqaddam,106,84,190,0.56,0.44
VS_AM27,Vesta,Mu'ahhar,127,107,234,0.54,0.46
VS_AM28,Vesta,Risa,153,128,281,0.54,0.46
