
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-06  0.37   Ceres     Direct 1467 1372  2839     0.52      0.48
 2: 2021-02-06  0.04  Chiron     Direct 1081  982  2063     0.52      0.48
 3: 2021-02-06  0.25    Juno     Direct 1495 1378  2873     0.52      0.48
 4: 2021-02-06  0.24 Jupiter     Direct 1323 1176  2499     0.53      0.47
 5: 2021-02-06  0.54    Mars     Direct 1758 1595  3353     0.52      0.48
 6: 2021-02-06 -1.04 Mercury Retrograde  385  342   727     0.53      0.47
 7: 2021-02-06 14.02    Moon     Direct 1993 1812  3805     0.52      0.48
 8: 2021-02-06  0.03 Neptune     Direct 1000  932  1932     0.52      0.48
 9: 2021-02-06  1.00   NNode     Direct 1993 1812  3805     0.52      0.48
10: 2021-02-06  0.34  Pallas     Direct 1449 1353  2802     0.52      0.48
11: 2021-02-06  0.03  Pholus     Direct 1028  942  1970     0.52      0.48
12: 2021-02-06  0.03   Pluto     Direct 1024  922  1946     0.53      0.47
13: 2021-02-06  0.12  Saturn     Direct 1179 1077  2256     0.52      0.48
14: 2021-02-06  1.00   SNode     Direct 1993 1812  3805     0.52      0.48
15: 2021-02-06  1.01     Sun     Direct 1993 1812  3805     0.52      0.48
16: 2021-02-06  0.02  Uranus     Direct 1075  987  2062     0.52      0.48
17: 2021-02-06  1.25   Venus     Direct 1815 1644  3459     0.52      0.48
18: 2021-02-06 -0.14   Vesta Retrograde  342  302   644     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-06   Ceres      Pisces  278  199   477     0.58      0.42
 2:  CH 2021-02-06  Chiron       Aries  292  312   604     0.48      0.52
 3:  JN 2021-02-06    Juno Sagittarius  234  239   473     0.49      0.51
 4:  JU 2021-02-06 Jupiter    Aquarius  169  132   301     0.56      0.44
 5:  MA 2021-02-06    Mars      Taurus  117  114   231     0.51      0.49
 6:  ME 2021-02-06 Mercury    Aquarius  169  162   331     0.51      0.49
 7:  MO 2021-02-06    Moon Sagittarius  169  151   320     0.53      0.47
 8:  NE 2021-02-06 Neptune      Pisces 1219 1189  2408     0.51      0.49
 9:  NN 2021-02-06   NNode      Gemini   97   75   172     0.56      0.44
10:  PA 2021-02-06  Pallas    Aquarius  275  208   483     0.57      0.43
11:  PH 2021-02-06  Pholus   Capricorn  290  312   602     0.48      0.52
12:  PL 2021-02-06   Pluto   Capricorn 1686 1563  3249     0.52      0.48
13:  SA 2021-02-06  Saturn    Aquarius   57   48   105     0.54      0.46
14:  SN 2021-02-06   SNode Sagittarius   97   75   172     0.56      0.44
15:  SU 2021-02-06     Sun    Aquarius  160  145   305     0.52      0.48
16:  UR 2021-02-06  Uranus      Taurus  295  307   602     0.49      0.51
17:  VE 2021-02-06   Venus    Aquarius  129  119   248     0.52      0.48
18:  VS 2021-02-06   Vesta       Virgo  171  152   323     0.53      0.47

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-06    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1993 1812  3805     0.52      0.48
 2: 2021-02-06    0.08   0.00   0.15         0      23        12       24  Pallas  Pholus   SemiSquare   67   54   121     0.55      0.45
 3: 2021-02-06    0.12   0.00   0.28         0      23         9       24   Vesta  Pallas     Quincunx   40   28    68     0.59      0.41
 4: 2021-02-06    0.91   0.01   1.60         0       6         3        7    Moon   Venus      Sextile  135  131   266     0.51      0.49
 5: 2021-02-06    0.32   0.01   0.75         0      23         7       24   Venus  Saturn  Conjunction   25   26    51     0.49      0.51
 6: 2021-02-06    0.30   0.02   0.59         0      23        12       24   Venus  Chiron      Sextile   48   42    90     0.53      0.47
 7: 2021-02-06    0.98   0.03   1.72        10      16        13        7    Moon   Ceres    BiSeptile  139  147   286     0.49      0.51
 8: 2021-02-06    1.00   0.03   1.78         8      14        11        7    Moon   Pluto   SemiSquare  151  125   276     0.55      0.45
 9: 2021-02-06    0.87   0.04   1.70         0       5         2        6    Moon  Pholus  SemiSextile  155  138   293     0.53      0.47
10: 2021-02-06    0.98   0.07   1.77         4      10         7        7    Moon  Pallas     Quintile  159  133   292     0.54      0.46
11: 2021-02-06    1.09   0.09   1.98         8      14        11        7    Moon Mercury     Quintile  144  128   272     0.53      0.47
12: 2021-02-06    1.02   0.10   1.85         2       8         5        7    Moon  Uranus     Quincunx  150  136   286     0.52      0.48
13: 2021-02-06    0.20   0.11   0.30         0      23        NA       24 Jupiter  Pholus SemiQuintile   40   64   104     0.38      0.62
14: 2021-02-06    0.97   0.11   1.78        17      23        20        7    Moon    Mars     Quincunx  128  147   275     0.47      0.53
15: 2021-02-06    1.02   0.14   1.89         1       7         4        7    Moon  Chiron        Trine  167  118   285     0.59      0.41
16: 2021-02-06    0.95   0.14   1.78         0       6         3        7    Moon     Sun     Quintile  143  128   271     0.53      0.47
17: 2021-02-06    1.00   0.15   1.86        10      16        13        7    Moon Jupiter      Sextile  147  137   284     0.52      0.48
18: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   NNode   Opposition   68   73   141     0.48      0.52
19: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   SNode  Conjunction   68   73   141     0.48      0.52
20: 2021-02-06    1.02   0.17   1.91         1       7         4        7    Moon Neptune    BiSeptile  178  105   283     0.63      0.37
21: 2021-02-06    0.22   0.18   0.25         0      23        NA       24  Saturn  Chiron      Sextile    5    6    11     0.45      0.55
22: 2021-02-06    1.02   0.20   1.94         0       6         3        7    Moon  Saturn      Sextile  155  130   285     0.54      0.46
23: 2021-02-06    0.82   0.23   1.41         0      23        NA       24   Venus  Uranus       Square   37   43    80     0.46      0.54
24: 2021-02-06    1.01   0.24   1.95        16      22        19        7    Moon    Juno  Conjunction   69   66   135     0.51      0.49
25: 2021-02-06    0.57   0.27   0.88         0      23        NA       24     Sun   Ceres SemiQuintile   49   61   110     0.45      0.55
26: 2021-02-06    0.87   0.28   1.47        13      18        15        6    Moon  Uranus   BiQuintile  155  129   284     0.55      0.45
27: 2021-02-06    1.03   0.36   1.70         0      23        NA       24   Venus   Vesta SesquiSquare   38   23    61     0.62      0.38
28: 2021-02-06    0.97   0.39   1.56         0      23        NA       24   Venus  Pholus  SemiSextile   63   47   110     0.57      0.43
29: 2021-02-06    0.97   0.46   1.48         0      23        NA       24     Sun   NNode        Trine   32   59    91     0.35      0.65
30: 2021-02-06    0.97   0.46   1.48         0      23        NA       24     Sun   SNode      Sextile   32   59    91     0.35      0.65
31: 2021-02-06    0.70   0.56   0.85         0      23        NA       24  Pallas Neptune  SemiSextile   82   65   147     0.56      0.44
32: 2021-02-06    0.66   0.57   0.74         0      23        NA       24   Vesta Neptune   Opposition   35   32    67     0.52      0.48
33: 2021-02-06    0.81   0.68   0.95         0      23        NA       24    Mars    Juno     Quincunx   39   35    74     0.53      0.47
34: 2021-02-06    0.82   0.70   0.95         0      23        NA       24   Vesta  Saturn SesquiSquare   91   79   170     0.54      0.46
35: 2021-02-06    0.77   0.73   0.81         0      23        NA       24  Saturn  Pholus  SemiSextile   78   70   148     0.53      0.47
36: 2021-02-06    1.28   0.74   1.81         0      23        NA       24 Mercury  Chiron   SemiSquare   38   40    78     0.49      0.51
37: 2021-02-06    0.92   0.75   1.08         0      23        NA       24   Ceres   Pluto      Sextile   54   45    99     0.55      0.45
38: 2021-02-06    0.81   0.80   0.83         0      23        NA       24  Chiron  Uranus  SemiSextile 1413 1279  2692     0.52      0.48
39: 2021-02-06    0.99   0.85   1.13         0      23        NA       24  Pallas  Chiron   SemiSquare   40   33    73     0.55      0.45
40: 2021-02-06    0.99   0.98   0.99         0      23        NA       24  Chiron  Pholus       Square  267  268   535     0.50      0.50
41: 2021-02-06    1.03   0.98   1.08         0      23        NA       24  Saturn  Uranus       Square    1    2     3     0.33      0.67
          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
