
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-01  0.36   Ceres     Direct 1467 1372  2839     0.52      0.48
 2: 2021-02-01  0.04  Chiron     Direct 1081  982  2063     0.52      0.48
 3: 2021-02-01  0.26    Juno     Direct 1495 1378  2873     0.52      0.48
 4: 2021-02-01  0.24 Jupiter     Direct 1323 1176  2499     0.53      0.47
 5: 2021-02-01  0.53    Mars     Direct 1758 1595  3353     0.52      0.48
 6: 2021-02-01 -0.26 Mercury Retrograde  385  342   727     0.53      0.47
 7: 2021-02-01 14.10    Moon     Direct 1993 1812  3805     0.52      0.48
 8: 2021-02-01  0.03 Neptune     Direct 1000  932  1932     0.52      0.48
 9: 2021-02-01  1.00   NNode     Direct 1993 1812  3805     0.52      0.48
10: 2021-02-01  0.34  Pallas     Direct 1449 1353  2802     0.52      0.48
11: 2021-02-01  0.03  Pholus     Direct 1028  942  1970     0.52      0.48
12: 2021-02-01  0.03   Pluto     Direct 1024  922  1946     0.53      0.47
13: 2021-02-01  0.12  Saturn     Direct 1179 1077  2256     0.52      0.48
14: 2021-02-01  1.00   SNode     Direct 1993 1812  3805     0.52      0.48
15: 2021-02-01  1.01     Sun     Direct 1993 1812  3805     0.52      0.48
16: 2021-02-01  0.02  Uranus     Direct 1075  987  2062     0.52      0.48
17: 2021-02-01  1.25   Venus     Direct 1815 1644  3459     0.52      0.48
18: 2021-02-01 -0.10   Vesta Retrograde  342  302   644     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-01   Ceres      Pisces  278  199   477     0.58      0.42
 2:  CH 2021-02-01  Chiron       Aries  292  312   604     0.48      0.52
 3:  JN 2021-02-01    Juno Sagittarius  234  239   473     0.49      0.51
 4:  JU 2021-02-01 Jupiter    Aquarius  169  132   301     0.56      0.44
 5:  MA 2021-02-01    Mars      Taurus  117  114   231     0.51      0.49
 6:  ME 2021-02-01 Mercury    Aquarius  169  162   331     0.51      0.49
 7:  MO 2021-02-01    Moon       Virgo  135  182   317     0.43      0.57
 8:  NE 2021-02-01 Neptune      Pisces 1219 1189  2408     0.51      0.49
 9:  NN 2021-02-01   NNode      Gemini   97   75   172     0.56      0.44
10:  PA 2021-02-01  Pallas    Aquarius  275  208   483     0.57      0.43
11:  PH 2021-02-01  Pholus   Capricorn  290  312   602     0.48      0.52
12:  PL 2021-02-01   Pluto   Capricorn 1686 1563  3249     0.52      0.48
13:  SA 2021-02-01  Saturn    Aquarius   57   48   105     0.54      0.46
14:  SN 2021-02-01   SNode Sagittarius   97   75   172     0.56      0.44
15:  SU 2021-02-01     Sun    Aquarius  160  145   305     0.52      0.48
16:  UR 2021-02-01  Uranus      Taurus  295  307   602     0.49      0.51
17:  VE 2021-02-01   Venus   Capricorn  177  154   331     0.53      0.47
18:  VS 2021-02-01   Vesta       Virgo  171  152   323     0.53      0.47

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-01    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1993 1812  3805     0.52      0.48
 2: 2021-02-01    0.12   0.01   0.25         0      23        11       24     Sun    Mars       Square   44   42    86     0.51      0.49
 3: 2021-02-01    0.46   0.01   0.93         0      23        23       24     Sun Neptune SemiQuintile   45   48    93     0.48      0.52
 4: 2021-02-01    1.04   0.02   1.83        12      18        15        7    Moon Mercury   BiQuintile  134  127   261     0.51      0.49
 5: 2021-02-01    0.19   0.02   0.41         0      23        10       24   Venus    Mars    BiSeptile   57   46   103     0.55      0.45
 6: 2021-02-01    0.92   0.04   1.81        20      23        23        4    Moon  Uranus     Quincunx  150  136   286     0.52      0.48
 7: 2021-02-01    1.00   0.05   1.78         0       6         3        7    Moon Jupiter SesquiSquare  139  170   309     0.45      0.55
 8: 2021-02-01    1.04   0.05   1.84         2       8         5        7    Moon Mercury     Quincunx  148  117   265     0.56      0.44
 9: 2021-02-01    1.01   0.05   1.81        17      23        20        7    Moon  Pholus       Square  143  143   286     0.50      0.50
10: 2021-02-01    1.02   0.06   1.83        10      16        13        7    Moon  Uranus   BiQuintile  155  129   284     0.55      0.45
11: 2021-02-01    1.00   0.09   1.82        11      17        14        7    Moon    Juno     Quintile  147  137   284     0.52      0.48
12: 2021-02-01    0.93   0.09   1.69         8      14        11        7    Moon   Venus        Trine  131  130   261     0.50      0.50
13: 2021-02-01    1.03   0.11   1.89        17      23        20        7    Moon   SNode     Quintile  149  131   280     0.53      0.47
14: 2021-02-01    0.91   0.14   1.86         0       5         2        6    Moon  Pallas   BiQuintile  157  125   282     0.56      0.44
15: 2021-02-01    1.04   0.15   1.93         9      15        12        7    Moon   NNode    BiSeptile  153  131   284     0.54      0.46
16: 2021-02-01    1.03   0.17   1.93         0       6         3        7    Moon   Pluto        Trine  141  145   286     0.49      0.51
17: 2021-02-01    0.58   0.22   0.94         0      23        NA       24     Sun    Juno      Sextile   59   45   104     0.57      0.43
18: 2021-02-01    1.08   0.23   1.93        20      23        23        4    Moon    Mars   BiQuintile  123  157   280     0.44      0.56
19: 2021-02-01    1.09   0.23   1.95         4      11         7        8    Moon     Sun SesquiSquare  145  126   271     0.54      0.46
20: 2021-02-01    1.02   0.24   1.97        14      20        17        7    Moon  Pallas SesquiSquare  138  135   273     0.51      0.49
21: 2021-02-01    1.01   0.26   1.96         5      11         8        7    Moon    Mars SesquiSquare  143  147   290     0.49      0.51
22: 2021-02-01    0.88   0.27   1.48        18      23        21        6    Moon  Saturn        Trine  131  144   275     0.48      0.52
23: 2021-02-01    0.39   0.28   0.49         0      23        NA       24   Vesta  Saturn SesquiSquare   91   79   170     0.54      0.46
24: 2021-02-01    0.77   0.29   1.48        19      23        22        5    Moon  Chiron   Opposition   63   80   143     0.44      0.56
25: 2021-02-01    0.33   0.29   0.37         0      23        NA       24  Saturn  Pholus  SemiSextile   78   70   148     0.53      0.47
26: 2021-02-01    0.54   0.42   0.66         0      23        NA       24    Juno  Uranus   BiQuintile   43   37    80     0.54      0.46
27: 2021-02-01    0.60   0.47   0.73         0      23        NA       24    Mars    Juno     Quincunx   39   35    74     0.53      0.47
