
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-06  0.37   Ceres     Direct 3531 3129  6660     0.53      0.47
 2: 2021-02-06  0.04  Chiron     Direct 2692 2482  5174     0.52      0.48
 3: 2021-02-06  0.25    Juno     Direct 3503 3086  6589     0.53      0.47
 4: 2021-02-06  0.24 Jupiter     Direct 3087 2705  5792     0.53      0.47
 5: 2021-02-06  0.54    Mars     Direct 4114 3634  7748     0.53      0.47
 6: 2021-02-06 -1.04 Mercury Retrograde  898  781  1679     0.53      0.47
 7: 2021-02-06 14.02    Moon     Direct 4662 4131  8793     0.53      0.47
 8: 2021-02-06  0.03 Neptune     Direct 2365 2090  4455     0.53      0.47
 9: 2021-02-06  1.00   NNode     Direct 4662 4131  8793     0.53      0.47
10: 2021-02-06  0.34  Pallas     Direct 3484 3082  6566     0.53      0.47
11: 2021-02-06  0.03  Pholus     Direct 2614 2380  4994     0.52      0.48
12: 2021-02-06  0.03   Pluto     Direct 2394 2129  4523     0.53      0.47
13: 2021-02-06  0.12  Saturn     Direct 2756 2379  5135     0.54      0.46
14: 2021-02-06  1.00   SNode     Direct 4662 4131  8793     0.53      0.47
15: 2021-02-06  1.01     Sun     Direct 4662 4131  8793     0.53      0.47
16: 2021-02-06  0.02  Uranus     Direct 2526 2248  4774     0.53      0.47
17: 2021-02-06  1.25   Venus     Direct 4212 3776  7988     0.53      0.47
18: 2021-02-06 -0.14   Vesta Retrograde  839  734  1573     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-06   Ceres      Pisces  518  422   940     0.55      0.45
 2:  CH 2021-02-06  Chiron       Aries  351  256   607     0.58      0.42
 3:  JN 2021-02-06    Juno Sagittarius  553  544  1097     0.50      0.50
 4:  JU 2021-02-06 Jupiter    Aquarius  326  226   552     0.59      0.41
 5:  MA 2021-02-06    Mars      Taurus  353  341   694     0.51      0.49
 6:  ME 2021-02-06 Mercury    Aquarius  362  391   753     0.48      0.52
 7:  MO 2021-02-06    Moon Sagittarius  367  360   727     0.50      0.50
 8:  NE 2021-02-06 Neptune      Pisces 1285 1064  2349     0.55      0.45
 9:  NN 2021-02-06   NNode      Gemini  282  275   557     0.51      0.49
10:  PA 2021-02-06  Pallas    Aquarius  637  567  1204     0.53      0.47
11:  PH 2021-02-06  Pholus   Capricorn  345  237   582     0.59      0.41
12:  PL 2021-02-06   Pluto   Capricorn 1724 1439  3163     0.55      0.45
13:  SA 2021-02-06  Saturn    Aquarius  437  392   829     0.53      0.47
14:  SN 2021-02-06   SNode Sagittarius  282  275   557     0.51      0.49
15:  SU 2021-02-06     Sun    Aquarius  360  345   705     0.51      0.49
16:  UR 2021-02-06  Uranus      Taurus  344  261   605     0.57      0.43
17:  VE 2021-02-06   Venus    Aquarius  339  306   645     0.53      0.47
18:  VS 2021-02-06   Vesta       Virgo  376  331   707     0.53      0.47

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-06    0.87   0.04   1.70         0       5         2        6    Moon  Pholus  SemiSextile  322  333   655     0.49      0.51
 2: 2021-02-06    1.02   0.20   1.94         0       6         3        7    Moon  Saturn      Sextile  368  282   650     0.57      0.43
 3: 2021-02-06    0.95   0.14   1.78         0       6         3        7    Moon     Sun     Quintile  324  297   621     0.52      0.48
 4: 2021-02-06    0.91   0.01   1.60         0       6         3        7    Moon   Venus      Sextile  339  281   620     0.55      0.45
 5: 2021-02-06    1.02   0.14   1.89         1       7         4        7    Moon  Chiron        Trine  342  304   646     0.53      0.47
 6: 2021-02-06    1.02   0.17   1.91         1       7         4        7    Moon Neptune    BiSeptile  329  323   652     0.50      0.50
 7: 2021-02-06    1.02   0.10   1.85         2       8         5        7    Moon  Uranus     Quincunx  358  307   665     0.54      0.46
 8: 2021-02-06    0.98   0.07   1.77         4      10         7        7    Moon  Pallas     Quintile  333  312   645     0.52      0.48
 9: 2021-02-06    0.32   0.01   0.75         0      23         7       24   Venus  Saturn  Conjunction   61   47   108     0.56      0.44
10: 2021-02-06    0.12   0.00   0.28         0      23         9       24   Vesta  Pallas     Quincunx   92   80   172     0.53      0.47
11: 2021-02-06    1.09   0.09   1.98         8      14        11        7    Moon Mercury     Quintile  335  298   633     0.53      0.47
12: 2021-02-06    1.00   0.03   1.78         8      14        11        7    Moon   Pluto   SemiSquare  342  307   649     0.53      0.47
13: 2021-02-06    0.08   0.00   0.15         0      23        12       24  Pallas  Pholus   SemiSquare  108   91   199     0.54      0.46
14: 2021-02-06    0.30   0.02   0.59         0      23        12       24   Venus  Chiron      Sextile  129   90   219     0.59      0.41
15: 2021-02-06    0.98   0.03   1.72        10      16        13        7    Moon   Ceres    BiSeptile  366  285   651     0.56      0.44
16: 2021-02-06    1.00   0.15   1.86        10      16        13        7    Moon Jupiter      Sextile  333  315   648     0.51      0.49
17: 2021-02-06    0.87   0.28   1.47        13      18        15        6    Moon  Uranus   BiQuintile  352  306   658     0.53      0.47
18: 2021-02-06    1.01   0.24   1.95        16      22        19        7    Moon    Juno  Conjunction  173  140   313     0.55      0.45
19: 2021-02-06    0.97   0.11   1.78        17      23        20        7    Moon    Mars     Quincunx  305  324   629     0.48      0.52
20: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   NNode   Opposition  175  153   328     0.53      0.47
21: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   SNode  Conjunction  175  153   328     0.53      0.47
22: 2021-02-06    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 4662 4131  8793     0.53      0.47
23: 2021-02-06    0.92   0.75   1.08         0      23        NA       24   Ceres   Pluto      Sextile   95   81   176     0.54      0.46
24: 2021-02-06    0.99   0.98   0.99         0      23        NA       24  Chiron  Pholus       Square  304  215   519     0.59      0.41
25: 2021-02-06    0.81   0.80   0.83         0      23        NA       24  Chiron  Uranus  SemiSextile 1424 1179  2603     0.55      0.45
26: 2021-02-06    0.20   0.11   0.30         0      23        NA       24 Jupiter  Pholus SemiQuintile  142  166   308     0.46      0.54
27: 2021-02-06    0.81   0.68   0.95         0      23        NA       24    Mars    Juno     Quincunx  103   87   190     0.54      0.46
28: 2021-02-06    1.28   0.74   1.81         0      23        NA       24 Mercury  Chiron   SemiSquare  117  104   221     0.53      0.47
29: 2021-02-06    0.99   0.85   1.13         0      23        NA       24  Pallas  Chiron   SemiSquare  120   89   209     0.57      0.43
30: 2021-02-06    0.70   0.56   0.85         0      23        NA       24  Pallas Neptune  SemiSextile  127  139   266     0.48      0.52
31: 2021-02-06    0.22   0.18   0.25         0      23        NA       24  Saturn  Chiron      Sextile   11    1    12     0.92      0.08
32: 2021-02-06    0.77   0.73   0.81         0      23        NA       24  Saturn  Pholus  SemiSextile   79   66   145     0.54      0.46
33: 2021-02-06    1.03   0.98   1.08         0      23        NA       24  Saturn  Uranus       Square   45   40    85     0.53      0.47
34: 2021-02-06    0.57   0.27   0.88         0      23        NA       24     Sun   Ceres SemiQuintile  137  127   264     0.52      0.48
35: 2021-02-06    0.97   0.46   1.48         0      23        NA       24     Sun   NNode        Trine  112   99   211     0.53      0.47
36: 2021-02-06    0.97   0.46   1.48         0      23        NA       24     Sun   SNode      Sextile  112  100   212     0.53      0.47
37: 2021-02-06    0.97   0.39   1.56         0      23        NA       24   Venus  Pholus  SemiSextile  120  106   226     0.53      0.47
38: 2021-02-06    0.82   0.23   1.41         0      23        NA       24   Venus  Uranus       Square  101   83   184     0.55      0.45
39: 2021-02-06    1.03   0.36   1.70         0      23        NA       24   Venus   Vesta SesquiSquare   84   77   161     0.52      0.48
40: 2021-02-06    0.66   0.57   0.74         0      23        NA       24   Vesta Neptune   Opposition   51   47    98     0.52      0.48
41: 2021-02-06    0.82   0.70   0.95         0      23        NA       24   Vesta  Saturn SesquiSquare  197  173   370     0.53      0.47
          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
