
DAILY PLANET SPEED PHASE:

          Date speed  Planet SpeedPhase  buy sell daysN BuyDays% SellDays%
 1: 2021-02-01  0.36   Ceres     Direct 5091 4438  9529     0.53      0.47
 2: 2021-02-01  0.04  Chiron     Direct 3851 3431  7282     0.53      0.47
 3: 2021-02-01  0.26    Juno     Direct 4988 4463  9451     0.53      0.47
 4: 2021-02-01  0.24 Jupiter     Direct 4413 3837  8250     0.53      0.47
 5: 2021-02-01  0.53    Mars     Direct 5892 5219 11111     0.53      0.47
 6: 2021-02-01 -0.26 Mercury Retrograde 1269 1130  2399     0.53      0.47
 7: 2021-02-01 14.10    Moon     Direct 6658 5904 12562     0.53      0.47
 8: 2021-02-01  0.03 Neptune     Direct 3379 2947  6326     0.53      0.47
 9: 2021-02-01  1.00   NNode     Direct 6658 5904 12562     0.53      0.47
10: 2021-02-01  0.34  Pallas     Direct 5015 4330  9345     0.54      0.46
11: 2021-02-01  0.03  Pholus     Direct 3742 3287  7029     0.53      0.47
12: 2021-02-01  0.03   Pluto     Direct 3389 3064  6453     0.53      0.47
13: 2021-02-01  0.12  Saturn     Direct 3958 3498  7456     0.53      0.47
14: 2021-02-01  1.00   SNode     Direct 6658 5904 12562     0.53      0.47
15: 2021-02-01  1.01     Sun     Direct 6658 5904 12562     0.53      0.47
16: 2021-02-01  0.02  Uranus     Direct 3651 3176  6827     0.53      0.47
17: 2021-02-01  1.25   Venus     Direct 6057 5356 11413     0.53      0.47
18: 2021-02-01 -0.10   Vesta Retrograde 1187 1077  2264     0.52      0.48

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign  buy sell daysN BuyDays% SellDays%
 1: 2021-02-01   Ceres      Pisces  681  589  1270     0.54      0.46
 2: 2021-02-01  Chiron       Aries 1272  987  2259     0.56      0.44
 3: 2021-02-01    Juno Sagittarius  790  737  1527     0.52      0.48
 4: 2021-02-01 Jupiter    Aquarius  543  500  1043     0.52      0.48
 5: 2021-02-01    Mars      Taurus  531  471  1002     0.53      0.47
 6: 2021-02-01 Mercury    Aquarius  585  503  1088     0.54      0.46
 7: 2021-02-01    Moon       Virgo  550  486  1036     0.53      0.47
 8: 2021-02-01 Neptune      Pisces 1220 1063  2283     0.53      0.47
 9: 2021-02-01   NNode      Gemini  480  444   924     0.52      0.48
10: 2021-02-01  Pallas    Aquarius  912  763  1675     0.54      0.46
11: 2021-02-01  Pholus   Capricorn  294  263   557     0.53      0.47
12: 2021-02-01   Pluto   Capricorn 1623 1445  3068     0.53      0.47
13: 2021-02-01  Saturn    Aquarius  402  402   804     0.50      0.50
14: 2021-02-01   SNode Sagittarius  480  444   924     0.52      0.48
15: 2021-02-01     Sun    Aquarius  562  483  1045     0.54      0.46
16: 2021-02-01  Uranus      Taurus  308  273   581     0.53      0.47
17: 2021-02-01   Venus   Capricorn  579  504  1083     0.53      0.47
18: 2021-02-01   Vesta       Virgo  502  505  1007     0.50      0.50

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  buy sell daysN BuyDays% SellDays%
 1: 2021-02-01    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 5255 4852 10107     0.52      0.48
 2: 2021-02-01    0.12   0.01   0.25         0      23        11       24     Sun    Mars       Square  124  114   238     0.52      0.48
 3: 2021-02-01    0.46   0.01   0.93         0      23        23       24     Sun Neptune SemiQuintile  129  116   245     0.53      0.47
 4: 2021-02-01    1.04   0.02   1.83        12      18        15        7    Moon Mercury   BiQuintile  359  344   703     0.51      0.49
 5: 2021-02-01    0.19   0.02   0.41         0      23        10       24   Venus    Mars    BiSeptile  155  133   288     0.54      0.46
 6: 2021-02-01    0.92   0.04   1.81        20      23        23        4    Moon  Uranus     Quincunx  365  385   750     0.49      0.51
 7: 2021-02-01    1.00   0.05   1.78         0       6         3        7    Moon Jupiter SesquiSquare  394  362   756     0.52      0.48
 8: 2021-02-01    1.04   0.05   1.84         2       8         5        7    Moon Mercury     Quincunx  355  360   715     0.50      0.50
 9: 2021-02-01    1.01   0.05   1.81        17      23        20        7    Moon  Pholus       Square  393  352   745     0.53      0.47
10: 2021-02-01    1.02   0.06   1.83        10      16        13        7    Moon  Uranus   BiQuintile  368  379   747     0.49      0.51
11: 2021-02-01    1.00   0.09   1.82        11      17        14        7    Moon    Juno     Quintile  387  400   787     0.49      0.51
12: 2021-02-01    0.93   0.09   1.69         8      14        11        7    Moon   Venus        Trine  351  349   700     0.50      0.50
13: 2021-02-01    1.03   0.11   1.89        17      23        20        7    Moon   SNode     Quintile  407  332   739     0.55      0.45
14: 2021-02-01    0.91   0.14   1.86         0       5         2        6    Moon  Pallas   BiQuintile  372  354   726     0.51      0.49
15: 2021-02-01    1.04   0.15   1.93         9      15        12        7    Moon   NNode    BiSeptile  393  347   740     0.53      0.47
16: 2021-02-01    1.03   0.17   1.93         0       6         3        7    Moon   Pluto        Trine  411  338   749     0.55      0.45
17: 2021-02-01    0.58   0.22   0.94         0      23        NA       24     Sun    Juno      Sextile  152  131   283     0.54      0.46
18: 2021-02-01    1.08   0.23   1.93        20      23        23        4    Moon    Mars   BiQuintile  385  342   727     0.53      0.47
19: 2021-02-01    1.09   0.23   1.95         4      11         7        8    Moon     Sun SesquiSquare  372  342   714     0.52      0.48
20: 2021-02-01    1.02   0.24   1.97        14      20        17        7    Moon  Pallas SesquiSquare  378  339   717     0.53      0.47
21: 2021-02-01    1.01   0.26   1.96         5      11         8        7    Moon    Mars SesquiSquare  374  352   726     0.52      0.48
22: 2021-02-01    0.88   0.27   1.48        18      23        21        6    Moon  Saturn        Trine  395  327   722     0.55      0.45
23: 2021-02-01    0.39   0.28   0.49         0      23        NA       24   Vesta  Saturn SesquiSquare  218  175   393     0.55      0.45
24: 2021-02-01    0.77   0.29   1.48        19      23        22        5    Moon  Chiron   Opposition  199  170   369     0.54      0.46
25: 2021-02-01    0.33   0.29   0.37         0      23        NA       24  Saturn  Pholus  SemiSextile   72   63   135     0.53      0.47
26: 2021-02-01    0.54   0.42   0.66         0      23        NA       24    Juno  Uranus   BiQuintile   73   79   152     0.48      0.52
