
DAILY PLANET SPEED PHASE:

          Date speed  Planet SpeedPhase  buy sell daysN BuyDays% SellDays%
 1: 2021-02-08  0.37   Ceres     Direct 5091 4438  9529     0.53      0.47
 2: 2021-02-08  0.04  Chiron     Direct 3851 3431  7282     0.53      0.47
 3: 2021-02-08  0.25    Juno     Direct 4988 4463  9451     0.53      0.47
 4: 2021-02-08  0.24 Jupiter     Direct 4413 3837  8250     0.53      0.47
 5: 2021-02-08  0.55    Mars     Direct 5892 5219 11111     0.53      0.47
 6: 2021-02-08 -1.18 Mercury Retrograde 1269 1130  2399     0.53      0.47
 7: 2021-02-08 13.84    Moon     Direct 6658 5904 12562     0.53      0.47
 8: 2021-02-08  0.03 Neptune     Direct 3379 2947  6326     0.53      0.47
 9: 2021-02-08  1.00   NNode     Direct 6658 5904 12562     0.53      0.47
10: 2021-02-08  0.34  Pallas     Direct 5015 4330  9345     0.54      0.46
11: 2021-02-08  0.03  Pholus     Direct 3742 3287  7029     0.53      0.47
12: 2021-02-08  0.03   Pluto     Direct 3389 3064  6453     0.53      0.47
13: 2021-02-08  0.12  Saturn     Direct 3958 3498  7456     0.53      0.47
14: 2021-02-08  1.00   SNode     Direct 6658 5904 12562     0.53      0.47
15: 2021-02-08  1.01     Sun     Direct 6658 5904 12562     0.53      0.47
16: 2021-02-08  0.02  Uranus     Direct 3651 3176  6827     0.53      0.47
17: 2021-02-08  1.25   Venus     Direct 6057 5356 11413     0.53      0.47
18: 2021-02-08 -0.15   Vesta Retrograde 1187 1077  2264     0.52      0.48

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign  buy sell daysN BuyDays% SellDays%
 1: 2021-02-08   Ceres      Pisces  681  589  1270     0.54      0.46
 2: 2021-02-08  Chiron       Aries 1272  987  2259     0.56      0.44
 3: 2021-02-08    Juno Sagittarius  790  737  1527     0.52      0.48
 4: 2021-02-08 Jupiter    Aquarius  543  500  1043     0.52      0.48
 5: 2021-02-08    Mars      Taurus  531  471  1002     0.53      0.47
 6: 2021-02-08 Mercury    Aquarius  585  503  1088     0.54      0.46
 7: 2021-02-08    Moon   Capricorn  566  488  1054     0.54      0.46
 8: 2021-02-08 Neptune      Pisces 1220 1063  2283     0.53      0.47
 9: 2021-02-08   NNode      Gemini  480  444   924     0.52      0.48
10: 2021-02-08  Pallas    Aquarius  912  763  1675     0.54      0.46
11: 2021-02-08  Pholus   Capricorn  294  263   557     0.53      0.47
12: 2021-02-08   Pluto   Capricorn 1623 1445  3068     0.53      0.47
13: 2021-02-08  Saturn    Aquarius  402  402   804     0.50      0.50
14: 2021-02-08   SNode Sagittarius  480  444   924     0.52      0.48
15: 2021-02-08     Sun    Aquarius  562  483  1045     0.54      0.46
16: 2021-02-08  Uranus      Taurus  308  273   581     0.53      0.47
17: 2021-02-08   Venus    Aquarius  517  446   963     0.54      0.46
18: 2021-02-08   Vesta       Virgo  502  505  1007     0.50      0.50

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  buy sell daysN BuyDays% SellDays%
 1: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   NNode  SemiSextile  118   98   216     0.55      0.45
 2: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   SNode     Quincunx  118   98   216     0.55      0.45
 3: 2021-02-08    0.31   0.00   0.67         0      23        10       24 Mercury  Pholus   SemiSquare  116  130   246     0.47      0.53
 4: 2021-02-08    0.36   0.00   0.82         0      23        19       24 Mercury   Vesta     Quincunx   77   65   142     0.54      0.46
 5: 2021-02-08    0.98   0.00   1.72         6      12         9        7    Moon  Uranus        Trine  369  380   749     0.49      0.51
 6: 2021-02-08    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 5255 4852 10107     0.52      0.48
 7: 2021-02-08    0.30   0.00   0.68         0      23         9       24     Sun   Vesta     Quincunx   71   61   132     0.54      0.46
 8: 2021-02-08    0.57   0.02   1.26         0      23        14       24 Mercury     Sun  Conjunction  328  297   625     0.52      0.48
 9: 2021-02-08    0.41   0.02   0.88         0      23         2       24     Sun Neptune  SemiSextile  128  112   240     0.53      0.47
10: 2021-02-08    0.33   0.02   0.76         0      23        19       24     Sun  Pholus   SemiSquare  112  121   233     0.48      0.52
11: 2021-02-08    0.62   0.03   1.20         0      23        23       24 Mercury Neptune  SemiSextile  146  103   249     0.59      0.41
12: 2021-02-08    0.70   0.03   1.43         0      23         1       24 Mercury  Pallas  Conjunction   99   74   173     0.57      0.43
13: 2021-02-08    0.96   0.03   1.70        17      23        20        7    Moon   Ceres     Quintile  396  358   754     0.53      0.47
14: 2021-02-08    0.82   0.03   1.64        20      23        23        4    Moon  Pallas SemiQuintile  398  349   747     0.53      0.47
15: 2021-02-08    0.92   0.04   1.65         2       8         5        7    Moon     Sun   SemiSquare  380  322   702     0.54      0.46
16: 2021-02-08    0.07   0.04   0.11         0      23        23       24  Saturn  Chiron      Sextile    4    5     9     0.44      0.56
17: 2021-02-08    0.98   0.05   1.75         4      10         7        7    Moon Jupiter SemiQuintile  413  357   770     0.54      0.46
18: 2021-02-08    0.99   0.06   1.77         7      13        10        7    Moon Neptune     Quintile  406  339   745     0.54      0.46
19: 2021-02-08    0.99   0.06   1.78         3       9         6        7    Moon  Pholus  Conjunction  191  171   362     0.53      0.47
20: 2021-02-08    0.91   0.06   1.62         9      15        12        7    Moon   Venus  SemiSextile  379  330   709     0.53      0.47
21: 2021-02-08    0.97   0.07   1.76         4      10         7        7    Moon  Pallas   SemiSquare  382  345   727     0.53      0.47
22: 2021-02-08    0.24   0.08   0.40         0      23        23       24   Ceres   Pluto      Sextile  109  100   209     0.52      0.48
23: 2021-02-08    0.72   0.09   1.51        19      23        22        5    Moon     Sun SemiQuintile  367  333   700     0.52      0.48
24: 2021-02-08    0.91   0.09   1.84         0       5         2        6    Moon   Vesta    BiSeptile  354  373   727     0.49      0.51
25: 2021-02-08    0.93   0.13   1.73         4       9         6        6    Moon Mercury   SemiSquare  367  352   719     0.51      0.49
26: 2021-02-08    0.92   0.18   1.67         0      23        NA       24 Mercury   Ceres SemiQuintile  163  130   293     0.56      0.44
