PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
SU_UR_a120,1,18,-0.002,0.04,0,0,0.022,-0.121,0.073,0.194,-1.082,2.176,0.009
VE_NN_a30,1,15,0.009,0.037,-0.006,0.007,0.026,-0.036,0.078,0.114,0.623,-1.096,0.009
VE_SN_a150,1,15,0.009,0.037,-0.006,0.007,0.026,-0.036,0.078,0.114,0.623,-1.096,0.009
ME_VE_a45,1,35,-0.013,0.036,-0.013,-0.013,0.027,-0.115,0.072,0.188,-0.217,1.065,0.006
MO_VS_a30,1,68,0.005,0.05,-0.002,0.004,0.025,-0.127,0.204,0.331,0.718,2.966,0.006
CE_NN_a36,1,8,0.002,0.032,-0.005,0.002,0.024,-0.037,0.055,0.092,0.446,-1.414,0.011
CE_SN_a144,1,8,0.002,0.032,-0.005,0.002,0.024,-0.037,0.055,0.092,0.446,-1.414,0.011
MA_SA_a120,1,9,0.014,0.037,0.004,0.014,0.04,-0.037,0.076,0.114,0.292,-1.309,0.012
VE_PA_a72,1,15,-0.018,0.048,-0.015,-0.014,0.033,-0.148,0.07,0.218,-0.828,1.332,0.013
VS_CE_a60,1,20,-0.025,0.067,-0.01,-0.019,0.034,-0.189,0.11,0.298,-0.743,0.8,0.015
VS_PL_a120,1,27,0.002,0.025,-0.002,0.001,0.03,-0.037,0.055,0.092,0.343,-0.831,0.005
MO_SU_a0,1,31,-0.003,0.051,0.009,0.002,0.023,-0.142,0.071,0.213,-1.196,1.194,0.009
JU_SA_a60,1,11,-0.004,0.028,-0.009,-0.005,0.019,-0.05,0.055,0.104,0.354,-0.35,0.008
MA_CH_a144,1,14,-0.001,0.039,0.005,0.001,0.02,-0.081,0.056,0.137,-0.535,-0.544,0.011
VE_PH_a150,1,13,-0.001,0.045,-0.001,-0.002,0.038,-0.071,0.072,0.143,0.215,-1.234,0.012
VE_SA_a144,1,14,0.001,0.051,0.004,0.002,0.039,-0.103,0.096,0.199,-0.194,-0.469,0.014
VE_CH_a120,1,17,0.025,0.058,0.008,0.019,0.025,-0.031,0.171,0.203,1.655,1.581,0.014
VE_NE_a135,1,26,0.004,0.034,0.003,0.004,0.023,-0.07,0.096,0.166,0.25,0.983,0.007
VE_UR_a90,1,16,0.018,0.059,0.009,0.009,0.02,-0.053,0.217,0.27,2.287,5.359,0.015
MA_PL_a144,1,10,-0.018,0.028,-0.01,-0.016,0.024,-0.067,0.011,0.078,-0.547,-1.434,0.009
SU_PL_a135,1,18,0.006,0.035,0.001,0.004,0.023,-0.052,0.093,0.145,0.693,0.343,0.008
MA_NN_a0,1,6,0.005,0.019,0.001,0.005,0.019,-0.013,0.037,0.049,0.56,-1.424,0.008
MA_SN_a180,1,6,0.005,0.019,0.001,0.005,0.019,-0.013,0.037,0.049,0.56,-1.424,0.008
ME_VE_a36,1,44,-0.006,0.032,-0.002,-0.003,0.029,-0.102,0.055,0.157,-0.924,1.181,0.005
