PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_JU_a0,Ceres,Jupiter,Conjunction,8,3,11,0.73,0.27
CE_JU_a103,Ceres,Jupiter,BiSeptile,28,34,62,0.45,0.55
CE_JU_a120,Ceres,Jupiter,Trine,20,11,31,0.65,0.35
CE_JU_a135,Ceres,Jupiter,SesquiSquare,7,14,21,0.33,0.67
CE_JU_a144,Ceres,Jupiter,BiQuintile,11,10,21,0.52,0.48
CE_JU_a150,Ceres,Jupiter,Quincunx,13,9,22,0.59,0.41
CE_JU_a180,Ceres,Jupiter,Opposition,3,8,11,0.27,0.73
CE_JU_a30,Ceres,Jupiter,SemiSextile,37,30,67,0.55,0.45
CE_JU_a36,Ceres,Jupiter,SemiQuintile,11,10,21,0.52,0.48
CE_JU_a45,Ceres,Jupiter,SemiSquare,10,25,35,0.29,0.71
CE_JU_a60,Ceres,Jupiter,Sextile,13,17,30,0.43,0.57
CE_JU_a72,Ceres,Jupiter,Quintile,13,17,30,0.43,0.57
CE_JU_a90,Ceres,Jupiter,Square,7,13,20,0.35,0.65
CE_MA_a0,Ceres,Mars,Conjunction,5,6,11,0.45,0.55
CE_MA_a103,Ceres,Mars,BiSeptile,13,8,21,0.62,0.38
CE_MA_a120,Ceres,Mars,Trine,39,35,74,0.53,0.47
CE_MA_a135,Ceres,Mars,SesquiSquare,13,19,32,0.41,0.59
CE_MA_a144,Ceres,Mars,BiQuintile,14,16,30,0.47,0.53
CE_MA_a150,Ceres,Mars,Quincunx,17,13,30,0.57,0.43
CE_MA_a180,Ceres,Mars,Opposition,7,2,9,0.78,0.22
CE_MA_a30,Ceres,Mars,SemiSextile,36,30,66,0.55,0.45
CE_MA_a36,Ceres,Mars,SemiQuintile,34,33,67,0.51,0.49
CE_MA_a45,Ceres,Mars,SemiSquare,16,7,23,0.7,0.3
CE_MA_a60,Ceres,Mars,Sextile,35,28,63,0.56,0.44
CE_MA_a72,Ceres,Mars,Quintile,14,8,22,0.64,0.36
CE_MA_a90,Ceres,Mars,Square,7,14,21,0.33,0.67
CE_ME_a0,Ceres,Mercury,Conjunction,3,8,11,0.27,0.73
CE_ME_a103,Ceres,Mercury,BiSeptile,57,39,96,0.59,0.41
CE_ME_a120,Ceres,Mercury,Trine,12,10,22,0.55,0.45
CE_ME_a135,Ceres,Mercury,SesquiSquare,5,16,21,0.24,0.76
CE_ME_a144,Ceres,Mercury,BiQuintile,15,7,22,0.68,0.32
CE_ME_a150,Ceres,Mercury,Quincunx,12,10,22,0.55,0.45
CE_ME_a180,Ceres,Mercury,Opposition,7,4,11,0.64,0.36
CE_ME_a30,Ceres,Mercury,SemiSextile,12,9,21,0.57,0.43
CE_ME_a36,Ceres,Mercury,SemiQuintile,11,11,22,0.5,0.5
CE_ME_a45,Ceres,Mercury,SemiSquare,12,8,20,0.6,0.4
CE_ME_a60,Ceres,Mercury,Sextile,9,16,25,0.36,0.64
CE_ME_a72,Ceres,Mercury,Quintile,11,19,30,0.37,0.63
CE_ME_a90,Ceres,Mercury,Square,23,10,33,0.7,0.3
CE_MO_a0,Ceres,Moon,Conjunction,7,4,11,0.64,0.36
CE_MO_a103,Ceres,Moon,BiSeptile,9,11,20,0.45,0.55
CE_MO_a120,Ceres,Moon,Trine,12,9,21,0.57,0.43
CE_MO_a135,Ceres,Moon,SesquiSquare,39,33,72,0.54,0.46
CE_MO_a144,Ceres,Moon,BiQuintile,12,21,33,0.36,0.64
CE_MO_a150,Ceres,Moon,Quincunx,13,18,31,0.42,0.58
CE_MO_a180,Ceres,Moon,Opposition,3,6,9,0.33,0.67
CE_MO_a30,Ceres,Moon,SemiSextile,14,9,23,0.61,0.39
CE_MO_a36,Ceres,Moon,SemiQuintile,26,33,59,0.44,0.56
CE_MO_a45,Ceres,Moon,SemiSquare,47,56,103,0.46,0.54
CE_MO_a60,Ceres,Moon,Sextile,8,15,23,0.35,0.65
CE_MO_a72,Ceres,Moon,Quintile,8,13,21,0.38,0.62
CE_MO_a90,Ceres,Moon,Square,16,4,20,0.8,0.2
CE_NE_a0,Ceres,Neptune,Conjunction,7,5,12,0.58,0.42
CE_NE_a103,Ceres,Neptune,BiSeptile,31,42,73,0.42,0.58
CE_NE_a120,Ceres,Neptune,Trine,15,5,20,0.75,0.25
CE_NE_a135,Ceres,Neptune,SesquiSquare,11,8,19,0.58,0.42
CE_NE_a144,Ceres,Neptune,BiQuintile,9,10,19,0.47,0.53
CE_NE_a150,Ceres,Neptune,Quincunx,7,11,18,0.39,0.61
CE_NE_a180,Ceres,Neptune,Opposition,5,16,21,0.24,0.76
CE_NE_a30,Ceres,Neptune,SemiSextile,11,10,21,0.52,0.48
CE_NE_a36,Ceres,Neptune,SemiQuintile,9,13,22,0.41,0.59
CE_NE_a45,Ceres,Neptune,SemiSquare,12,8,20,0.6,0.4
CE_NE_a60,Ceres,Neptune,Sextile,9,14,23,0.39,0.61
CE_NE_a72,Ceres,Neptune,Quintile,39,39,78,0.5,0.5
CE_NE_a90,Ceres,Neptune,Square,12,13,25,0.48,0.52
CE_NN_a0,Ceres,NNode,Conjunction,5,4,9,0.56,0.44
CE_NN_a103,Ceres,NNode,BiSeptile,11,10,21,0.52,0.48
CE_NN_a120,Ceres,NNode,Trine,39,23,62,0.63,0.37
CE_NN_a135,Ceres,NNode,SesquiSquare,17,5,22,0.77,0.23
CE_NN_a144,Ceres,NNode,BiQuintile,23,24,47,0.49,0.51
CE_NN_a150,Ceres,NNode,Quincunx,38,29,67,0.57,0.43
CE_NN_a180,Ceres,NNode,Opposition,4,6,10,0.4,0.6
CE_NN_a30,Ceres,NNode,SemiSextile,17,12,29,0.59,0.41
CE_NN_a36,Ceres,NNode,SemiQuintile,12,19,31,0.39,0.61
CE_NN_a45,Ceres,NNode,SemiSquare,15,16,31,0.48,0.52
CE_NN_a60,Ceres,NNode,Sextile,41,30,71,0.58,0.42
CE_NN_a72,Ceres,NNode,Quintile,16,29,45,0.36,0.64
CE_NN_a90,Ceres,NNode,Square,7,13,20,0.35,0.65
CE_PL_a0,Ceres,Pluto,Conjunction,8,2,10,0.8,0.2
CE_PL_a103,Ceres,Pluto,BiSeptile,11,18,29,0.38,0.62
CE_PL_a120,Ceres,Pluto,Trine,17,16,33,0.52,0.48
CE_PL_a135,Ceres,Pluto,SesquiSquare,30,40,70,0.43,0.57
CE_PL_a144,Ceres,Pluto,BiQuintile,9,23,32,0.28,0.72
