PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",841,770,1611,0.52,0.48
CE_3,Ceres,3,1182,906,2088,0.57,0.43
"CE_[0,2]",Ceres,"[0,2]",2034,1666,3700,0.55,0.45
"CH_(3,4]",Chiron,"(3,4]",864,751,1615,0.53,0.47
"CH_(4,5]",Chiron,"(4,5]",799,669,1468,0.54,0.46
"CH_(5,11]",Chiron,"(5,11]",960,747,1707,0.56,0.44
"CH_[0,3]",Chiron,"[0,3]",1434,1175,2609,0.55,0.45
"JN_(1,2]",Juno,"(1,2]",1343,1088,2431,0.55,0.45
"JN_(2,3]",Juno,"(2,3]",1080,873,1953,0.55,0.45
"JN_(3,7]",Juno,"(3,7]",648,527,1175,0.55,0.45
"JN_[0,1]",Juno,"[0,1]",986,854,1840,0.54,0.46
"JU_(2,3]",Jupiter,"(2,3]",1092,999,2091,0.52,0.48
"JU_(3,4]",Jupiter,"(3,4]",878,701,1579,0.56,0.44
"JU_(4,8]",Jupiter,"(4,8]",603,523,1126,0.54,0.46
"JU_[0,2]",Jupiter,"[0,2]",1484,1119,2603,0.57,0.43
"MA_(2,5]",Mars,"(2,5]",799,707,1506,0.53,0.47
MA_2,Mars,2,1450,1162,2612,0.56,0.44
"MA_[0,1]",Mars,"[0,1]",1808,1473,3281,0.55,0.45
"ME_(1,3]",Mercury,"(1,3]",463,415,878,0.53,0.47
ME_0,Mercury,0,1107,954,2061,0.54,0.46
ME_1,Mercury,1,2487,1973,4460,0.56,0.44
"NE_(4,5]",Neptune,"(4,5]",804,677,1481,0.54,0.46
"NE_(5,6]",Neptune,"(5,6]",678,551,1229,0.55,0.45
"NE_(6,13]",Neptune,"(6,13]",871,657,1528,0.57,0.43
"NE_[0,4]",Neptune,"[0,4]",1704,1457,3161,0.54,0.46
"NN_(2,3]",NNode,"(2,3]",1081,869,1950,0.55,0.45
"NN_(3,4]",NNode,"(3,4]",924,765,1689,0.55,0.45
"NN_(4,9]",NNode,"(4,9]",867,717,1584,0.55,0.45
"NN_[0,2]",NNode,"[0,2]",1185,991,2176,0.54,0.46
"PA_(2,3]",Pallas,"(2,3]",1152,983,2135,0.54,0.46
"PA_(3,4]",Pallas,"(3,4]",843,667,1510,0.56,0.44
"PA_(4,8]",Pallas,"(4,8]",485,397,882,0.55,0.45
"PA_[0,2]",Pallas,"[0,2]",1577,1295,2872,0.55,0.45
"PH_(3,5]",Pholus,"(3,5]",1619,1293,2912,0.56,0.44
"PH_(5,6]",Pholus,"(5,6]",596,533,1129,0.53,0.47
"PH_(6,13]",Pholus,"(6,13]",676,585,1261,0.54,0.46
"PH_[0,3]",Pholus,"[0,3]",1166,931,2097,0.56,0.44
"PL_(4,5]",Pluto,"(4,5]",856,730,1586,0.54,0.46
"PL_(5,6]",Pluto,"(5,6]",672,551,1223,0.55,0.45
"PL_(6,14]",Pluto,"(6,14]",854,658,1512,0.56,0.44
"PL_[0,4]",Pluto,"[0,4]",1675,1403,3078,0.54,0.46
"SA_(3,4]",Saturn,"(3,4]",880,686,1566,0.56,0.44
"SA_(4,5]",Saturn,"(4,5]",657,563,1220,0.54,0.46
"SA_(5,11]",Saturn,"(5,11]",784,682,1466,0.53,0.47
"SA_[0,3]",Saturn,"[0,3]",1736,1411,3147,0.55,0.45
"SN_(3,4]",SNode,"(3,4]",1065,867,1932,0.55,0.45
"SN_(4,5]",SNode,"(4,5]",937,758,1695,0.55,0.45
"SN_(5,10]",SNode,"(5,10]",906,768,1674,0.54,0.46
"SN_[1,3]",SNode,"[1,3]",1149,949,2098,0.55,0.45
"SU_(1,2]",Sun,"(1,2]",1350,1082,2432,0.56,0.44
"SU_(2,4]",Sun,"(2,4]",265,215,480,0.55,0.45
SU_1,Sun,1,1847,1505,3352,0.55,0.45
"SU_[0,1)",Sun,"[0,1)",595,540,1135,0.52,0.48
"UR_(3,5]",Uranus,"(3,5]",1660,1383,3043,0.55,0.45
"UR_(5,6]",Uranus,"(5,6]",662,516,1178,0.56,0.44
"UR_(6,13]",Uranus,"(6,13]",725,575,1300,0.56,0.44
"UR_[0,3]",Uranus,"[0,3]",1010,868,1878,0.54,0.46
"VE_(1,2]",Venus,"(1,2]",1030,881,1911,0.54,0.46
"VE_(2,3]",Venus,"(2,3]",142,101,243,0.58,0.42
VE_1,Venus,1,2083,1689,3772,0.55,0.45
"VE_[0,1)",Venus,"[0,1)",802,671,1473,0.54,0.46
"VS_(1,2]",Vesta,"(1,2]",1500,1221,2721,0.55,0.45
"VS_(2,3]",Vesta,"(2,3]",837,741,1578,0.53,0.47
"VS_(3,6]",Vesta,"(3,6]",345,271,616,0.56,0.44
"VS_[0,1]",Vesta,"[0,1]",1375,1109,2484,0.55,0.45
