PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",443,339,782,0.57,0.43
CE_a0_0,Ceres,Conjunction,0,3575,2975,6550,0.55,0.45
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",766,595,1361,0.56,0.44
CE_a103_0,Ceres,BiSeptile,0,3252,2719,5971,0.54,0.46
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",784,685,1469,0.53,0.47
CE_a120_0,Ceres,Trine,0,3234,2629,5863,0.55,0.45
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",715,600,1315,0.54,0.46
CE_a135_0,Ceres,SesquiSquare,0,3303,2714,6017,0.55,0.45
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",807,667,1474,0.55,0.45
CE_a144_0,Ceres,BiQuintile,0,3211,2647,5858,0.55,0.45
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",782,670,1452,0.54,0.46
CE_a150_0,Ceres,Quincunx,0,3236,2644,5880,0.55,0.45
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",381,340,721,0.53,0.47
CE_a180_0,Ceres,Opposition,0,3637,2974,6611,0.55,0.45
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",773,643,1416,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,3245,2671,5916,0.55,0.45
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",783,632,1415,0.55,0.45
CE_a36_0,Ceres,SemiQuintile,0,3235,2682,5917,0.55,0.45
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",842,701,1543,0.55,0.45
CE_a45_0,Ceres,SemiSquare,0,3176,2613,5789,0.55,0.45
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",729,597,1326,0.55,0.45
CE_a60_0,Ceres,Sextile,0,3289,2717,6006,0.55,0.45
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",768,620,1388,0.55,0.45
CE_a72_0,Ceres,Quintile,0,3250,2694,5944,0.55,0.45
"CE_a90_(0,4]",Ceres,Square,"(0,4]",728,649,1377,0.53,0.47
CE_a90_0,Ceres,Square,0,3290,2665,5955,0.55,0.45
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",597,526,1123,0.53,0.47
CH_a0_0,Chiron,Conjunction,0,3421,2788,6209,0.55,0.45
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",1093,921,2014,0.54,0.46
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",221,189,410,0.54,0.46
CH_a103_0,Chiron,BiSeptile,0,2704,2204,4908,0.55,0.45
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",943,747,1690,0.56,0.44
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",187,176,363,0.52,0.48
CH_a120_0,Chiron,Trine,0,2888,2391,5279,0.55,0.45
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",955,787,1742,0.55,0.45
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",225,187,412,0.55,0.45
CH_a135_0,Chiron,SesquiSquare,0,2838,2340,5178,0.55,0.45
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",915,807,1722,0.53,0.47
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",210,156,366,0.57,0.43
CH_a144_0,Chiron,BiQuintile,0,2893,2351,5244,0.55,0.45
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",1033,803,1836,0.56,0.44
"CH_a150_(1,4]",Chiron,Quincunx,"(1,4]",223,162,385,0.58,0.42
CH_a150_0,Chiron,Quincunx,0,2762,2349,5111,0.54,0.46
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",780,667,1447,0.54,0.46
CH_a180_0,Chiron,Opposition,0,3238,2647,5885,0.55,0.45
"CH_a30_(0,1]",Chiron,SemiSextile,"(0,1]",1025,836,1861,0.55,0.45
"CH_a30_(1,4]",Chiron,SemiSextile,"(1,4]",210,145,355,0.59,0.41
CH_a30_0,Chiron,SemiSextile,0,2783,2333,5116,0.54,0.46
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",1064,947,2011,0.53,0.47
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",158,130,288,0.55,0.45
CH_a36_0,Chiron,SemiQuintile,0,2796,2237,5033,0.56,0.44
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",975,819,1794,0.54,0.46
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",201,133,334,0.6,0.4
CH_a45_0,Chiron,SemiSquare,0,2842,2362,5204,0.55,0.45
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",1026,834,1860,0.55,0.45
"CH_a60_(1,4]",Chiron,Sextile,"(1,4]",191,132,323,0.59,0.41
CH_a60_0,Chiron,Sextile,0,2801,2348,5149,0.54,0.46
