PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JN_SA_a72,1,114,0.001,0.011,0.002,0.001,0.01,-0.025,0.028,0.054,-0.182,0.032,0.001
JN_UR_a103,1,180,-0.001,0.009,0,-0.001,0.006,-0.035,0.027,0.062,-0.731,2.276,0.001
MA_NN_a103,1,137,-0.001,0.013,0.001,0,0.008,-0.075,0.023,0.098,-2.086,8.597,0.001
MA_PH_a103,1,210,0.001,0.009,0.001,0.001,0.007,-0.031,0.038,0.069,0.053,2.128,0.001
MA_PL_a144,1,166,-0.001,0.009,0,0,0.008,-0.026,0.025,0.051,-0.402,0.261,0.001
ME_PA_a144,1,138,0,0.014,0.001,0,0.008,-0.063,0.048,0.111,-0.782,4.4,0.001
ME_PH_a60,1,197,-0.001,0.017,0,-0.001,0.01,-0.078,0.109,0.187,0.516,12.866,0.001
SU_CH_a60,1,182,0.001,0.01,0,0,0.008,-0.027,0.049,0.076,0.742,2.989,0.001
SU_JU_a90,1,171,0,0.01,0.001,0.001,0.007,-0.052,0.031,0.083,-1.31,5.418,0.001
SU_PA_a150,1,120,0.001,0.011,0.002,0.001,0.007,-0.032,0.042,0.074,0.261,2.11,0.001
VE_PH_a60,1,194,0.001,0.011,0.001,0.001,0.008,-0.047,0.042,0.088,-0.665,3.586,0.001
VE_SA_a103,1,203,0,0.013,0,0,0.007,-0.048,0.065,0.113,-0.005,5.37,0.001
MA_PA_a103,1,184,0,0.01,0.001,0,0.008,-0.033,0.028,0.061,-0.677,1.029,0.001
VE_NN_a150,1,186,-0.001,0.009,0.001,0,0.007,-0.037,0.02,0.058,-0.721,1.562,0.001
VE_SN_a30,1,186,-0.001,0.009,0.001,0,0.007,-0.037,0.02,0.058,-0.721,1.562,0.001
JN_NE_a103,1,114,0,0.013,0,0,0.008,-0.063,0.049,0.112,-0.475,6.823,0.001
MA_UR_a90,1,163,0.002,0.014,0.001,0.001,0.007,-0.057,0.085,0.142,0.545,10.757,0.001
VE_UR_a135,1,150,0.001,0.009,0,0.001,0.006,-0.044,0.039,0.083,0.016,5.249,0.001
JN_NN_a120,1,104,-0.001,0.011,-0.001,-0.001,0.009,-0.028,0.045,0.074,0.461,2.877,0.001
JN_SN_a60,1,104,-0.001,0.011,-0.001,-0.001,0.009,-0.028,0.045,0.074,0.461,2.877,0.001
ME_NN_a150,1,121,0,0.009,0,0,0.009,-0.023,0.034,0.057,0.338,0.896,0.001
ME_SA_a103,1,185,-0.001,0.01,0,-0.001,0.009,-0.042,0.026,0.067,-0.509,1.077,0.001
ME_SN_a30,1,121,0,0.009,0,0,0.009,-0.023,0.034,0.057,0.338,0.896,0.001
ME_UR_a135,1,175,0,0.012,0,0,0.007,-0.05,0.031,0.081,-0.915,3.143,0.001
VE_NE_a135,1,177,0,0.009,0.001,0.001,0.008,-0.03,0.025,0.056,-0.279,0.631,0.001
MA_SA_a60,1,190,0.002,0.012,0.001,0.002,0.007,-0.025,0.108,0.133,3.7,32.68,0.001
MA_NE_a90,1,166,0,0.01,0,0,0.008,-0.05,0.031,0.082,-0.712,4.786,0.001
ME_NE_a135,1,206,0.001,0.013,0.001,0.001,0.008,-0.078,0.109,0.187,1.862,29.733,0.001
ME_PA_a150,1,111,0,0.01,0,0,0.007,-0.024,0.042,0.066,0.591,2.247,0.001
NN_PH_a150,1,107,-0.001,0.013,0,-0.001,0.011,-0.041,0.031,0.072,-0.371,0.937,0.001
SN_PH_a30,1,107,-0.001,0.013,0,-0.001,0.011,-0.041,0.031,0.072,-0.371,0.937,0.001
VE_PA_a150,1,106,0,0.016,0,-0.001,0.007,-0.075,0.066,0.14,0.083,8.699,0.002
ME_CH_a60,1,195,0,0.011,0.001,0,0.006,-0.069,0.038,0.107,-1.234,9.984,0.001
ME_JU_a90,1,170,-0.001,0.012,0,0,0.009,-0.072,0.028,0.1,-1.757,7.286,0.001
VE_CH_a60,1,189,0.001,0.01,0.001,0.001,0.007,-0.036,0.035,0.07,-0.282,1.298,0.001
MA_SN_a72,1,148,0,0.013,0.001,0,0.009,-0.069,0.046,0.115,-0.431,6.176,0.001
SU_CE_a120,1,132,0.001,0.01,0.001,0.001,0.007,-0.035,0.03,0.065,-0.353,1.957,0.001
JN_PA_a120,1,299,0,0.015,0.001,0,0.008,-0.054,0.068,0.122,0.04,3.593,0.001
MA_PL_a150,1,184,0,0.009,0.001,0,0.009,-0.019,0.039,0.058,0.556,1.267,0.001
ME_CE_a120,1,163,0,0.013,0.001,0,0.01,-0.036,0.053,0.089,0.121,1.845,0.001
ME_NE_a144,1,156,0.001,0.011,0.001,0.001,0.008,-0.031,0.035,0.066,0.131,0.941,0.001
ME_UR_a144,1,157,0,0.014,0,0,0.01,-0.054,0.045,0.1,-0.089,2.832,0.001
NN_CH_a144,1,259,0,0.007,0.001,0.001,0.004,-0.038,0.032,0.069,-0.584,4.565,0
SN_CH_a36,1,259,0,0.007,0.001,0.001,0.004,-0.038,0.032,0.069,-0.584,4.565,0
SU_NE_a144,1,195,0,0.01,0,0,0.007,-0.042,0.039,0.081,-0.329,3.771,0.001
SU_UR_a144,1,170,-0.001,0.014,0,0,0.007,-0.078,0.049,0.127,-1.378,9.609,0.001
MA_CE_a72,1,107,-0.002,0.015,0,0,0.007,-0.075,0.046,0.121,-2.056,8.121,0.001
VE_CE_a120,1,108,0,0.011,0,0,0.007,-0.037,0.065,0.102,1.287,9.437,0.001
ME_PH_a45,1,185,0,0.015,0,0,0.008,-0.069,0.049,0.118,-0.361,4.162,0.001
MA_CH_a103,1,168,-0.001,0.012,0,0,0.006,-0.075,0.045,0.12,-1.977,12.196,0.001
ME_UR_a150,1,183,0.001,0.015,0.001,0.001,0.007,-0.069,0.108,0.177,1.21,15.207,0.001
VE_UR_a144,1,158,0.002,0.01,0.001,0.002,0.007,-0.037,0.039,0.076,0.023,2.756,0.001
ME_SA_a120,1,158,0.001,0.01,0.001,0.001,0.007,-0.032,0.049,0.081,-0.009,3.633,0.001
ME_NE_a150,1,146,0.001,0.009,0.002,0.001,0.008,-0.031,0.03,0.061,-0.446,1.862,0.001
VE_NE_a144,1,165,0,0.011,0,0,0.008,-0.031,0.063,0.095,0.463,6.111,0.001
JN_CH_a90,1,157,0.001,0.007,0.001,0.001,0.005,-0.023,0.017,0.04,-0.561,1.311,0.001
JN_JU_a120,1,111,-0.001,0.01,-0.001,-0.001,0.008,-0.038,0.021,0.058,-0.336,1.068,0.001
SU_PH_a45,1,171,-0.001,0.016,-0.001,-0.001,0.008,-0.078,0.109,0.187,0.773,17.47,0.001
ME_CH_a45,1,181,0,0.01,0,0,0.008,-0.049,0.034,0.083,-0.698,3.07,0.001
ME_CE_a135,1,112,0,0.013,0,0,0.009,-0.046,0.035,0.081,-0.18,1.674,0.001
ME_MA_a60,1,203,0,0.01,0,0,0.007,-0.043,0.042,0.085,-0.549,2.827,0.001
ME_PH_a36,1,197,0,0.011,0,0.001,0.006,-0.05,0.032,0.082,-0.95,4.693,0.001
SU_NE_a150,1,184,0,0.009,0.001,0,0.006,-0.045,0.03,0.074,-0.72,3.679,0.001
SU_SA_a120,1,160,0,0.009,0,0,0.008,-0.042,0.026,0.067,-0.53,2.675,0.001
SU_UR_a150,1,166,0,0.015,0,0,0.007,-0.075,0.109,0.184,1.042,22.124,0.001
SU_VS_a90,1,165,-0.001,0.009,0,0,0.008,-0.036,0.035,0.071,-0.086,1.773,0.001
VE_PH_a45,1,191,0.001,0.013,0.001,0.002,0.007,-0.076,0.049,0.125,-1.292,7.727,0.001
VE_SU_a0,1,231,0,0.01,0.001,0.001,0.007,-0.054,0.039,0.093,-0.922,6.215,0.001
VE_UR_a150,1,186,0.001,0.01,0.001,0.001,0.007,-0.045,0.03,0.074,-0.443,2.351,0.001
VE_NE_a150,1,182,0,0.009,0,0,0.008,-0.025,0.044,0.07,0.755,3.33,0.001
VE_SA_a120,1,177,0.001,0.01,0,0.001,0.008,-0.041,0.049,0.09,0.347,3.934,0.001
ME_CH_a36,1,192,-0.001,0.012,-0.001,0,0.008,-0.098,0.021,0.119,-3.523,24.076,0.001
ME_PA_a180,1,34,-0.005,0.015,-0.002,-0.003,0.008,-0.076,0.013,0.089,-2.924,11.253,0.003
ME_NN_a180,1,54,-0.001,0.009,0,-0.001,0.006,-0.037,0.012,0.048,-1.623,4.305,0.001
ME_PH_a30,1,202,0.001,0.011,0,0.001,0.007,-0.072,0.047,0.119,-1.003,11.01,0.001
ME_SN_a0,1,54,-0.001,0.009,0,-0.001,0.006,-0.037,0.012,0.048,-1.623,4.305,0.001
ME_SA_a135,1,184,0.001,0.009,0.001,0.001,0.007,-0.038,0.032,0.07,-0.336,2.276,0.001
SU_CH_a45,1,188,0.001,0.009,0.001,0.001,0.007,-0.032,0.032,0.064,-0.251,1.588,0.001
ME_CE_a144,1,119,0,0.012,0,0,0.007,-0.038,0.042,0.08,-0.179,2.214,0.001
JN_CE_a90,1,133,0,0.009,0,0,0.008,-0.041,0.022,0.062,-1.128,3.363,0.001
VE_CH_a45,1,169,0.001,0.016,0.001,0,0.006,-0.072,0.068,0.14,0.281,8.399,0.001
MA_PA_a120,1,95,-0.001,0.012,0,-0.001,0.009,-0.038,0.039,0.077,-0.122,1.191,0.001
MA_UR_a103,1,173,0,0.012,0,0,0.007,-0.055,0.066,0.121,0.441,7.652,0.001
ME_CH_a30,1,199,0,0.011,0.001,0.001,0.007,-0.06,0.036,0.097,-1.224,5.321,0.001
MA_SA_a72,1,169,-0.001,0.012,0,-0.001,0.009,-0.055,0.037,0.093,-0.81,2.941,0.001
ME_JU_a60,1,175,0.001,0.012,0,0.001,0.007,-0.041,0.085,0.125,1.473,13.282,0.001
