PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",139,134,273,0.51,0.49
CE_a0_0,Ceres,Conjunction,0,1040,926,1966,0.53,0.47
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",194,192,386,0.5,0.5
CE_a103_0,Ceres,BiSeptile,0,985,868,1853,0.53,0.47
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",160,181,341,0.47,0.53
CE_a120_0,Ceres,Trine,0,1019,879,1898,0.54,0.46
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",266,277,543,0.49,0.51
CE_a135_0,Ceres,SesquiSquare,0,913,783,1696,0.54,0.46
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",245,219,464,0.53,0.47
CE_a144_0,Ceres,BiQuintile,0,934,841,1775,0.53,0.47
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",219,164,383,0.57,0.43
CE_a150_0,Ceres,Quincunx,0,960,896,1856,0.52,0.48
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",92,99,191,0.48,0.52
CE_a180_0,Ceres,Opposition,0,1087,961,2048,0.53,0.47
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",284,274,558,0.51,0.49
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",52,43,95,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,843,743,1586,0.53,0.47
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",292,246,538,0.54,0.46
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",112,87,199,0.56,0.44
CE_a36_0,Ceres,SemiQuintile,0,775,727,1502,0.52,0.48
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",378,330,708,0.53,0.47
CE_a45_0,Ceres,SemiSquare,0,801,730,1531,0.52,0.48
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",304,237,541,0.56,0.44
CE_a60_0,Ceres,Sextile,0,875,823,1698,0.52,0.48
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",265,190,455,0.58,0.42
CE_a72_0,Ceres,Quintile,0,914,870,1784,0.51,0.49
"CE_a90_(0,3]",Ceres,Square,"(0,3]",135,117,252,0.54,0.46
CE_a90_0,Ceres,Square,0,1044,943,1987,0.53,0.47
CH_a0_0,Chiron,Conjunction,0,1179,1060,2239,0.53,0.47
CH_a103_0,Chiron,BiSeptile,0,1179,1060,2239,0.53,0.47
CH_a120_0,Chiron,Trine,0,1179,1060,2239,0.53,0.47
CH_a135_0,Chiron,SesquiSquare,0,1179,1060,2239,0.53,0.47
CH_a144_0,Chiron,BiQuintile,0,1179,1060,2239,0.53,0.47
CH_a150_0,Chiron,Quincunx,0,1179,1060,2239,0.53,0.47
CH_a180_0,Chiron,Opposition,0,1179,1060,2239,0.53,0.47
CH_a30_0,Chiron,SemiSextile,0,171,158,329,0.52,0.48
CH_a30_1,Chiron,SemiSextile,1,1008,902,1910,0.53,0.47
CH_a36_0,Chiron,SemiQuintile,0,1179,1060,2239,0.53,0.47
CH_a45_0,Chiron,SemiSquare,0,1179,1060,2239,0.53,0.47
CH_a60_0,Chiron,Sextile,0,1179,1060,2239,0.53,0.47
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",384,340,724,0.53,0.47
CH_a72_0,Chiron,Quintile,0,795,720,1515,0.52,0.48
"CH_a90_(0,1]",Chiron,Square,"(0,1]",409,361,770,0.53,0.47
CH_a90_0,Chiron,Square,0,770,699,1469,0.52,0.48
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",119,83,202,0.59,0.41
JN_a0_0,Juno,Conjunction,0,1060,977,2037,0.52,0.48
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",327,278,605,0.54,0.46
JN_a103_0,Juno,BiSeptile,0,852,782,1634,0.52,0.48
"JN_a120_(0,3]",Juno,Trine,"(0,3]",293,264,557,0.53,0.47
JN_a120_0,Juno,Trine,0,886,796,1682,0.53,0.47
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",247,252,499,0.49,0.51
JN_a135_0,Juno,SesquiSquare,0,932,808,1740,0.54,0.46
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",233,238,471,0.49,0.51
JN_a144_0,Juno,BiQuintile,0,946,822,1768,0.54,0.46
"JN_a150_(0,3]",Juno,Quincunx,"(0,3]",249,205,454,0.55,0.45
JN_a150_0,Juno,Quincunx,0,930,855,1785,0.52,0.48
"JN_a180_(0,3]",Juno,Opposition,"(0,3]",163,153,316,0.52,0.48
JN_a180_0,Juno,Opposition,0,1016,907,1923,0.53,0.47
"JN_a30_(0,3]",Juno,SemiSextile,"(0,3]",184,134,318,0.58,0.42
JN_a30_0,Juno,SemiSextile,0,995,926,1921,0.52,0.48
"JN_a36_(0,3]",Juno,SemiQuintile,"(0,3]",149,159,308,0.48,0.52
JN_a36_0,Juno,SemiQuintile,0,1030,901,1931,0.53,0.47
"JN_a45_(0,3]",Juno,SemiSquare,"(0,3]",285,252,537,0.53,0.47
JN_a45_0,Juno,SemiSquare,0,894,808,1702,0.53,0.47
"JN_a60_(0,3]",Juno,Sextile,"(0,3]",297,269,566,0.52,0.48
JN_a60_0,Juno,Sextile,0,882,791,1673,0.53,0.47
"JN_a72_(0,3]",Juno,Quintile,"(0,3]",383,351,734,0.52,0.48
JN_a72_0,Juno,Quintile,0,796,709,1505,0.53,0.47
"JN_a90_(0,3]",Juno,Square,"(0,3]",236,230,466,0.51,0.49
JN_a90_0,Juno,Square,0,943,830,1773,0.53,0.47
"JU_a0_(0,2]",Jupiter,Conjunction,"(0,2]",151,99,250,0.6,0.4
