PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",222,194,416,0.53,0.47
"CE_(3,4]",Ceres,"(3,4]",230,216,446,0.52,0.48
"CE_(4,8]",Ceres,"(4,8]",219,189,408,0.54,0.46
"CE_[0,2]",Ceres,"[0,2]",439,399,838,0.52,0.48
"CH_(1,2]",Chiron,"(1,2]",404,360,764,0.53,0.47
"CH_(2,3]",Chiron,"(2,3]",160,138,298,0.54,0.46
CH_1,Chiron,1,473,432,905,0.52,0.48
"CH_[0,1)",Chiron,"[0,1)",73,68,141,0.52,0.48
"JN_(2,3]",Juno,"(2,3]",262,223,485,0.54,0.46
"JN_(3,4]",Juno,"(3,4]",192,167,359,0.53,0.47
"JN_(4,9]",Juno,"(4,9]",182,172,354,0.51,0.49
"JN_[0,2]",Juno,"[0,2]",474,436,910,0.52,0.48
"JU_(1,2]",Jupiter,"(1,2]",317,298,615,0.52,0.48
"JU_(2,3]",Jupiter,"(2,3]",211,204,415,0.51,0.49
"JU_(3,7]",Jupiter,"(3,7]",211,179,390,0.54,0.46
"JU_[0,1]",Jupiter,"[0,1]",371,317,688,0.54,0.46
"MA_(2,3]",Mars,"(2,3]",240,202,442,0.54,0.46
"MA_(3,5]",Mars,"(3,5]",434,378,812,0.53,0.47
"MA_(5,11]",Mars,"(5,11]",161,152,313,0.51,0.49
"MA_[0,2]",Mars,"[0,2]",275,266,541,0.51,0.49
"ME_(3,4]",Mercury,"(3,4]",250,207,457,0.55,0.45
"ME_(4,6]",Mercury,"(4,6]",349,329,678,0.51,0.49
"ME_(6,13]",Mercury,"(6,13]",119,119,238,0.5,0.5
"ME_[0,3]",Mercury,"[0,3]",392,343,735,0.53,0.47
"MO_(13,15]",Moon,"(13,15]",342,298,640,0.53,0.47
"MO_(15,17]",Moon,"(15,17]",263,248,511,0.51,0.49
"MO_(17,27]",Moon,"(17,27]",168,170,338,0.5,0.5
"MO_[5,13]",Moon,"[5,13]",337,282,619,0.54,0.46
NE_0,Neptune,0,1110,998,2108,0.53,0.47
"NN_(2,3]",NNode,"(2,3]",309,254,563,0.55,0.45
"NN_(3,6]",NNode,"(3,6]",262,244,506,0.52,0.48
NN_2,NNode,2,391,371,762,0.51,0.49
"NN_[1,2)",NNode,"[1,2)",148,129,277,0.53,0.47
"PA_(1,2]",Pallas,"(1,2]",288,235,523,0.55,0.45
"PA_(2,3]",Pallas,"(2,3]",258,242,500,0.52,0.48
"PA_(3,8]",Pallas,"(3,8]",191,177,368,0.52,0.48
"PA_[0,1]",Pallas,"[0,1]",373,344,717,0.52,0.48
"PH_(0,1]",Pholus,"(0,1]",372,322,694,0.54,0.46
PH_0,Pholus,0,738,676,1414,0.52,0.48
"SA_(1,2]",Saturn,"(1,2]",280,216,496,0.56,0.44
"SA_(2,4]",Saturn,"(2,4]",124,141,265,0.47,0.53
SA_1,Saturn,1,283,273,556,0.51,0.49
"SA_[0,1)",Saturn,"[0,1)",423,368,791,0.53,0.47
"SN_(2,5]",SNode,"(2,5]",284,244,528,0.54,0.46
SN_2,SNode,2,313,258,571,0.55,0.45
"SN_[0,1]",SNode,"[0,1]",513,496,1009,0.51,0.49
"SU_(3,4]",Sun,"(3,4]",239,229,468,0.51,0.49
"SU_(4,5]",Sun,"(4,5]",181,179,360,0.5,0.5
"SU_(5,11]",Sun,"(5,11]",223,196,419,0.53,0.47
"SU_[0,3]",Sun,"[0,3]",467,394,861,0.54,0.46
"UR_(1,3]",Uranus,"(1,3]",381,357,738,0.52,0.48
UR_0,Uranus,0,409,378,787,0.52,0.48
UR_1,Uranus,1,320,263,583,0.55,0.45
"VE_(3,4]",Venus,"(3,4]",219,231,450,0.49,0.51
"VE_(4,6]",Venus,"(4,6]",383,304,687,0.56,0.44
"VE_(6,12]",Venus,"(6,12]",147,126,273,0.54,0.46
"VE_[0,3]",Venus,"[0,3]",361,337,698,0.52,0.48
"VS_(2,3]",Vesta,"(2,3]",234,193,427,0.55,0.45
"VS_(3,4]",Vesta,"(3,4]",236,203,439,0.54,0.46
"VS_(4,10]",Vesta,"(4,10]",307,256,563,0.55,0.45
"VS_[0,2]",Vesta,"[0,2]",333,346,679,0.49,0.51
