
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08  0.37   Ceres     Direct 2391 2345  4736     0.50      0.50
 2: 2021-02-08  0.04  Chiron     Direct 1830 1772  3602     0.51      0.49
 3: 2021-02-08  0.25    Juno     Direct 2419 2327  4746     0.51      0.49
 4: 2021-02-08  0.24 Jupiter     Direct 2082 2064  4146     0.50      0.50
 5: 2021-02-08  0.55    Mars     Direct 2792 2715  5507     0.51      0.49
 6: 2021-02-08 -1.18 Mercury Retrograde  615  589  1204     0.51      0.49
 7: 2021-02-08 13.84    Moon     Direct 3179 3087  6266     0.51      0.49
 8: 2021-02-08  0.03 Neptune     Direct 1684 1577  3261     0.52      0.48
 9: 2021-02-08  1.00   NNode     Direct 3179 3087  6266     0.51      0.49
10: 2021-02-08  0.34  Pallas     Direct 2368 2291  4659     0.51      0.49
11: 2021-02-08  0.03  Pholus     Direct 1712 1662  3374     0.51      0.49
12: 2021-02-08  0.03   Pluto     Direct 1674 1578  3252     0.51      0.49
13: 2021-02-08  0.12  Saturn     Direct 1874 1849  3723     0.50      0.50
14: 2021-02-08  1.00   SNode     Direct 3179 3087  6266     0.51      0.49
15: 2021-02-08  1.01     Sun     Direct 3179 3087  6266     0.51      0.49
16: 2021-02-08  0.02  Uranus     Direct 1809 1665  3474     0.52      0.48
17: 2021-02-08  1.25   Venus     Direct 2910 2783  5693     0.51      0.49
18: 2021-02-08 -0.15   Vesta Retrograde  580  526  1106     0.52      0.48

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-08   Ceres      Pisces  361  379   740     0.49      0.51
 2:  CH 2021-02-08  Chiron       Aries  308  299   607     0.51      0.49
 3:  JN 2021-02-08    Juno Sagittarius  359  344   703     0.51      0.49
 4:  JU 2021-02-08 Jupiter    Aquarius  298  268   566     0.53      0.47
 5:  MA 2021-02-08    Mars      Taurus  262  238   500     0.52      0.48
 6:  ME 2021-02-08 Mercury    Aquarius  272  251   523     0.52      0.48
 7:  MO 2021-02-08    Moon   Capricorn  269  260   529     0.51      0.49
 8:  NE 2021-02-08 Neptune      Pisces 1225 1187  2412     0.51      0.49
 9:  NN 2021-02-08   NNode      Gemini  279  300   579     0.48      0.52
10:  PA 2021-02-08  Pallas    Aquarius  412  451   863     0.48      0.52
11:  PH 2021-02-08  Pholus   Capricorn  305  300   605     0.50      0.50
12:  PL 2021-02-08   Pluto   Capricorn 1635 1618  3253     0.50      0.50
13:  SA 2021-02-08  Saturn    Aquarius   56   52   108     0.52      0.48
14:  SN 2021-02-08   SNode Sagittarius  279  300   579     0.48      0.52
15:  SU 2021-02-08     Sun    Aquarius  282  237   519     0.54      0.46
16:  UR 2021-02-08  Uranus      Taurus  300  305   605     0.50      0.50
17:  VE 2021-02-08   Venus    Aquarius  243  223   466     0.52      0.48
18:  VS 2021-02-08   Vesta       Virgo  218  235   453     0.48      0.52

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08    0.92   0.23   1.88         0       4         0        5    Moon   Venus SemiQuintile  231  206   437     0.53      0.47
 2: 2021-02-08    0.70   0.03   1.43         0      23         1       24 Mercury  Pallas  Conjunction   71   55   126     0.56      0.44
 3: 2021-02-08    0.91   0.09   1.84         0       5         2        6    Moon   Vesta    BiSeptile  241  222   463     0.52      0.48
 4: 2021-02-08    0.41   0.02   0.88         0      23         2       24     Sun Neptune  SemiSextile   83   69   152     0.55      0.45
 5: 2021-02-08    0.92   0.04   1.65         2       8         5        7    Moon     Sun   SemiSquare  209  219   428     0.49      0.51
 6: 2021-02-08    0.93   0.13   1.73         4       9         6        6    Moon Mercury   SemiSquare  229  211   440     0.52      0.48
 7: 2021-02-08    0.99   0.06   1.78         3       9         6        7    Moon  Pholus  Conjunction  117  116   233     0.50      0.50
 8: 2021-02-08    0.98   0.05   1.75         4      10         7        7    Moon Jupiter SemiQuintile  257  212   469     0.55      0.45
 9: 2021-02-08    0.97   0.07   1.76         4      10         7        7    Moon  Pallas   SemiSquare  243  201   444     0.55      0.45
10: 2021-02-08    1.01   0.20   1.91         5      11         8        7    Moon  Chiron       Square  229  239   468     0.49      0.51
11: 2021-02-08    1.14   0.28   2.00         4      11         8        8    Moon  Saturn  SemiSextile  235  228   463     0.51      0.49
12: 2021-02-08    0.98   0.00   1.72         6      12         9        7    Moon  Uranus        Trine  230  229   459     0.50      0.50
13: 2021-02-08    0.30   0.00   0.68         0      23         9       24     Sun   Vesta     Quincunx   36   43    79     0.46      0.54
14: 2021-02-08    0.31   0.00   0.67         0      23        10       24 Mercury  Pholus   SemiSquare   90   75   165     0.55      0.45
15: 2021-02-08    0.99   0.06   1.77         7      13        10        7    Moon Neptune     Quintile  227  238   465     0.49      0.51
16: 2021-02-08    0.91   0.06   1.62         9      15        12        7    Moon   Venus  SemiSextile  232  209   441     0.53      0.47
17: 2021-02-08    0.57   0.02   1.26         0      23        14       24 Mercury     Sun  Conjunction  206  186   392     0.53      0.47
18: 2021-02-08    1.13   0.26   1.99        14      21        18        8    Moon Jupiter  SemiSextile  246  221   467     0.53      0.47
19: 2021-02-08    0.36   0.00   0.82         0      23        19       24 Mercury   Vesta     Quincunx   56   51   107     0.52      0.48
20: 2021-02-08    0.33   0.02   0.76         0      23        19       24     Sun  Pholus   SemiSquare   78   64   142     0.55      0.45
21: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   NNode  SemiSextile   75   73   148     0.51      0.49
22: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   SNode     Quincunx   75   73   148     0.51      0.49
23: 2021-02-08    0.96   0.03   1.70        17      23        20        7    Moon   Ceres     Quintile  231  227   458     0.50      0.50
24: 2021-02-08    0.93   0.22   1.65        18      23        21        6    Moon Mercury SemiQuintile  222  218   440     0.50      0.50
25: 2021-02-08    0.72   0.09   1.51        19      23        22        5    Moon     Sun SemiQuintile  230  211   441     0.52      0.48
26: 2021-02-08    0.24   0.08   0.40         0      23        23       24   Ceres   Pluto      Sextile   75   58   133     0.56      0.44
27: 2021-02-08    0.62   0.03   1.20         0      23        23       24 Mercury Neptune  SemiSextile   91   74   165     0.55      0.45
