
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08  0.37   Ceres     Direct 446  435   881     0.51      0.49
 2: 2021-02-08  0.04  Chiron     Direct 330  317   647     0.51      0.49
 3: 2021-02-08  0.25    Juno     Direct 484  519  1003     0.48      0.52
 4: 2021-02-08  0.24 Jupiter     Direct 404  397   801     0.50      0.50
 5: 2021-02-08  0.55    Mars     Direct 529  531  1060     0.50      0.50
 6: 2021-02-08 -1.18 Mercury Retrograde 112  113   225     0.50      0.50
 7: 2021-02-08 13.84    Moon     Direct 597  619  1216     0.49      0.51
 8: 2021-02-08  0.03 Neptune     Direct 318  311   629     0.51      0.49
 9: 2021-02-08  1.00   NNode     Direct 597  619  1216     0.49      0.51
10: 2021-02-08  0.34  Pallas     Direct 421  475   896     0.47      0.53
11: 2021-02-08  0.03  Pholus     Direct 332  336   668     0.50      0.50
12: 2021-02-08  0.03   Pluto     Direct 336  333   669     0.50      0.50
13: 2021-02-08  0.12  Saturn     Direct 374  362   736     0.51      0.49
14: 2021-02-08  1.00   SNode     Direct 597  619  1216     0.49      0.51
15: 2021-02-08  1.01     Sun     Direct 597  619  1216     0.49      0.51
16: 2021-02-08  0.02  Uranus     Direct 311  319   630     0.49      0.51
17: 2021-02-08  1.25   Venus     Direct 542  568  1110     0.49      0.51
18: 2021-02-08 -0.15   Vesta Retrograde  89  107   196     0.45      0.55

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08   Ceres      Pisces 137  107   244     0.56      0.44
 2: 2021-02-08  Chiron       Aries 437  437   874     0.50      0.50
 3: 2021-02-08    Juno Sagittarius  26   22    48     0.54      0.46
 4: 2021-02-08 Jupiter    Aquarius  25   22    47     0.53      0.47
 5: 2021-02-08    Mars      Taurus  47   27    74     0.64      0.36
 6: 2021-02-08 Mercury    Aquarius  44   48    92     0.48      0.52
 7: 2021-02-08    Moon   Capricorn  51   55   106     0.48      0.52
 8: 2021-02-08 Neptune      Pisces 597  619  1216     0.49      0.51
 9: 2021-02-08   NNode      Gemini 124  118   242     0.51      0.49
10: 2021-02-08  Pallas    Aquarius  55   37    92     0.60      0.40
11: 2021-02-08  Pholus   Capricorn 425  418   843     0.50      0.50
12: 2021-02-08   Pluto   Capricorn 597  619  1216     0.49      0.51
13: 2021-02-08  Saturn    Aquarius  91   58   149     0.61      0.39
14: 2021-02-08   SNode Sagittarius 124  118   242     0.51      0.49
15: 2021-02-08     Sun    Aquarius  50   54   104     0.48      0.52
16: 2021-02-08  Uranus      Taurus 439  433   872     0.50      0.50
17: 2021-02-08   Venus    Aquarius  43   32    75     0.57      0.43
18: 2021-02-08   Vesta       Virgo  55   50   105     0.52      0.48

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08    0.92   0.23   1.88         0       4         0        5    Moon   Venus SemiQuintile  51   35    86     0.59      0.41
 2: 2021-02-08    0.70   0.03   1.43         0      23         1       24 Mercury  Pallas  Conjunction  17   18    35     0.49      0.51
 3: 2021-02-08    0.91   0.09   1.84         0       5         2        6    Moon   Vesta    BiSeptile  38   49    87     0.44      0.56
 4: 2021-02-08    0.41   0.02   0.88         0      23         2       24     Sun Neptune  SemiSextile  12   14    26     0.46      0.54
 5: 2021-02-08    0.92   0.04   1.65         2       8         5        7    Moon     Sun   SemiSquare  36   47    83     0.43      0.57
 6: 2021-02-08    0.93   0.13   1.73         4       9         6        6    Moon Mercury   SemiSquare  37   47    84     0.44      0.56
 7: 2021-02-08    0.99   0.06   1.78         3       9         6        7    Moon  Pholus  Conjunction  21   23    44     0.48      0.52
 8: 2021-02-08    0.98   0.05   1.75         4      10         7        7    Moon Jupiter SemiQuintile  34   53    87     0.39      0.61
 9: 2021-02-08    0.97   0.07   1.76         4      10         7        7    Moon  Pallas   SemiSquare  42   46    88     0.48      0.52
10: 2021-02-08    1.01   0.20   1.91         5      11         8        7    Moon  Chiron       Square  47   43    90     0.52      0.48
11: 2021-02-08    1.14   0.28   2.00         4      11         8        8    Moon  Saturn  SemiSextile  46   43    89     0.52      0.48
12: 2021-02-08    0.98   0.00   1.72         6      12         9        7    Moon  Uranus        Trine  43   45    88     0.49      0.51
13: 2021-02-08    0.30   0.00   0.68         0      23         9       24     Sun   Vesta     Quincunx   9    6    15     0.60      0.40
14: 2021-02-08    0.31   0.00   0.67         0      23        10       24 Mercury  Pholus   SemiSquare  18   14    32     0.56      0.44
15: 2021-02-08    0.99   0.06   1.77         7      13        10        7    Moon Neptune     Quintile  48   46    94     0.51      0.49
16: 2021-02-08    0.91   0.06   1.62         9      15        12        7    Moon   Venus  SemiSextile  52   33    85     0.61      0.39
17: 2021-02-08    0.57   0.02   1.26         0      23        14       24 Mercury     Sun  Conjunction  42   36    78     0.54      0.46
18: 2021-02-08    1.13   0.26   1.99        14      21        18        8    Moon Jupiter  SemiSextile  43   46    89     0.48      0.52
19: 2021-02-08    0.36   0.00   0.82         0      23        19       24 Mercury   Vesta     Quincunx   7    6    13     0.54      0.46
20: 2021-02-08    0.33   0.02   0.76         0      23        19       24     Sun  Pholus   SemiSquare  14   16    30     0.47      0.53
21: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   NNode  SemiSextile  12    6    18     0.67      0.33
22: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   SNode     Quincunx  12    6    18     0.67      0.33
23: 2021-02-08    0.96   0.03   1.70        17      23        20        7    Moon   Ceres     Quintile  43   45    88     0.49      0.51
24: 2021-02-08    0.93   0.22   1.65        18      23        21        6    Moon Mercury SemiQuintile  37   46    83     0.45      0.55
25: 2021-02-08    0.72   0.09   1.51        19      23        22        5    Moon     Sun SemiQuintile  37   49    86     0.43      0.57
26: 2021-02-08    0.24   0.08   0.40         0      23        23       24   Ceres   Pluto      Sextile   7    7    14     0.50      0.50
27: 2021-02-08    0.62   0.03   1.20         0      23        23       24 Mercury Neptune  SemiSextile  13   21    34     0.38      0.62
28: 2021-02-08    1.13   0.29   1.97        20      23        23        4    Moon    Juno  SemiSextile  39   49    88     0.44      0.56
29: 2021-02-08    0.82   0.03   1.64        20      23        23        4    Moon  Pallas SemiQuintile  38   50    88     0.43      0.57
30: 2021-02-08    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 597  619  1216     0.49      0.51
31: 2021-02-08    0.07   0.04   0.11         0      23        23       24  Saturn  Chiron      Sextile  11    9    20     0.55      0.45
32: 2021-02-08    0.77   0.75   0.78         0      23        NA       24  Chiron  Uranus  SemiSextile 506  529  1035     0.49      0.51
33: 2021-02-08    0.62   0.52   0.72         0      23        NA       24 Jupiter  Pholus SemiQuintile  21   24    45     0.47      0.53
34: 2021-02-08    0.92   0.18   1.67         0      23        NA       24 Mercury   Ceres SemiQuintile  23   32    55     0.42      0.58
35: 2021-02-08    1.10   0.51   1.69         0      23        NA       24 Mercury  Chiron   SemiSquare   9   11    20     0.45      0.55
36: 2021-02-08    0.40   0.26   0.54         0      23        NA       24  Pallas  Chiron   SemiSquare  13   17    30     0.43      0.57
37: 2021-02-08    0.62   0.47   0.76         0      23        NA       24  Pallas  Pholus   SemiSquare  11    4    15     0.73      0.27
38: 2021-02-08    0.94   0.90   0.98         0      23        NA       24  Saturn  Pholus  SemiSextile  35   19    54     0.65      0.35
39: 2021-02-08    0.84   0.80   0.89         0      23        NA       24  Saturn  Uranus       Square   6    2     8     0.75      0.25
40: 2021-02-08    0.71   0.41   1.03         0      23        NA       24     Sun   Ceres SemiQuintile   8   21    29     0.28      0.72
41: 2021-02-08    1.31   0.84   1.77         0      23        NA       24     Sun  Chiron   SemiSquare  11   18    29     0.38      0.62
42: 2021-02-08    0.91   0.58   1.23         0      23        NA       24     Sun  Pallas  Conjunction   5   13    18     0.28      0.72
43: 2021-02-08    0.29   0.20   0.38         0      23        NA       24   Vesta Neptune   Opposition  19   14    33     0.58      0.42
44: 2021-02-08    1.02   0.79   1.26         0      23        NA       24   Vesta  Pallas     Quincunx  42   35    77     0.55      0.45
          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect Buy Sell DaysN BuyDays% SellDays%
