PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_VM25,Chiron,PurvaBhadrapada,387,363,750,0.52,0.48
CH_VM26,Chiron,UttaraBhadrapada,419,413,832,0.5,0.5
CH_VM27,Chiron,Revati,480,510,990,0.48,0.52
JN_VM01,Juno,Aswini,63,69,132,0.48,0.52
JN_VM02,Juno,Bharani,35,38,73,0.48,0.52
JN_VM03,Juno,Krittica,32,44,76,0.42,0.58
JN_VM04,Juno,Rohini,55,63,118,0.47,0.53
JN_VM05,Juno,Mrigashira,68,78,146,0.47,0.53
JN_VM06,Juno,Ardra,61,89,150,0.41,0.59
JN_VM07,Juno,Punavasu,52,63,115,0.45,0.55
JN_VM08,Juno,Pushya,41,35,76,0.54,0.46
JN_VM09,Juno,Ashlesha,42,36,78,0.54,0.46
JN_VM10,Juno,Magha,79,91,170,0.46,0.54
JN_VM11,Juno,PurvaPhalguni,61,74,135,0.45,0.55
JN_VM12,Juno,UttaraPhalguni,43,44,87,0.49,0.51
JN_VM13,Juno,Hasta,94,76,170,0.55,0.45
JN_VM14,Juno,Chitra,109,87,196,0.56,0.44
JN_VM15,Juno,Swati,155,149,304,0.51,0.49
JN_VM16,Juno,Vishakha,154,132,286,0.54,0.46
JN_VM17,Juno,Anuradha,121,106,227,0.53,0.47
JN_VM18,Juno,Jyeshtha,102,103,205,0.5,0.5
JN_VM19,Juno,Mula,92,112,204,0.45,0.55
JN_VM20,Juno,PurvaAshada,115,100,215,0.53,0.47
JN_VM21,Juno,UttaraAshada,132,128,260,0.51,0.49
JN_VM22,Juno,Shravana,159,139,298,0.53,0.47
JN_VM23,Juno,Danishtha,91,85,176,0.52,0.48
JN_VM24,Juno,Shatabhisha,107,96,203,0.53,0.47
JN_VM25,Juno,PurvaBhadrapada,48,40,88,0.55,0.45
JN_VM26,Juno,UttaraBhadrapada,43,42,85,0.51,0.49
JN_VM27,Juno,Revati,79,80,159,0.5,0.5
JU_VM01,Jupiter,Aswini,70,43,113,0.62,0.38
JU_VM02,Jupiter,Bharani,28,12,40,0.7,0.3
JU_VM03,Jupiter,Krittica,103,91,194,0.53,0.47
JU_VM04,Jupiter,Rohini,27,36,63,0.43,0.57
JU_VM05,Jupiter,Mrigashira,26,37,63,0.41,0.59
JU_VM06,Jupiter,Ardra,98,97,195,0.5,0.5
JU_VM07,Jupiter,Punavasu,21,22,43,0.49,0.51
JU_VM08,Jupiter,Pushya,77,67,144,0.53,0.47
JU_VM09,Jupiter,Ashlesha,63,57,120,0.52,0.48
JU_VM10,Jupiter,Magha,35,41,76,0.46,0.54
JU_VM11,Jupiter,PurvaPhalguni,79,112,191,0.41,0.59
JU_VM12,Jupiter,UttaraPhalguni,44,39,83,0.53,0.47
JU_VM13,Jupiter,Hasta,184,192,376,0.49,0.51
JU_VM14,Jupiter,Chitra,53,38,91,0.58,0.42
JU_VM15,Jupiter,Swati,186,197,383,0.49,0.51
JU_VM16,Jupiter,Vishakha,72,86,158,0.46,0.54
JU_VM17,Jupiter,Anuradha,148,138,286,0.52,0.48
JU_VM18,Jupiter,Jyeshtha,119,136,255,0.47,0.53
JU_VM19,Jupiter,Mula,89,68,157,0.57,0.43
JU_VM20,Jupiter,PurvaAshada,177,176,353,0.5,0.5
JU_VM21,Jupiter,UttaraAshada,52,33,85,0.61,0.39
JU_VM22,Jupiter,Shravana,176,167,343,0.51,0.49
JU_VM23,Jupiter,Danishtha,85,76,161,0.53,0.47
JU_VM24,Jupiter,Shatabhisha,64,55,119,0.54,0.46
JU_VM25,Jupiter,PurvaBhadrapada,76,79,155,0.49,0.51
JU_VM26,Jupiter,UttaraBhadrapada,17,23,40,0.42,0.57
JU_VM27,Jupiter,Revati,64,81,145,0.44,0.56
MA_VM01,Mars,Aswini,59,77,136,0.43,0.57
MA_VM02,Mars,Bharani,120,98,218,0.55,0.45
MA_VM03,Mars,Krittica,97,88,185,0.52,0.48
MA_VM04,Mars,Rohini,104,108,212,0.49,0.51
MA_VM05,Mars,Mrigashira,64,69,133,0.48,0.52
MA_VM06,Mars,Ardra,66,64,130,0.51,0.49
MA_VM07,Mars,Punavasu,117,80,197,0.59,0.41
MA_VM08,Mars,Pushya,114,77,191,0.6,0.4
MA_VM09,Mars,Ashlesha,68,73,141,0.48,0.52
MA_VM10,Mars,Magha,104,111,215,0.48,0.52
MA_VM11,Mars,PurvaPhalguni,91,104,195,0.47,0.53
MA_VM12,Mars,UttaraPhalguni,98,96,194,0.51,0.49
MA_VM13,Mars,Hasta,99,102,201,0.49,0.51
MA_VM14,Mars,Chitra,61,61,122,0.5,0.5
MA_VM15,Mars,Swati,100,108,208,0.48,0.52
MA_VM16,Mars,Vishakha,90,100,190,0.47,0.53
MA_VM17,Mars,Anuradha,83,52,135,0.61,0.39
MA_VM18,Mars,Jyeshtha,93,89,182,0.51,0.49
MA_VM19,Mars,Mula,91,99,190,0.48,0.52
MA_VM20,Mars,PurvaAshada,53,71,124,0.43,0.57
MA_VM21,Mars,UttaraAshada,67,55,122,0.55,0.45
MA_VM22,Mars,Shravana,59,62,121,0.49,0.51
MA_VM23,Mars,Danishtha,81,103,184,0.44,0.56
MA_VM24,Mars,Shatabhisha,74,72,146,0.51,0.49
MA_VM25,Mars,PurvaBhadrapada,59,61,120,0.49,0.51
MA_VM26,Mars,UttaraBhadrapada,60,54,114,0.53,0.47
MA_VM27,Mars,Revati,61,65,126,0.48,0.52
ME_VM01,Mercury,Aswini,85,83,168,0.51,0.49
ME_VM02,Mercury,Bharani,88,82,170,0.52,0.48
ME_VM03,Mercury,Krittica,77,75,152,0.51,0.49
ME_VM04,Mercury,Rohini,57,79,136,0.42,0.58
ME_VM05,Mercury,Mrigashira,67,64,131,0.51,0.49
ME_VM06,Mercury,Ardra,63,71,134,0.47,0.53
ME_VM07,Mercury,Punavasu,71,67,138,0.51,0.49
ME_VM08,Mercury,Pushya,92,78,170,0.54,0.46
ME_VM09,Mercury,Ashlesha,76,82,158,0.48,0.52
ME_VM10,Mercury,Magha,81,91,172,0.47,0.53
ME_VM11,Mercury,PurvaPhalguni,80,83,163,0.49,0.51
ME_VM12,Mercury,UttaraPhalguni,94,77,171,0.55,0.45
ME_VM13,Mercury,Hasta,79,64,143,0.55,0.45
ME_VM14,Mercury,Chitra,78,70,148,0.53,0.47
ME_VM15,Mercury,Swati,67,81,148,0.45,0.55
ME_VM16,Mercury,Vishakha,85,86,171,0.5,0.5
ME_VM17,Mercury,Anuradha,102,82,184,0.55,0.45
ME_VM18,Mercury,Jyeshtha,109,80,189,0.58,0.42
ME_VM19,Mercury,Mula,86,105,191,0.45,0.55
ME_VM20,Mercury,PurvaAshada,103,82,185,0.56,0.44
ME_VM21,Mercury,UttaraAshada,101,92,193,0.52,0.48
ME_VM22,Mercury,Shravana,87,90,177,0.49,0.51
ME_VM23,Mercury,Danishtha,77,83,160,0.48,0.52
ME_VM24,Mercury,Shatabhisha,67,97,164,0.41,0.59
ME_VM25,Mercury,PurvaBhadrapada,87,86,173,0.5,0.5
ME_VM26,Mercury,UttaraBhadrapada,84,86,170,0.49,0.51
ME_VM27,Mercury,Revati,90,83,173,0.52,0.48
MO_VM01,Moon,Aswini,91,73,164,0.55,0.45
MO_VM02,Moon,Bharani,90,72,162,0.56,0.44
MO_VM03,Moon,Krittica,92,74,166,0.55,0.45
MO_VM04,Moon,Rohini,84,78,162,0.52,0.48
MO_VM05,Moon,Mrigashira,83,79,162,0.51,0.49
MO_VM06,Moon,Ardra,84,79,163,0.52,0.48
MO_VM07,Moon,Punavasu,84,83,167,0.5,0.5
MO_VM08,Moon,Pushya,75,91,166,0.45,0.55
MO_VM09,Moon,Ashlesha,83,84,167,0.5,0.5
MO_VM10,Moon,Magha,86,77,163,0.53,0.47
MO_VM11,Moon,PurvaPhalguni,98,65,163,0.6,0.4
MO_VM12,Moon,UttaraPhalguni,84,80,164,0.51,0.49
MO_VM13,Moon,Hasta,73,89,162,0.45,0.55
MO_VM14,Moon,Chitra,87,80,167,0.52,0.48
MO_VM15,Moon,Swati,66,102,168,0.39,0.61
MO_VM16,Moon,Vishakha,83,85,168,0.49,0.51
MO_VM17,Moon,Anuradha,80,84,164,0.49,0.51
MO_VM18,Moon,Jyeshtha,72,90,162,0.44,0.56
MO_VM19,Moon,Mula,79,81,160,0.49,0.51
MO_VM20,Moon,PurvaAshada,95,73,168,0.57,0.43
MO_VM21,Moon,UttaraAshada,69,92,161,0.43,0.57
MO_VM22,Moon,Shravana,82,88,170,0.48,0.52
MO_VM23,Moon,Danishtha,75,86,161,0.47,0.53
MO_VM24,Moon,Shatabhisha,79,85,164,0.48,0.52
MO_VM25,Moon,PurvaBhadrapada,73,88,161,0.45,0.55
MO_VM26,Moon,UttaraBhadrapada,87,77,164,0.53,0.47
MO_VM27,Moon,Revati,99,64,163,0.61,0.39
NE_VM24,Neptune,Shatabhisha,462,448,910,0.51,0.49
NE_VM25,Neptune,PurvaBhadrapada,809,746,1555,0.52,0.48
NE_VM26,Neptune,UttaraBhadrapada,765,805,1570,0.49,0.51
NE_VM27,Neptune,Revati,197,200,397,0.5,0.5
NN_VM01,NNode,Aswini,89,90,179,0.5,0.5
NN_VM02,NNode,Bharani,79,100,179,0.44,0.56
NN_VM03,NNode,Krittica,97,82,179,0.54,0.46
NN_VM04,NNode,Rohini,61,63,124,0.49,0.51
NN_VM06,NNode,Ardra,20,20,40,0.5,0.5
NN_VM07,NNode,Punavasu,99,81,180,0.55,0.45
NN_VM08,NNode,Pushya,79,81,160,0.49,0.51
NN_VM09,NNode,Ashlesha,85,93,178,0.48,0.52
NN_VM10,NNode,Magha,80,100,180,0.44,0.56
NN_VM11,NNode,PurvaPhalguni,98,80,178,0.55,0.45
NN_VM12,NNode,UttaraPhalguni,86,94,180,0.48,0.52
NN_VM13,NNode,Hasta,87,93,180,0.48,0.52
NN_VM14,NNode,Chitra,90,90,180,0.5,0.5
NN_VM15,NNode,Swati,79,101,180,0.44,0.56
NN_VM16,NNode,Vishakha,82,98,180,0.46,0.54
NN_VM17,NNode,Anuradha,98,81,179,0.55,0.45
NN_VM18,NNode,Jyeshtha,93,86,179,0.52,0.48
NN_VM19,NNode,Mula,80,100,180,0.44,0.56
NN_VM20,NNode,PurvaAshada,97,83,180,0.54,0.46
NN_VM21,NNode,UttaraAshada,100,80,180,0.56,0.44
NN_VM22,NNode,Shravana,80,100,180,0.44,0.56
NN_VM23,NNode,Danishtha,98,81,179,0.55,0.45
NN_VM24,NNode,Shatabhisha,74,90,164,0.45,0.55
NN_VM25,NNode,PurvaBhadrapada,104,71,175,0.59,0.41
NN_VM26,NNode,UttaraBhadrapada,104,75,179,0.58,0.42
NN_VM27,NNode,Revati,94,86,180,0.52,0.48
PA_VM01,Pallas,Aswini,103,98,201,0.51,0.49
PA_VM02,Pallas,Bharani,66,65,131,0.5,0.5
PA_VM03,Pallas,Krittica,87,75,162,0.54,0.46
PA_VM04,Pallas,Rohini,66,64,130,0.51,0.49
PA_VM05,Pallas,Mrigashira,43,52,95,0.45,0.55
PA_VM06,Pallas,Ardra,71,76,147,0.48,0.52
PA_VM07,Pallas,Punavasu,34,49,83,0.41,0.59
PA_VM08,Pallas,Pushya,39,30,69,0.57,0.43
PA_VM09,Pallas,Ashlesha,36,33,69,0.52,0.48
PA_VM10,Pallas,Magha,36,33,69,0.52,0.48
PA_VM11,Pallas,PurvaPhalguni,53,47,100,0.53,0.47
PA_VM12,Pallas,UttaraPhalguni,83,69,152,0.55,0.45
PA_VM13,Pallas,Hasta,63,62,125,0.5,0.5
PA_VM14,Pallas,Chitra,80,106,186,0.43,0.57
PA_VM15,Pallas,Swati,116,112,228,0.51,0.49
PA_VM16,Pallas,Vishakha,70,99,169,0.41,0.59
PA_VM17,Pallas,Anuradha,85,85,170,0.5,0.5
PA_VM18,Pallas,Jyeshtha,71,82,153,0.46,0.54
PA_VM19,Pallas,Mula,60,66,126,0.48,0.52
PA_VM20,Pallas,PurvaAshada,82,95,177,0.46,0.54
PA_VM21,Pallas,UttaraAshada,106,128,234,0.45,0.55
PA_VM22,Pallas,Shravana,165,123,288,0.57,0.43
PA_VM23,Pallas,Danishtha,143,130,273,0.52,0.48
PA_VM24,Pallas,Shatabhisha,120,109,229,0.52,0.48
PA_VM25,Pallas,PurvaBhadrapada,120,107,227,0.53,0.47
PA_VM26,Pallas,UttaraBhadrapada,128,105,233,0.55,0.45
PA_VM27,Pallas,Revati,107,99,206,0.52,0.48
PH_VM18,Pholus,Jyeshtha,240,250,490,0.49,0.51
PH_VM19,Pholus,Mula,635,539,1174,0.54,0.46
PH_VM20,Pholus,PurvaAshada,813,859,1672,0.49,0.51
PH_VM21,Pholus,UttaraAshada,545,551,1096,0.5,0.5
PL_VM20,Pluto,PurvaAshada,414,408,822,0.5,0.5
PL_VM21,Pluto,UttaraAshada,850,779,1629,0.52,0.48
PL_VM22,Pluto,Shravana,877,927,1804,0.49,0.51
PL_VM23,Pluto,Danishtha,92,85,177,0.52,0.48
SA_VM08,Saturn,Pushya,79,76,155,0.51,0.49
SA_VM09,Saturn,Ashlesha,129,137,266,0.48,0.52
SA_VM10,Saturn,Magha,130,137,267,0.49,0.51
SA_VM11,Saturn,PurvaPhalguni,144,125,269,0.54,0.46
SA_VM12,Saturn,UttaraPhalguni,152,100,252,0.6,0.4
SA_VM13,Saturn,Hasta,132,137,269,0.49,0.51
SA_VM14,Saturn,Chitra,133,140,273,0.49,0.51
SA_VM15,Saturn,Swati,152,123,275,0.55,0.45
SA_VM16,Saturn,Vishakha,129,148,277,0.47,0.53
SA_VM17,Saturn,Anuradha,147,136,283,0.52,0.48
SA_VM18,Saturn,Jyeshtha,171,170,341,0.5,0.5
SA_VM19,Saturn,Mula,143,174,317,0.45,0.55
SA_VM20,Saturn,PurvaAshada,160,158,318,0.5,0.5
SA_VM21,Saturn,UttaraAshada,162,174,336,0.48,0.52
SA_VM22,Saturn,Shravana,127,133,260,0.49,0.51
SA_VM23,Saturn,Danishtha,143,131,274,0.52,0.48
SN_VM01,SNode,Aswini,90,90,180,0.5,0.5
SN_VM02,SNode,Bharani,73,107,180,0.41,0.59
SN_VM03,SNode,Krittica,96,83,179,0.54,0.46
SN_VM04,SNode,Rohini,92,88,180,0.51,0.49
SN_VM05,SNode,Mrigashira,82,97,179,0.46,0.54
SN_VM06,SNode,Ardra,91,89,180,0.51,0.49
SN_VM07,SNode,Punavasu,106,74,180,0.59,0.41
SN_VM08,SNode,Pushya,89,91,180,0.49,0.51
SN_VM09,SNode,Ashlesha,87,92,179,0.49,0.51
SN_VM10,SNode,Magha,95,85,180,0.53,0.47
SN_VM11,SNode,PurvaPhalguni,77,84,161,0.48,0.52
SN_VM12,SNode,UttaraPhalguni,111,66,177,0.63,0.37
SN_VM13,SNode,Hasta,100,80,180,0.56,0.44
SN_VM14,SNode,Chitra,90,90,180,0.5,0.5
SN_VM15,SNode,Swati,78,100,178,0.44,0.56
SN_VM16,SNode,Vishakha,91,88,179,0.51,0.49
SN_VM17,SNode,Anuradha,89,91,180,0.49,0.51
SN_VM18,SNode,Jyeshtha,19,15,34,0.56,0.44
SN_VM20,SNode,PurvaAshada,68,62,130,0.52,0.48
SN_VM21,SNode,UttaraAshada,99,81,180,0.55,0.45
SN_VM22,SNode,Shravana,71,88,159,0.45,0.55
SN_VM23,SNode,Danishtha,85,94,179,0.47,0.53
SN_VM24,SNode,Shatabhisha,88,91,179,0.49,0.51
SN_VM25,SNode,PurvaBhadrapada,95,84,179,0.53,0.47
SN_VM26,SNode,UttaraBhadrapada,85,95,180,0.47,0.53
SN_VM27,SNode,Revati,86,94,180,0.48,0.52
SU_VM01,Sun,Aswini,77,86,163,0.47,0.53
SU_VM02,Sun,Bharani,84,81,165,0.51,0.49
SU_VM03,Sun,Krittica,91,74,165,0.55,0.45
SU_VM04,Sun,Rohini,75,92,167,0.45,0.55
SU_VM05,Sun,Mrigashira,72,96,168,0.43,0.57
SU_VM06,Sun,Ardra,84,84,168,0.5,0.5
SU_VM07,Sun,Punavasu,84,86,170,0.49,0.51
SU_VM08,Sun,Pushya,86,83,169,0.51,0.49
SU_VM09,Sun,Ashlesha,93,76,169,0.55,0.45
SU_VM10,Sun,Magha,88,79,167,0.53,0.47
SU_VM11,Sun,PurvaPhalguni,76,83,159,0.48,0.52
SU_VM12,Sun,UttaraPhalguni,84,79,163,0.52,0.48
SU_VM13,Sun,Hasta,89,73,162,0.55,0.45
SU_VM14,Sun,Chitra,71,84,155,0.46,0.54
SU_VM15,Sun,Swati,81,75,156,0.52,0.48
SU_VM16,Sun,Vishakha,87,77,164,0.53,0.47
SU_VM17,Sun,Anuradha,75,85,160,0.47,0.53
SU_VM18,Sun,Jyeshtha,84,76,160,0.52,0.48
SU_VM19,Sun,Mula,93,68,161,0.58,0.42
SU_VM20,Sun,PurvaAshada,83,83,166,0.5,0.5
SU_VM21,Sun,UttaraAshada,90,79,169,0.53,0.47
SU_VM22,Sun,Shravana,83,86,169,0.49,0.51
SU_VM23,Sun,Danishtha,78,89,167,0.47,0.53
SU_VM24,Sun,Shatabhisha,76,91,167,0.46,0.54
SU_VM25,Sun,PurvaBhadrapada,80,80,160,0.5,0.5
SU_VM26,Sun,UttaraBhadrapada,81,81,162,0.5,0.5
SU_VM27,Sun,Revati,88,73,161,0.55,0.45
UR_,Uranus,,1,0,1,1,0
UR_VM01,Uranus,Aswini,478,445,923,0.52,0.48
UR_VM02,Uranus,Bharani,411,445,856,0.48,0.52
UR_VM03,Uranus,Krittica,380,395,775,0.49,0.51
UR_VM04,Uranus,Rohini,35,25,60,0.58,0.42
UR_VM25,Uranus,PurvaBhadrapada,64,46,110,0.58,0.42
UR_VM26,Uranus,UttaraBhadrapada,439,425,864,0.51,0.49
UR_VM27,Uranus,Revati,425,418,843,0.5,0.5
VE_VM01,Venus,Aswini,106,115,221,0.48,0.52
VE_VM02,Venus,Bharani,81,76,157,0.52,0.48
VE_VM03,Venus,Krittica,60,77,137,0.44,0.56
VE_VM04,Venus,Rohini,75,63,138,0.54,0.46
VE_VM05,Venus,Mrigashira,72,86,158,0.46,0.54
VE_VM06,Venus,Ardra,142,119,261,0.54,0.46
VE_VM07,Venus,Punavasu,88,122,210,0.42,0.58
VE_VM08,Venus,Pushya,63,78,141,0.45,0.55
VE_VM09,Venus,Ashlesha,72,68,140,0.51,0.49
VE_VM10,Venus,Magha,74,68,142,0.52,0.48
VE_VM11,Venus,PurvaPhalguni,119,98,217,0.55,0.45
VE_VM12,Venus,UttaraPhalguni,96,89,185,0.52,0.48
VE_VM13,Venus,Hasta,76,57,133,0.57,0.43
VE_VM14,Venus,Chitra,52,77,129,0.4,0.6
VE_VM15,Venus,Swati,64,64,128,0.5,0.5
VE_VM16,Venus,Vishakha,106,89,195,0.54,0.46
VE_VM17,Venus,Anuradha,101,100,201,0.5,0.5
VE_VM18,Venus,Jyeshtha,76,61,137,0.55,0.45
VE_VM19,Venus,Mula,66,67,133,0.5,0.5
VE_VM20,Venus,PurvaAshada,68,69,137,0.5,0.5
VE_VM21,Venus,UttaraAshada,67,70,137,0.49,0.51
VE_VM22,Venus,Shravana,107,110,217,0.49,0.51
VE_VM23,Venus,Danishtha,102,96,198,0.52,0.48
VE_VM24,Venus,Shatabhisha,74,64,138,0.54,0.46
VE_VM25,Venus,PurvaBhadrapada,67,69,136,0.49,0.51
VE_VM26,Venus,UttaraBhadrapada,68,68,136,0.5,0.5
VE_VM27,Venus,Revati,91,79,170,0.54,0.46
VS_VM01,Vesta,Aswini,105,110,215,0.49,0.51
VS_VM02,Vesta,Bharani,66,53,119,0.55,0.45
VS_VM03,Vesta,Krittica,91,114,205,0.44,0.56
VS_VM04,Vesta,Rohini,120,130,250,0.48,0.52
VS_VM05,Vesta,Mrigashira,62,92,154,0.4,0.6
VS_VM06,Vesta,Ardra,100,100,200,0.5,0.5
VS_VM07,Vesta,Punavasu,102,79,181,0.56,0.44
VS_VM08,Vesta,Pushya,95,102,197,0.48,0.52
VS_VM09,Vesta,Ashlesha,138,131,269,0.51,0.49
VS_VM10,Vesta,Magha,86,90,176,0.49,0.51
VS_VM11,Vesta,PurvaPhalguni,78,90,168,0.46,0.54
VS_VM12,Vesta,UttaraPhalguni,97,100,197,0.49,0.51
VS_VM13,Vesta,Hasta,73,62,135,0.54,0.46
VS_VM14,Vesta,Chitra,42,38,80,0.52,0.48
VS_VM15,Vesta,Swati,71,58,129,0.55,0.45
VS_VM16,Vesta,Vishakha,88,76,164,0.54,0.46
VS_VM17,Vesta,Anuradha,31,45,76,0.41,0.59
VS_VM18,Vesta,Jyeshtha,42,41,83,0.51,0.49
VS_VM19,Vesta,Mula,93,84,177,0.53,0.47
VS_VM20,Vesta,PurvaAshada,95,78,173,0.55,0.45
VS_VM21,Vesta,UttaraAshada,92,82,174,0.53,0.47
VS_VM22,Vesta,Shravana,38,61,99,0.38,0.62
VS_VM23,Vesta,Danishtha,62,51,113,0.55,0.45
VS_VM24,Vesta,Shatabhisha,118,98,216,0.55,0.45
VS_VM25,Vesta,PurvaBhadrapada,47,56,103,0.46,0.54
VS_VM26,Vesta,UttaraBhadrapada,85,59,144,0.59,0.41
VS_VM27,Vesta,Revati,116,119,235,0.49,0.51
