
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-06  0.37   Ceres     Direct 4058 3585  7643     0.53      0.47
 2: 2021-02-06  0.04  Chiron     Direct 3064 2854  5918     0.52      0.48
 3: 2021-02-06  0.25    Juno     Direct 3971 3608  7579     0.52      0.48
 4: 2021-02-06  0.24 Jupiter     Direct 3529 3103  6632     0.53      0.47
 5: 2021-02-06  0.54    Mars     Direct 4704 4234  8938     0.53      0.47
 6: 2021-02-06 -1.04 Mercury Retrograde  999  926  1925     0.52      0.48
 7: 2021-02-06 14.02    Moon     Direct 5304 4811 10115     0.52      0.48
 8: 2021-02-06  0.03 Neptune     Direct 2724 2438  5162     0.53      0.47
 9: 2021-02-06  1.00   NNode     Direct 5304 4811 10115     0.52      0.48
10: 2021-02-06  0.34  Pallas     Direct 4034 3539  7573     0.53      0.47
11: 2021-02-06  0.03  Pholus     Direct 3011 2771  5782     0.52      0.48
12: 2021-02-06  0.03   Pluto     Direct 2777 2437  5214     0.53      0.47
13: 2021-02-06  0.12  Saturn     Direct 3122 2791  5913     0.53      0.47
14: 2021-02-06  1.00   SNode     Direct 5304 4811 10115     0.52      0.48
15: 2021-02-06  1.01     Sun     Direct 5304 4811 10115     0.52      0.48
16: 2021-02-06  0.02  Uranus     Direct 2901 2625  5526     0.52      0.48
17: 2021-02-06  1.25   Venus     Direct 4835 4367  9202     0.53      0.47
18: 2021-02-06 -0.14   Vesta Retrograde  998  820  1818     0.55      0.45

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-06   Ceres      Pisces  529  464   993     0.53      0.47
 2:  CH 2021-02-06  Chiron       Aries  358  246   604     0.59      0.41
 3:  JN 2021-02-06    Juno Sagittarius  678  593  1271     0.53      0.47
 4:  JU 2021-02-06 Jupiter    Aquarius  400  410   810     0.49      0.51
 5:  MA 2021-02-06    Mars      Taurus  398  380   778     0.51      0.49
 6:  ME 2021-02-06 Mercury    Aquarius  452  436   888     0.51      0.49
 7:  MO 2021-02-06    Moon Sagittarius  439  398   837     0.52      0.48
 8:  NE 2021-02-06 Neptune      Pisces 1325 1021  2346     0.56      0.44
 9:  NN 2021-02-06   NNode      Gemini  471  476   947     0.50      0.50
10:  PA 2021-02-06  Pallas    Aquarius  642  620  1262     0.51      0.49
11:  PH 2021-02-06  Pholus   Capricorn  339  240   579     0.59      0.41
12:  PL 2021-02-06   Pluto   Capricorn 1795 1365  3160     0.57      0.43
13:  SA 2021-02-06  Saturn    Aquarius  419  407   826     0.51      0.49
14:  SN 2021-02-06   SNode Sagittarius  471  476   947     0.50      0.50
15:  SU 2021-02-06     Sun    Aquarius  446  377   823     0.54      0.46
16:  UR 2021-02-06  Uranus      Taurus  357  245   602     0.59      0.41
17:  VE 2021-02-06   Venus    Aquarius  422  363   785     0.54      0.46
18:  VS 2021-02-06   Vesta       Virgo  449  412   861     0.52      0.48

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-06    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 5304 4811 10115     0.52      0.48
 2: 2021-02-06    0.08   0.00   0.15         0      23        12       24  Pallas  Pholus   SemiSquare  134  120   254     0.53      0.47
 3: 2021-02-06    0.12   0.00   0.28         0      23         9       24   Vesta  Pallas     Quincunx  135  112   247     0.55      0.45
 4: 2021-02-06    0.91   0.01   1.60         0       6         3        7    Moon   Venus      Sextile  375  338   713     0.53      0.47
 5: 2021-02-06    0.32   0.01   0.75         0      23         7       24   Venus  Saturn  Conjunction   65   56   121     0.54      0.46
 6: 2021-02-06    0.30   0.02   0.59         0      23        12       24   Venus  Chiron      Sextile  145  120   265     0.55      0.45
 7: 2021-02-06    0.98   0.03   1.72        10      16        13        7    Moon   Ceres    BiSeptile  388  361   749     0.52      0.48
 8: 2021-02-06    1.00   0.03   1.78         8      14        11        7    Moon   Pluto   SemiSquare  382  370   752     0.51      0.49
 9: 2021-02-06    0.87   0.04   1.70         0       5         2        6    Moon  Pholus  SemiSextile  389  370   759     0.51      0.49
10: 2021-02-06    0.98   0.07   1.77         4      10         7        7    Moon  Pallas     Quintile  382  361   743     0.51      0.49
11: 2021-02-06    1.09   0.09   1.98         8      14        11        7    Moon Mercury     Quintile  368  359   727     0.51      0.49
12: 2021-02-06    1.02   0.10   1.85         2       8         5        7    Moon  Uranus     Quincunx  396  365   761     0.52      0.48
13: 2021-02-06    0.20   0.11   0.30         0      23        NA       24 Jupiter  Pholus SemiQuintile  140  165   305     0.46      0.54
14: 2021-02-06    0.97   0.11   1.78        17      23        20        7    Moon    Mars     Quincunx  364  357   721     0.50      0.50
15: 2021-02-06    1.02   0.14   1.89         1       7         4        7    Moon  Chiron        Trine  380  362   742     0.51      0.49
16: 2021-02-06    0.95   0.14   1.78         0       6         3        7    Moon     Sun     Quintile  385  330   715     0.54      0.46
17: 2021-02-06    1.00   0.15   1.86        10      16        13        7    Moon Jupiter      Sextile  396  354   750     0.53      0.47
18: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   NNode   Opposition  210  168   378     0.56      0.44
19: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   SNode  Conjunction  210  168   378     0.56      0.44
20: 2021-02-06    1.02   0.17   1.91         1       7         4        7    Moon Neptune    BiSeptile  401  351   752     0.53      0.47
21: 2021-02-06    0.22   0.18   0.25         0      23        NA       24  Saturn  Chiron      Sextile    5    4     9     0.56      0.44
22: 2021-02-06    1.02   0.20   1.94         0       6         3        7    Moon  Saturn      Sextile  413  335   748     0.55      0.45
23: 2021-02-06    0.82   0.23   1.41         0      23        NA       24   Venus  Uranus       Square  116  105   221     0.52      0.48
24: 2021-02-06    1.01   0.24   1.95        16      22        19        7    Moon    Juno  Conjunction  190  167   357     0.53      0.47
25: 2021-02-06    0.57   0.27   0.88         0      23        NA       24     Sun   Ceres SemiQuintile  164  139   303     0.54      0.46
26: 2021-02-06    0.87   0.28   1.47        13      18        15        6    Moon  Uranus   BiQuintile  394  358   752     0.52      0.48
27: 2021-02-06    1.03   0.36   1.70         0      23        NA       24   Venus   Vesta SesquiSquare   95   88   183     0.52      0.48
