PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(4,5]",Ceres,"(4,5]",299,269,568,0.53,0.47
"CE_(5,7]",Ceres,"(5,7]",580,433,1013,0.57,0.43
"CE_(7,13]",Ceres,"(7,13]",314,250,564,0.56,0.44
"CE_[0,4]",Ceres,"[0,4]",448,457,905,0.5,0.5
"CH_(4,5]",Chiron,"(4,5]",339,265,604,0.56,0.44
"CH_(5,7]",Chiron,"(5,7]",586,510,1096,0.53,0.47
"CH_(7,13]",Chiron,"(7,13]",288,241,529,0.54,0.46
"CH_[0,4]",Chiron,"[0,4]",428,393,821,0.52,0.48
"JN_(4,5]",Juno,"(4,5]",348,283,631,0.55,0.45
"JN_(5,7]",Juno,"(5,7]",531,454,985,0.54,0.46
"JN_(7,14]",Juno,"(7,14]",188,167,355,0.53,0.47
"JN_[0,4]",Juno,"[0,4]",574,505,1079,0.53,0.47
"JU_(4,5]",Jupiter,"(4,5]",341,308,649,0.53,0.47
"JU_(5,7]",Jupiter,"(5,7]",511,389,900,0.57,0.43
"JU_(7,12]",Jupiter,"(7,12]",163,172,335,0.49,0.51
"JU_[0,4]",Jupiter,"[0,4]",626,540,1166,0.54,0.46
"MA_(4,5]",Mars,"(4,5]",332,266,598,0.56,0.44
"MA_(5,7]",Mars,"(5,7]",517,447,964,0.54,0.46
"MA_(7,13]",Mars,"(7,13]",256,217,473,0.54,0.46
"MA_[0,4]",Mars,"[0,4]",536,479,1015,0.53,0.47
"ME_(4,5]",Mercury,"(4,5]",334,276,610,0.55,0.45
"ME_(5,7]",Mercury,"(5,7]",484,438,922,0.52,0.48
"ME_(7,14]",Mercury,"(7,14]",190,159,349,0.54,0.46
"ME_[0,4]",Mercury,"[0,4]",633,536,1169,0.54,0.46
"MO_(13,15]",Moon,"(13,15]",524,415,939,0.56,0.44
"MO_(15,17]",Moon,"(15,17]",395,360,755,0.52,0.48
"MO_(17,27]",Moon,"(17,27]",254,217,471,0.54,0.46
"MO_[5,13]",Moon,"[5,13]",468,417,885,0.53,0.47
"NE_(4,5]",Neptune,"(4,5]",301,270,571,0.53,0.47
"NE_(5,6]",Neptune,"(5,6]",247,210,457,0.54,0.46
"NE_(6,13]",Neptune,"(6,13]",320,268,588,0.54,0.46
"NE_[0,4]",Neptune,"[0,4]",773,661,1434,0.54,0.46
"NN_(5,6]",NNode,"(5,6]",355,281,636,0.56,0.44
"NN_(6,7]",NNode,"(6,7]",300,239,539,0.56,0.44
"NN_(7,13]",NNode,"(7,13]",344,315,659,0.52,0.48
"NN_[1,5]",NNode,"[1,5]",642,574,1216,0.53,0.47
"PA_(4,5]",Pallas,"(4,5]",303,296,599,0.51,0.49
"PA_(5,7]",Pallas,"(5,7]",502,448,950,0.53,0.47
"PA_(7,13]",Pallas,"(7,13]",193,191,384,0.5,0.5
"PA_[0,4]",Pallas,"[0,4]",643,474,1117,0.58,0.42
"PH_(4,5]",Pholus,"(4,5]",333,285,618,0.54,0.46
"PH_(5,6]",Pholus,"(5,6]",282,240,522,0.54,0.46
"PH_(6,13]",Pholus,"(6,13]",313,285,598,0.52,0.48
"PH_[0,4]",Pholus,"[0,4]",713,599,1312,0.54,0.46
"PL_(4,5]",Pluto,"(4,5]",355,295,650,0.55,0.45
"PL_(5,6]",Pluto,"(5,6]",282,235,517,0.55,0.45
"PL_(6,14]",Pluto,"(6,14]",305,258,563,0.54,0.46
"PL_[0,4]",Pluto,"[0,4]",699,621,1320,0.53,0.47
"SA_(4,5]",Saturn,"(4,5]",311,245,556,0.56,0.44
"SA_(5,7]",Saturn,"(5,7]",526,481,1007,0.52,0.48
"SA_(7,14]",Saturn,"(7,14]",227,201,428,0.53,0.47
"SA_[0,4]",Saturn,"[0,4]",577,482,1059,0.54,0.46
"SN_(5,6]",SNode,"(5,6]",362,286,648,0.56,0.44
"SN_(6,7]",SNode,"(6,7]",288,233,521,0.55,0.45
"SN_(7,13]",SNode,"(7,13]",367,333,700,0.52,0.48
"SN_[1,5]",SNode,"[1,5]",624,557,1181,0.53,0.47
"SU_(4,5]",Sun,"(4,5]",351,333,684,0.51,0.49
"SU_(5,7]",Sun,"(5,7]",516,413,929,0.56,0.44
"SU_(7,14]",Sun,"(7,14]",211,177,388,0.54,0.46
"SU_[0,4]",Sun,"[0,4]",563,486,1049,0.54,0.46
"UR_(4,5]",Uranus,"(4,5]",295,260,555,0.53,0.47
"UR_(5,7]",Uranus,"(5,7]",572,449,1021,0.56,0.44
"UR_(7,15]",Uranus,"(7,15]",336,284,620,0.54,0.46
"UR_[0,4]",Uranus,"[0,4]",438,416,854,0.51,0.49
"VE_(4,5]",Venus,"(4,5]",322,290,612,0.53,0.47
"VE_(5,7]",Venus,"(5,7]",537,423,960,0.56,0.44
"VE_(7,14]",Venus,"(7,14]",280,227,507,0.55,0.45
"VE_[0,4]",Venus,"[0,4]",502,469,971,0.52,0.48
"VS_(4,5]",Vesta,"(4,5]",299,282,581,0.51,0.49
"VS_(5,7]",Vesta,"(5,7]",555,439,994,0.56,0.44
"VS_(7,13]",Vesta,"(7,13]",225,208,433,0.52,0.48
"VS_[0,4]",Vesta,"[0,4]",562,480,1042,0.54,0.46
