PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JU_SN_a180,1,59,0,0.046,-0.002,0,0.025,-0.153,0.109,0.262,-0.273,1.669,0.006
PA_SA_a45,1,27,-0.008,0.043,-0.007,-0.008,0.021,-0.153,0.105,0.259,-0.646,3.784,0.008
CE_NN_a150,1,41,-0.004,0.043,0.001,-0.002,0.023,-0.153,0.119,0.273,-0.718,3.75,0.007
CE_SN_a30,1,41,-0.004,0.043,0.001,-0.002,0.023,-0.153,0.119,0.273,-0.718,3.75,0.007
CE_PH_a60,1,88,0.003,0.036,0.002,0.004,0.02,-0.153,0.105,0.259,-0.795,4.062,0.004
JN_PH_a45,1,100,0.002,0.033,0,0.001,0.012,-0.153,0.111,0.265,-0.387,6.379,0.003
MA_JN_a0,1,36,-0.001,0.037,-0.003,-0.003,0.029,-0.077,0.105,0.183,0.517,0.706,0.006
PA_NE_a36,1,39,-0.001,0.048,-0.003,0,0.054,-0.133,0.1,0.233,-0.233,-0.167,0.008
JN_SA_a30,1,87,-0.001,0.032,0.001,0,0.014,-0.125,0.101,0.226,-0.365,3.461,0.003
PA_CH_a45,1,78,0.011,0.039,0.008,0.01,0.037,-0.076,0.129,0.204,0.314,0.348,0.004
CE_UR_a45,1,34,0.008,0.041,0.003,0.01,0.05,-0.074,0.084,0.159,-0.101,-0.918,0.007
VS_UR_a0,1,25,0.011,0.05,0.007,0.012,0.028,-0.141,0.11,0.25,-0.499,1.744,0.01
SA_PL_a30,1,136,0.003,0.017,0.002,0.003,0.012,-0.07,0.053,0.123,-0.416,2.911,0.001
PA_UR_a72,1,21,-0.006,0.033,-0.005,-0.005,0.029,-0.099,0.053,0.152,-0.655,1.105,0.007
SU_MA_a90,1,62,0.001,0.035,0.001,0,0.023,-0.063,0.114,0.177,0.567,0.986,0.004
PA_NN_a135,1,40,0.016,0.032,0.015,0.014,0.026,-0.067,0.098,0.165,0.203,0.652,0.005
PA_SN_a45,1,40,0.016,0.032,0.015,0.014,0.026,-0.067,0.098,0.165,0.203,0.652,0.005
PA_NE_a30,1,37,0.018,0.033,0.018,0.017,0.024,-0.067,0.105,0.172,0.184,0.735,0.005
CE_NE_a0,1,24,-0.002,0.039,0.003,0.002,0.024,-0.133,0.071,0.204,-1.361,3.112,0.008
JN_PL_a60,1,57,0.004,0.03,0.001,0.002,0.018,-0.084,0.132,0.217,1.074,5.42,0.004
CE_PH_a72,1,59,0,0.027,0,0,0.013,-0.073,0.1,0.173,0.353,2.996,0.003
CE_UR_a36,1,23,0.008,0.026,0.01,0.006,0.016,-0.039,0.079,0.118,0.646,0.783,0.005
PA_JU_a144,1,35,0.002,0.022,0.003,0.003,0.014,-0.067,0.044,0.111,-0.68,1.066,0.004
PA_CH_a36,1,60,0.002,0.058,0,-0.003,0.038,-0.105,0.239,0.345,1.31,3.727,0.007
VS_PH_a120,1,41,0.001,0.032,0.003,0.002,0.022,-0.105,0.076,0.181,-0.621,1.546,0.005
SU_MA_a103,1,50,0.004,0.031,0,0.002,0.01,-0.088,0.086,0.174,0.56,1.829,0.004
NN_CH_a180,1,36,-0.001,0.012,0.002,0,0.008,-0.026,0.021,0.047,-0.751,-0.081,0.002
SN_CH_a0,1,36,-0.001,0.012,0.002,0,0.008,-0.026,0.021,0.047,-0.751,-0.081,0.002
PA_SA_a60,1,25,-0.004,0.017,-0.001,-0.003,0.017,-0.043,0.023,0.067,-0.427,-0.704,0.003
VS_PL_a103,1,28,0.011,0.046,0.008,0.013,0.027,-0.141,0.104,0.245,-0.748,2.298,0.009
PA_NN_a144,1,41,-0.003,0.027,0,-0.003,0.023,-0.084,0.08,0.164,-0.071,1.708,0.004
PA_SN_a36,1,41,-0.003,0.027,0,-0.003,0.023,-0.084,0.08,0.164,-0.071,1.708,0.004
CE_SA_a90,1,21,0.001,0.015,0.005,0.002,0.009,-0.037,0.026,0.063,-0.879,0.456,0.003
CE_PL_a60,1,29,0.006,0.034,0.005,0.005,0.022,-0.065,0.105,0.169,0.612,1.14,0.006
PA_JU_a150,1,34,0.001,0.024,0.003,0.001,0.012,-0.06,0.055,0.115,-0.367,1.156,0.004
CE_JU_a180,1,32,0.006,0.041,0.006,0.008,0.013,-0.122,0.106,0.229,-1.03,3.31,0.007
PA_UR_a60,1,68,0.001,0.016,0.001,0.001,0.01,-0.06,0.046,0.106,-0.612,2.793,0.002
CE_UR_a30,1,24,0.001,0.012,0.002,0.002,0.009,-0.026,0.016,0.042,-1.093,0.462,0.002
VE_MA_a90,1,56,-0.003,0.033,0.001,-0.002,0.016,-0.102,0.075,0.177,-0.476,1.104,0.004
ME_MA_a103,1,65,-0.005,0.032,-0.001,-0.005,0.018,-0.101,0.104,0.204,0.158,2.103,0.004
CE_CH_a0,1,13,-0.001,0.012,0,-0.001,0.006,-0.026,0.021,0.047,-0.348,-0.168,0.003
CE_NN_a180,1,19,-0.002,0.012,0.001,-0.001,0.008,-0.026,0.021,0.047,-0.426,-0.585,0.003
CE_SN_a0,1,19,-0.002,0.012,0.001,-0.001,0.008,-0.026,0.021,0.047,-0.426,-0.585,0.003
PA_SN_a30,1,96,0.006,0.031,0.002,0.005,0.019,-0.087,0.127,0.215,0.663,2.629,0.003
