PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_JU_a0,Ceres,Jupiter,Conjunction,38,28,66,0.58,0.42
CE_JU_a103,Ceres,Jupiter,BiSeptile,16,15,31,0.52,0.48
CE_JU_a120,Ceres,Jupiter,Trine,25,9,34,0.74,0.26
CE_JU_a135,Ceres,Jupiter,SesquiSquare,9,10,19,0.47,0.53
CE_JU_a144,Ceres,Jupiter,BiQuintile,9,11,20,0.45,0.55
CE_JU_a150,Ceres,Jupiter,Quincunx,9,10,19,0.47,0.53
CE_JU_a180,Ceres,Jupiter,Opposition,8,4,12,0.67,0.33
CE_JU_a30,Ceres,Jupiter,SemiSextile,60,45,105,0.57,0.43
CE_JU_a36,Ceres,Jupiter,SemiQuintile,44,39,83,0.53,0.47
CE_JU_a45,Ceres,Jupiter,SemiSquare,61,50,111,0.55,0.45
CE_JU_a60,Ceres,Jupiter,Sextile,39,42,81,0.48,0.52
CE_JU_a72,Ceres,Jupiter,Quintile,21,22,43,0.49,0.51
CE_JU_a90,Ceres,Jupiter,Square,40,32,72,0.56,0.44
CE_MA_a0,Ceres,Mars,Conjunction,14,7,21,0.67,0.33
CE_MA_a103,Ceres,Mars,BiSeptile,21,11,32,0.66,0.34
CE_MA_a120,Ceres,Mars,Trine,48,36,84,0.57,0.43
CE_MA_a135,Ceres,Mars,SesquiSquare,22,11,33,0.67,0.33
CE_MA_a144,Ceres,Mars,BiQuintile,45,28,73,0.62,0.38
CE_MA_a150,Ceres,Mars,Quincunx,49,49,98,0.5,0.5
CE_MA_a180,Ceres,Mars,Opposition,7,3,10,0.7,0.3
CE_MA_a30,Ceres,Mars,SemiSextile,72,61,133,0.54,0.46
CE_MA_a36,Ceres,Mars,SemiQuintile,41,43,84,0.49,0.51
CE_MA_a45,Ceres,Mars,SemiSquare,23,21,44,0.52,0.48
CE_MA_a60,Ceres,Mars,Sextile,35,38,73,0.48,0.52
CE_MA_a72,Ceres,Mars,Quintile,16,16,32,0.5,0.5
CE_MA_a90,Ceres,Mars,Square,21,10,31,0.68,0.32
CE_ME_a0,Ceres,Mercury,Conjunction,30,33,63,0.48,0.52
CE_ME_a103,Ceres,Mercury,BiSeptile,15,18,33,0.45,0.55
CE_ME_a120,Ceres,Mercury,Trine,26,9,35,0.74,0.26
CE_ME_a135,Ceres,Mercury,SesquiSquare,5,14,19,0.26,0.74
CE_ME_a144,Ceres,Mercury,BiQuintile,15,5,20,0.75,0.25
CE_ME_a150,Ceres,Mercury,Quincunx,15,5,20,0.75,0.25
CE_ME_a180,Ceres,Mercury,Opposition,12,9,21,0.57,0.43
CE_ME_a30,Ceres,Mercury,SemiSextile,43,46,89,0.48,0.52
CE_ME_a36,Ceres,Mercury,SemiQuintile,51,39,90,0.57,0.43
CE_ME_a45,Ceres,Mercury,SemiSquare,19,25,44,0.43,0.57
CE_ME_a60,Ceres,Mercury,Sextile,64,41,105,0.61,0.39
CE_ME_a72,Ceres,Mercury,Quintile,27,16,43,0.63,0.37
CE_ME_a90,Ceres,Mercury,Square,38,48,86,0.44,0.56
CE_MO_a0,Ceres,Moon,Conjunction,15,6,21,0.71,0.29
CE_MO_a103,Ceres,Moon,BiSeptile,15,18,33,0.45,0.55
CE_MO_a120,Ceres,Moon,Trine,70,57,127,0.55,0.45
CE_MO_a135,Ceres,Moon,SesquiSquare,29,33,62,0.47,0.53
CE_MO_a144,Ceres,Moon,BiQuintile,7,14,21,0.33,0.67
CE_MO_a150,Ceres,Moon,Quincunx,6,13,19,0.32,0.68
CE_MO_a180,Ceres,Moon,Opposition,5,4,9,0.56,0.44
CE_MO_a30,Ceres,Moon,SemiSextile,82,68,150,0.55,0.45
CE_MO_a36,Ceres,Moon,SemiQuintile,57,37,94,0.61,0.39
CE_MO_a45,Ceres,Moon,SemiSquare,27,19,46,0.59,0.41
CE_MO_a60,Ceres,Moon,Sextile,48,43,91,0.53,0.47
CE_MO_a72,Ceres,Moon,Quintile,22,10,32,0.69,0.31
CE_MO_a90,Ceres,Moon,Square,19,11,30,0.63,0.37
CE_NE_a0,Ceres,Neptune,Conjunction,12,12,24,0.5,0.5
CE_NE_a103,Ceres,Neptune,BiSeptile,16,21,37,0.43,0.57
CE_NE_a120,Ceres,Neptune,Trine,6,13,19,0.32,0.68
CE_NE_a135,Ceres,Neptune,SesquiSquare,7,12,19,0.37,0.63
CE_NE_a144,Ceres,Neptune,BiQuintile,11,9,20,0.55,0.45
