
DAILY PLANET SPEED PHASE:

          Date speed  Planet SpeedPhase  buy sell daysN BuyDays% SellDays%
 1: 2021-02-03  0.36   Ceres     Direct  891  860  1751     0.51      0.49
 2: 2021-02-03  0.04  Chiron     Direct  658  587  1245     0.53      0.47
 3: 2021-02-03  0.26    Juno     Direct  877  868  1745     0.50      0.50
 4: 2021-02-03  0.24 Jupiter     Direct  760  733  1493     0.51      0.49
 5: 2021-02-03  0.54    Mars     Direct 1048 1027  2075     0.51      0.49
 6: 2021-02-03 -0.62 Mercury Retrograde  219  222   441     0.50      0.50
 7: 2021-02-03 14.17    Moon     Direct 1178 1143  2321     0.51      0.49
 8: 2021-02-03  0.03 Neptune     Direct  634  562  1196     0.53      0.47
 9: 2021-02-03  1.00   NNode     Direct 1178 1143  2321     0.51      0.49
10: 2021-02-03  0.34  Pallas     Direct  853  866  1719     0.50      0.50
11: 2021-02-03  0.03  Pholus     Direct  615  614  1229     0.50      0.50
12: 2021-02-03  0.03   Pluto     Direct  619  604  1223     0.51      0.49
13: 2021-02-03  0.12  Saturn     Direct  684  680  1364     0.50      0.50
14: 2021-02-03  1.00   SNode     Direct 1178 1143  2321     0.51      0.49
15: 2021-02-03  1.01     Sun     Direct 1178 1143  2321     0.51      0.49
16: 2021-02-03  0.02  Uranus     Direct  641  599  1240     0.52      0.48
17: 2021-02-03  1.25   Venus     Direct 1073 1036  2109     0.51      0.49
18: 2021-02-03 -0.12   Vesta Retrograde  172  206   378     0.46      0.54

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign  buy sell daysN BuyDays% SellDays%
 1: 2021-02-03   Ceres      Pisces  178  138   316     0.56      0.44
 2: 2021-02-03  Chiron       Aries  436  433   869     0.50      0.50
 3: 2021-02-03    Juno Sagittarius   66   66   132     0.50      0.50
 4: 2021-02-03 Jupiter    Aquarius   22   20    42     0.52      0.48
 5: 2021-02-03    Mars      Taurus   85   69   154     0.55      0.45
 6: 2021-02-03 Mercury    Aquarius  106   93   199     0.53      0.47
 7: 2021-02-03    Moon       Libra   99   98   197     0.50      0.50
 8: 2021-02-03 Neptune      Pisces 1178 1143  2321     0.51      0.49
 9: 2021-02-03   NNode      Gemini  133  104   237     0.56      0.44
10: 2021-02-03  Pallas    Aquarius  168  151   319     0.53      0.47
11: 2021-02-03  Pholus   Capricorn  438  400   838     0.52      0.48
12: 2021-02-03   Pluto   Capricorn 1178 1143  2321     0.51      0.49
13: 2021-02-03  Saturn    Aquarius   81   63   144     0.56      0.44
14: 2021-02-03   SNode Sagittarius  133  104   237     0.56      0.44
15: 2021-02-03     Sun    Aquarius  105   83   188     0.56      0.44
16: 2021-02-03  Uranus      Taurus  430  437   867     0.50      0.50
17: 2021-02-03   Venus    Aquarius   84   63   147     0.57      0.43
18: 2021-02-03   Vesta       Virgo   95   68   163     0.58      0.42

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  buy sell daysN BuyDays% SellDays%
 1: 2021-02-03    0.08   0.00   0.18         0      23        16       24    Mars    Juno     Quincunx   21   21    42     0.50      0.50
 2: 2021-02-03    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1178 1143  2321     0.51      0.49
 3: 2021-02-03    0.08   0.00   0.19         0      23         4       24   Vesta  Saturn SesquiSquare   87   80   167     0.52      0.48
 4: 2021-02-03    0.21   0.01   0.51         0      23         7       24 Mercury   Pluto  SemiSextile   34   28    62     0.55      0.45
 5: 2021-02-03    0.26   0.01   0.56         0      23        19       24 Mercury  Uranus     Quintile   33   17    50     0.66      0.34
 6: 2021-02-03    0.40   0.01   0.90         0      23         4       24     Sun   Vesta   BiQuintile   17   16    33     0.52      0.48
 7: 2021-02-03    0.39   0.02   0.91         0      23         6       24   Venus   NNode SesquiSquare   23   23    46     0.50      0.50
 8: 2021-02-03    0.39   0.02   0.91         0      23         6       24   Venus   SNode   SemiSquare   23   23    46     0.50      0.50
 9: 2021-02-03    0.93   0.05   1.66        16      22        19        7    Moon   Venus       Square   82   83   165     0.50      0.50
10: 2021-02-03    0.22   0.07   0.36         0      23        23       24  Pallas Neptune  SemiSextile   19    9    28     0.68      0.32
11: 2021-02-03    0.84   0.09   1.68        20      23        23        4    Moon  Pholus      Sextile   85   86   171     0.50      0.50
12: 2021-02-03    0.95   0.09   1.74        15      21        18        7    Moon     Sun    BiSeptile   76   87   163     0.47      0.53
13: 2021-02-03    1.00   0.12   1.85        10      16        13        7    Moon   Ceres   BiQuintile   90   85   175     0.51      0.49
14: 2021-02-03    1.00   0.12   1.85         0       6         3        7    Moon   Ceres     Quincunx   89   79   168     0.53      0.47
15: 2021-02-03    1.01   0.13   1.87         7      13        10        7    Moon Jupiter    BiSeptile   78   92   170     0.46      0.54
16: 2021-02-03    1.03   0.14   1.92         3       9         6        7    Moon   Pluto       Square   88   89   177     0.50      0.50
17: 2021-02-03    0.93   0.15   1.70         4       9         6        6    Moon Mercury        Trine   76   91   167     0.46      0.54
18: 2021-02-03    1.04   0.15   1.93        15      21        18        7    Moon   NNode SesquiSquare   78   95   173     0.45      0.55
19: 2021-02-03    1.04   0.15   1.93        15      21        18        7    Moon   SNode   SemiSquare   78   95   173     0.45      0.55
20: 2021-02-03    1.05   0.19   1.99         5      11         8        7    Moon   Vesta SemiQuintile   84   84   168     0.50      0.50
21: 2021-02-03    1.04   0.20   1.98         3       9         6        7    Moon Neptune   BiQuintile   88   84   172     0.51      0.49
22: 2021-02-03    0.78   0.22   1.55        19      23        22        5    Moon Neptune SesquiSquare   87   85   172     0.51      0.49
23: 2021-02-03    1.03   0.25   1.99         9      15        12        7    Moon    Juno   SemiSquare   86   85   171     0.50      0.50
24: 2021-02-03    0.96   0.25   2.00         0       5         2        6    Moon  Saturn    BiSeptile   88   83   171     0.51      0.49
25: 2021-02-03    0.88   0.28   1.48         0       5         2        6    Moon  Pholus     Quintile   92   80   172     0.53      0.47
