PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_VM02,Mars,Bharani,233,216,449,0.52,0.48
MA_VM03,Mars,Krittica,216,226,442,0.49,0.51
MA_VM04,Mars,Rohini,218,248,466,0.47,0.53
MA_VM05,Mars,Mrigashira,243,241,484,0.5,0.5
MA_VM06,Mars,Ardra,262,259,521,0.5,0.5
MA_VM07,Mars,Punavasu,246,266,512,0.48,0.52
MA_VM08,Mars,Pushya,279,278,557,0.5,0.5
MA_VM09,Mars,Ashlesha,294,262,556,0.53,0.47
MA_VM10,Mars,Magha,295,281,576,0.51,0.49
MA_VM11,Mars,PurvaPhalguni,307,269,576,0.53,0.47
MA_VM12,Mars,UttaraPhalguni,288,249,537,0.54,0.46
MA_VM13,Mars,Hasta,274,274,548,0.5,0.5
MA_VM14,Mars,Chitra,279,254,533,0.52,0.48
MA_VM15,Mars,Swati,241,246,487,0.49,0.51
MA_VM16,Mars,Vishakha,244,228,472,0.52,0.48
MA_VM17,Mars,Anuradha,231,213,444,0.52,0.48
MA_VM18,Mars,Jyeshtha,196,214,410,0.48,0.52
MA_VM19,Mars,Mula,191,193,384,0.5,0.5
MA_VM20,Mars,PurvaAshada,200,201,401,0.5,0.5
MA_VM21,Mars,UttaraAshada,202,204,406,0.5,0.5
MA_VM22,Mars,Shravana,202,177,379,0.53,0.47
MA_VM23,Mars,Danishtha,191,141,332,0.58,0.42
MA_VM24,Mars,Shatabhisha,216,188,404,0.53,0.47
MA_VM25,Mars,PurvaBhadrapada,189,133,322,0.59,0.41
MA_VM26,Mars,UttaraBhadrapada,224,185,409,0.55,0.45
MA_VM27,Mars,Revati,210,202,412,0.51,0.49
ME_VM01,Mercury,Aswini,212,211,423,0.5,0.5
ME_VM02,Mercury,Bharani,222,182,404,0.55,0.45
ME_VM03,Mercury,Krittica,208,204,412,0.5,0.5
ME_VM04,Mercury,Rohini,210,203,413,0.51,0.49
ME_VM05,Mercury,Mrigashira,224,202,426,0.53,0.47
ME_VM06,Mercury,Ardra,221,228,449,0.49,0.51
ME_VM07,Mercury,Punavasu,235,209,444,0.53,0.47
ME_VM08,Mercury,Pushya,239,205,444,0.54,0.46
ME_VM09,Mercury,Ashlesha,233,252,485,0.48,0.52
ME_VM10,Mercury,Magha,206,239,445,0.46,0.54
ME_VM11,Mercury,PurvaPhalguni,233,227,460,0.51,0.49
ME_VM12,Mercury,UttaraPhalguni,232,236,468,0.5,0.5
ME_VM13,Mercury,Hasta,241,251,492,0.49,0.51
ME_VM14,Mercury,Chitra,271,259,530,0.51,0.49
ME_VM15,Mercury,Swati,260,270,530,0.49,0.51
ME_VM16,Mercury,Vishakha,277,243,520,0.53,0.47
ME_VM17,Mercury,Anuradha,265,249,514,0.52,0.48
ME_VM18,Mercury,Jyeshtha,233,235,468,0.5,0.5
ME_VM19,Mercury,Mula,242,227,469,0.52,0.48
ME_VM20,Mercury,PurvaAshada,253,213,466,0.54,0.46
ME_VM21,Mercury,UttaraAshada,232,224,456,0.51,0.49
ME_VM22,Mercury,Shravana,256,225,481,0.53,0.47
ME_VM23,Mercury,Danishtha,243,244,487,0.5,0.5
ME_VM24,Mercury,Shatabhisha,263,210,473,0.56,0.44
ME_VM25,Mercury,PurvaBhadrapada,251,221,472,0.53,0.47
ME_VM26,Mercury,UttaraBhadrapada,235,199,434,0.54,0.46
ME_VM27,Mercury,Revati,217,197,414,0.52,0.48
MO_VM01,Moon,Aswini,240,227,467,0.51,0.49
MO_VM02,Moon,Bharani,232,237,469,0.49,0.51
MO_VM03,Moon,Krittica,232,231,463,0.5,0.5
MO_VM04,Moon,Rohini,237,227,464,0.51,0.49
MO_VM05,Moon,Mrigashira,259,204,463,0.56,0.44
MO_VM06,Moon,Ardra,238,225,463,0.51,0.49
MO_VM07,Moon,Punavasu,242,223,465,0.52,0.48
MO_VM08,Moon,Pushya,239,220,459,0.52,0.48
MO_VM09,Moon,Ashlesha,229,228,457,0.5,0.5
MO_VM10,Moon,Magha,246,224,470,0.52,0.48
MO_VM11,Moon,PurvaPhalguni,233,227,460,0.51,0.49
MO_VM12,Moon,UttaraPhalguni,240,210,450,0.53,0.47
MO_VM13,Moon,Hasta,230,224,454,0.51,0.49
MO_VM14,Moon,Chitra,234,216,450,0.52,0.48
MO_VM15,Moon,Swati,239,229,468,0.51,0.49
MO_VM16,Moon,Vishakha,236,213,449,0.53,0.47
MO_VM17,Moon,Anuradha,226,237,463,0.49,0.51
MO_VM18,Moon,Jyeshtha,246,213,459,0.54,0.46
MO_VM19,Moon,Mula,240,218,458,0.52,0.48
MO_VM20,Moon,PurvaAshada,243,224,467,0.52,0.48
MO_VM21,Moon,UttaraAshada,234,233,467,0.5,0.5
MO_VM22,Moon,Shravana,240,231,471,0.51,0.49
MO_VM23,Moon,Danishtha,233,232,465,0.5,0.5
MO_VM24,Moon,Shatabhisha,254,215,469,0.54,0.46
MO_VM25,Moon,PurvaBhadrapada,220,236,456,0.48,0.52
MO_VM26,Moon,UttaraBhadrapada,243,225,468,0.52,0.48
MO_VM27,Moon,Revati,229,236,465,0.49,0.51
NE_VM17,Neptune,Anuradha,377,395,772,0.49,0.51
NE_VM18,Neptune,Jyeshtha,777,767,1544,0.5,0.5
NE_VM19,Neptune,Mula,770,770,1540,0.5,0.5
NE_VM20,Neptune,PurvaAshada,786,781,1567,0.5,0.5
NE_VM21,Neptune,UttaraAshada,837,709,1546,0.54,0.46
NE_VM22,Neptune,Shravana,777,757,1534,0.51,0.49
NE_VM23,Neptune,Danishtha,771,749,1520,0.51,0.49
NE_VM24,Neptune,Shatabhisha,817,700,1517,0.54,0.46
NE_VM25,Neptune,PurvaBhadrapada,502,437,939,0.53,0.47
NN_VM01,NNode,Aswini,171,178,349,0.49,0.51
NN_VM02,NNode,Bharani,181,164,345,0.52,0.48
NN_VM03,NNode,Krittica,199,185,384,0.52,0.48
NN_VM04,NNode,Rohini,268,253,521,0.51,0.49
NN_VM05,NNode,Mrigashira,252,269,521,0.48,0.52
NN_VM06,NNode,Ardra,265,255,520,0.51,0.49
NN_VM07,NNode,Punavasu,267,254,521,0.51,0.49
NN_VM08,NNode,Pushya,259,263,522,0.5,0.5
NN_VM09,NNode,Ashlesha,289,231,520,0.56,0.44
NN_VM10,NNode,Magha,263,258,521,0.5,0.5
NN_VM11,NNode,PurvaPhalguni,274,250,524,0.52,0.48
NN_VM12,NNode,UttaraPhalguni,279,242,521,0.54,0.46
NN_VM13,NNode,Hasta,253,269,522,0.48,0.52
NN_VM14,NNode,Chitra,285,237,522,0.55,0.45
NN_VM15,NNode,Swati,294,226,520,0.57,0.43
NN_VM16,NNode,Vishakha,274,247,521,0.53,0.47
NN_VM17,NNode,Anuradha,276,247,523,0.53,0.47
NN_VM18,NNode,Jyeshtha,271,253,524,0.52,0.48
NN_VM19,NNode,Mula,264,259,523,0.5,0.5
NN_VM20,NNode,PurvaAshada,259,261,520,0.5,0.5
NN_VM21,NNode,UttaraAshada,241,207,448,0.54,0.46
NN_VM22,NNode,Shravana,154,195,349,0.44,0.56
NN_VM23,NNode,Danishtha,159,188,347,0.46,0.54
NN_VM24,NNode,Shatabhisha,180,169,349,0.52,0.48
NN_VM25,NNode,PurvaBhadrapada,186,160,346,0.54,0.46
NN_VM26,NNode,UttaraBhadrapada,167,180,347,0.48,0.52
NN_VM27,NNode,Revati,184,165,349,0.53,0.47
PA_VM01,Pallas,Aswini,244,225,469,0.52,0.48
PA_VM02,Pallas,Bharani,188,151,339,0.55,0.45
PA_VM03,Pallas,Krittica,115,113,228,0.5,0.5
PA_VM04,Pallas,Rohini,117,135,252,0.46,0.54
PA_VM05,Pallas,Mrigashira,143,128,271,0.53,0.47
PA_VM06,Pallas,Ardra,121,105,226,0.54,0.46
PA_VM07,Pallas,Punavasu,78,96,174,0.45,0.55
PA_VM08,Pallas,Pushya,133,136,269,0.49,0.51
PA_VM09,Pallas,Ashlesha,197,130,327,0.6,0.4
PA_VM10,Pallas,Magha,191,183,374,0.51,0.49
PA_VM11,Pallas,PurvaPhalguni,184,165,349,0.53,0.47
PA_VM12,Pallas,UttaraPhalguni,212,181,393,0.54,0.46
PA_VM13,Pallas,Hasta,202,240,442,0.46,0.54
PA_VM14,Pallas,Chitra,256,253,509,0.5,0.5
PA_VM15,Pallas,Swati,244,251,495,0.49,0.51
PA_VM16,Pallas,Vishakha,241,202,443,0.54,0.46
PA_VM17,Pallas,Anuradha,210,235,445,0.47,0.53
PA_VM18,Pallas,Jyeshtha,271,289,560,0.48,0.52
PA_VM19,Pallas,Mula,278,233,511,0.54,0.46
PA_VM20,Pallas,PurvaAshada,289,302,591,0.49,0.51
PA_VM21,Pallas,UttaraAshada,372,353,725,0.51,0.49
PA_VM22,Pallas,Shravana,357,358,715,0.5,0.5
PA_VM23,Pallas,Danishtha,399,329,728,0.55,0.45
PA_VM24,Pallas,Shatabhisha,416,362,778,0.53,0.47
PA_VM25,Pallas,PurvaBhadrapada,394,374,768,0.51,0.49
PA_VM26,Pallas,UttaraBhadrapada,302,328,630,0.48,0.52
PA_VM27,Pallas,Revati,260,208,468,0.56,0.44
PH_VM01,Pholus,Aswini,208,204,412,0.5,0.5
PH_VM02,Pholus,Bharani,133,141,274,0.49,0.51
PH_VM03,Pholus,Krittica,128,137,265,0.48,0.52
PH_VM04,Pholus,Rohini,139,115,254,0.55,0.45
PH_VM05,Pholus,Mrigashira,120,130,250,0.48,0.52
PH_VM06,Pholus,Ardra,81,95,176,0.46,0.54
PH_VM07,Pholus,Punavasu,93,93,186,0.5,0.5
PH_VM08,Pholus,Pushya,91,111,202,0.45,0.55
PH_VM09,Pholus,Ashlesha,141,110,251,0.56,0.44
PH_VM10,Pholus,Magha,133,123,256,0.52,0.48
PH_VM11,Pholus,PurvaPhalguni,158,104,262,0.6,0.4
PH_VM12,Pholus,UttaraPhalguni,135,136,271,0.5,0.5
PH_VM13,Pholus,Hasta,201,156,357,0.56,0.44
PH_VM14,Pholus,Chitra,218,202,420,0.52,0.48
PH_VM15,Pholus,Swati,289,299,588,0.49,0.51
PH_VM16,Pholus,Vishakha,413,356,769,0.54,0.46
PH_VM17,Pholus,Anuradha,506,539,1045,0.48,0.52
PH_VM18,Pholus,Jyeshtha,792,686,1478,0.54,0.46
PH_VM19,Pholus,Mula,895,782,1677,0.53,0.47
PH_VM24,Pholus,Shatabhisha,522,532,1054,0.5,0.5
PH_VM25,Pholus,PurvaBhadrapada,426,438,864,0.49,0.51
PH_VM26,Pholus,UttaraBhadrapada,348,335,683,0.51,0.49
PH_VM27,Pholus,Revati,244,241,485,0.5,0.5
PL_VM12,Pluto,UttaraPhalguni,141,130,271,0.52,0.48
PL_VM13,Pluto,Hasta,708,720,1428,0.5,0.5
PL_VM14,Pluto,Chitra,645,657,1302,0.5,0.5
PL_VM15,Pluto,Swati,650,639,1289,0.5,0.5
PL_VM16,Pluto,Vishakha,653,650,1303,0.5,0.5
PL_VM17,Pluto,Anuradha,772,650,1422,0.54,0.46
PL_VM18,Pluto,Jyeshtha,706,677,1383,0.51,0.49
PL_VM19,Pluto,Mula,801,805,1606,0.5,0.5
PL_VM20,Pluto,PurvaAshada,926,762,1688,0.55,0.45
PL_VM21,Pluto,UttaraAshada,412,375,787,0.52,0.48
SA_VM01,Saturn,Aswini,134,127,261,0.51,0.49
SA_VM02,Saturn,Bharani,132,130,262,0.5,0.5
SA_VM03,Saturn,Krittica,132,126,258,0.51,0.49
SA_VM04,Saturn,Rohini,194,191,385,0.5,0.5
SA_VM05,Saturn,Mrigashira,254,249,503,0.5,0.5
SA_VM06,Saturn,Ardra,254,246,500,0.51,0.49
SA_VM07,Saturn,Punavasu,242,258,500,0.48,0.52
SA_VM08,Saturn,Pushya,251,220,471,0.53,0.47
SA_VM09,Saturn,Ashlesha,267,228,495,0.54,0.46
SA_VM10,Saturn,Magha,238,277,515,0.46,0.54
SA_VM11,Saturn,PurvaPhalguni,249,288,537,0.46,0.54
SA_VM12,Saturn,UttaraPhalguni,277,279,556,0.5,0.5
SA_VM13,Saturn,Hasta,303,285,588,0.52,0.48
SA_VM14,Saturn,Chitra,288,268,556,0.52,0.48
SA_VM15,Saturn,Swati,306,254,560,0.55,0.45
SA_VM16,Saturn,Vishakha,295,281,576,0.51,0.49
SA_VM17,Saturn,Anuradha,325,307,632,0.51,0.49
SA_VM18,Saturn,Jyeshtha,303,279,582,0.52,0.48
SA_VM19,Saturn,Mula,313,275,588,0.53,0.47
SA_VM20,Saturn,PurvaAshada,343,331,674,0.51,0.49
SA_VM21,Saturn,UttaraAshada,287,289,576,0.5,0.5
SA_VM22,Saturn,Shravana,259,260,519,0.5,0.5
SA_VM23,Saturn,Danishtha,183,142,325,0.56,0.44
SA_VM24,Saturn,Shatabhisha,143,123,266,0.54,0.46
SA_VM25,Saturn,PurvaBhadrapada,153,114,267,0.57,0.43
SA_VM26,Saturn,UttaraBhadrapada,140,125,265,0.53,0.47
SA_VM27,Saturn,Revati,149,113,262,0.57,0.43
SN_VM01,SNode,Aswini,295,225,520,0.57,0.43
SN_VM02,SNode,Bharani,289,236,525,0.55,0.45
SN_VM03,SNode,Krittica,264,256,520,0.51,0.49
SN_VM04,SNode,Rohini,284,239,523,0.54,0.46
SN_VM05,SNode,Mrigashira,260,262,522,0.5,0.5
SN_VM06,SNode,Ardra,267,256,523,0.51,0.49
SN_VM07,SNode,Punavasu,275,245,520,0.53,0.47
SN_VM08,SNode,Pushya,172,190,362,0.48,0.52
SN_VM09,SNode,Ashlesha,148,200,348,0.43,0.57
SN_VM10,SNode,Magha,183,165,348,0.53,0.47
SN_VM11,SNode,PurvaPhalguni,177,168,345,0.51,0.49
SN_VM12,SNode,UttaraPhalguni,171,177,348,0.49,0.51
SN_VM13,SNode,Hasta,178,170,348,0.51,0.49
SN_VM14,SNode,Chitra,167,182,349,0.48,0.52
SN_VM15,SNode,Swati,187,161,348,0.54,0.46
SN_VM16,SNode,Vishakha,183,162,345,0.53,0.47
SN_VM17,SNode,Anuradha,238,233,471,0.51,0.49
SN_VM18,SNode,Jyeshtha,260,262,522,0.5,0.5
SN_VM19,SNode,Mula,258,260,518,0.5,0.5
SN_VM20,SNode,PurvaAshada,266,257,523,0.51,0.49
SN_VM21,SNode,UttaraAshada,265,255,520,0.51,0.49
SN_VM22,SNode,Shravana,283,237,520,0.54,0.46
SN_VM23,SNode,Danishtha,276,247,523,0.53,0.47
SN_VM24,SNode,Shatabhisha,265,256,521,0.51,0.49
SN_VM25,SNode,PurvaBhadrapada,272,251,523,0.52,0.48
SN_VM26,SNode,UttaraBhadrapada,277,246,523,0.53,0.47
SN_VM27,SNode,Revati,254,267,521,0.49,0.51
SU_VM01,Sun,Aswini,233,233,466,0.5,0.5
SU_VM02,Sun,Bharani,245,236,481,0.51,0.49
SU_VM03,Sun,Krittica,256,223,479,0.53,0.47
SU_VM04,Sun,Rohini,248,197,445,0.56,0.44
SU_VM05,Sun,Mrigashira,247,251,498,0.5,0.5
SU_VM06,Sun,Ardra,222,228,450,0.49,0.51
SU_VM07,Sun,Punavasu,256,242,498,0.51,0.49
SU_VM08,Sun,Pushya,248,250,498,0.5,0.5
SU_VM09,Sun,Ashlesha,241,255,496,0.49,0.51
SU_VM10,Sun,Magha,240,256,496,0.48,0.52
SU_VM11,Sun,PurvaPhalguni,216,222,438,0.49,0.51
SU_VM12,Sun,UttaraPhalguni,231,252,483,0.48,0.52
SU_VM13,Sun,Hasta,250,233,483,0.52,0.48
SU_VM14,Sun,Chitra,237,245,482,0.49,0.51
SU_VM15,Sun,Swati,252,220,472,0.53,0.47
SU_VM16,Sun,Vishakha,235,237,472,0.5,0.5
SU_VM17,Sun,Anuradha,223,193,416,0.54,0.46
SU_VM18,Sun,Jyeshtha,216,244,460,0.47,0.53
SU_VM19,Sun,Mula,221,186,407,0.54,0.46
SU_VM20,Sun,PurvaAshada,223,191,414,0.54,0.46
SU_VM21,Sun,UttaraAshada,212,225,437,0.49,0.51
SU_VM22,Sun,Shravana,244,213,457,0.53,0.47
SU_VM23,Sun,Danishtha,232,192,424,0.55,0.45
SU_VM24,Sun,Shatabhisha,246,205,451,0.55,0.45
SU_VM25,Sun,PurvaBhadrapada,252,216,468,0.54,0.46
SU_VM26,Sun,UttaraBhadrapada,243,215,458,0.53,0.47
SU_VM27,Sun,Revati,245,205,450,0.54,0.46
UR_VM01,Uranus,Aswini,482,395,877,0.55,0.45
UR_VM02,Uranus,Bharani,171,170,341,0.5,0.5
UR_VM13,Uranus,Hasta,40,34,74,0.54,0.46
UR_VM14,Uranus,Chitra,315,349,664,0.47,0.53
UR_VM15,Uranus,Swati,397,345,742,0.54,0.46
UR_VM16,Uranus,Vishakha,348,403,751,0.46,0.54
UR_VM17,Uranus,Anuradha,389,374,763,0.51,0.49
UR_VM18,Uranus,Jyeshtha,387,385,772,0.5,0.5
UR_VM19,Uranus,Mula,386,401,787,0.49,0.51
UR_VM20,Uranus,PurvaAshada,407,391,798,0.51,0.49
UR_VM21,Uranus,UttaraAshada,451,363,814,0.55,0.45
UR_VM22,Uranus,Shravana,464,414,878,0.53,0.47
UR_VM23,Uranus,Danishtha,409,417,826,0.5,0.5
UR_VM24,Uranus,Shatabhisha,437,393,830,0.53,0.47
UR_VM25,Uranus,PurvaBhadrapada,449,450,899,0.5,0.5
UR_VM26,Uranus,UttaraBhadrapada,445,385,830,0.54,0.46
UR_VM27,Uranus,Revati,437,396,833,0.52,0.48
VE_VM01,Venus,Aswini,228,169,397,0.57,0.43
VE_VM02,Venus,Bharani,209,182,391,0.53,0.47
VE_VM03,Venus,Krittica,204,182,386,0.53,0.47
VE_VM04,Venus,Rohini,278,278,556,0.5,0.5
VE_VM05,Venus,Mrigashira,343,305,648,0.53,0.47
VE_VM06,Venus,Ardra,198,228,426,0.46,0.54
VE_VM07,Venus,Punavasu,208,189,397,0.52,0.48
VE_VM08,Venus,Pushya,192,203,395,0.49,0.51
VE_VM09,Venus,Ashlesha,245,274,519,0.47,0.53
VE_VM10,Venus,Magha,323,314,637,0.51,0.49
VE_VM11,Venus,PurvaPhalguni,218,225,443,0.49,0.51
VE_VM12,Venus,UttaraPhalguni,194,207,401,0.48,0.52
VE_VM13,Venus,Hasta,200,192,392,0.51,0.49
VE_VM14,Venus,Chitra,227,212,439,0.52,0.48
VE_VM15,Venus,Swati,324,310,634,0.51,0.49
VE_VM16,Venus,Vishakha,252,227,479,0.53,0.47
VE_VM17,Venus,Anuradha,216,171,387,0.56,0.44
VE_VM18,Venus,Jyeshtha,184,198,382,0.48,0.52
VE_VM19,Venus,Mula,191,194,385,0.5,0.5
VE_VM20,Venus,PurvaAshada,231,215,446,0.52,0.48
VE_VM21,Venus,UttaraAshada,308,292,600,0.51,0.49
VE_VM22,Venus,Shravana,227,224,451,0.5,0.5
VE_VM23,Venus,Danishtha,188,189,377,0.5,0.5
VE_VM24,Venus,Shatabhisha,223,151,374,0.6,0.4
VE_VM25,Venus,PurvaBhadrapada,203,192,395,0.51,0.49
VE_VM26,Venus,UttaraBhadrapada,311,255,566,0.55,0.45
VE_VM27,Venus,Revati,289,287,576,0.5,0.5
VS_VM01,Vesta,Aswini,232,249,481,0.48,0.52
VS_VM02,Vesta,Bharani,292,314,606,0.48,0.52
VS_VM03,Vesta,Krittica,286,290,576,0.5,0.5
VS_VM04,Vesta,Rohini,314,307,621,0.51,0.49
VS_VM05,Vesta,Mrigashira,299,249,548,0.55,0.45
VS_VM06,Vesta,Ardra,270,237,507,0.53,0.47
VS_VM07,Vesta,Punavasu,307,304,611,0.5,0.5
VS_VM08,Vesta,Pushya,274,254,528,0.52,0.48
VS_VM09,Vesta,Ashlesha,234,195,429,0.55,0.45
VS_VM10,Vesta,Magha,274,239,513,0.53,0.47
VS_VM11,Vesta,PurvaPhalguni,275,236,511,0.54,0.46
VS_VM12,Vesta,UttaraPhalguni,212,214,426,0.5,0.5
VS_VM13,Vesta,Hasta,231,255,486,0.48,0.52
VS_VM14,Vesta,Chitra,244,216,460,0.53,0.47
VS_VM15,Vesta,Swati,160,189,349,0.46,0.54
VS_VM16,Vesta,Vishakha,169,188,357,0.47,0.53
VS_VM17,Vesta,Anuradha,193,181,374,0.52,0.48
VS_VM18,Vesta,Jyeshtha,227,183,410,0.55,0.45
VS_VM19,Vesta,Mula,231,186,417,0.55,0.45
VS_VM20,Vesta,PurvaAshada,170,159,329,0.52,0.48
VS_VM21,Vesta,UttaraAshada,177,161,338,0.52,0.48
VS_VM22,Vesta,Shravana,223,184,407,0.55,0.45
VS_VM23,Vesta,Danishtha,178,219,397,0.45,0.55
