PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_Z08_SCO,Mars,Scorpio,548,538,1086,0.5,0.5
MA_Z09_SAG,Mars,Sagittarius,465,477,942,0.49,0.51
MA_Z10_CAP,Mars,Capricorn,437,440,877,0.5,0.5
MA_Z11_AQU,Mars,Aquarius,444,364,808,0.55,0.45
MA_Z12_PIS,Mars,Pisces,449,378,827,0.54,0.46
ME_Z01_ARI,Mercury,Aries,507,455,962,0.53,0.47
ME_Z02_TAU,Mercury,Taurus,473,442,915,0.52,0.48
ME_Z03_GEM,Mercury,Gemini,481,464,945,0.51,0.49
ME_Z04_CAN,Mercury,Cancer,517,488,1005,0.51,0.49
ME_Z05_LEO,Mercury,Leo,513,519,1032,0.5,0.5
ME_Z06_VIR,Mercury,Virgo,514,524,1038,0.5,0.5
ME_Z07_LIB,Mercury,Libra,571,565,1136,0.5,0.5
ME_Z08_SCO,Mercury,Scorpio,607,576,1183,0.51,0.49
ME_Z09_SAG,Mercury,Sagittarius,541,546,1087,0.5,0.5
ME_Z10_CAP,Mercury,Capricorn,552,493,1045,0.53,0.47
ME_Z11_AQU,Mercury,Aquarius,562,518,1080,0.52,0.48
ME_Z12_PIS,Mercury,Pisces,576,475,1051,0.55,0.45
MO_Z01_ARI,Moon,Aries,531,523,1054,0.5,0.5
MO_Z02_TAU,Moon,Taurus,524,523,1047,0.5,0.5
MO_Z03_GEM,Moon,Gemini,546,492,1038,0.53,0.47
MO_Z04_CAN,Moon,Cancer,543,497,1040,0.52,0.48
MO_Z05_LEO,Moon,Leo,534,508,1042,0.51,0.49
MO_Z06_VIR,Moon,Virgo,533,492,1025,0.52,0.48
MO_Z07_LIB,Moon,Libra,527,499,1026,0.51,0.49
MO_Z08_SCO,Moon,Scorpio,520,506,1026,0.51,0.49
MO_Z09_SAG,Moon,Sagittarius,544,487,1031,0.53,0.47
MO_Z10_CAP,Moon,Capricorn,536,516,1052,0.51,0.49
MO_Z11_AQU,Moon,Aquarius,531,518,1049,0.51,0.49
MO_Z12_PIS,Moon,Pisces,545,504,1049,0.52,0.48
NE_Z09_SAG,Neptune,Sagittarius,1514,1528,3042,0.5,0.5
NE_Z10_CAP,Neptune,Capricorn,1810,1698,3508,0.52,0.48
NE_Z11_AQU,Neptune,Aquarius,1720,1654,3374,0.51,0.49
NE_Z12_PIS,Neptune,Pisces,1370,1185,2555,0.54,0.46
NN_Z01_ARI,NNode,Aries,382,402,784,0.49,0.51
NN_Z02_TAU,NNode,Taurus,418,363,781,0.54,0.46
NN_Z03_GEM,NNode,Gemini,576,580,1156,0.5,0.5
NN_Z04_CAN,NNode,Cancer,594,574,1168,0.51,0.49
NN_Z05_LEO,NNode,Leo,624,551,1175,0.53,0.47
NN_Z06_VIR,NNode,Virgo,600,574,1174,0.51,0.49
NN_Z07_LIB,NNode,Libra,615,560,1175,0.52,0.48
NN_Z08_SCO,NNode,Scorpio,625,546,1171,0.53,0.47
NN_Z09_SAG,NNode,Sagittarius,617,561,1178,0.52,0.48
NN_Z10_CAP,NNode,Capricorn,599,553,1152,0.52,0.48
NN_Z11_AQU,NNode,Aquarius,357,426,783,0.46,0.54
NN_Z12_PIS,NNode,Pisces,407,375,782,0.52,0.48
PA_Z01_ARI,Pallas,Aries,615,565,1180,0.52,0.48
PA_Z02_TAU,Pallas,Taurus,395,354,749,0.53,0.47
PA_Z03_GEM,Pallas,Gemini,277,286,563,0.49,0.51
PA_Z04_CAN,Pallas,Cancer,238,238,476,0.5,0.5
PA_Z05_LEO,Pallas,Leo,386,323,709,0.54,0.46
PA_Z06_VIR,Pallas,Virgo,432,387,819,0.53,0.47
PA_Z07_LIB,Pallas,Libra,520,536,1056,0.49,0.51
PA_Z08_SCO,Pallas,Scorpio,539,518,1057,0.51,0.49
PA_Z09_SAG,Pallas,Sagittarius,535,570,1105,0.48,0.52
PA_Z10_CAP,Pallas,Capricorn,721,683,1404,0.51,0.49
PA_Z11_AQU,Pallas,Aquarius,860,770,1630,0.53,0.47
PA_Z12_PIS,Pallas,Pisces,896,835,1731,0.52,0.48
PH_Z01_ARI,Pholus,Aries,577,584,1161,0.5,0.5
PH_Z02_TAU,Pholus,Taurus,363,374,737,0.49,0.51
PH_Z03_GEM,Pholus,Gemini,281,265,546,0.51,0.49
PH_Z04_CAN,Pholus,Cancer,204,224,428,0.48,0.52
PH_Z05_LEO,Pholus,Leo,256,228,484,0.53,0.47
PH_Z06_VIR,Pholus,Virgo,332,282,614,0.54,0.46
PH_Z07_LIB,Pholus,Libra,456,395,851,0.54,0.46
PH_Z08_SCO,Pholus,Scorpio,777,736,1513,0.51,0.49
PH_Z09_SAG,Pholus,Sagittarius,1707,1555,3262,0.52,0.48
PH_Z10_CAP,Pholus,Capricorn,415,373,788,0.53,0.47
PH_Z12_PIS,Pholus,Pisces,1046,1049,2095,0.5,0.5
PL_Z06_VIR,Pluto,Virgo,21,17,38,0.55,0.45
PL_Z07_LIB,Pluto,Libra,1445,1472,2917,0.5,0.5
PL_Z08_SCO,Pluto,Scorpio,1487,1416,2903,0.51,0.49
PL_Z09_SAG,Pluto,Sagittarius,1668,1584,3252,0.51,0.49
PL_Z10_CAP,Pluto,Capricorn,1793,1576,3369,0.53,0.47
SA_Z01_ARI,Saturn,Aries,349,286,635,0.55,0.45
SA_Z02_TAU,Saturn,Taurus,297,295,592,0.5,0.5
SA_Z03_GEM,Saturn,Gemini,475,461,936,0.51,0.49
SA_Z04_CAN,Saturn,Cancer,536,563,1099,0.49,0.51
SA_Z05_LEO,Saturn,Leo,597,530,1127,0.53,0.47
SA_Z06_VIR,Saturn,Virgo,559,635,1194,0.47,0.53
SA_Z07_LIB,Saturn,Libra,673,623,1296,0.52,0.48
SA_Z08_SCO,Saturn,Scorpio,685,614,1299,0.53,0.47
SA_Z09_SAG,Saturn,Sagittarius,702,658,1360,0.52,0.48
SA_Z10_CAP,Saturn,Capricorn,683,645,1328,0.51,0.49
SA_Z11_AQU,Saturn,Aquarius,534,501,1035,0.52,0.48
SA_Z12_PIS,Saturn,Pisces,324,254,578,0.56,0.44
SN_Z01_ARI,SNode,Aries,615,560,1175,0.52,0.48
SN_Z02_TAU,SNode,Taurus,625,546,1171,0.53,0.47
SN_Z03_GEM,SNode,Gemini,617,561,1178,0.52,0.48
SN_Z04_CAN,SNode,Cancer,599,553,1152,0.52,0.48
SN_Z05_LEO,SNode,Leo,357,426,783,0.46,0.54
SN_Z06_VIR,SNode,Virgo,407,375,782,0.52,0.48
SN_Z07_LIB,SNode,Libra,382,402,784,0.49,0.51
SN_Z08_SCO,SNode,Scorpio,418,363,781,0.54,0.46
SN_Z09_SAG,SNode,Sagittarius,576,580,1156,0.5,0.5
SN_Z10_CAP,SNode,Capricorn,594,574,1168,0.51,0.49
SN_Z11_AQU,SNode,Aquarius,624,551,1175,0.53,0.47
SN_Z12_PIS,SNode,Pisces,600,574,1174,0.51,0.49
SU_Z01_ARI,Sun,Aries,542,478,1020,0.53,0.47
SU_Z02_TAU,Sun,Taurus,547,534,1081,0.51,0.49
SU_Z03_GEM,Sun,Gemini,560,499,1059,0.53,0.47
SU_Z04_CAN,Sun,Cancer,543,528,1071,0.51,0.49
SU_Z05_LEO,Sun,Leo,546,572,1118,0.49,0.51
SU_Z06_VIR,Sun,Virgo,512,537,1049,0.49,0.51
SU_Z07_LIB,Sun,Libra,546,539,1085,0.5,0.5
SU_Z08_SCO,Sun,Scorpio,536,520,1056,0.51,0.49
SU_Z09_SAG,Sun,Sagittarius,502,491,993,0.51,0.49
SU_Z10_CAP,Sun,Capricorn,493,423,916,0.54,0.46
SU_Z11_AQU,Sun,Aquarius,527,473,1000,0.53,0.47
SU_Z12_PIS,Sun,Pisces,560,471,1031,0.54,0.46
UR_Z01_ARI,Uranus,Aries,1057,882,1939,0.55,0.45
UR_Z02_TAU,Uranus,Taurus,416,395,811,0.51,0.49
UR_Z07_LIB,Uranus,Libra,345,366,711,0.49,0.51
UR_Z08_SCO,Uranus,Scorpio,823,829,1652,0.5,0.5
UR_Z09_SAG,Uranus,Sagittarius,871,862,1733,0.5,0.5
UR_Z10_CAP,Uranus,Capricorn,947,875,1822,0.52,0.48
UR_Z11_AQU,Uranus,Aquarius,992,930,1922,0.52,0.48
UR_Z12_PIS,Uranus,Pisces,963,926,1889,0.51,0.49
VE_Z01_ARI,Venus,Aries,654,566,1220,0.54,0.46
VE_Z02_TAU,Venus,Taurus,478,400,878,0.54,0.46
VE_Z03_GEM,Venus,Gemini,661,626,1287,0.51,0.49
VE_Z04_CAN,Venus,Cancer,466,468,934,0.5,0.5
VE_Z05_LEO,Venus,Leo,554,571,1125,0.49,0.51
VE_Z06_VIR,Venus,Virgo,517,553,1070,0.48,0.52
VE_Z07_LIB,Venus,Libra,470,454,924,0.51,0.49
VE_Z08_SCO,Venus,Scorpio,643,575,1218,0.53,0.47
VE_Z09_SAG,Venus,Sagittarius,434,429,863,0.5,0.5
VE_Z10_CAP,Venus,Capricorn,564,525,1089,0.52,0.48
VE_Z11_AQU,Venus,Aquarius,491,492,983,0.5,0.5
VE_Z12_PIS,Venus,Pisces,482,406,888,0.54,0.46
VS_Z01_ARI,Vesta,Aries,526,514,1040,0.51,0.49
VS_Z02_TAU,Vesta,Taurus,619,669,1288,0.48,0.52
VS_Z03_GEM,Vesta,Gemini,695,642,1337,0.52,0.48
VS_Z04_CAN,Vesta,Cancer,642,595,1237,0.52,0.48
VS_Z05_LEO,Vesta,Leo,569,518,1087,0.52,0.48
VS_Z06_VIR,Vesta,Virgo,590,506,1096,0.54,0.46
VS_Z07_LIB,Vesta,Libra,527,529,1056,0.5,0.5
VS_Z08_SCO,Vesta,Scorpio,369,406,775,0.48,0.52
VS_Z09_SAG,Vesta,Sagittarius,490,426,916,0.53,0.47
VS_Z10_CAP,Vesta,Capricorn,419,385,804,0.52,0.48
VS_Z11_AQU,Vesta,Aquarius,454,431,885,0.51,0.49
VS_Z12_PIS,Vesta,Pisces,514,444,958,0.54,0.46
