PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,a0,"(0,3]",564,498,1062,0.53,0.47
CE_a0_0,Ceres,a0,0,4795,4507,9302,0.52,0.48
"CE_a103_(0,4]",Ceres,a103,"(0,4]",1038,942,1980,0.52,0.48
CE_a103_0,Ceres,a103,0,4321,4063,8384,0.52,0.48
"CE_a120_(0,3]",Ceres,a120,"(0,3]",1007,980,1987,0.51,0.49
CE_a120_0,Ceres,a120,0,4352,4025,8377,0.52,0.48
"CE_a135_(0,4]",Ceres,a135,"(0,4]",964,870,1834,0.53,0.47
CE_a135_0,Ceres,a135,0,4395,4135,8530,0.52,0.48
"CE_a144_(0,3]",Ceres,a144,"(0,3]",1051,933,1984,0.53,0.47
CE_a144_0,Ceres,a144,0,4308,4072,8380,0.51,0.49
"CE_a150_(0,4]",Ceres,a150,"(0,4]",1033,942,1975,0.52,0.48
CE_a150_0,Ceres,a150,0,4326,4063,8389,0.52,0.48
"CE_a180_(0,3]",Ceres,a180,"(0,3]",462,491,953,0.48,0.52
CE_a180_0,Ceres,a180,0,4897,4514,9411,0.52,0.48
"CE_a30_(0,4]",Ceres,a30,"(0,4]",1037,988,2025,0.51,0.49
CE_a30_0,Ceres,a30,0,4322,4017,8339,0.52,0.48
"CE_a36_(0,4]",Ceres,a36,"(0,4]",1096,969,2065,0.53,0.47
CE_a36_0,Ceres,a36,0,4263,4036,8299,0.51,0.49
"CE_a45_(0,3]",Ceres,a45,"(0,3]",1099,1081,2180,0.5,0.5
CE_a45_0,Ceres,a45,0,4260,3924,8184,0.52,0.48
"CE_a60_(0,3]",Ceres,a60,"(0,3]",1045,973,2018,0.52,0.48
CE_a60_0,Ceres,a60,0,4314,4032,8346,0.52,0.48
"CE_a72_(0,3]",Ceres,a72,"(0,3]",1082,1022,2104,0.51,0.49
CE_a72_0,Ceres,a72,0,4277,3983,8260,0.52,0.48
"CE_a90_(0,4]",Ceres,a90,"(0,4]",975,1021,1996,0.49,0.51
CE_a90_0,Ceres,a90,0,4384,3984,8368,0.52,0.48
"CH_a0_(0,3]",Chiron,a0,"(0,3]",771,762,1533,0.5,0.5
CH_a0_0,Chiron,a0,0,4588,4243,8831,0.52,0.48
"CH_a103_(0,1]",Chiron,a103,"(0,1]",1391,1299,2690,0.52,0.48
"CH_a103_(1,4]",Chiron,a103,"(1,4]",258,264,522,0.49,0.51
CH_a103_0,Chiron,a103,0,3710,3442,7152,0.52,0.48
"CH_a120_(0,1]",Chiron,a120,"(0,1]",1236,1181,2417,0.51,0.49
"CH_a120_(1,4]",Chiron,a120,"(1,4]",251,234,485,0.52,0.48
