
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07  0.37   Ceres     Direct 462  427   889     0.52      0.48
 2: 2021-02-07  0.04  Chiron     Direct 358  286   644     0.56      0.44
 3: 2021-02-07  0.25    Juno     Direct 524  487  1011     0.52      0.48
 4: 2021-02-07  0.24 Jupiter     Direct 417  392   809     0.52      0.48
 5: 2021-02-07  0.55    Mars     Direct 564  504  1068     0.53      0.47
 6: 2021-02-07 -1.12 Mercury Retrograde 111  111   222     0.50      0.50
 7: 2021-02-07 13.94    Moon     Direct 640  584  1224     0.52      0.48
 8: 2021-02-07  0.03 Neptune     Direct 342  284   626     0.55      0.45
 9: 2021-02-07  1.00   NNode     Direct 640  584  1224     0.52      0.48
10: 2021-02-07  0.34  Pallas     Direct 451  442   893     0.51      0.49
11: 2021-02-07  0.03  Pholus     Direct 348  328   676     0.51      0.49
12: 2021-02-07  0.03   Pluto     Direct 345  321   666     0.52      0.48
13: 2021-02-07  0.12  Saturn     Direct 394  350   744     0.53      0.47
14: 2021-02-07  1.00   SNode     Direct 640  584  1224     0.52      0.48
15: 2021-02-07  1.01     Sun     Direct 640  584  1224     0.52      0.48
16: 2021-02-07  0.02  Uranus     Direct 335  292   627     0.53      0.47
17: 2021-02-07  1.25   Venus     Direct 577  541  1118     0.52      0.48
18: 2021-02-07 -0.15   Vesta Retrograde  84  109   193     0.44      0.56

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-07   Ceres      Pisces 142   99   241     0.59      0.41
 2:  CH 2021-02-07  Chiron       Aries 455  416   871     0.52      0.48
 3:  JN 2021-02-07    Juno Sagittarius  25   20    45     0.56      0.44
 4:  JU 2021-02-07 Jupiter    Aquarius  24   20    44     0.55      0.45
 5:  MA 2021-02-07    Mars      Taurus  37   34    71     0.52      0.48
 6:  ME 2021-02-07 Mercury    Aquarius  46   43    89     0.52      0.48
 7:  MO 2021-02-07    Moon Sagittarius  58   44   102     0.57      0.43
 8:  NE 2021-02-07 Neptune      Pisces 640  584  1224     0.52      0.48
 9:  NN 2021-02-07   NNode      Gemini 135  104   239     0.56      0.44
10:  PA 2021-02-07  Pallas    Aquarius  51   38    89     0.57      0.43
11:  PH 2021-02-07  Pholus   Capricorn 455  385   840     0.54      0.46
12:  PL 2021-02-07   Pluto   Capricorn 640  584  1224     0.52      0.48
13:  SA 2021-02-07  Saturn    Aquarius  87   59   146     0.60      0.40
14:  SN 2021-02-07   SNode Sagittarius 135  104   239     0.56      0.44
15:  SU 2021-02-07     Sun    Aquarius  57   44   101     0.56      0.44
16:  UR 2021-02-07  Uranus      Taurus 455  414   869     0.52      0.48
17:  VE 2021-02-07   Venus    Aquarius  38   34    72     0.53      0.47
18:  VS 2021-02-07   Vesta       Virgo  60   42   102     0.59      0.41

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 640  584  1224     0.52      0.48
 2: 2021-02-07    0.17   0.00   0.38         0      23         9       24     Sun   Ceres SemiQuintile  11   17    28     0.39      0.61
 3: 2021-02-07    0.31   0.01   0.69         0      23        14       24 Mercury  Chiron   SemiSquare  10   10    20     0.50      0.50
 4: 2021-02-07    0.86   0.01   1.72        18      23        21        6    Moon  Saturn SemiQuintile  50   42    92     0.54      0.46
 5: 2021-02-07    1.00   0.01   1.75         4      10         7        7    Moon  Uranus SesquiSquare  44   46    90     0.49      0.51
 6: 2021-02-07    0.98   0.02   1.72        12      18        15        7    Moon Jupiter   SemiSquare  48   43    91     0.53      0.47
 7: 2021-02-07    0.44   0.02   1.00         0      23         4       24   Venus  Uranus       Square  10   11    21     0.48      0.52
 8: 2021-02-07    0.97   0.03   1.72         9      15        12        7    Moon   Ceres       Square  49   40    89     0.55      0.45
 9: 2021-02-07    0.96   0.03   1.70         4      10         7        7    Moon    Mars   BiQuintile  51   36    87     0.59      0.41
10: 2021-02-07    0.99   0.03   1.77        10      16        13        7    Moon   Pluto  SemiSextile  48   43    91     0.53      0.47
11: 2021-02-07    1.00   0.04   1.77         6      12         9        7    Moon  Chiron    BiSeptile  52   40    92     0.57      0.43
12: 2021-02-07    0.77   0.04   1.65         0       4         1        5    Moon     Sun      Sextile  48   39    87     0.55      0.45
13: 2021-02-07    0.91   0.09   1.75        20      23        23        4    Moon    Mars SesquiSquare  42   46    88     0.48      0.52
14: 2021-02-07    0.81   0.10   1.52         0      23        23       24 Mercury  Pallas  Conjunction  21   14    35     0.60      0.40
15: 2021-02-07    0.14   0.10   0.18         0      23        23       24  Saturn  Chiron      Sextile   9    8    17     0.53      0.47
16: 2021-02-07    0.57   0.11   1.04         0      23        NA       24     Sun Neptune  SemiSextile  16   10    26     0.62      0.38
17: 2021-02-07    0.99   0.14   1.84         1       7         4        7    Moon  Pallas      Sextile  50   39    89     0.56      0.44
18: 2021-02-07    0.30   0.16   0.45         0      23        NA       24  Pallas  Pholus   SemiSquare  10    2    12     0.83      0.17
19: 2021-02-07    0.94   0.17   1.72         4       9         6        6    Moon Mercury      Sextile  43   45    88     0.49      0.51
20: 2021-02-07    1.06   0.17   1.94         4      11         7        8    Moon   Venus   SemiSquare  45   38    83     0.54      0.46
21: 2021-02-07    1.02   0.19   1.93         0       6         3        7    Moon Neptune       Square  50   40    90     0.56      0.44
22: 2021-02-07    1.01   0.19   1.91         2       8         5        7    Moon  Saturn   SemiSquare  47   43    90     0.52      0.48
23: 2021-02-07    1.04   0.24   1.99         1       7         4        7    Moon   Vesta       Square  48   41    89     0.54      0.46
24: 2021-02-07    1.03   0.26   1.99         0       6         3        7    Moon   Pluto SemiQuintile  51   40    91     0.56      0.44
25: 2021-02-07    0.53   0.30   0.76         0      23        NA       24   Vesta  Pallas     Quincunx  39   35    74     0.53      0.47
26: 2021-02-07    0.41   0.31   0.51         0      23        NA       24 Jupiter  Pholus SemiQuintile  16   26    42     0.38      0.62
