PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",153,147,300,0.51,0.49
CE_3,Ceres,3,192,203,395,0.49,0.51
"CE_[0,2]",Ceres,"[0,2]",297,307,604,0.49,0.51
"CH_(3,4]",Chiron,"(3,4]",147,169,316,0.47,0.53
"CH_(4,5]",Chiron,"(4,5]",135,123,258,0.52,0.48
"CH_(5,11]",Chiron,"(5,11]",154,148,302,0.51,0.49
"CH_[0,3]",Chiron,"[0,3]",206,217,423,0.49,0.51
"JN_(1,2]",Juno,"(1,2]",220,200,420,0.52,0.48
"JN_(2,3]",Juno,"(2,3]",169,188,357,0.47,0.53
"JN_(3,7]",Juno,"(3,7]",117,95,212,0.55,0.45
"JN_[0,1]",Juno,"[0,1]",136,174,310,0.44,0.56
"JU_(2,3]",Jupiter,"(2,3]",181,198,379,0.48,0.52
"JU_(3,4]",Jupiter,"(3,4]",145,139,284,0.51,0.49
"JU_(4,8]",Jupiter,"(4,8]",72,82,154,0.47,0.53
"JU_[0,2]",Jupiter,"[0,2]",244,238,482,0.51,0.49
"MA_(2,5]",Mars,"(2,5]",132,138,270,0.49,0.51
MA_2,Mars,2,220,241,461,0.48,0.52
"MA_[0,1]",Mars,"[0,1]",290,278,568,0.51,0.49
"ME_(1,3]",Mercury,"(1,3]",71,83,154,0.46,0.54
ME_0,Mercury,0,168,194,362,0.46,0.54
ME_1,Mercury,1,403,380,783,0.51,0.49
"NE_(4,5]",Neptune,"(4,5]",113,117,230,0.49,0.51
"NE_(5,6]",Neptune,"(5,6]",97,99,196,0.49,0.51
"NE_(6,13]",Neptune,"(6,13]",167,170,337,0.5,0.5
"NE_[0,4]",Neptune,"[0,4]",265,271,536,0.49,0.51
"NN_(2,3]",NNode,"(2,3]",185,186,371,0.5,0.5
"NN_(3,4]",NNode,"(3,4]",141,152,293,0.48,0.52
"NN_(4,9]",NNode,"(4,9]",144,142,286,0.5,0.5
"NN_[0,2]",NNode,"[0,2]",172,177,349,0.49,0.51
"PA_(2,3]",Pallas,"(2,3]",199,182,381,0.52,0.48
"PA_(3,4]",Pallas,"(3,4]",138,158,296,0.47,0.53
"PA_(4,8]",Pallas,"(4,8]",87,84,171,0.51,0.49
"PA_[0,2]",Pallas,"[0,2]",218,233,451,0.48,0.52
"PH_(3,5]",Pholus,"(3,5]",259,232,491,0.53,0.47
"PH_(5,6]",Pholus,"(5,6]",71,116,187,0.38,0.62
"PH_(6,13]",Pholus,"(6,13]",111,106,217,0.51,0.49
"PH_[0,3]",Pholus,"[0,3]",201,203,404,0.5,0.5
"PL_(4,5]",Pluto,"(4,5]",125,133,258,0.48,0.52
"PL_(5,6]",Pluto,"(5,6]",98,103,201,0.49,0.51
"PL_(6,14]",Pluto,"(6,14]",119,103,222,0.54,0.46
"PL_[0,4]",Pluto,"[0,4]",300,318,618,0.49,0.51
"SA_(3,4]",Saturn,"(3,4]",131,129,260,0.5,0.5
"SA_(4,5]",Saturn,"(4,5]",144,117,261,0.55,0.45
"SA_(5,11]",Saturn,"(5,11]",162,206,368,0.44,0.56
"SA_[0,3]",Saturn,"[0,3]",205,205,410,0.5,0.5
"SN_(3,4]",SNode,"(3,4]",177,185,362,0.49,0.51
"SN_(4,5]",SNode,"(4,5]",150,140,290,0.52,0.48
"SN_(5,10]",SNode,"(5,10]",143,149,292,0.49,0.51
"SN_[1,3]",SNode,"[1,3]",172,183,355,0.48,0.52
"SU_(1,2]",Sun,"(1,2]",196,216,412,0.48,0.52
"SU_(2,4]",Sun,"(2,4]",36,46,82,0.44,0.56
SU_1,Sun,1,313,284,597,0.52,0.48
"SU_[0,1)",Sun,"[0,1)",97,111,208,0.47,0.53
"UR_(3,5]",Uranus,"(3,5]",253,285,538,0.47,0.53
"UR_(5,6]",Uranus,"(5,6]",116,123,239,0.49,0.51
"UR_(6,13]",Uranus,"(6,13]",155,132,287,0.54,0.46
"UR_[0,3]",Uranus,"[0,3]",118,117,235,0.5,0.5
"VE_(1,2]",Venus,"(1,2]",157,160,317,0.5,0.5
"VE_(2,3]",Venus,"(2,3]",30,18,48,0.62,0.38
VE_1,Venus,1,318,341,659,0.48,0.52
"VE_[0,1)",Venus,"[0,1)",137,138,275,0.5,0.5
"VS_(1,2]",Vesta,"(1,2]",221,246,467,0.47,0.53
"VS_(2,3]",Vesta,"(2,3]",151,150,301,0.5,0.5
"VS_(3,6]",Vesta,"(3,6]",54,56,110,0.49,0.51
"VS_[0,1]",Vesta,"[0,1]",216,205,421,0.51,0.49
