PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MEVS_a180,1,14,0.005,0.036,0.005,0.007,0.034,-0.071,0.067,0.137,-0.409,-0.477,0.01
SUNN_a45,1,26,0,0.034,0.007,0.001,0.036,-0.071,0.074,0.144,-0.243,-0.57,0.007
SUSN_a135,1,26,0,0.034,0.007,0.001,0.036,-0.071,0.074,0.144,-0.243,-0.57,0.007
MEMA_a144,1,11,-0.022,0.048,-0.033,-0.018,0.057,-0.107,0.032,0.139,-0.179,-1.426,0.014
MENN_a36,1,13,-0.005,0.04,0.003,-0.006,0.031,-0.071,0.074,0.144,0.026,-0.791,0.011
MESN_a144,1,13,-0.005,0.04,0.003,-0.006,0.031,-0.071,0.074,0.144,0.026,-0.791,0.011
PACH_a103,1,17,-0.004,0.028,0.001,-0.002,0.009,-0.071,0.031,0.102,-1.225,0.72,0.007
SUCE_a60,1,31,0.012,0.041,0.008,0.007,0.028,-0.071,0.13,0.201,1.085,1.342,0.007
CEPL_a144,1,11,-0.017,0.034,-0.017,-0.016,0.035,-0.073,0.031,0.104,-0.293,-1.28,0.01
MESA_a180,1,7,0.005,0.025,0.007,0.005,0.024,-0.028,0.043,0.071,-0.021,-1.478,0.009
PANE_a120,1,16,0.002,0.016,0,0.002,0.02,-0.028,0.027,0.055,-0.176,-1.052,0.004
MANE_a36,1,90,0,0.038,-0.005,-0.004,0.03,-0.073,0.13,0.204,0.985,1.356,0.004
MEMA_a150,1,11,-0.01,0.081,-0.028,-0.012,0.071,-0.117,0.119,0.236,0.326,-1.477,0.024
MENN_a30,1,14,-0.009,0.03,-0.022,-0.01,0.019,-0.06,0.043,0.103,0.372,-1.107,0.008
MESN_a150,1,14,-0.009,0.03,-0.022,-0.01,0.019,-0.06,0.043,0.103,0.372,-1.107,0.008
JNNN_a103,1,77,0.001,0.053,0.004,0.004,0.032,-0.208,0.124,0.332,-1.186,4.539,0.006
MECE_a45,1,26,0.007,0.062,-0.001,0,0.031,-0.091,0.247,0.338,2.137,6.367,0.012
SUVS_a180,1,7,0,0.014,-0.001,0,0.011,-0.017,0.022,0.039,0.194,-1.316,0.005
JNCE_a120,1,86,-0.004,0.051,-0.006,-0.005,0.041,-0.208,0.13,0.338,-0.192,2.126,0.006
URPL_a103,1,432,0.003,0.041,0,0.001,0.032,-0.114,0.247,0.362,0.784,3.024,0.002
SUPH_a180,1,12,0.004,0.032,0.005,0.007,0.03,-0.073,0.044,0.117,-0.818,0.125,0.009
VENN_a0,1,10,-0.003,0.035,-0.017,-0.004,0.038,-0.048,0.055,0.104,0.388,-1.438,0.011
VESN_a180,1,10,-0.003,0.035,-0.017,-0.004,0.038,-0.048,0.055,0.104,0.388,-1.438,0.011
VEMA_a180,1,7,-0.024,0.033,-0.017,-0.024,0.033,-0.073,0.012,0.085,-0.45,-1.629,0.012
MEPA_a0,1,35,-0.003,0.042,0,-0.004,0.015,-0.098,0.112,0.21,0.162,0.801,0.007
SUNN_a36,1,26,-0.008,0.044,-0.01,-0.011,0.032,-0.088,0.101,0.19,0.537,0.214,0.009
SUSN_a144,1,26,-0.008,0.044,-0.01,-0.011,0.032,-0.088,0.101,0.19,0.537,0.214,0.009
