PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",806,706,1512,0.53,0.47
"CE_(3,4]",Ceres,"(3,4]",599,578,1177,0.51,0.49
"CE_(4,8]",Ceres,"(4,8]",471,447,918,0.51,0.49
"CE_[0,2]",Ceres,"[0,2]",1481,1375,2856,0.52,0.48
"CH_(1,2]",Chiron,"(1,2]",1050,957,2007,0.52,0.48
"CH_(2,3]",Chiron,"(2,3]",332,283,615,0.54,0.46
CH_1,Chiron,1,1458,1369,2827,0.52,0.48
"CH_[0,1)",Chiron,"[0,1)",517,497,1014,0.51,0.49
"JN_(2,3]",Juno,"(2,3]",820,719,1539,0.53,0.47
"JN_(3,4]",Juno,"(3,4]",645,578,1223,0.53,0.47
"JN_(4,9]",Juno,"(4,9]",550,508,1058,0.52,0.48
"JN_[0,2]",Juno,"[0,2]",1342,1301,2643,0.51,0.49
"JU_(1,2]",Jupiter,"(1,2]",1110,953,2063,0.54,0.46
"JU_(2,3]",Jupiter,"(2,3]",776,761,1537,0.5,0.5
"JU_(3,7]",Jupiter,"(3,7]",519,510,1029,0.5,0.5
"JU_[0,1]",Jupiter,"[0,1]",952,882,1834,0.52,0.48
"MA_(2,3]",Mars,"(2,3]",713,692,1405,0.51,0.49
"MA_(3,5]",Mars,"(3,5]",1225,1112,2337,0.52,0.48
"MA_(5,11]",Mars,"(5,11]",441,427,868,0.51,0.49
"MA_[0,2]",Mars,"[0,2]",978,875,1853,0.53,0.47
"ME_(3,4]",Mercury,"(3,4]",688,666,1354,0.51,0.49
"ME_(4,6]",Mercury,"(4,6]",1067,1062,2129,0.5,0.5
"ME_(6,13]",Mercury,"(6,13]",431,385,816,0.53,0.47
"ME_[0,3]",Mercury,"[0,3]",1171,993,2164,0.54,0.46
"MO_(13,15]",Moon,"(13,15]",979,899,1878,0.52,0.48
"MO_(15,17]",Moon,"(15,17]",802,786,1588,0.51,0.49
"MO_(17,27]",Moon,"(17,27]",559,518,1077,0.52,0.48
"MO_[5,13]",Moon,"[5,13]",1017,903,1920,0.53,0.47
"NE_(0,1]",Neptune,"(0,1]",13,17,30,0.43,0.57
NE_0,Neptune,0,3344,3089,6433,0.52,0.48
"NN_(2,3]",NNode,"(2,3]",908,873,1781,0.51,0.49
"NN_(3,6]",NNode,"(3,6]",764,743,1507,0.51,0.49
NN_2,NNode,2,1199,1049,2248,0.53,0.47
"NN_[1,2)",NNode,"[1,2)",486,441,927,0.52,0.48
"PA_(1,2]",Pallas,"(1,2]",861,825,1686,0.51,0.49
"PA_(2,3]",Pallas,"(2,3]",819,726,1545,0.53,0.47
"PA_(3,8]",Pallas,"(3,8]",710,687,1397,0.51,0.49
"PA_[0,1]",Pallas,"[0,1]",967,868,1835,0.53,0.47
"PH_(0,1]",Pholus,"(0,1]",1301,1165,2466,0.53,0.47
"PH_(1,2]",Pholus,"(1,2]",90,119,209,0.43,0.57
PH_0,Pholus,0,1966,1822,3788,0.52,0.48
"SA_(1,2]",Saturn,"(1,2]",918,886,1804,0.51,0.49
"SA_(2,4]",Saturn,"(2,4]",380,321,701,0.54,0.46
SA_1,Saturn,1,1330,1198,2528,0.53,0.47
"SA_[0,1)",Saturn,"[0,1)",729,701,1430,0.51,0.49
"SN_(2,5]",SNode,"(2,5]",764,749,1513,0.5,0.5
SN_2,SNode,2,861,822,1683,0.51,0.49
"SN_[0,1]",SNode,"[0,1]",1732,1535,3267,0.53,0.47
"SU_(3,4]",Sun,"(3,4]",733,677,1410,0.52,0.48
"SU_(4,5]",Sun,"(4,5]",563,544,1107,0.51,0.49
"SU_(5,11]",Sun,"(5,11]",677,598,1275,0.53,0.47
"SU_[0,3]",Sun,"[0,3]",1384,1287,2671,0.52,0.48
"UR_(1,3]",Uranus,"(1,3]",738,673,1411,0.52,0.48
UR_0,Uranus,0,1358,1246,2604,0.52,0.48
UR_1,Uranus,1,1261,1187,2448,0.52,0.48
"VE_(3,4]",Venus,"(3,4]",757,677,1434,0.53,0.47
"VE_(4,6]",Venus,"(4,6]",1069,1018,2087,0.51,0.49
"VE_(6,12]",Venus,"(6,12]",451,402,853,0.53,0.47
"VE_[0,3]",Venus,"[0,3]",1080,1009,2089,0.52,0.48
"VS_(2,3]",Vesta,"(2,3]",794,733,1527,0.52,0.48
"VS_(3,4]",Vesta,"(3,4]",630,607,1237,0.51,0.49
"VS_(4,10]",Vesta,"(4,10]",823,746,1569,0.52,0.48
"VS_[0,2]",Vesta,"[0,2]",1110,1020,2130,0.52,0.48
