PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MA_SA_a0,1,65,0.002,0.03,0.003,0.004,0.016,-0.118,0.09,0.208,-1.353,6.302,0.004
VE_JN_a150,1,145,0.003,0.025,0.002,0.002,0.019,-0.074,0.089,0.163,0.221,1.058,0.002
MA_PL_a135,1,175,0,0.024,0,0,0.014,-0.134,0.08,0.214,-1.318,9.425,0.002
SU_VS_a36,1,189,0.001,0.027,0.001,0.001,0.015,-0.168,0.092,0.26,-1.302,8.907,0.002
VS_SN_a72,1,97,0.007,0.038,0.002,0.003,0.015,-0.089,0.219,0.308,2.539,11.569,0.004
CE_CH_a150,1,87,0.005,0.026,0.005,0.004,0.015,-0.061,0.13,0.191,1.126,5.851,0.003
NN_SA_a135,1,83,-0.002,0.03,0.002,0,0.017,-0.186,0.071,0.258,-2.739,16.062,0.003
SN_SA_a45,1,83,-0.002,0.03,0.002,0,0.017,-0.186,0.071,0.258,-2.739,16.062,0.003
PA_PH_a144,1,93,0.001,0.049,0.004,0.001,0.024,-0.18,0.181,0.361,-0.109,4.622,0.005
CE_PH_a180,1,75,0.002,0.017,0.001,0.002,0.011,-0.057,0.071,0.128,0.157,3.748,0.002
SU_CE_a0,1,96,-0.002,0.032,-0.003,-0.002,0.017,-0.101,0.156,0.257,1.396,7.805,0.003
SU_CH_a150,1,140,0.004,0.022,0.001,0.002,0.012,-0.058,0.091,0.15,1.021,2.994,0.002
VS_SA_a30,1,189,0,0.024,0.001,0,0.016,-0.109,0.077,0.185,-0.67,3.672,0.002
JU_SA_a36,1,166,0.011,0.049,0.002,0.007,0.036,-0.169,0.182,0.351,0.563,1.933,0.004
SU_PH_a180,1,64,0.006,0.028,0.004,0.005,0.016,-0.066,0.14,0.206,1.321,7.144,0.004
VE_PH_a135,1,119,0.002,0.039,0.002,0.003,0.019,-0.22,0.117,0.337,-1.156,9.366,0.004
JU_NE_a45,1,54,0,0.031,0.001,-0.001,0.015,-0.071,0.15,0.221,1.945,8.921,0.004
CE_JU_a36,1,213,0.002,0.02,0.002,0.002,0.014,-0.071,0.15,0.221,1.773,14.184,0.001
VS_PH_a144,1,192,0.001,0.027,0.001,-0.001,0.013,-0.109,0.16,0.269,1.307,9.267,0.002
JU_CH_a120,1,178,0.002,0.029,0.002,0.002,0.021,-0.14,0.086,0.227,-0.736,3.698,0.002
MA_PL_a144,1,147,0.002,0.03,0,0,0.014,-0.09,0.22,0.31,2.998,19.948,0.002
PA_JU_a0,1,169,0.004,0.049,0.001,0.003,0.023,-0.19,0.181,0.371,-0.065,4.76,0.004
SU_SA_a0,1,83,-0.002,0.023,0,0,0.014,-0.116,0.055,0.172,-1.635,6.884,0.003
SU_VS_a30,1,185,0.002,0.025,0.003,0.003,0.016,-0.104,0.093,0.197,-0.645,3.855,0.002
VE_NN_a180,1,61,0.002,0.026,0.003,0.004,0.014,-0.118,0.081,0.2,-1.343,7.239,0.003
VE_SA_a45,1,133,0.001,0.028,0.002,0.002,0.016,-0.169,0.06,0.229,-1.842,8.923,0.002
VE_SN_a0,1,61,0.002,0.026,0.003,0.004,0.014,-0.118,0.081,0.2,-1.343,7.239,0.003
VS_NN_a103,1,114,0.005,0.02,0.004,0.005,0.013,-0.072,0.06,0.132,-0.668,3.407,0.002
VS_UR_a103,1,182,0.001,0.03,-0.001,-0.001,0.017,-0.097,0.235,0.332,2.821,21.307,0.002
CE_PL_a135,1,94,0.003,0.022,0.004,0.003,0.015,-0.056,0.092,0.147,0.324,2.118,0.002
JU_PH_a150,1,159,0.005,0.049,0.001,0.001,0.02,-0.14,0.327,0.468,2.165,11.609,0.004
CE_NN_a135,1,192,0,0.022,0,0,0.014,-0.118,0.12,0.238,0.04,8.986,0.002
CE_SN_a45,1,192,0,0.022,0,0,0.014,-0.118,0.12,0.238,0.04,8.986,0.002
JU_UR_a36,1,187,0.004,0.03,0.001,0.003,0.019,-0.134,0.233,0.367,2.283,19.806,0.002
CE_SA_a0,1,51,-0.001,0.027,0,-0.002,0.012,-0.071,0.15,0.221,2.86,16.187,0.004
VE_PH_a144,1,139,0.004,0.042,-0.001,-0.001,0.017,-0.09,0.327,0.418,3.703,23.732,0.004
PA_NE_a45,1,215,0.004,0.037,0.002,0.002,0.019,-0.186,0.182,0.368,0.473,9.056,0.003
PA_CH_a120,1,135,-0.007,0.038,-0.001,-0.005,0.023,-0.168,0.097,0.265,-0.728,3.193,0.003
CE_UR_a72,1,165,0.002,0.022,0,0.001,0.013,-0.101,0.14,0.241,0.758,12.905,0.002
PA_PH_a150,1,93,0.006,0.036,0.002,0.002,0.02,-0.071,0.15,0.221,1.657,4.045,0.004
VE_PA_a0,1,88,0.003,0.036,0.001,0,0.02,-0.084,0.233,0.317,3.192,18.617,0.004
PA_SA_a36,1,161,-0.001,0.039,-0.001,-0.002,0.018,-0.19,0.181,0.371,0.608,9.649,0.003
MA_PL_a150,1,164,0,0.019,0,0,0.015,-0.071,0.098,0.169,0.375,4.619,0.001
VE_JU_a0,1,81,0.004,0.027,0.002,0.002,0.013,-0.071,0.086,0.158,0.504,2.077,0.003
VE_PH_a150,1,162,0.002,0.025,0.002,0.001,0.015,-0.081,0.105,0.186,0.389,2.778,0.002
PA_UR_a36,1,129,0.012,0.04,0.004,0.008,0.025,-0.089,0.182,0.27,1.523,4.082,0.004
VE_SA_a36,1,158,0.002,0.037,0.001,0,0.017,-0.186,0.219,0.405,0.825,12.063,0.003
VS_SA_a36,1,134,0.004,0.034,0.002,0.001,0.016,-0.124,0.233,0.357,2.82,18.704,0.003
VE_JN_a180,1,50,0,0.027,-0.001,-0.001,0.016,-0.079,0.069,0.148,0,1.232,0.004
JU_PL_a103,1,152,0.01,0.042,0.006,0.008,0.029,-0.18,0.182,0.362,0.514,7.019,0.003
VE_SA_a30,1,147,-0.001,0.033,-0.003,-0.003,0.02,-0.134,0.15,0.284,0.924,6.251,0.003
VS_NE_a120,1,149,0.003,0.031,0.001,0.001,0.02,-0.065,0.235,0.3,3.321,21.474,0.003
VS_PH_a135,1,128,0.002,0.028,-0.002,-0.002,0.011,-0.04,0.219,0.259,4.96,32.499,0.002
PA_PL_a103,1,140,0.001,0.044,0,0,0.02,-0.206,0.181,0.386,-0.146,8.598,0.004
VE_CE_a30,1,196,0,0.025,-0.002,-0.001,0.014,-0.095,0.106,0.201,0.768,4.235,0.002
MA_CH_a180,1,77,0,0.02,0.002,0.001,0.013,-0.053,0.08,0.133,0.241,2.894,0.002
SU_CH_a180,1,63,0.001,0.027,0,0,0.017,-0.063,0.122,0.185,1.376,5.741,0.003
SU_MA_a0,1,114,0.005,0.024,0.005,0.004,0.015,-0.057,0.106,0.163,1.018,3.417,0.002
VE_VS_a60,1,159,-0.003,0.029,0,-0.001,0.017,-0.14,0.069,0.21,-1.438,5.171,0.002
CE_PL_a144,1,133,0,0.028,0.001,0,0.02,-0.119,0.126,0.245,-0.019,5.93,0.002
CE_NE_a90,1,133,0.001,0.02,0.002,0.001,0.017,-0.096,0.083,0.18,-0.56,4.835,0.002
VE_CH_a144,1,159,-0.002,0.027,0.002,0,0.015,-0.169,0.123,0.292,-1.204,11.3,0.002
VS_NN_a90,1,205,0.001,0.029,0,0,0.014,-0.109,0.23,0.339,2.448,19.918,0.002
VS_PL_a180,1,98,0.001,0.042,0.001,0.001,0.024,-0.161,0.123,0.285,-0.204,2.728,0.004
VS_SN_a90,1,205,0.001,0.029,0,0,0.014,-0.109,0.23,0.339,2.448,19.918,0.002
VE_CH_a150,1,153,0.004,0.026,0.003,0.004,0.015,-0.186,0.116,0.302,-1.835,18.607,0.002
ME_JN_a135,1,96,-0.002,0.034,-0.003,-0.004,0.016,-0.119,0.126,0.245,1.029,4.883,0.003
VE_PH_a180,1,68,0.003,0.029,0.002,0.003,0.013,-0.063,0.156,0.219,1.843,10.703,0.003
CE_NN_a120,1,132,0.003,0.03,0.001,0.002,0.014,-0.133,0.143,0.276,0.257,7.289,0.003
CE_SN_a60,1,132,0.003,0.03,0.001,0.002,0.014,-0.133,0.143,0.276,0.257,7.289,0.003
CE_PL_a150,1,127,0.002,0.02,0.001,0.002,0.016,-0.066,0.066,0.132,0.186,1.359,0.002
VS_UR_a120,1,160,0.001,0.019,0.001,0.001,0.013,-0.109,0.078,0.186,-0.927,8.581,0.001
CE_JU_a45,1,150,0,0.019,-0.001,-0.001,0.014,-0.055,0.056,0.111,0.214,0.593,0.002
VE_VS_a45,1,165,-0.002,0.028,0,0,0.013,-0.186,0.077,0.263,-2.274,12.301,0.002
VS_CH_a150,1,186,0,0.019,0,0,0.013,-0.071,0.078,0.149,-0.004,2.824,0.001
VS_SA_a45,1,88,0.009,0.041,0.002,0.004,0.015,-0.05,0.327,0.377,5.331,37.719,0.004
VE_SA_a0,1,73,0.003,0.02,0.005,0.004,0.015,-0.071,0.05,0.121,-0.718,1.617,0.002
PA_UR_a45,1,169,0.003,0.035,0.001,0.002,0.017,-0.164,0.134,0.299,-0.123,6.285,0.003
SA_PL_a144,1,187,0.008,0.037,0.005,0.006,0.021,-0.14,0.14,0.28,0.346,3.236,0.003
VS_PH_a120,1,132,-0.002,0.02,0,-0.001,0.015,-0.089,0.055,0.145,-1.139,4.645,0.002
MA_PL_a180,1,75,0,0.022,0.002,0.002,0.016,-0.071,0.05,0.121,-0.7,1.043,0.002
VS_NE_a135,1,158,0.006,0.02,0.004,0.005,0.012,-0.066,0.115,0.182,1.211,6.918,0.002
PA_CH_a135,1,109,0.001,0.037,0.001,-0.001,0.026,-0.118,0.121,0.239,0.668,2.077,0.004
CE_UR_a90,1,122,0.008,0.029,0.003,0.004,0.014,-0.037,0.188,0.225,2.964,12.653,0.003
VS_SN_a103,1,124,0.008,0.03,0.004,0.005,0.02,-0.062,0.13,0.192,1.396,3.223,0.003
CE_CH_a180,1,89,0.005,0.055,0.005,0.005,0.035,-0.18,0.181,0.361,-0.164,2.69,0.006
JU_UR_a45,1,125,0.009,0.063,0.002,0.009,0.046,-0.19,0.16,0.35,-0.243,0.95,0.006
PA_SA_a30,1,124,0.006,0.049,0.001,0.005,0.02,-0.169,0.13,0.299,-0.186,2.523,0.004
SA_NE_a90,1,207,0.012,0.042,0.003,0.008,0.014,-0.169,0.158,0.327,0.471,3.503,0.003
SU_VS_a0,1,94,0.004,0.028,0.002,0.003,0.014,-0.124,0.105,0.229,0.026,5.944,0.003
VE_CE_a0,1,97,0.004,0.031,0.005,0.004,0.021,-0.085,0.105,0.19,0.114,1.912,0.003
VE_VS_a36,1,202,0.004,0.026,0.003,0.004,0.019,-0.1,0.105,0.205,0.255,2.511,0.002
VS_CH_a144,1,130,0.009,0.04,0.002,0.005,0.021,-0.079,0.266,0.345,2.294,12.555,0.003
VE_CH_a180,1,66,0.003,0.033,0,0,0.014,-0.085,0.14,0.225,1.43,5.056,0.004
ME_VS_a0,1,112,0.002,0.023,0,0.001,0.014,-0.072,0.089,0.161,1.199,4.821,0.002
CE_NE_a103,1,104,0.007,0.028,0.001,0.003,0.019,-0.053,0.11,0.163,1.708,3.886,0.003
CE_SN_a72,1,127,0.003,0.028,0,0,0.014,-0.072,0.117,0.189,1.729,5.956,0.002
JU_CH_a135,1,233,0.004,0.043,0.002,0.002,0.024,-0.169,0.185,0.354,0.251,3.715,0.003
MA_NE_a135,1,146,0.003,0.03,-0.001,0,0.015,-0.114,0.188,0.302,2.288,13.662,0.002
VS_NN_a72,1,95,0.001,0.026,-0.002,-0.002,0.017,-0.055,0.11,0.165,1.605,5.191,0.003
VE_VS_a30,1,192,-0.001,0.031,0,0,0.018,-0.19,0.134,0.324,-1.062,11.587,0.002
PA_NE_a60,1,255,0.001,0.033,0,0,0.019,-0.169,0.117,0.286,0.119,4.701,0.002
VS_NE_a144,1,144,0.002,0.022,0.001,0,0.014,-0.053,0.117,0.17,1.96,8.106,0.002
VS_JU_a90,1,183,0.006,0.024,0.004,0.004,0.012,-0.058,0.16,0.218,1.854,10.474,0.002
VS_UR_a135,1,175,0.004,0.026,0.001,0.002,0.016,-0.133,0.108,0.241,0.422,7.064,0.002
