PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MEPL_a150,81,59,140,0.58,0.42
MEPL_a180,21,22,43,0.49,0.51
MEPL_a30,79,56,135,0.59,0.41
MEPL_a36,81,90,171,0.47,0.53
MEPL_a45,83,64,147,0.56,0.44
MEPL_a60,76,74,150,0.51,0.49
MEPL_a72,75,60,135,0.56,0.44
MEPL_a90,66,72,138,0.48,0.52
MESA_a0,37,40,77,0.48,0.52
MESA_a103,71,88,159,0.45,0.55
MESA_a120,83,49,132,0.63,0.37
MESA_a135,91,69,160,0.57,0.43
MESA_a144,77,55,132,0.58,0.42
MESA_a150,57,63,120,0.48,0.52
MESA_a180,34,23,57,0.6,0.4
MESA_a30,81,72,153,0.53,0.47
MESA_a36,72,77,149,0.48,0.52
MESA_a45,77,85,162,0.48,0.52
MESA_a60,78,65,143,0.55,0.45
MESA_a72,96,78,174,0.55,0.45
MESA_a90,72,65,137,0.53,0.47
MESU_a0,204,168,372,0.55,0.45
MEUR_a0,32,42,74,0.43,0.57
MEUR_a103,74,70,144,0.51,0.49
MEUR_a120,73,67,140,0.52,0.48
MEUR_a135,73,67,140,0.52,0.48
MEUR_a144,69,71,140,0.49,0.51
MEUR_a150,73,79,152,0.48,0.52
MEUR_a180,32,38,70,0.46,0.54
MEUR_a30,76,77,153,0.5,0.5
MEUR_a36,67,71,138,0.49,0.51
MEUR_a45,73,81,154,0.47,0.53
MEUR_a60,89,66,155,0.57,0.43
MEUR_a72,64,67,131,0.49,0.51
MEUR_a90,65,64,129,0.5,0.5
MEVE_a0,99,122,221,0.45,0.55
MEVE_a30,266,235,501,0.53,0.47
MEVE_a36,182,185,367,0.5,0.5
MEVE_a45,152,156,308,0.49,0.51
MEVE_a60,149,150,299,0.5,0.5
MEVE_a72,24,24,48,0.5,0.5
MOJU_a0,111,109,220,0.5,0.5
MOJU_a103,228,221,449,0.51,0.49
MOJU_a120,244,205,449,0.54,0.46
MOJU_a135,218,215,433,0.5,0.5
MOJU_a144,220,222,442,0.5,0.5
MOJU_a150,203,241,444,0.46,0.54
MOJU_a180,112,97,209,0.54,0.46
MOJU_a30,241,203,444,0.54,0.46
MOJU_a36,243,205,448,0.54,0.46
MOJU_a45,233,216,449,0.52,0.48
MOJU_a60,214,208,422,0.51,0.49
MOJU_a72,236,188,424,0.56,0.44
MOJU_a90,234,209,443,0.53,0.47
MOMA_a0,123,89,212,0.58,0.42
MOMA_a103,225,206,431,0.52,0.48
MOMA_a120,224,197,421,0.53,0.47
MOMA_a135,219,212,431,0.51,0.49
MOMA_a144,203,224,427,0.48,0.52
MOMA_a150,204,218,422,0.48,0.52
MOMA_a180,110,107,217,0.51,0.49
MOMA_a30,211,221,432,0.49,0.51
MOMA_a36,218,203,421,0.52,0.48
MOMA_a45,238,187,425,0.56,0.44
MOMA_a60,217,213,430,0.5,0.5
MOMA_a72,244,190,434,0.56,0.44
MOMA_a90,220,218,438,0.5,0.5
MOME_a0,111,95,206,0.54,0.46
MOME_a103,213,196,409,0.52,0.48
MOME_a120,229,206,435,0.53,0.47
MOME_a135,228,199,427,0.53,0.47
MOME_a144,197,212,409,0.48,0.52
MOME_a150,214,199,413,0.52,0.48
MOME_a180,95,111,206,0.46,0.54
MOME_a30,224,202,426,0.53,0.47
MOME_a36,232,185,417,0.56,0.44
MOME_a45,226,196,422,0.54,0.46
MOME_a60,227,197,424,0.54,0.46
MOME_a72,226,199,425,0.53,0.47
MOME_a90,208,203,411,0.51,0.49
MONE_a0,110,107,217,0.51,0.49
MONE_a103,236,206,442,0.53,0.47
MONE_a120,235,199,434,0.54,0.46
MONE_a135,235,210,445,0.53,0.47
MONE_a144,212,225,437,0.49,0.51
MONE_a150,220,210,430,0.51,0.49
MONE_a180,122,99,221,0.55,0.45
MONE_a30,219,235,454,0.48,0.52
MONE_a36,233,213,446,0.52,0.48
MONE_a45,223,219,442,0.5,0.5
MONE_a60,230,213,443,0.52,0.48
MONE_a72,236,210,446,0.53,0.47
MONE_a90,240,191,431,0.56,0.44
MOPL_a0,112,112,224,0.5,0.5
MOPL_a103,247,196,443,0.56,0.44
MOPL_a120,241,199,440,0.55,0.45
MOPL_a135,263,181,444,0.59,0.41
MOPL_a144,240,201,441,0.54,0.46
MOPL_a150,232,211,443,0.52,0.48
MOPL_a180,122,100,222,0.55,0.45
MOPL_a30,215,231,446,0.48,0.52
MOPL_a36,214,219,433,0.49,0.51
MOPL_a45,232,205,437,0.53,0.47
MOPL_a60,214,224,438,0.49,0.51
MOPL_a72,233,213,446,0.52,0.48
MOPL_a90,237,219,456,0.52,0.48
MOSA_a0,111,111,222,0.5,0.5
MOSA_a103,239,207,446,0.54,0.46
MOSA_a120,241,206,447,0.54,0.46
MOSA_a135,234,218,452,0.52,0.48
MOSA_a144,241,204,445,0.54,0.46
MOSA_a150,231,205,436,0.53,0.47
MOSA_a180,105,106,211,0.5,0.5
MOSA_a30,232,213,445,0.52,0.48
MOSA_a36,217,223,440,0.49,0.51
MOSA_a45,215,216,431,0.5,0.5
MOSA_a60,236,204,440,0.54,0.46
MOSA_a72,232,198,430,0.54,0.46
MOSA_a90,218,224,442,0.49,0.51
MOSU_a0,113,97,210,0.54,0.46
MOSU_a103,218,204,422,0.52,0.48
MOSU_a120,207,220,427,0.48,0.52
MOSU_a135,215,206,421,0.51,0.49
MOSU_a144,219,193,412,0.53,0.47
MOSU_a150,216,196,412,0.52,0.48
MOSU_a180,103,107,210,0.49,0.51
MOSU_a30,218,195,413,0.53,0.47
MOSU_a36,236,182,418,0.56,0.44
MOSU_a45,227,184,411,0.55,0.45
MOSU_a60,223,201,424,0.53,0.47
MOSU_a72,209,214,423,0.49,0.51
MOSU_a90,226,196,422,0.54,0.46
MOUR_a0,109,112,221,0.49,0.51
MOUR_a103,229,208,437,0.52,0.48
MOUR_a120,214,225,439,0.49,0.51
MOUR_a135,234,208,442,0.53,0.47
MOUR_a144,248,195,443,0.56,0.44
MOUR_a150,243,203,446,0.54,0.46
MOUR_a180,118,99,217,0.54,0.46
MOUR_a30,223,220,443,0.5,0.5
MOUR_a36,236,207,443,0.53,0.47
MOUR_a45,249,204,453,0.55,0.45
MOUR_a60,226,216,442,0.51,0.49
MOUR_a72,240,201,441,0.54,0.46
MOUR_a90,226,220,446,0.51,0.49
MOVE_a0,113,93,206,0.55,0.45
MOVE_a103,215,208,423,0.51,0.49
MOVE_a120,213,199,412,0.52,0.48
MOVE_a135,219,206,425,0.52,0.48
MOVE_a144,213,198,411,0.52,0.48
MOVE_a150,214,195,409,0.52,0.48
MOVE_a180,93,111,204,0.46,0.54
MOVE_a30,212,210,422,0.5,0.5
MOVE_a36,213,202,415,0.51,0.49
MOVE_a45,212,196,408,0.52,0.48
MOVE_a60,224,192,416,0.54,0.46
MOVE_a72,224,194,418,0.54,0.46
MOVE_a90,221,200,421,0.52,0.48
SANE_a103,116,109,225,0.52,0.48
SANE_a120,124,124,248,0.5,0.5
SANE_a135,80,63,143,0.56,0.44
SANE_a144,87,81,168,0.52,0.48
SANE_a150,114,102,216,0.53,0.47
SANE_a180,35,36,71,0.49,0.51
SANE_a45,8,10,18,0.44,0.56
SANE_a60,65,52,117,0.56,0.44
SANE_a72,69,45,114,0.61,0.39
SANE_a90,130,77,207,0.63,0.37
SAPL_a0,17,14,31,0.55,0.45
SAPL_a103,42,41,83,0.51,0.49
SAPL_a120,61,60,121,0.5,0.5
SAPL_a135,82,75,157,0.52,0.48
SAPL_a144,112,75,187,0.6,0.4
SAPL_a150,80,114,194,0.41,0.59
SAPL_a180,44,48,92,0.48,0.52
SAPL_a30,51,44,95,0.54,0.46
SAPL_a36,57,49,106,0.54,0.46
SAPL_a45,62,58,120,0.52,0.48
SAPL_a60,69,51,120,0.57,0.42
SAPL_a72,54,49,103,0.52,0.48
SAPL_a90,58,53,111,0.52,0.48
SAUR_a103,180,176,356,0.51,0.49
SAUR_a120,124,79,203,0.61,0.39
SAUR_a135,121,130,251,0.48,0.52
SAUR_a144,135,136,271,0.5,0.5
SAUR_a150,119,110,229,0.52,0.48
SAUR_a180,69,65,134,0.51,0.49
SAUR_a72,53,57,110,0.48,0.52
SAUR_a90,40,40,80,0.5,0.5
SUJU_a0,48,29,77,0.62,0.38
SUJU_a103,87,53,140,0.62,0.38
SUJU_a120,60,71,131,0.46,0.54
SUJU_a135,72,58,130,0.55,0.45
SUJU_a144,79,54,133,0.59,0.41
SUJU_a150,68,59,127,0.54,0.46
SUJU_a180,36,23,59,0.61,0.39
SUJU_a30,83,89,172,0.48,0.52
SUJU_a36,79,89,168,0.47,0.53
SUJU_a45,65,81,146,0.45,0.55
SUJU_a60,64,90,154,0.42,0.58
SUJU_a72,75,67,142,0.53,0.47
SUJU_a90,75,64,139,0.54,0.46
SUMA_a0,69,45,114,0.61,0.39
SUMA_a103,56,62,118,0.47,0.53
SUMA_a120,44,37,81,0.54,0.46
SUMA_a135,39,30,69,0.57,0.43
SUMA_a144,25,31,56,0.45,0.55
SUMA_a150,37,22,59,0.63,0.37
SUMA_a180,13,12,25,0.52,0.48
SUMA_a30,108,102,210,0.51,0.49
SUMA_a36,117,91,208,0.56,0.44
SUMA_a45,94,108,202,0.47,0.53
SUMA_a60,96,96,192,0.5,0.5
SUMA_a72,94,80,174,0.54,0.46
SUMA_a90,74,68,142,0.52,0.48
SUNE_a0,30,38,68,0.44,0.56
SUNE_a103,79,66,145,0.54,0.46
SUNE_a120,75,69,144,0.52,0.48
SUNE_a135,73,65,138,0.53,0.47
SUNE_a144,84,77,161,0.52,0.48
SUNE_a150,82,72,154,0.53,0.47
SUNE_a180,23,45,68,0.34,0.66
SUNE_a30,75,64,139,0.54,0.46
SUNE_a36,82,64,146,0.56,0.44
SUNE_a45,76,57,133,0.57,0.43
SUNE_a60,75,74,149,0.5,0.5
SUNE_a72,66,68,134,0.49,0.51
SUNE_a90,82,67,149,0.55,0.45
SUPL_a0,36,34,70,0.51,0.49
SUPL_a103,88,64,152,0.58,0.42
SUPL_a120,80,67,147,0.54,0.46
SUPL_a135,79,65,144,0.55,0.45
SUPL_a144,81,70,151,0.54,0.46
SUPL_a150,80,61,141,0.57,0.43
SUPL_a180,39,28,67,0.58,0.42
SUPL_a30,75,63,138,0.54,0.46
SUPL_a36,81,60,141,0.57,0.43
SUPL_a45,83,52,135,0.61,0.39
SUPL_a60,71,77,148,0.48,0.52
SUPL_a72,66,74,140,0.47,0.53
SUPL_a90,80,66,146,0.55,0.45
SUSA_a0,41,42,83,0.49,0.51
SUSA_a103,79,64,143,0.55,0.45
SUSA_a120,58,77,135,0.43,0.57
SUSA_a135,49,74,123,0.4,0.6
SUSA_a144,64,62,126,0.51,0.49
SUSA_a150,65,48,113,0.58,0.42
SUSA_a180,35,26,61,0.57,0.43
SUSA_a30,85,77,162,0.52,0.48
SUSA_a36,88,71,159,0.55,0.45
SUSA_a45,74,71,145,0.51,0.49
SUSA_a60,74,79,153,0.48,0.52
SUSA_a72,83,57,140,0.59,0.41
SUSA_a90,73,65,138,0.53,0.47
SUUR_a0,41,33,74,0.55,0.45
SUUR_a103,75,62,137,0.55,0.45
SUUR_a120,69,76,145,0.48,0.52
SUUR_a135,77,65,142,0.54,0.46
SUUR_a144,72,67,139,0.52,0.48
SUUR_a150,66,69,135,0.49,0.51
SUUR_a180,37,32,69,0.54,0.46
SUUR_a30,69,74,143,0.48,0.52
SUUR_a36,93,51,144,0.65,0.35
SUUR_a45,74,66,140,0.53,0.47
SUUR_a60,71,70,141,0.5,0.5
SUUR_a72,76,66,142,0.54,0.46
SUUR_a90,69,71,140,0.49,0.51
URNE_a30,299,293,592,0.51,0.49
URNE_a36,313,290,603,0.52,0.48
URNE_a45,316,248,564,0.56,0.44
URPL_a103,177,142,319,0.55,0.45
URPL_a60,80,74,154,0.52,0.48
URPL_a72,299,296,595,0.5,0.5
URPL_a90,266,254,520,0.51,0.49
VEJU_a0,42,36,78,0.54,0.46
VEJU_a103,78,59,137,0.57,0.43
VEJU_a120,73,70,143,0.51,0.49
VEJU_a135,82,66,148,0.55,0.45
VEJU_a144,80,69,149,0.54,0.46
VEJU_a150,56,50,106,0.53,0.47
VEJU_a180,36,25,61,0.59,0.41
VEJU_a30,81,71,152,0.53,0.47
VEJU_a36,95,80,175,0.54,0.46
VEJU_a45,74,67,141,0.52,0.48
VEJU_a60,97,75,172,0.56,0.44
VEJU_a72,84,83,167,0.5,0.5
VEJU_a90,68,82,150,0.45,0.55
VEMA_a0,74,62,136,0.54,0.46
VEMA_a103,89,73,162,0.55,0.45
VEMA_a120,69,41,110,0.63,0.37
VEMA_a135,27,34,61,0.44,0.56
VEMA_a144,25,31,56,0.45,0.55
VEMA_a150,27,28,55,0.49,0.51
VEMA_a180,19,7,26,0.73,0.27
VEMA_a30,94,83,177,0.53,0.47
VEMA_a36,69,99,168,0.41,0.59
VEMA_a45,108,81,189,0.57,0.43
VEMA_a60,103,98,201,0.51,0.49
VEMA_a72,77,59,136,0.57,0.43
VEMA_a90,86,63,149,0.58,0.42
VENE_a0,44,30,74,0.59,0.41
VENE_a103,84,64,148,0.57,0.43
VENE_a120,62,74,136,0.46,0.54
VENE_a135,65,75,140,0.46,0.54
VENE_a144,66,65,131,0.5,0.5
VENE_a150,71,71,142,0.5,0.5
VENE_a180,45,30,75,0.6,0.4
VENE_a30,71,79,150,0.47,0.53
VENE_a36,83,62,145,0.57,0.43
VENE_a45,58,72,130,0.45,0.55
VENE_a60,68,66,134,0.51,0.49
VENE_a72,48,63,111,0.43,0.57
VENE_a90,92,58,150,0.61,0.39
VEPL_a0,36,34,70,0.51,0.49
VEPL_a103,74,75,149,0.5,0.5
VEPL_a120,77,74,151,0.51,0.49
VEPL_a135,78,76,154,0.51,0.49
VEPL_a144,71,78,149,0.48,0.52
VEPL_a150,71,73,144,0.49,0.51
VEPL_a180,39,33,72,0.54,0.46
VEPL_a30,69,78,147,0.47,0.53
VEPL_a36,81,77,158,0.51,0.49
VEPL_a45,77,79,156,0.49,0.51
VEPL_a60,76,57,133,0.57,0.43
VEPL_a72,80,63,143,0.56,0.44
VEPL_a90,81,58,139,0.58,0.42
VESA_a0,45,26,71,0.63,0.37
VESA_a103,98,76,174,0.56,0.44
VESA_a120,68,64,132,0.52,0.48
VESA_a135,95,63,158,0.6,0.4
VESA_a144,55,49,104,0.53,0.47
VESA_a150,52,57,109,0.48,0.52
VESA_a180,36,23,59,0.61,0.39
VESA_a30,67,77,144,0.47,0.53
VESA_a36,78,76,154,0.51,0.49
VESA_a45,74,55,129,0.57,0.43
VESA_a60,81,66,147,0.55,0.45
VESA_a72,71,74,145,0.49,0.51
VESA_a90,77,71,148,0.52,0.48
VESU_a0,93,88,181,0.51,0.49
VESU_a30,227,223,450,0.5,0.5
VESU_a36,266,261,527,0.5,0.5
VESU_a45,680,597,1277,0.53,0.47
VEUR_a0,33,31,64,0.52,0.48
VEUR_a103,79,65,144,0.55,0.45
VEUR_a120,74,61,135,0.55,0.45
VEUR_a135,53,57,110,0.48,0.52
VEUR_a144,61,55,116,0.53,0.47
VEUR_a150,87,74,161,0.54,0.46
VEUR_a180,36,24,60,0.6,0.4
VEUR_a30,76,50,126,0.6,0.4
VEUR_a36,78,77,155,0.5,0.5
VEUR_a45,66,84,150,0.44,0.56
VEUR_a60,69,71,140,0.49,0.51
VEUR_a72,83,62,145,0.57,0.43
VEUR_a90,65,55,120,0.54,0.46
