PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_Z11_AQU,Juno,Aquarius,280,270,550,0.51,0.49
JN_Z12_PIS,Juno,Pisces,152,146,298,0.51,0.49
JU_Z01_ARI,Jupiter,Aries,166,164,330,0.5,0.5
JU_Z02_TAU,Jupiter,Taurus,223,212,435,0.51,0.49
JU_Z03_GEM,Jupiter,Gemini,252,268,520,0.48,0.52
JU_Z04_CAN,Jupiter,Cancer,257,270,527,0.49,0.51
JU_Z05_LEO,Jupiter,Leo,297,243,540,0.55,0.45
JU_Z06_VIR,Jupiter,Virgo,284,260,544,0.52,0.48
JU_Z07_LIB,Jupiter,Libra,289,259,548,0.53,0.47
JU_Z08_SCO,Jupiter,Scorpio,297,248,545,0.54,0.46
JU_Z09_SAG,Jupiter,Sagittarius,277,256,533,0.52,0.48
JU_Z10_CAP,Jupiter,Capricorn,266,262,528,0.5,0.5
JU_Z11_AQU,Jupiter,Aquarius,237,240,477,0.5,0.5
JU_Z12_PIS,Jupiter,Pisces,232,215,447,0.52,0.48
MA_Z01_ARI,Mars,Aries,244,231,475,0.51,0.49
MA_Z02_TAU,Mars,Taurus,244,247,491,0.5,0.5
MA_Z03_GEM,Mars,Gemini,227,199,426,0.53,0.47
MA_Z04_CAN,Mars,Cancer,231,238,469,0.49,0.51
MA_Z05_LEO,Mars,Leo,259,273,532,0.49,0.51
MA_Z06_VIR,Mars,Virgo,290,270,560,0.52,0.48
MA_Z07_LIB,Mars,Libra,310,297,607,0.51,0.49
MA_Z08_SCO,Mars,Scorpio,289,257,546,0.53,0.47
MA_Z09_SAG,Mars,Sagittarius,287,273,560,0.51,0.49
MA_Z10_CAP,Mars,Capricorn,220,187,407,0.54,0.46
MA_Z11_AQU,Mars,Aquarius,233,211,444,0.52,0.48
MA_Z12_PIS,Mars,Pisces,243,214,457,0.53,0.47
ME_Z01_ARI,Mercury,Aries,258,227,485,0.53,0.47
ME_Z02_TAU,Mercury,Taurus,234,188,422,0.55,0.45
ME_Z03_GEM,Mercury,Gemini,212,214,426,0.5,0.5
ME_Z04_CAN,Mercury,Cancer,260,224,484,0.54,0.46
ME_Z05_LEO,Mercury,Leo,268,249,517,0.52,0.48
ME_Z06_VIR,Mercury,Virgo,280,231,511,0.55,0.45
ME_Z07_LIB,Mercury,Libra,253,251,504,0.5,0.5
ME_Z08_SCO,Mercury,Scorpio,293,283,576,0.51,0.49
ME_Z09_SAG,Mercury,Sagittarius,292,272,564,0.52,0.48
ME_Z10_CAP,Mercury,Capricorn,240,242,482,0.5,0.5
ME_Z11_AQU,Mercury,Aquarius,227,269,496,0.46,0.54
ME_Z12_PIS,Mercury,Pisces,260,247,507,0.51,0.49
MO_Z01_ARI,Moon,Aries,253,245,498,0.51,0.49
MO_Z02_TAU,Moon,Taurus,262,233,495,0.53,0.47
MO_Z03_GEM,Moon,Gemini,271,220,491,0.55,0.45
MO_Z04_CAN,Moon,Cancer,253,243,496,0.51,0.49
MO_Z05_LEO,Moon,Leo,258,234,492,0.52,0.48
MO_Z06_VIR,Moon,Virgo,284,214,498,0.57,0.43
MO_Z07_LIB,Moon,Libra,264,230,494,0.53,0.47
MO_Z08_SCO,Moon,Scorpio,236,259,495,0.48,0.52
MO_Z09_SAG,Moon,Sagittarius,249,249,498,0.5,0.5
MO_Z10_CAP,Moon,Capricorn,246,262,508,0.48,0.52
MO_Z11_AQU,Moon,Aquarius,260,245,505,0.51,0.49
MO_Z12_PIS,Moon,Pisces,241,263,504,0.48,0.52
NE_Z10_CAP,Neptune,Capricorn,125,119,244,0.51,0.49
NE_Z11_AQU,Neptune,Aquarius,1685,1689,3374,0.5,0.5
NE_Z12_PIS,Neptune,Pisces,1267,1089,2356,0.54,0.46
NN_Z01_ARI,NNode,Aries,190,200,390,0.49,0.51
NN_Z02_TAU,NNode,Taurus,202,189,391,0.52,0.48
NN_Z03_GEM,NNode,Gemini,295,269,564,0.52,0.48
NN_Z04_CAN,NNode,Cancer,395,381,776,0.51,0.49
NN_Z05_LEO,NNode,Leo,415,368,783,0.53,0.47
NN_Z06_VIR,NNode,Virgo,391,335,726,0.54,0.46
NN_Z07_LIB,NNode,Libra,204,188,392,0.52,0.48
NN_Z08_SCO,NNode,Scorpio,197,191,388,0.51,0.49
NN_Z09_SAG,NNode,Sagittarius,202,190,392,0.52,0.48
NN_Z10_CAP,NNode,Capricorn,200,192,392,0.51,0.49
NN_Z11_AQU,NNode,Aquarius,181,209,390,0.46,0.54
NN_Z12_PIS,NNode,Pisces,205,185,390,0.53,0.47
PA_Z01_ARI,Pallas,Aries,319,292,611,0.52,0.48
PA_Z02_TAU,Pallas,Taurus,168,158,326,0.52,0.48
PA_Z03_GEM,Pallas,Gemini,164,153,317,0.52,0.48
PA_Z04_CAN,Pallas,Cancer,108,105,213,0.51,0.49
PA_Z05_LEO,Pallas,Leo,174,184,358,0.49,0.51
PA_Z06_VIR,Pallas,Virgo,195,185,380,0.51,0.49
PA_Z07_LIB,Pallas,Libra,246,240,486,0.51,0.49
PA_Z08_SCO,Pallas,Scorpio,231,212,443,0.52,0.48
PA_Z09_SAG,Pallas,Sagittarius,257,258,515,0.5,0.5
PA_Z10_CAP,Pallas,Capricorn,380,370,750,0.51,0.49
PA_Z11_AQU,Pallas,Aquarius,417,388,805,0.52,0.48
PA_Z12_PIS,Pallas,Pisces,418,352,770,0.54,0.46
PH_Z07_LIB,Pholus,Libra,313,297,610,0.51,0.49
PH_Z08_SCO,Pholus,Scorpio,758,755,1513,0.5,0.5
PH_Z09_SAG,Pholus,Sagittarius,1677,1585,3262,0.51,0.49
PH_Z10_CAP,Pholus,Capricorn,329,260,589,0.56,0.44
PL_Z09_SAG,Pluto,Sagittarius,1398,1406,2804,0.5,0.5
PL_Z10_CAP,Pluto,Capricorn,1679,1491,3170,0.53,0.47
SA_Z01_ARI,Saturn,Aries,178,174,352,0.51,0.49
SA_Z02_TAU,Saturn,Taurus,289,303,592,0.49,0.51
SA_Z03_GEM,Saturn,Gemini,290,285,575,0.5,0.5
SA_Z04_CAN,Saturn,Cancer,274,259,533,0.51,0.49
SA_Z05_LEO,Saturn,Leo,267,269,536,0.5,0.5
SA_Z06_VIR,Saturn,Virgo,296,322,618,0.48,0.52
SA_Z07_LIB,Saturn,Libra,343,324,667,0.51,0.49
SA_Z08_SCO,Saturn,Scorpio,328,296,624,0.53,0.47
SA_Z09_SAG,Saturn,Sagittarius,371,315,686,0.54,0.46
SA_Z10_CAP,Saturn,Capricorn,373,309,682,0.55,0.45
SA_Z11_AQU,Saturn,Aquarius,68,41,109,0.62,0.38
SN_Z01_ARI,SNode,Aries,204,188,392,0.52,0.48
SN_Z02_TAU,SNode,Taurus,197,191,388,0.51,0.49
SN_Z03_GEM,SNode,Gemini,202,190,392,0.52,0.48
SN_Z04_CAN,SNode,Cancer,200,192,392,0.51,0.49
SN_Z05_LEO,SNode,Leo,181,209,390,0.46,0.54
SN_Z06_VIR,SNode,Virgo,205,185,390,0.53,0.47
SN_Z07_LIB,SNode,Libra,190,200,390,0.49,0.51
SN_Z08_SCO,SNode,Scorpio,202,189,391,0.52,0.48
SN_Z09_SAG,SNode,Sagittarius,295,269,564,0.52,0.48
SN_Z10_CAP,SNode,Capricorn,395,381,776,0.51,0.49
SN_Z11_AQU,SNode,Aquarius,415,368,783,0.53,0.47
SN_Z12_PIS,SNode,Pisces,391,335,726,0.54,0.46
SU_Z01_ARI,Sun,Aries,262,217,479,0.55,0.45
SU_Z02_TAU,Sun,Taurus,264,246,510,0.52,0.48
SU_Z03_GEM,Sun,Gemini,274,238,512,0.54,0.46
SU_Z04_CAN,Sun,Cancer,286,229,515,0.56,0.44
SU_Z05_LEO,Sun,Leo,259,277,536,0.48,0.52
SU_Z06_VIR,Sun,Virgo,269,233,502,0.54,0.46
SU_Z07_LIB,Sun,Libra,263,259,522,0.5,0.5
SU_Z08_SCO,Sun,Scorpio,263,243,506,0.52,0.48
SU_Z09_SAG,Sun,Sagittarius,240,244,484,0.5,0.5
SU_Z10_CAP,Sun,Capricorn,223,216,439,0.51,0.49
SU_Z11_AQU,Sun,Aquarius,233,253,486,0.48,0.52
SU_Z12_PIS,Sun,Pisces,241,242,483,0.5,0.5
UR_Z01_ARI,Uranus,Aries,1035,904,1939,0.53,0.47
UR_Z02_TAU,Uranus,Taurus,337,275,612,0.55,0.45
UR_Z11_AQU,Uranus,Aquarius,762,772,1534,0.5,0.5
UR_Z12_PIS,Uranus,Pisces,943,946,1889,0.5,0.5
VE_Z01_ARI,Venus,Aries,292,280,572,0.51,0.49
VE_Z02_TAU,Venus,Taurus,218,195,413,0.53,0.47
VE_Z03_GEM,Venus,Gemini,333,290,623,0.53,0.47
VE_Z04_CAN,Venus,Cancer,209,222,431,0.48,0.52
VE_Z05_LEO,Venus,Leo,310,260,570,0.54,0.46
VE_Z06_VIR,Venus,Virgo,240,249,489,0.49,0.51
VE_Z07_LIB,Venus,Libra,254,207,461,0.55,0.45
VE_Z08_SCO,Venus,Scorpio,306,271,577,0.53,0.47
VE_Z09_SAG,Venus,Sagittarius,187,225,412,0.45,0.55
VE_Z10_CAP,Venus,Capricorn,284,274,558,0.51,0.49
VE_Z11_AQU,Venus,Aquarius,206,229,435,0.47,0.53
VE_Z12_PIS,Venus,Pisces,238,195,433,0.55,0.45
VS_Z01_ARI,Vesta,Aries,283,282,565,0.5,0.5
VS_Z02_TAU,Vesta,Taurus,351,338,689,0.51,0.49
VS_Z03_GEM,Vesta,Gemini,313,294,607,0.52,0.48
VS_Z04_CAN,Vesta,Cancer,302,280,582,0.52,0.48
VS_Z05_LEO,Vesta,Leo,317,304,621,0.51,0.49
VS_Z06_VIR,Vesta,Virgo,234,210,444,0.53,0.47
VS_Z07_LIB,Vesta,Libra,265,229,494,0.54,0.46
VS_Z08_SCO,Vesta,Scorpio,138,113,251,0.55,0.45
VS_Z09_SAG,Vesta,Sagittarius,236,218,454,0.52,0.48
VS_Z10_CAP,Vesta,Capricorn,207,208,415,0.5,0.5
VS_Z11_AQU,Vesta,Aquarius,204,213,417,0.49,0.51
VS_Z12_PIS,Vesta,Pisces,227,208,435,0.52,0.48
