PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",670,698,1368,0.49,0.51
CE_3,Ceres,3,920,817,1737,0.53,0.47
"CE_[0,2]",Ceres,"[0,2]",1566,1370,2936,0.53,0.47
"CH_(3,4]",Chiron,"(3,4]",700,641,1341,0.52,0.48
"CH_(4,5]",Chiron,"(4,5]",626,568,1194,0.52,0.48
"CH_(5,11]",Chiron,"(5,11]",722,659,1381,0.52,0.48
"CH_[0,3]",Chiron,"[0,3]",1108,1017,2125,0.52,0.48
"JN_(1,2]",Juno,"(1,2]",1037,932,1969,0.53,0.47
"JN_(2,3]",Juno,"(2,3]",841,793,1634,0.51,0.49
"JN_(3,7]",Juno,"(3,7]",539,456,995,0.54,0.46
"JN_[0,1]",Juno,"[0,1]",739,704,1443,0.51,0.49
"JU_(2,3]",Jupiter,"(2,3]",884,816,1700,0.52,0.48
"JU_(3,4]",Jupiter,"(3,4]",683,596,1279,0.53,0.47
"JU_(4,8]",Jupiter,"(4,8]",498,453,951,0.52,0.48
"JU_[0,2]",Jupiter,"[0,2]",1091,1020,2111,0.52,0.48
"MA_(2,5]",Mars,"(2,5]",642,599,1241,0.52,0.48
MA_2,Mars,2,1108,1034,2142,0.52,0.48
"MA_[0,1]",Mars,"[0,1]",1406,1252,2658,0.53,0.47
"ME_(1,3]",Mercury,"(1,3]",363,357,720,0.5,0.5
ME_0,Mercury,0,859,810,1669,0.51,0.49
ME_1,Mercury,1,1934,1718,3652,0.53,0.47
"NE_(4,5]",Neptune,"(4,5]",639,551,1190,0.54,0.46
"NE_(5,6]",Neptune,"(5,6]",520,474,994,0.52,0.48
"NE_(6,13]",Neptune,"(6,13]",637,582,1219,0.52,0.48
"NE_[0,4]",Neptune,"[0,4]",1360,1278,2638,0.52,0.48
"NN_(2,3]",NNode,"(2,3]",822,791,1613,0.51,0.49
"NN_(3,4]",NNode,"(3,4]",683,649,1332,0.51,0.49
"NN_(4,9]",NNode,"(4,9]",645,615,1260,0.51,0.49
"NN_[0,2]",NNode,"[0,2]",1006,830,1836,0.55,0.45
"PA_(2,3]",Pallas,"(2,3]",930,808,1738,0.54,0.46
"PA_(3,4]",Pallas,"(3,4]",650,582,1232,0.53,0.47
"PA_(4,8]",Pallas,"(4,8]",405,340,745,0.54,0.46
"PA_[0,2]",Pallas,"[0,2]",1171,1155,2326,0.5,0.5
"PH_(3,5]",Pholus,"(3,5]",1251,1099,2350,0.53,0.47
"PH_(5,6]",Pholus,"(5,6]",498,466,964,0.52,0.48
"PH_(6,13]",Pholus,"(6,13]",539,595,1134,0.48,0.52
"PH_[0,3]",Pholus,"[0,3]",868,725,1593,0.54,0.46
"PL_(4,5]",Pluto,"(4,5]",679,611,1290,0.53,0.47
"PL_(5,6]",Pluto,"(5,6]",504,478,982,0.51,0.49
"PL_(6,14]",Pluto,"(6,14]",652,592,1244,0.52,0.48
"PL_[0,4]",Pluto,"[0,4]",1321,1204,2525,0.52,0.48
"SA_(3,4]",Saturn,"(3,4]",674,596,1270,0.53,0.47
"SA_(4,5]",Saturn,"(4,5]",505,482,987,0.51,0.49
"SA_(5,11]",Saturn,"(5,11]",618,564,1182,0.52,0.48
"SA_[0,3]",Saturn,"[0,3]",1359,1243,2602,0.52,0.48
"SN_(3,4]",SNode,"(3,4]",819,768,1587,0.52,0.48
"SN_(4,5]",SNode,"(4,5]",722,668,1390,0.52,0.48
"SN_(5,10]",SNode,"(5,10]",679,631,1310,0.52,0.48
"SN_[1,3]",SNode,"[1,3]",936,818,1754,0.53,0.47
"SU_(1,2]",Sun,"(1,2]",1047,944,1991,0.53,0.47
"SU_(2,4]",Sun,"(2,4]",199,190,389,0.51,0.49
SU_1,Sun,1,1441,1302,2743,0.53,0.47
"SU_[0,1)",Sun,"[0,1)",469,449,918,0.51,0.49
"UR_(3,5]",Uranus,"(3,5]",1303,1175,2478,0.53,0.47
"UR_(5,6]",Uranus,"(5,6]",514,496,1010,0.51,0.49
"UR_(6,13]",Uranus,"(6,13]",579,526,1105,0.52,0.48
"UR_[0,3]",Uranus,"[0,3]",760,688,1448,0.52,0.48
"VE_(1,2]",Venus,"(1,2]",788,780,1568,0.5,0.5
"VE_(2,3]",Venus,"(2,3]",94,106,200,0.47,0.53
VE_1,Venus,1,1638,1431,3069,0.53,0.47
"VE_[0,1)",Venus,"[0,1)",636,568,1204,0.53,0.47
"VS_(1,2]",Vesta,"(1,2]",1188,1046,2234,0.53,0.47
"VS_(2,3]",Vesta,"(2,3]",659,607,1266,0.52,0.48
"VS_(3,6]",Vesta,"(3,6]",256,241,497,0.52,0.48
"VS_[0,1]",Vesta,"[0,1]",1053,991,2044,0.52,0.48
