PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",442,399,841,0.53,0.47
CE_a0_0,Ceres,Conjunction,0,1816,1801,3617,0.5,0.5
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",662,641,1303,0.51,0.49
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",161,147,308,0.52,0.48
CE_a103_0,Ceres,BiSeptile,0,1435,1412,2847,0.5,0.5
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",642,620,1262,0.51,0.49
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",127,161,288,0.44,0.56
CE_a120_0,Ceres,Trine,0,1489,1419,2908,0.51,0.49
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",640,601,1241,0.52,0.48
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",119,144,263,0.45,0.55
CE_a135_0,Ceres,SesquiSquare,0,1499,1455,2954,0.51,0.49
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",602,614,1216,0.5,0.5
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",174,165,339,0.51,0.49
CE_a144_0,Ceres,BiQuintile,0,1482,1421,2903,0.51,0.49
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",675,595,1270,0.53,0.47
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",134,135,269,0.5,0.5
CE_a150_0,Ceres,Quincunx,0,1449,1470,2919,0.5,0.5
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",417,403,820,0.51,0.49
CE_a180_0,Ceres,Opposition,0,1841,1797,3638,0.51,0.49
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",717,731,1448,0.5,0.5
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",248,229,477,0.52,0.48
CE_a30_0,Ceres,SemiSextile,0,1293,1240,2533,0.51,0.49
