PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
VS_Z07_2LIB,Vesta,LibraD2,59,50,109,0.54,0.46
VS_Z07_3LIB,Vesta,LibraD3,80,64,144,0.56,0.44
VS_Z08_1SCO,Vesta,ScorpioD1,23,34,57,0.4,0.6
VS_Z08_2SCO,Vesta,ScorpioD2,31,28,59,0.53,0.47
VS_Z08_3SCO,Vesta,ScorpioD3,32,31,63,0.51,0.49
VS_Z09_1SAG,Vesta,SagittariusD1,76,52,128,0.59,0.41
VS_Z09_2SAG,Vesta,SagittariusD2,62,59,121,0.51,0.49
VS_Z09_3SAG,Vesta,SagittariusD3,79,69,148,0.53,0.47
VS_Z10_1CAP,Vesta,CapricornD1,63,64,127,0.5,0.5
VS_Z10_2CAP,Vesta,CapricornD2,32,42,74,0.43,0.57
VS_Z10_3CAP,Vesta,CapricornD3,38,32,70,0.54,0.46
VS_Z11_1AQU,Vesta,AquariusD1,58,65,123,0.47,0.53
VS_Z11_2AQU,Vesta,AquariusD2,75,81,156,0.48,0.52
VS_Z11_3AQU,Vesta,AquariusD3,39,38,77,0.51,0.49
VS_Z12_1PIS,Vesta,PiscesD1,38,39,77,0.49,0.51
VS_Z12_2PIS,Vesta,PiscesD2,87,54,141,0.62,0.38
VS_Z12_3PIS,Vesta,PiscesD3,81,106,187,0.43,0.57
