PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
ADA-USD-predict-ensamble-gakknn-UADAA.csv,ADA-USD,2020-12-26T23:09:08Z,0,0.526,0.605,0.617,0.75,0.065,0.135,0.188,0.532,0.49,0.51,0.536,0.08,0.042,0.037,0.584783132480991
ADA-USD-predict-ensamble-gakknn-MIGA.csv,ADA-USD,2020-11-28T11:39:23Z,0,0.553,0.571,0.647,0.714,0.071,0.148,0.094,0.514,0.478,0.444,0.5,0.081,0.083,0.08,0.582188248772955
ADA-USD-predict-ensamble-gakknn-MIDB.csv,ADA-USD,2020-11-27T11:10:38Z,0,0.484,0.594,0.681,0.75,0.105,0.166,0.097,0.523,0.456,0.474,0.464,0.122,0.033,0.014,0.569782418445244
ADA-USD-predict-ensamble-gakknn-VCB.csv,ADA-USD,2020-12-06T20:42:30Z,0,0.536,0.562,0.633,0.75,0.095,0.17,0.165,0.496,0.531,0.458,0.464,0.103,0.127,0.009,0.569108576243591
ADA-USD-predict-kknnLDAG-ensamble.csv,ADA-USD,2020-11-03T14:56:16Z,0,0.527,0.539,0.615,0.714,0.118,0.165,0.14,0.522,0.489,0.444,0.5,0.162,0.097,0.08,0.562886813346205
ADA-USD-predict-ensamble-gakknn-VFA.csv,ADA-USD,2020-12-08T08:13:30Z,0,0.464,0.595,0.667,0.786,0.045,0.172,0.168,0.47,0.524,0.528,0.571,0.068,0.044,0.062,0.558136577197348
ADA-USD-predict-ensamble-gakknn-VDIA.csv,ADA-USD,2020-12-24T21:05:29Z,0,0.573,0.634,0.66,0.643,0.092,0.049,0.024,0.449,0.459,0.495,0.571,0.068,0.098,0.108,0.557294305218581
ADA-USD-predict-ensamble-gakknn-VACA.csv,ADA-USD,2020-12-21T13:32:55Z,0,0.596,0.581,0.63,0.679,0.091,0.097,0.069,0.449,0.49,0.558,0.536,0.113,0.12,0.032,0.554976220159959
ADA-USD-predict-ensamble-gakknn-MIFCC.csv,ADA-USD,2020-12-24T16:31:30Z,0,0.485,0.594,0.649,0.75,0.125,0.139,0.143,0.472,0.437,0.542,0.536,0.131,0.183,0.009,0.547276327755762
ADA-USD-predict-ensamble-gakknn-SAC.csv,ADA-USD,2020-12-05T09:13:36Z,0,0.574,0.636,0.631,0.714,0.06,0.083,0.117,0.426,0.481,0.431,0.571,0.11,0.165,0.199,0.540539701155235
ADA-USD-predict-kknnLDDBF-ensamble.csv,ADA-USD,"",0,0.633,0.505,0.531,0.643,0.168,0.121,0.158,0.48,0.5,0.589,0.5,0.166,0.177,0.125,0.538912515223468
ADA-USD-predict-ensamble-gakknn-MAG.csv,ADA-USD,2020-11-15T13:40:41Z,0,0.526,0.66,0.699,0.786,0.065,0.11,0.122,0.449,0.485,0.535,0.714,0.105,0.199,0.254,0.538503832954028
ADA-USD-predict-ensamble-gakknn-MH.csv,ADA-USD,2020-11-25T14:39:01Z,0,0.491,0.613,0.678,0.679,0.113,0.112,0.001,0.542,0.518,0.471,0.393,0.096,0.113,0.11,0.534461632549771
