PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,PVal6m,PVal3m,PVal2m,PVal1m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
AAPL-predict-ensamble-gakknn-PA.csv,AAPL,2021-07-06T18:28:59.788146Z,1,0.508,0.695,0.709,0.818,0.113,0.112,0.154,0.666,0.21,0.247,0.243,0.547,0.568,0.614,0.727,0.054,0.139,0.161,0.212869333333333
AAPL-predict-ensamble-gakknn-VDIBCFA.csv,AAPL,2021-07-06T18:29:00.293032Z,1,0.6,0.571,0.5,0.5,0.096,0.124,0,0.619,0.963,0.988,0.977,0.695,0.764,0.741,0.682,0.186,0.071,0.084,0.212217
AAPL-predict-ensamble-kknn-MAABBAABCACCCJ.csv,AAPL,2021-07-07T16:29:55.125831Z,0,0.54,0.587,0.57,0.591,0.059,0.035,0.029,0.636,0.689,0.591,0.59,0.548,0.618,0.57,0.591,0.086,0.086,0.029,0.205902666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCLA.csv,AAPL,2021-07-07T16:29:55.132372Z,0,0.535,0.653,0.67,0.591,0.177,0.085,0.112,0.677,0.573,0.418,0.59,0.542,0.591,0.53,0.409,0.114,0.161,0.17,0.200044666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCLB.csv,AAPL,2021-07-07T16:29:55.135749Z,0,0.557,0.572,0.548,0.545,0.063,0.041,0.003,0.644,0.723,0.589,0.587,0.562,0.571,0.452,0.455,0.131,0.206,0.003,0.199004
AAPL-predict-ensamble-gakknn-UADCC.csv,AAPL,2021-07-06T18:29:00.000083Z,1,0.564,0.507,0.475,0.5,0.083,0.061,0.035,0.627,0.623,0.727,0.584,0.506,0.475,0.475,0.5,0.11,0.025,0.035,0.192219333333333
AAPL-predict-ensamble-gakknn-VEB.csv,AAPL,2021-07-06T18:29:00.381118Z,1,0.57,0.668,0.668,0.636,0.118,0.032,0.045,0.701,0.68,0.523,0.989,0.662,0.725,0.659,0.818,0.14,0.196,0.225,0.189964666666667
AAPL-predict-ensamble-gakknn-VDIBCB.csv,AAPL,2021-07-06T18:29:00.269718Z,1,0.565,0.598,0.468,0.636,0.227,0.281,0.238,0.657,0.703,0.94,0.882,0.676,0.696,0.664,0.727,0.128,0.085,0.09,0.186477666666667
AAPL-predict-ensamble-gakknn-UADC.csv,AAPL,2021-07-06T18:28:59.984596Z,1,0.508,0.601,0.568,0.636,0.153,0.089,0.096,0.668,0.535,0.734,0.595,0.433,0.504,0.518,0.636,0.095,0.121,0.167,0.185588
AAPL-predict-ensamble-gakknn-SBA.csv,AAPL,2021-07-06T18:28:59.910015Z,1,0.526,0.517,0.514,0.727,0.144,0.214,0.302,0.646,0.668,0.628,0.257,0.541,0.555,0.618,0.636,0.064,0.111,0.026,0.183726
AAPL-predict-ensamble-gakknn-NAABCAABF.csv,AAPL,2021-07-07T16:29:55.059261Z,0,0.58,0.507,0.499,0.524,0.105,0.029,0.035,0.656,0.802,0.909,0.869,0.535,0.591,0.625,0.619,0.143,0.059,0.009,0.181861333333333
AAPL-predict-ensamble-gakknn-VDIBCC.csv,AAPL,2021-07-06T18:29:00.274268Z,1,0.549,0.665,0.568,0.636,0.171,0.18,0.096,0.7,0.47,0.592,0.595,0.617,0.633,0.568,0.636,0.1,0.131,0.096,0.1782
AAPL-predict-ensamble-gakknn-NAABCAABC.csv,AAPL,2021-07-07T16:29:55.015775Z,0,0.515,0.555,0.618,0.636,0.126,0.111,0.026,0.684,0.599,0.429,0.262,0.486,0.458,0.473,0.545,0.105,0.077,0.103,0.177802666666667
AAPL-predict-ensamble-gakknn-NAABA.csv,AAPL,2021-07-06T18:28:59.782696Z,1,0.555,0.562,0.51,0.619,0.106,0.142,0.155,0.688,0.83,0.797,0.595,0.494,0.56,0.46,0.619,0.173,0.236,0.226,0.169208
AAPL-predict-ensamble-gakknn-SAC.csv,AAPL,2021-07-06T18:28:59.875737Z,1,0.503,0.515,0.598,0.545,0.151,0.152,0.074,0.696,0.699,0.559,0.865,0.541,0.512,0.543,0.636,0.091,0.108,0.132,0.163754666666667
AAPL-predict-ensamble-gakknn-SAGA.csv,AAPL,2021-07-06T18:28:59.896916Z,1,0.549,0.574,0.575,0.5,0.073,0.075,0.106,0.714,0.663,0.556,0.861,0.545,0.509,0.43,0.409,0.109,0.138,0.029,0.161876
AAPL-predict-ensamble-gakknn-UADBA.csv,AAPL,2021-07-06T18:28:59.964332Z,1,0.538,0.541,0.55,0.5,0.119,0.052,0.071,0.712,0.606,0.418,0.584,0.605,0.571,0.5,0.5,0.128,0.124,0,0.156384
AAPL-predict-ensamble-kknn-MAABBAABCACCCA.csv,AAPL,2021-07-07T16:29:55.094371Z,0,0.548,0.525,0.477,0.455,0.093,0.085,0.032,0.712,0.914,0.929,0.858,0.62,0.656,0.627,0.455,0.118,0.18,0.244,0.1488
AAPL-predict-ensamble-gakknn-VDIBCE.csv,AAPL,2021-07-06T18:29:00.284925Z,1,0.581,0.715,0.739,0.727,0.12,0.043,0.016,0.783,0.52,0.331,0.608,0.695,0.646,0.589,0.727,0.145,0.171,0.196,0.147198333333333
AAPL-predict-ensamble-kknn-MAABBAABCACCCH.csv,AAPL,2021-07-07T16:29:55.119130Z,0,0.546,0.457,0.4,0.5,0.144,0.141,0.141,0.688,0.856,0.989,0.977,0.602,0.651,0.691,0.682,0.101,0.07,0.013,0.145912
AAPL-predict-ensamble-gakknn-VDIDCD.csv,AAPL,2021-07-06T18:29:00.351482Z,1,0.567,0.556,0.595,0.591,0.074,0.069,0.006,0.748,0.822,0.734,0.873,0.652,0.681,0.641,0.682,0.092,0.081,0.058,0.144312
AAPL-predict-ensamble-gakknn-PBB.csv,AAPL,2021-07-06T18:28:59.840106Z,1,0.509,0.479,0.505,0.409,0.089,0.105,0.135,0.711,0.836,0.785,0.974,0.516,0.479,0.505,0.409,0.078,0.105,0.135,0.143825666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCK.csv,AAPL,2021-07-07T16:29:55.128899Z,0,0.562,0.507,0.427,0.455,0.094,0.141,0.039,0.714,0.812,0.918,0.858,0.591,0.604,0.573,0.545,0.083,0.061,0.039,0.142618666666667
AAPL-predict-ensamble-gakknn-SAD.csv,AAPL,2021-07-06T18:28:59.880728Z,1,0.553,0.527,0.505,0.409,0.071,0.103,0.135,0.734,0.776,0.726,0.857,0.552,0.522,0.45,0.5,0.128,0.135,0.071,0.140536666666667
AAPL-predict-ensamble-gakknn-NAABCAABB.csv,AAPL,2021-07-07T16:29:55.003996Z,0,0.52,0.569,0.616,0.682,0.116,0.104,0.093,0.755,0.563,0.473,0.067,0.471,0.442,0.425,0.5,0.136,0.081,0.106,0.139241666666667
AAPL-predict-ensamble-gakknn-VCA.csv,AAPL,2021-07-06T18:29:00.191723Z,1,0.575,0.632,0.591,0.682,0.113,0.115,0.129,0.769,0.834,0.947,0.895,0.723,0.762,0.786,0.773,0.086,0.044,0.019,0.138446
AAPL-predict-ensamble-gakknn-VDL.csv,AAPL,2021-07-07T16:29:55.077007Z,0,0.608,0.603,0.548,0.545,0.085,0.096,0.003,0.771,0.828,0.939,0.999,0.594,0.727,0.734,0.818,0.199,0.085,0.119,0.134270333333333
AAPL-predict-ensamble-kknn-MAABBAABCACCCF.csv,AAPL,2021-07-07T16:29:55.111924Z,0,0.512,0.458,0.425,0.5,0.121,0.094,0.106,0.712,0.855,0.791,0.584,0.59,0.621,0.575,0.5,0.085,0.11,0.106,0.13392
AAPL-predict-ensamble-gakknn-NAABCAABD.csv,AAPL,2021-07-07T16:29:55.026961Z,0,0.449,0.395,0.526,0.579,0.194,0.233,0.074,0.708,0.84,0.76,0.765,0.526,0.454,0.447,0.368,0.053,0.08,0.112,0.133346666666667
AAPL-predict-ensamble-gakknn-VACGBFB.csv,AAPL,2021-07-06T18:29:00.066030Z,1,0.541,0.572,0.477,0.455,0.165,0.166,0.032,0.754,0.643,0.935,0.998,0.702,0.481,0.436,0.273,0.12,0.181,0.231,0.13038
AAPL-predict-ensamble-gakknn-UAC.csv,AAPL,2021-07-06T18:28:59.935576Z,1,0.525,0.613,0.562,0.688,0.118,0.153,0.177,0.774,0.495,0.439,0.105,0.553,0.571,0.5,0.5,0.13,0.124,0,0.128066666666667
AAPL-predict-ensamble-gakknn-VDIBCFD.csv,AAPL,2021-07-06T18:29:00.304771Z,1,0.566,0.634,0.641,0.682,0.11,0.043,0.058,0.792,0.694,0.744,0.601,0.684,0.667,0.691,0.682,0.082,0.042,0.013,0.127642666666667
AAPL-predict-ensamble-gakknn-PB.csv,AAPL,2021-07-06T18:28:59.830871Z,1,0.486,0.521,0.495,0.591,0.137,0.105,0.135,0.749,0.662,0.785,0.59,0.58,0.556,0.595,0.591,0.082,0.069,0.006,0.125667333333333
AAPL-predict-ensamble-gakknn-VDID.csv,AAPL,2021-07-06T18:29:00.319661Z,1,0.546,0.506,0.473,0.545,0.083,0.092,0.103,0.753,0.952,0.99,0.981,0.619,0.698,0.714,0.727,0.078,0.03,0.019,0.125558333333333
AAPL-predict-ensamble-gakknn-VDIBB.csv,AAPL,2021-07-06T18:29:00.256273Z,1,0.552,0.639,0.625,0.5,0.148,0.127,0.177,0.793,0.65,0.527,0.999,0.675,0.662,0.611,0.773,0.158,0.183,0.228,0.125304
AAPL-predict-ensamble-gakknn-UADBD.csv,AAPL,2021-07-06T18:28:59.979439Z,1,0.521,0.477,0.573,0.545,0.15,0.168,0.039,0.769,0.705,0.559,0.865,0.521,0.478,0.432,0.364,0.153,0.106,0.096,0.120967
AAPL-predict-ensamble-gakknn-UADAA.csv,AAPL,2021-07-06T18:28:59.944059Z,1,0.517,0.492,0.357,0.364,0.166,0.234,0.01,0.74,0.741,0.987,0.973,0.683,0.657,0.652,0.455,0.18,0.198,0.28,0.118386666666667
AAPL-predict-ensamble-gakknn-SAF.csv,AAPL,2021-07-06T18:28:59.888922Z,1,0.488,0.539,0.618,0.636,0.152,0.138,0.026,0.787,0.611,0.429,0.262,0.518,0.475,0.427,0.455,0.12,0.088,0.039,0.116795
AAPL-predict-ensamble-gakknn-VACB.csv,AAPL,2021-07-06T18:29:00.029944Z,1,0.46,0.583,0.541,0.682,0.119,0.159,0.199,0.785,0.575,0.734,0.601,0.651,0.584,0.591,0.682,0.153,0.092,0.129,0.11352
AAPL-predict-ensamble-gakknn-VBA.csv,AAPL,2021-07-06T18:29:00.171042Z,1,0.54,0.51,0.48,0.409,0.019,0.088,0.1,0.781,0.811,0.921,0.857,0.615,0.607,0.625,0.5,0.14,0.129,0.177,0.11169
AAPL-predict-ensamble-kknn-MAABBAABCACCCE.csv,AAPL,2021-07-07T16:29:55.108274Z,0,0.516,0.506,0.498,0.545,0.048,0.05,0.067,0.782,0.905,0.867,0.865,0.589,0.634,0.593,0.636,0.066,0.082,0.061,0.110453333333333
AAPL-predict-ensamble-gakknn-VDIDB.csv,AAPL,2021-07-06T18:29:00.331001Z,1,0.536,0.629,0.634,0.818,0.108,0.184,0.26,0.817,0.544,0.518,0.056,0.66,0.635,0.643,0.636,0.103,0.016,0.01,0.109739
AAPL-predict-ensamble-gakknn-VDIA.csv,AAPL,2021-07-06T18:29:00.244789Z,1,0.495,0.503,0.445,0.591,0.192,0.177,0.206,0.773,0.86,0.992,0.985,0.691,0.697,0.736,0.773,0.089,0.077,0.051,0.109187
AAPL-predict-ensamble-kknn-MAABBAABCACCCLG.csv,AAPL,2021-07-07T16:29:55.139125Z,0,0.469,0.572,0.525,0.5,0.153,0.086,0.035,0.792,0.684,0.726,0.861,0.494,0.542,0.48,0.409,0.112,0.129,0.1,0.108576
AAPL-predict-ensamble-gakknn-VFG.csv,AAPL,2021-07-06T18:29:00.428636Z,1,0.536,0.711,0.614,0.727,0.191,0.203,0.161,0.825,0.605,0.804,0.608,0.713,0.779,0.764,0.727,0.142,0.045,0.051,0.108558333333333
AAPL-predict-ensamble-gakknn-UADCB.csv,AAPL,2021-07-06T18:28:59.994368Z,1,0.548,0.413,0.477,0.455,0.146,0.113,0.032,0.776,0.947,0.924,0.975,0.421,0.413,0.382,0.364,0.133,0.057,0.026,0.107370666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCD.csv,AAPL,2021-07-07T16:29:55.104692Z,0,0.581,0.524,0.5,0.5,0.076,0.041,0,0.801,0.943,0.922,0.861,0.699,0.684,0.645,0.591,0.09,0.087,0.077,0.106465
AAPL-predict-ensamble-gakknn-VAA.csv,AAPL,2021-07-06T18:29:00.015636Z,1,0.532,0.543,0.505,0.409,0.1,0.116,0.135,0.799,0.853,0.785,0.974,0.702,0.667,0.595,0.591,0.125,0.124,0.006,0.10586
AAPL-predict-ensamble-gakknn-UADAB.csv,AAPL,2021-07-06T18:28:59.948697Z,1,0.485,0.506,0.545,0.591,0.085,0.081,0.064,0.796,0.913,0.873,0.873,0.505,0.538,0.641,0.682,0.111,0.182,0.058,0.104448
AAPL-predict-ensamble-gakknn-UADB.csv,AAPL,2021-07-06T18:28:59.959485Z,1,0.522,0.45,0.438,0.455,0.117,0.027,0.024,0.779,0.905,0.866,0.858,0.523,0.585,0.536,0.545,0.158,0.086,0.014,0.10387
AAPL-predict-ensamble-kknn-MAABBAABCACCCLIC.csv,AAPL,2021-07-07T16:29:55.160619Z,0,0.498,0.462,0.407,0.364,0.083,0.104,0.061,0.782,0.863,0.998,0.998,0.529,0.562,0.557,0.364,0.134,0.193,0.273,0.0993353333333333
AAPL-predict-ensamble-gakknn-VBB.csv,AAPL,2021-07-06T18:29:00.176192Z,1,0.498,0.506,0.568,0.636,0.119,0.128,0.096,0.811,0.72,0.592,0.595,0.601,0.569,0.568,0.636,0.081,0.068,0.096,0.099036
AAPL-predict-ensamble-gakknn-SBB.csv,AAPL,2021-07-06T18:28:59.916642Z,1,0.5,0.32,0.314,0.227,0.111,0.087,0.122,0.745,0.99,0.989,1,0.472,0.449,0.459,0.318,0.118,0.142,0.199,0.09639
AAPL-predict-ensamble-kknn-MAABBAABCACCCLH.csv,AAPL,2021-07-07T16:29:55.142502Z,0,0.475,0.571,0.523,0.545,0.141,0.086,0.032,0.816,0.687,0.73,0.587,0.535,0.574,0.527,0.455,0.115,0.108,0.103,0.096232
AAPL-predict-ensamble-kknn-MAABBAABCACCCG.csv,AAPL,2021-07-07T16:29:55.115707Z,0,0.519,0.495,0.505,0.409,0.078,0.097,0.135,0.812,0.779,0.797,0.998,0.472,0.465,0.459,0.318,0.143,0.141,0.199,0.0951906666666667
AAPL-predict-ensamble-gakknn-VG.csv,AAPL,2021-07-06T18:29:00.446591Z,1,0.571,0.523,0.475,0.5,0.07,0.087,0.035,0.823,0.961,0.999,0.999,0.714,0.779,0.811,0.773,0.108,0.068,0.055,0.092571
AAPL-predict-ensamble-gakknn-NAAA.csv,AAPL,2021-07-06T18:28:59.777415Z,1,0.495,0.443,0.389,0.429,0.084,0.101,0.056,0.792,0.776,0.958,0.938,0.494,0.46,0.439,0.429,0.107,0.037,0.015,0.0920053333333333
AAPL-predict-ensamble-gakknn-NAABB.csv,AAPL,2021-07-07T16:29:54.965240Z,0,0.456,0.539,0.618,0.636,0.101,0.138,0.026,0.829,0.502,0.257,0.262,0.442,0.445,0.477,0.455,0.087,0.06,0.032,0.091941
AAPL-predict-ensamble-gakknn-SAE.csv,AAPL,2021-07-06T18:28:59.884655Z,1,0.487,0.51,0.575,0.5,0.17,0.135,0.106,0.825,0.807,0.741,0.584,0.424,0.409,0.375,0.5,0.135,0.138,0.177,0.0917
AAPL-predict-ensamble-gakknn-VDIDC.csv,AAPL,2021-07-06T18:29:00.335965Z,1,0.541,0.588,0.643,0.636,0.09,0.097,0.01,0.845,0.86,0.8,1,0.663,0.742,0.78,0.909,0.03,0.145,0.183,0.0915533333333333
AAPL-predict-ensamble-gakknn-SB.csv,AAPL,2021-07-06T18:28:59.903362Z,1,0.5,0.497,0.532,0.364,0.102,0.178,0.238,0.822,0.848,0.803,0.998,0.409,0.364,0.332,0.364,0.134,0.064,0.045,0.0907206666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCI.csv,AAPL,2021-07-07T16:29:55.122475Z,0,0.531,0.459,0.355,0.409,0.141,0.188,0.077,0.801,0.957,0.987,0.974,0.618,0.684,0.645,0.591,0.133,0.087,0.077,0.0892183333333333
AAPL-predict-ensamble-gakknn-NAABCAABA.csv,AAPL,2021-07-07T16:29:54.989645Z,0,0.436,0.516,0.618,0.611,0.12,0.177,0.01,0.83,0.605,0.407,0.41,0.451,0.377,0.441,0.444,0.158,0.11,0.005,0.0889666666666667
AAPL-predict-ensamble-gakknn-UADCA.csv,AAPL,2021-07-06T18:28:59.989576Z,1,0.533,0.48,0.482,0.364,0.052,0.118,0.167,0.823,0.943,0.982,0.973,0.527,0.409,0.327,0.455,0.183,0.19,0.18,0.088205
AAPL-predict-ensamble-gakknn-VACG.csv,AAPL,2021-07-06T18:29:00.047512Z,1,0.512,0.558,0.575,0.5,0.119,0.081,0.106,0.841,0.744,0.625,0.999,0.67,0.464,0.339,0.227,0.139,0.244,0.157,0.087185
AAPL-predict-ensamble-gakknn-VFA.csv,AAPL,2021-07-06T18:29:00.402337Z,1,0.512,0.587,0.475,0.5,0.164,0.195,0.035,0.834,0.67,0.979,0.977,0.703,0.65,0.666,0.682,0.062,0.031,0.022,0.0870946666666667
AAPL-predict-ensamble-gakknn-VDJ.csv,AAPL,2021-07-07T16:29:55.069807Z,0,0.471,0.473,0.495,0.591,0.13,0.103,0.135,0.823,0.863,0.795,0.59,0.661,0.668,0.645,0.591,0.083,0.067,0.077,0.084901
AAPL-predict-ensamble-gakknn-VDIE.csv,AAPL,2021-07-06T18:29:00.363170Z,1,0.544,0.525,0.477,0.455,0.089,0.085,0.032,0.836,0.955,0.991,0.998,0.66,0.714,0.714,0.727,0.062,0.014,0.019,0.0845146666666667
AAPL-predict-ensamble-gakknn-VFD.csv,AAPL,2021-07-06T18:29:00.414631Z,1,0.501,0.54,0.5,0.5,0.124,0.069,0,0.836,0.818,0.93,0.861,0.747,0.67,0.695,0.591,0.112,0.113,0.148,0.0842413333333333
AAPL-predict-ensamble-kknn-MAABBAABCACCCC.csv,AAPL,2021-07-07T16:29:55.101179Z,0,0.556,0.476,0.405,0.409,0.085,0.124,0.006,0.826,0.981,0.976,0.974,0.67,0.667,0.595,0.591,0.137,0.124,0.006,0.083346
AAPL-predict-ensamble-gakknn-VGB.csv,AAPL,2021-07-06T18:29:00.454499Z,1,0.495,0.474,0.473,0.545,0.122,0.073,0.103,0.828,0.986,0.99,0.981,0.674,0.698,0.714,0.727,0.074,0.03,0.019,0.0826746666666667
AAPL-predict-ensamble-gakknn-PABC.csv,AAPL,2021-07-06T18:28:59.809938Z,1,0.429,0.458,0.337,0.524,0.178,0.281,0.264,0.798,0.731,0.972,0.944,0.605,0.639,0.658,0.667,0.078,0.035,0.012,0.082416
AAPL-predict-ensamble-gakknn-NAABCAABE.csv,AAPL,2021-07-07T16:29:55.046057Z,0,0.456,0.533,0.633,0.667,0.108,0.176,0.047,0.852,0.831,0.746,0.896,0.473,0.498,0.581,0.762,0.136,0.231,0.256,0.0800186666666667
AAPL-predict-ensamble-gakknn-VDM.csv,AAPL,2021-07-07T16:29:55.080472Z,0,0.551,0.616,0.543,0.636,0.169,0.157,0.132,0.86,0.746,0.994,0.989,0.791,0.745,0.784,0.818,0.077,0.076,0.048,0.0798
AAPL-predict-ensamble-kknn-MAABBAABCACCCB.csv,AAPL,2021-07-07T16:29:55.097838Z,0,0.53,0.495,0.505,0.409,0.072,0.097,0.135,0.845,0.869,0.872,0.857,0.62,0.59,0.6,0.5,0.052,0.101,0.141,0.07905
AAPL-predict-ensamble-gakknn-SAG.csv,AAPL,2021-07-06T18:28:59.892840Z,1,0.503,0.382,0.382,0.364,0.119,0.018,0.026,0.813,0.935,0.934,1,0.484,0.386,0.341,0.182,0.128,0.177,0.225,0.0789763333333333
AAPL-predict-ensamble-gakknn-VACGBFA.csv,AAPL,2021-07-06T18:29:00.062500Z,1,0.511,0.553,0.568,0.636,0.084,0.073,0.096,0.859,0.611,0.425,0.262,0.696,0.556,0.477,0.455,0.149,0.139,0.032,0.076704
AAPL-predict-ensamble-kknn-MAABBAABCACCB.csv,AAPL,2021-07-07T16:29:55.090836Z,0,0.44,0.38,0.38,0.409,0.11,0.03,0.042,0.809,0.963,0.976,0.974,0.526,0.445,0.43,0.409,0.082,0.034,0.029,0.0764
AAPL-predict-ensamble-gakknn-UADBB.csv,AAPL,2021-07-06T18:28:59.969675Z,1,0.476,0.502,0.578,0.682,0.074,0.168,0.147,0.853,0.681,0.532,0.067,0.478,0.438,0.382,0.5,0.148,0.153,0.167,0.076244
AAPL-predict-ensamble-gakknn-PABE.csv,AAPL,2021-07-06T18:28:59.820939Z,1,0.48,0.469,0.489,0.429,0.072,0.07,0.086,0.842,0.949,0.928,0.977,0.467,0.455,0.515,0.381,0.127,0.171,0.19,0.0757346666666667
AAPL-predict-ensamble-gakknn-VEC.csv,AAPL,2021-07-06T18:29:00.385637Z,1,0.491,0.574,0.575,0.5,0.105,0.075,0.106,0.862,0.699,0.556,0.861,0.693,0.634,0.57,0.591,0.143,0.112,0.029,0.07544
AAPL-predict-ensamble-gakknn-VEA.csv,AAPL,2021-07-06T18:29:00.375394Z,1,0.494,0.6,0.543,0.636,0.147,0.136,0.132,0.865,0.83,0.941,0.882,0.772,0.764,0.789,0.727,0.122,0.075,0.087,0.073665
AAPL-predict-ensamble-gakknn-VACGBFCI.csv,AAPL,2021-07-06T18:29:00.108015Z,1,0.524,0.545,0.532,0.364,0.11,0.17,0.238,0.865,0.744,0.624,0.998,0.758,0.575,0.482,0.364,0.116,0.2,0.167,0.072045
AAPL-predict-ensamble-gakknn-PAA.csv,AAPL,2021-07-06T18:28:59.792219Z,1,0.518,0.478,0.502,0.455,0.085,0.064,0.067,0.856,0.943,0.927,0.975,0.589,0.635,0.643,0.636,0.119,0.016,0.01,0.071904
AAPL-predict-ensamble-gakknn-VACE.csv,AAPL,2021-07-06T18:29:00.040183Z,1,0.465,0.573,0.598,0.545,0.132,0.067,0.074,0.871,0.7,0.559,0.865,0.699,0.634,0.593,0.636,0.09,0.082,0.061,0.070348
AAPL-predict-ensamble-gakknn-UADBC.csv,AAPL,2021-07-06T18:28:59.974149Z,1,0.473,0.425,0.352,0.455,0.126,0.163,0.145,0.833,0.947,0.928,0.858,0.585,0.589,0.502,0.455,0.12,0.157,0.067,0.0695833333333334
AAPL-predict-ensamble-gakknn-VDIDCC.csv,AAPL,2021-07-06T18:29:00.347887Z,1,0.486,0.552,0.518,0.636,0.154,0.132,0.167,0.866,0.73,0.797,0.595,0.741,0.685,0.718,0.636,0.079,0.1,0.116,0.0695013333333333
AAPL-predict-ensamble-gakknn-UAA.csv,AAPL,2021-07-06T18:28:59.927222Z,1,0.458,0.525,0.525,0.5,0.103,0.025,0.035,0.862,0.775,0.869,0.861,0.554,0.588,0.62,0.591,0.119,0.063,0.042,0.069368
AAPL-predict-ensamble-gakknn-VDC.csv,AAPL,2021-07-06T18:29:00.220330Z,1,0.567,0.6,0.543,0.636,0.134,0.136,0.132,0.88,0.967,0.995,0.989,0.806,0.826,0.834,0.818,0.126,0.021,0.022,0.0684
AAPL-predict-ensamble-gakknn-VACF.csv,AAPL,2021-07-06T18:29:00.043962Z,1,0.502,0.586,0.545,0.591,0.102,0.083,0.064,0.881,0.819,0.929,0.985,0.719,0.68,0.686,0.773,0.14,0.087,0.122,0.0647756666666667
AAPL-predict-ensamble-gakknn-VGI.csv,AAPL,2021-07-06T18:29:00.488060Z,1,0.47,0.571,0.475,0.5,0.193,0.168,0.035,0.875,0.703,0.93,0.861,0.789,0.703,0.72,0.591,0.097,0.133,0.183,0.0631666666666667
AAPL-predict-ensamble-gakknn-VA.csv,AAPL,2021-07-06T18:29:00.011765Z,1,0.45,0.488,0.493,0.636,0.128,0.144,0.202,0.868,0.865,0.797,0.595,0.733,0.749,0.743,0.636,0.104,0.107,0.151,0.062964
AAPL-predict-ensamble-gakknn-PCB.csv,AAPL,2021-07-06T18:28:59.859352Z,1,0.475,0.534,0.564,0.727,0.064,0.171,0.231,0.884,0.559,0.467,0.065,0.425,0.507,0.523,0.545,0.141,0.035,0.032,0.0608226666666667
AAPL-predict-ensamble-gakknn-VEE.csv,AAPL,2021-07-06T18:29:00.394055Z,1,0.437,0.52,0.518,0.636,0.079,0.118,0.167,0.877,0.616,0.63,0.262,0.508,0.426,0.377,0.455,0.129,0.115,0.109,0.060475
AAPL-predict-ensamble-gakknn-VACC.csv,AAPL,2021-07-06T18:29:00.033447Z,1,0.481,0.51,0.48,0.409,0.091,0.088,0.1,0.881,0.756,0.926,0.974,0.701,0.512,0.53,0.409,0.13,0.124,0.17,0.0583496666666667
AAPL-predict-ensamble-gakknn-VACGH.csv,AAPL,2021-07-06T18:29:00.155641Z,1,0.555,0.604,0.573,0.545,0.084,0.061,0.039,0.899,0.79,0.737,0.587,0.727,0.669,0.623,0.545,0.152,0.111,0.109,0.0583106666666667
AAPL-predict-ensamble-gakknn-UAD.csv,AAPL,2021-07-06T18:28:59.939133Z,1,0.469,0.475,0.462,0.591,0.067,0.131,0.182,0.879,0.988,0.988,0.985,0.533,0.632,0.586,0.773,0.133,0.202,0.264,0.0567086666666667
AAPL-predict-ensamble-gakknn-VACGF.csv,AAPL,2021-07-06T18:29:00.146073Z,1,0.532,0.603,0.57,0.591,0.094,0.059,0.029,0.902,0.725,0.591,0.59,0.749,0.666,0.57,0.591,0.132,0.167,0.029,0.0556966666666667
AAPL-predict-ensamble-gakknn-SBC.csv,AAPL,2021-07-06T18:28:59.921456Z,1,0.434,0.415,0.384,0.318,0.121,0.085,0.093,0.866,0.914,0.998,0.997,0.382,0.378,0.33,0.409,0.117,0.116,0.112,0.055074
AAPL-predict-ensamble-gakknn-VACGD.csv,AAPL,2021-07-06T18:29:00.138942Z,1,0.49,0.511,0.457,0.364,0.109,0.132,0.132,0.891,0.92,0.938,0.998,0.711,0.576,0.507,0.364,0.091,0.187,0.202,0.052974
AAPL-predict-ensamble-gakknn-PC.csv,AAPL,2021-07-06T18:28:59.844068Z,1,0.449,0.457,0.448,0.545,0.087,0.099,0.138,0.884,0.941,0.98,0.981,0.442,0.583,0.589,0.727,0.122,0.139,0.196,0.0523546666666667
AAPL-predict-ensamble-gakknn-NAABCAAA.csv,AAPL,2021-07-07T16:29:54.981810Z,0,0.507,0.47,0.469,0.467,0.061,0.004,0.003,0.892,0.842,0.885,0.781,0.528,0.451,0.414,0.533,0.161,0.136,0.169,0.052056
AAPL-predict-ensamble-gakknn-VGD.csv,AAPL,2021-07-06T18:29:00.462867Z,1,0.52,0.695,0.661,0.773,0.172,0.126,0.157,0.918,0.745,0.808,0.617,0.788,0.795,0.811,0.773,0.088,0.048,0.055,0.0512773333333333
AAPL-predict-ensamble-kknn-MAABBAABCACCCLIB.csv,AAPL,2021-07-07T16:29:55.156145Z,0,0.433,0.49,0.45,0.5,0.096,0.086,0.071,0.888,0.912,0.93,0.861,0.561,0.686,0.695,0.591,0.171,0.106,0.148,0.0512586666666667
AAPL-predict-ensamble-gakknn-VACGBFCL.csv,AAPL,2021-07-06T18:29:00.122034Z,1,0.492,0.553,0.543,0.636,0.146,0.095,0.132,0.904,0.617,0.631,0.262,0.737,0.592,0.602,0.455,0.094,0.149,0.209,0.050816
AAPL-predict-ensamble-gakknn-UADAC.csv,AAPL,2021-07-06T18:28:59.954798Z,1,0.453,0.51,0.527,0.455,0.09,0.078,0.103,0.899,0.816,0.727,0.858,0.539,0.38,0.427,0.455,0.168,0.086,0.039,0.0501633333333333
