PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
AAPL-predict-ensamble-gakknn-VACGBH.csv,AAPL,2021-06-08T19:56:46.753364Z,0,0.527,0.548,0.56,0.471,0.119,0.092,0.127,0.754,0.515,0.463,0.176,0.103,0.301,0.406,0.37410450983867
AAPL-predict-ensamble-gakknn-VDB.csv,AAPL,2021-06-17T16:35:12.732699Z,0,0.517,0.525,0.431,0.412,0.124,0.165,0.027,0.691,0.61,0.51,0.471,0.073,0.177,0.056,0.371590584294258
AAPL-predict-ensamble-gakknn-VDIBCB.csv,AAPL,2021-06-17T16:35:12.805899Z,0,0.632,0.582,0.444,0.588,0.189,0.279,0.204,0.651,0.67,0.624,0.647,0.157,0.083,0.033,0.370045327943194
AAPL-predict-ensamble-gakknn-VACGBFC.csv,AAPL,2021-05-31T19:18:15.847903Z,0,0.521,0.547,0.535,0.471,0.095,0.068,0.092,0.747,0.625,0.556,0.412,0.092,0.187,0.204,0.368221357782388
AAPL-predict-ensamble-gakknn-UADCB.csv,AAPL,2021-05-31T19:18:15.786581Z,0,0.523,0.438,0.515,0.529,0.167,0.133,0.021,0.421,0.41,0.376,0.353,0.133,0.062,0.033,0.366943927254665
AAPL-predict-ensamble-gakknn-VDIBCFD.csv,AAPL,"",0,0.575,0.602,0.594,0.588,0.115,0.016,0.008,0.717,0.655,0.674,0.647,0.121,0.041,0.037,0.366617407781968
AAPL-predict-ensamble-gakknn-VCC.csv,AAPL,2021-06-08T19:56:46.809035Z,0,0.545,0.551,0.469,0.588,0.147,0.185,0.168,0.742,0.696,0.64,0.529,0.056,0.148,0.156,0.365694483541234
AAPL-predict-ensamble-gakknn-UADAC.csv,AAPL,2021-05-31T19:18:15.743794Z,0,0.428,0.516,0.535,0.471,0.056,0.073,0.092,0.589,0.366,0.406,0.412,0.163,0.07,0.008,0.364889952270653
AAPL-predict-ensamble-gakknn-VACGH.csv,AAPL,2021-06-08T19:56:46.778625Z,0,0.555,0.599,0.565,0.529,0.084,0.069,0.05,0.735,0.683,0.644,0.588,0.151,0.088,0.079,0.361139529209441
AAPL-predict-ensamble-gakknn-VACGF.csv,AAPL,2021-06-08T19:56:46.770005Z,0,0.523,0.602,0.569,0.588,0.094,0.059,0.027,0.766,0.685,0.599,0.647,0.106,0.157,0.069,0.359463949746185
AAPL-predict-ensamble-gakknn-VACGBF.csv,AAPL,2021-05-31T19:18:15.835339Z,0,0.569,0.566,0.54,0.529,0.089,0.047,0.015,0.81,0.63,0.493,0.235,0.084,0.35,0.364,0.35887845985974
AAPL-predict-ensamble-gakknn-VDH.csv,AAPL,2021-06-17T16:35:12.772660Z,0,0.444,0.478,0.503,0.706,0.056,0.207,0.287,0.653,0.592,0.674,0.647,0.144,0.144,0.037,0.358865329626334
AAPL-predict-ensamble-gakknn-VDF.csv,AAPL,2021-06-17T16:35:12.759841Z,0,0.479,0.617,0.687,0.824,0.132,0.183,0.193,0.676,0.726,0.707,0.765,0.103,0.065,0.081,0.356772681633352
AAPL-predict-ensamble-gakknn-VFG.csv,AAPL,2021-06-17T16:35:12.868629Z,0,0.553,0.723,0.632,0.765,0.191,0.206,0.187,0.704,0.772,0.753,0.706,0.138,0.057,0.067,0.356385518228308
AAPL-predict-ensamble-gakknn-VDIDCC.csv,AAPL,"",0,0.511,0.555,0.524,0.647,0.15,0.135,0.175,0.741,0.669,0.694,0.588,0.079,0.114,0.15,0.35624487120066
AAPL-predict-ensamble-gakknn-VFB.csv,AAPL,2021-06-08T19:56:46.846234Z,0,0.46,0.595,0.582,0.765,0.133,0.184,0.258,0.644,0.707,0.703,0.706,0.075,0.007,0.004,0.354009911873823
AAPL-predict-ensamble-gakknn-VDIB.csv,AAPL,"",0,0.579,0.476,0.381,0.412,0.104,0.168,0.044,0.744,0.527,0.41,0.471,0.086,0.212,0.085,0.353133681683837
AAPL-predict-ensamble-gakknn-VACGBFCG.csv,AAPL,2021-05-31T19:18:15.886133Z,0,0.531,0.518,0.515,0.529,0.064,0.016,0.021,0.739,0.622,0.576,0.353,0.068,0.237,0.316,0.352468511601061
AAPL-predict-ensamble-gakknn-PAA.csv,AAPL,"",0,0.51,0.483,0.51,0.471,0.084,0.062,0.056,0.555,0.639,0.649,0.647,0.126,0.017,0.002,0.35238243379032
AAPL-predict-ensamble-gakknn-VACGBG.csv,AAPL,2021-05-31T19:18:15.914648Z,0,0.415,0.531,0.535,0.471,0.114,0.065,0.092,0.776,0.609,0.556,0.412,0.146,0.171,0.204,0.352274031034031
AAPL-predict-ensamble-gakknn-VGF.csv,AAPL,2021-06-17T16:35:12.932809Z,0,0.504,0.641,0.628,0.706,0.129,0.081,0.11,0.7,0.753,0.749,0.647,0.079,0.102,0.144,0.351918580360368
AAPL-predict-ensamble-gakknn-VDE.csv,AAPL,2021-06-17T16:35:12.753500Z,0,0.531,0.512,0.435,0.471,0.08,0.138,0.05,0.727,0.662,0.565,0.529,0.106,0.172,0.05,0.35154472376202
AAPL-predict-ensamble-gakknn-VEB.csv,AAPL,2021-06-08T19:56:46.824955Z,0,0.553,0.671,0.674,0.647,0.101,0.027,0.037,0.687,0.727,0.662,0.824,0.116,0.197,0.229,0.350558290850309
AAPL-predict-ensamble-gakknn-PC.csv,AAPL,"",0,0.457,0.452,0.44,0.529,0.078,0.092,0.127,0.442,0.576,0.578,0.706,0.122,0.128,0.181,0.350384126185204
AAPL-predict-ensamble-gakknn-PABA.csv,AAPL,"",0,0.465,0.369,0.362,0.375,0.134,0.016,0.018,0.477,0.469,0.512,0.375,0.076,0.157,0.194,0.345922739300696
AAPL-predict-ensamble-gakknn-VACA.csv,AAPL,2021-05-31T19:18:15.804438Z,0,0.497,0.513,0.46,0.471,0.122,0.092,0.015,0.755,0.553,0.472,0.294,0.063,0.226,0.252,0.34568874084734
AAPL-predict-ensamble-gakknn-VBA.csv,AAPL,2021-06-08T19:56:46.790784Z,0,0.515,0.491,0.451,0.353,0.059,0.12,0.139,0.632,0.578,0.581,0.412,0.163,0.169,0.239,0.344522465218459
AAPL-predict-ensamble-gakknn-VACGD.csv,AAPL,2021-06-08T19:56:46.762146Z,0,0.523,0.507,0.451,0.353,0.153,0.138,0.139,0.702,0.592,0.531,0.412,0.099,0.159,0.168,0.344029867097589
AAPL-predict-ensamble-gakknn-VAC.csv,AAPL,2021-06-08T19:56:46.741066Z,0,0.448,0.586,0.569,0.588,0.144,0.035,0.027,0.727,0.67,0.649,0.647,0.086,0.038,0.002,0.343291219313588
AAPL-predict-ensamble-gakknn-VGE.csv,AAPL,2021-06-17T16:35:12.927488Z,0,0.475,0.556,0.549,0.647,0.067,0.099,0.139,0.701,0.673,0.628,0.706,0.145,0.11,0.11,0.342516032983297
AAPL-predict-ensamble-gakknn-VACGBFB.csv,AAPL,2021-05-31T19:18:15.843544Z,0,0.541,0.558,0.456,0.412,0.165,0.182,0.062,0.727,0.469,0.418,0.235,0.109,0.203,0.258,0.341384887875621
AAPL-predict-ensamble-gakknn-VA.csv,AAPL,2021-06-08T19:56:46.737128Z,0,0.491,0.471,0.469,0.588,0.13,0.119,0.168,0.7,0.714,0.69,0.529,0.09,0.166,0.227,0.341344257232026
AAPL-predict-ensamble-gakknn-VACGBFCK.csv,AAPL,2021-05-31T19:18:15.904871Z,0,0.52,0.534,0.515,0.529,0.105,0.036,0.021,0.83,0.709,0.635,0.471,0.025,0.209,0.233,0.340238377616537
AAPL-predict-ensamble-gakknn-PAB.csv,AAPL,"",0,0.451,0.423,0.372,0.294,0.07,0.117,0.11,0.488,0.511,0.551,0.353,0.126,0.211,0.281,0.339937580960157
AAPL-predict-ensamble-gakknn-UADAA.csv,AAPL,2021-05-31T19:18:15.731706Z,0,0.592,0.508,0.381,0.412,0.177,0.222,0.044,0.633,0.662,0.66,0.471,0.165,0.19,0.268,0.338260238620255
AAPL-predict-ensamble-gakknn-VACE.csv,AAPL,2021-05-31T19:18:15.822018Z,0,0.44,0.548,0.56,0.471,0.1,0.092,0.127,0.716,0.637,0.599,0.647,0.062,0.083,0.069,0.337885612074805
AAPL-predict-ensamble-gakknn-VACGBFCD.csv,AAPL,2021-05-31T19:18:15.866080Z,0,0.489,0.499,0.51,0.471,0.097,0.044,0.056,0.767,0.641,0.581,0.412,0.068,0.199,0.239,0.33644759550698
AAPL-predict-ensamble-gakknn-VFE.csv,AAPL,2021-06-17T16:35:12.855026Z,0,0.503,0.618,0.594,0.588,0.181,0.042,0.008,0.749,0.735,0.674,0.647,0.088,0.109,0.037,0.335750059192865
AAPL-predict-ensamble-gakknn-VACGBFCC.csv,AAPL,2021-05-31T19:18:15.861733Z,0,0.522,0.55,0.54,0.529,0.078,0.021,0.015,0.799,0.647,0.543,0.235,0.105,0.357,0.435,0.33496980745175
AAPL-predict-ensamble-gakknn-VAA.csv,AAPL,2021-05-31T19:18:15.796656Z,0,0.516,0.524,0.476,0.353,0.094,0.148,0.175,0.744,0.646,0.565,0.529,0.125,0.146,0.05,0.33355898453038
AAPL-predict-ensamble-gakknn-SB.csv,AAPL,"",0,0.442,0.494,0.526,0.353,0.054,0.183,0.245,0.425,0.38,0.356,0.412,0.123,0.07,0.079,0.333205657647899
AAPL-predict-ensamble-gakknn-VDIBCD.csv,AAPL,2021-06-17T16:35:12.819284Z,0,0.496,0.533,0.49,0.529,0.135,0.085,0.056,0.693,0.684,0.669,0.588,0.128,0.085,0.114,0.332678033410974
AAPL-predict-ensamble-gakknn-VACC.csv,AAPL,2021-05-31T19:18:15.811871Z,0,0.481,0.491,0.451,0.353,0.091,0.12,0.139,0.726,0.473,0.472,0.294,0.133,0.178,0.252,0.332673687902691
AAPL-predict-ensamble-gakknn-VACGBFCI.csv,AAPL,2021-05-31T19:18:15.895589Z,0,0.524,0.522,0.497,0.294,0.11,0.207,0.287,0.783,0.572,0.476,0.353,0.088,0.206,0.175,0.332384728567522
AAPL-predict-ensamble-gakknn-VDIBB.csv,AAPL,2021-06-17T16:35:12.792188Z,0,0.519,0.649,0.64,0.529,0.113,0.111,0.156,0.75,0.678,0.637,0.824,0.135,0.2,0.264,0.331519949407936
AAPL-predict-ensamble-gakknn-VED.csv,AAPL,2021-06-08T19:56:46.833320Z,0,0.436,0.435,0.415,0.529,0.045,0.12,0.162,0.65,0.618,0.594,0.588,0.158,0.042,0.008,0.331415482695607
AAPL-predict-ensamble-gakknn-UAD.csv,AAPL,2021-05-31T19:18:15.726594Z,0,0.51,0.493,0.49,0.647,0.037,0.157,0.222,0.619,0.649,0.612,0.824,0.186,0.221,0.299,0.331026251810176
AAPL-predict-ensamble-gakknn-SAG.csv,AAPL,"",0,0.553,0.398,0.406,0.412,0.13,0.016,0.008,0.509,0.404,0.368,0.235,0.145,0.146,0.187,0.331015324429707
AAPL-predict-ensamble-gakknn-VGC.csv,AAPL,2021-06-17T16:35:12.914390Z,0,0.499,0.514,0.485,0.471,0.055,0.052,0.021,0.775,0.696,0.615,0.529,0.06,0.164,0.121,0.33084205737078
AAPL-predict-ensamble-gakknn-VFH.csv,AAPL,2021-06-17T16:35:12.875091Z,0,0.443,0.431,0.456,0.412,0.061,0.062,0.062,0.57,0.588,0.644,0.588,0.142,0.112,0.079,0.330184197334428
AAPL-predict-ensamble-gakknn-UAB.csv,AAPL,2021-05-31T19:18:15.718219Z,0,0.425,0.438,0.406,0.312,0.12,0.108,0.133,0.62,0.488,0.431,0.562,0.061,0.163,0.186,0.329485370371129
AAPL-predict-ensamble-gakknn-VDG.csv,AAPL,2021-06-17T16:35:12.766286Z,0,0.458,0.605,0.599,0.647,0.1,0.05,0.069,0.732,0.722,0.678,0.706,0.076,0.081,0.04,0.327940048788724
AAPL-predict-ensamble-gakknn-VFD.csv,AAPL,2021-06-17T16:35:12.846803Z,0,0.518,0.569,0.544,0.588,0.131,0.062,0.062,0.722,0.689,0.724,0.647,0.115,0.097,0.108,0.327173053599946
AAPL-predict-ensamble-gakknn-VACGC.csv,AAPL,2021-06-08T19:56:46.757354Z,0,0.405,0.481,0.435,0.471,0.14,0.086,0.05,0.706,0.632,0.615,0.529,0.083,0.09,0.121,0.327146409623564
AAPL-predict-ensamble-gakknn-VDIBC.csv,AAPL,"",0,0.446,0.553,0.544,0.588,0.155,0.047,0.062,0.691,0.703,0.674,0.647,0.054,0.057,0.037,0.326872749483975
AAPL-predict-ensamble-gakknn-VDIDCD.csv,AAPL,"",0,0.558,0.574,0.624,0.647,0.072,0.088,0.033,0.652,0.728,0.712,0.824,0.092,0.115,0.158,0.326052909794542
AAPL-predict-ensamble-gakknn-VACGBFCE.csv,AAPL,2021-05-31T19:18:15.872928Z,0,0.526,0.527,0.481,0.412,0.125,0.106,0.098,0.771,0.637,0.551,0.353,0.117,0.248,0.281,0.325516048938835
AAPL-predict-ensamble-gakknn-VACG.csv,AAPL,2021-06-08T19:56:46.744881Z,0,0.512,0.548,0.56,0.471,0.119,0.092,0.127,0.711,0.447,0.313,0.176,0.089,0.269,0.193,0.323854415308784
AAPL-predict-ensamble-gakknn-VCA.csv,AAPL,2021-06-08T19:56:46.801824Z,0,0.584,0.62,0.574,0.647,0.108,0.11,0.104,0.739,0.74,0.753,0.706,0.111,0.052,0.067,0.323216926833956
AAPL-predict-ensamble-gakknn-VACGA.csv,AAPL,2021-05-31T19:18:15.830878Z,0,0.529,0.511,0.481,0.412,0.143,0.087,0.098,0.788,0.614,0.493,0.235,0.076,0.332,0.364,0.322942901669203
AAPL-predict-ensamble-gakknn-VB.csv,AAPL,2021-06-08T19:56:46.786587Z,0,0.504,0.562,0.557,0.765,0.088,0.208,0.293,0.7,0.741,0.778,0.706,0.028,0.097,0.102,0.322174319472087
AAPL-predict-ensamble-gakknn-PABD.csv,AAPL,"",0,0.473,0.475,0.362,0.375,0.124,0.195,0.018,0.59,0.625,0.538,0.625,0.129,0.175,0.124,0.321476358454905
AAPL-predict-ensamble-gakknn-VF.csv,AAPL,2021-06-17T16:35:12.838496Z,0,0.483,0.573,0.574,0.647,0.111,0.074,0.104,0.66,0.724,0.753,0.706,0.059,0.069,0.067,0.320637980771917
AAPL-predict-ensamble-gakknn-VACH.csv,AAPL,2021-06-08T19:56:46.782430Z,0,0.455,0.579,0.582,0.765,0.112,0.182,0.258,0.749,0.724,0.753,0.706,0.127,0.069,0.067,0.320311439671459
AAPL-predict-ensamble-gakknn-PBA.csv,AAPL,"",0,0.449,0.434,0.46,0.471,0.086,0.047,0.015,0.58,0.623,0.649,0.647,0.141,0.045,0.002,0.319562144427398
AAPL-predict-ensamble-gakknn-VGG.csv,AAPL,2021-06-17T16:35:12.939418Z,0,0.522,0.565,0.515,0.529,0.079,0.089,0.021,0.74,0.748,0.694,0.588,0.118,0.142,0.15,0.319436300682784
AAPL-predict-ensamble-gakknn-VACGBFCB.csv,AAPL,2021-05-31T19:18:15.856858Z,0,0.504,0.496,0.506,0.412,0.083,0.096,0.133,0.781,0.677,0.635,0.471,0.046,0.18,0.233,0.317041637658884
AAPL-predict-ensamble-gakknn-VFA.csv,AAPL,2021-06-08T19:56:46.841894Z,0,0.495,0.596,0.49,0.529,0.176,0.189,0.056,0.711,0.658,0.678,0.706,0.056,0.044,0.04,0.31596881482569
AAPL-predict-ensamble-gakknn-VGI.csv,AAPL,2021-06-17T16:35:12.952140Z,0,0.47,0.561,0.46,0.471,0.193,0.174,0.015,0.797,0.682,0.69,0.529,0.105,0.161,0.227,0.315097124779178
AAPL-predict-ensamble-gakknn-VGA.csv,AAPL,2021-06-17T16:35:12.901361Z,0,0.504,0.545,0.532,0.765,0.114,0.233,0.329,0.78,0.754,0.703,0.706,0.083,0.089,0.004,0.314602650519757
AAPL-predict-ensamble-gakknn-VDIDA.csv,AAPL,"",0,0.532,0.514,0.485,0.471,0.076,0.052,0.021,0.789,0.638,0.624,0.647,0.094,0.034,0.033,0.312708993385864
AAPL-predict-ensamble-gakknn-VBC.csv,AAPL,2021-06-08T19:56:46.798086Z,0,0.452,0.429,0.476,0.353,0.072,0.149,0.175,0.692,0.616,0.615,0.529,0.085,0.085,0.121,0.310724632982781
AAPL-predict-ensamble-gakknn-SA.csv,AAPL,2021-05-22T15:20:47.066597Z,0,0.451,0.376,0.326,0.353,0.099,0.09,0.037,0.551,0.489,0.447,0.294,0.109,0.169,0.216,0.308199836543007
AAPL-predict-ensamble-gakknn-VDIBA.csv,AAPL,2021-06-17T16:35:12.786056Z,0,0.5,0.608,0.603,0.706,0.096,0.103,0.146,0.755,0.758,0.732,0.765,0.092,0.055,0.046,0.307394836029158
AAPL-predict-ensamble-gakknn-VDIBCFA.csv,AAPL,2021-06-17T16:35:12.832069Z,0,0.625,0.601,0.544,0.588,0.083,0.108,0.062,0.662,0.791,0.782,0.765,0.181,0.024,0.025,0.306580821694673
AAPL-predict-ensamble-gakknn-VCB.csv,AAPL,2021-06-08T19:56:46.805328Z,0,0.512,0.539,0.499,0.647,0.106,0.164,0.21,0.679,0.755,0.728,0.706,0.144,0.052,0.031,0.305855722973764
AAPL-predict-ensamble-gakknn-VDIBCFB.csv,AAPL,"",0,0.472,0.54,0.549,0.647,0.088,0.1,0.139,0.722,0.723,0.728,0.706,0.16,0.023,0.031,0.304796603287623
AAPL-predict-ensamble-gakknn-VFJ.csv,AAPL,2021-06-17T16:35:12.888286Z,0,0.508,0.553,0.544,0.588,0.065,0.047,0.062,0.699,0.741,0.682,0.765,0.103,0.13,0.116,0.300987217814252
AAPL-predict-ensamble-gakknn-VGD.csv,AAPL,2021-06-17T16:35:12.921229Z,0,0.52,0.673,0.628,0.706,0.172,0.11,0.11,0.763,0.792,0.807,0.765,0.088,0.05,0.06,0.300049213894327
