PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
AAPL-predict-ensamble-gakknn-VACGBG.csv,AAPL,2021-05-31T19:18:15.914648Z,0,0.415,0.563,0.562,0.6,0.114,0.038,0.054,0.776,0.761,0.707,0.7,0.146,0.094,0.01,0.286840055800139
AAPL-predict-ensamble-gakknn-VACA.csv,AAPL,2021-05-31T19:18:15.804438Z,0,0.497,0.501,0.535,0.45,0.122,0.102,0.12,0.755,0.73,0.682,0.65,0.063,0.089,0.045,0.28512844440298
AAPL-predict-ensamble-gakknn-VACGBFCL.csv,AAPL,2021-05-31T19:18:15.910204Z,0,0.492,0.529,0.511,0.45,0.146,0.068,0.086,0.745,0.672,0.661,0.75,0.098,0.092,0.126,0.285121513250258
AAPL-predict-ensamble-gakknn-VACGBFCE.csv,AAPL,2021-05-31T19:18:15.872928Z,0,0.526,0.578,0.585,0.55,0.125,0.036,0.049,0.771,0.81,0.78,0.75,0.117,0.06,0.042,0.268459762748499
AAPL-predict-ensamble-gakknn-VACGBFCD.csv,AAPL,2021-05-31T19:18:15.866080Z,0,0.489,0.516,0.513,0.55,0.097,0.037,0.052,0.767,0.75,0.756,0.75,0.068,0.011,0.008,0.261281609233918
AAPL-predict-ensamble-gakknn-VACGBF.csv,AAPL,2021-05-31T19:18:15.835339Z,0,0.569,0.578,0.585,0.55,0.089,0.036,0.049,0.81,0.841,0.827,0.75,0.084,0.081,0.109,0.256184099615754
AAPL-predict-ensamble-gakknn-VACGBFCB.csv,AAPL,2021-05-31T19:18:15.856858Z,0,0.504,0.533,0.538,0.6,0.083,0.063,0.088,0.781,0.796,0.781,0.8,0.046,0.032,0.027,0.253414527850475
AAPL-predict-ensamble-gakknn-VACGA.csv,AAPL,2021-05-31T19:18:15.830878Z,0,0.529,0.519,0.561,0.55,0.143,0.073,0.015,0.788,0.811,0.804,0.75,0.076,0.055,0.076,0.253128991271221
AAPL-predict-ensamble-gakknn-VACGBFCG.csv,AAPL,2021-05-31T19:18:15.886133Z,0,0.531,0.515,0.512,0.5,0.064,0.013,0.017,0.739,0.78,0.757,0.8,0.068,0.058,0.061,0.252530168619538
AAPL-predict-ensamble-gakknn-VACGBFCC.csv,AAPL,2021-05-31T19:18:15.861733Z,0,0.522,0.533,0.561,0.55,0.078,0.049,0.015,0.799,0.83,0.854,0.85,0.105,0.041,0.005,0.228560624235343
AAPL-predict-ensamble-gakknn-VACGBFCK.csv,AAPL,2021-05-31T19:18:15.904871Z,0,0.52,0.531,0.536,0.5,0.105,0.037,0.051,0.83,0.828,0.829,0.8,0.025,0.029,0.04,0.225920307737537
AAPL-predict-ensamble-gakknn-VACGBFCF.csv,AAPL,2021-05-31T19:18:15.881429Z,0,0.49,0.499,0.487,0.45,0.099,0.042,0.052,0.798,0.824,0.78,0.75,0.117,0.083,0.042,0.225420682031122
AAPL-predict-ensamble-gakknn-VACD.csv,AAPL,2021-05-31T19:18:15.815466Z,0,0.543,0.553,0.557,0.4,0.09,0.157,0.222,0.803,0.826,0.807,0.9,0.065,0.098,0.131,0.219472352980071
AAPL-predict-ensamble-gakknn-VAB.csv,AAPL,2021-05-31T19:18:15.800774Z,0,0.483,0.467,0.461,0.35,0.069,0.111,0.157,0.706,0.769,0.806,0.85,0.089,0.077,0.062,0.213273611014301
AAPL-predict-ensamble-gakknn-VACGBFCH.csv,AAPL,2021-05-31T19:18:15.890768Z,0,0.481,0.484,0.487,0.45,0.066,0.037,0.052,0.74,0.847,0.88,0.95,0.081,0.09,0.099,0.195807032905163
ADA-USD-predict-ensamble-gakknn-VACD.csv,ADA-USD,2021-05-31T19:18:16.026704Z,0,0.548,0.571,0.624,0.581,0.157,0.1,0.061,0.474,0.495,0.475,0.484,0.094,0.035,0.012,0.550833286639551
ADA-USD-predict-ensamble-gakknn-UADAB.csv,ADA-USD,2021-05-31T19:18:15.946915Z,0,0.502,0.578,0.657,0.581,0.131,0.157,0.108,0.473,0.479,0.476,0.419,0.083,0.057,0.081,0.519579741953682
ADA-USD-predict-ensamble-gakknn-UADAA.csv,ADA-USD,2021-05-31T19:18:15.940023Z,0,0.488,0.583,0.585,0.548,0.107,0.036,0.051,0.47,0.442,0.502,0.452,0.081,0.115,0.071,0.499117696207878
ADA-USD-predict-ensamble-gakknn-UAA.csv,ADA-USD,2021-05-31T19:18:15.920016Z,0,0.551,0.587,0.639,0.677,0.09,0.097,0.055,0.417,0.402,0.426,0.452,0.086,0.048,0.036,0.49529835407969
ADA-USD-predict-ensamble-gakknn-SAB.csv,ADA-USD,2021-05-31T18:53:10.708655Z,0,0.495,0.523,0.608,0.548,0.151,0.157,0.084,0.43,0.51,0.458,0.516,0.132,0.107,0.082,0.492901330212837
ADA-USD-predict-ensamble-gakknn-VACGBFCF.csv,ADA-USD,2021-05-31T19:18:16.088894Z,0,0.52,0.521,0.491,0.548,0.132,0.077,0.081,0.471,0.51,0.475,0.516,0.119,0.074,0.059,0.490349496250528
ADA-USD-predict-ensamble-gakknn-UAD.csv,ADA-USD,2021-05-31T19:18:15.935238Z,0,0.505,0.545,0.511,0.577,0.105,0.089,0.094,0.473,0.489,0.492,0.577,0.057,0.085,0.12,0.488605259895338
ADA-USD-predict-ensamble-gakknn-VACGA.csv,ADA-USD,2021-05-31T19:18:16.038636Z,0,0.569,0.52,0.425,0.484,0.114,0.174,0.083,0.497,0.489,0.508,0.516,0.107,0.034,0.011,0.485893349716012
ADA-USD-predict-ensamble-gakknn-VACGBFCD.csv,ADA-USD,2021-05-31T19:18:16.081274Z,0,0.551,0.52,0.425,0.516,0.135,0.188,0.129,0.469,0.49,0.509,0.484,0.044,0.041,0.035,0.478304134782992
ADA-USD-predict-ensamble-gakknn-SAE.csv,ADA-USD,2021-05-31T18:53:10.713218Z,0,0.53,0.565,0.573,0.613,0.081,0.042,0.056,0.602,0.555,0.494,0.387,0.078,0.15,0.151,0.471152162954634
ADA-USD-predict-ensamble-gakknn-VACGBFCI.csv,ADA-USD,2021-05-31T19:18:16.193472Z,0,0.541,0.52,0.474,0.548,0.105,0.109,0.105,0.503,0.511,0.557,0.581,0.066,0.083,0.033,0.468640630577863
ADA-USD-predict-ensamble-gakknn-SA.csv,ADA-USD,2021-05-31T18:53:10.704172Z,0,0.466,0.488,0.49,0.581,0.092,0.09,0.128,0.548,0.523,0.542,0.484,0.114,0.067,0.082,0.461940703157554
ADA-USD-predict-ensamble-gakknn-VACGBFCE.csv,ADA-USD,2021-05-31T19:18:16.085154Z,0,0.518,0.498,0.441,0.548,0.122,0.146,0.152,0.502,0.51,0.524,0.581,0.092,0.061,0.081,0.460696363266859
ADA-USD-predict-ensamble-gakknn-UADC.csv,ADA-USD,2021-05-31T19:18:15.988534Z,0,0.484,0.532,0.508,0.516,0.074,0.043,0.011,0.516,0.501,0.591,0.548,0.142,0.161,0.06,0.457846954750998
ADA-USD-predict-ensamble-gakknn-UADBB.csv,ADA-USD,2021-05-31T19:18:15.971467Z,0,0.513,0.491,0.51,0.387,0.104,0.128,0.174,0.52,0.478,0.492,0.484,0.075,0.025,0.011,0.452584206493702
ADA-USD-predict-ensamble-gakknn-VACF.csv,ADA-USD,2021-05-31T19:18:16.034699Z,0,0.526,0.543,0.54,0.613,0.056,0.073,0.103,0.532,0.556,0.624,0.581,0.091,0.126,0.061,0.451306853919387
ADA-USD-predict-ensamble-gakknn-VACGBFA.csv,ADA-USD,2021-05-31T19:18:16.046360Z,0,0.485,0.487,0.408,0.548,0.146,0.197,0.199,0.502,0.523,0.558,0.516,0.055,0.074,0.059,0.451003482050965
ADA-USD-predict-ensamble-gakknn-VAA.csv,ADA-USD,2021-05-31T19:18:16.006860Z,0,0.525,0.501,0.525,0.484,0.047,0.059,0.059,0.52,0.511,0.574,0.581,0.091,0.108,0.01,0.446619690938225
ADA-USD-predict-ensamble-gakknn-VACGBFC.csv,ADA-USD,2021-05-31T19:18:16.053734Z,0,0.541,0.509,0.44,0.581,0.137,0.184,0.198,0.504,0.522,0.59,0.613,0.087,0.119,0.033,0.443137054861292
ADA-USD-predict-ensamble-gakknn-VACGBG.csv,ADA-USD,2021-05-31T19:18:16.225139Z,0,0.529,0.487,0.392,0.452,0.131,0.175,0.084,0.458,0.5,0.509,0.484,0.052,0.029,0.035,0.441790053039661
ADA-USD-predict-ensamble-gakknn-VACE.csv,ADA-USD,2021-05-31T19:18:16.030884Z,0,0.51,0.5,0.524,0.581,0.098,0.071,0.081,0.503,0.447,0.444,0.355,0.082,0.089,0.126,0.441424379652995
ADA-USD-predict-ensamble-gakknn-VACGBFCL.csv,ADA-USD,2021-05-31T19:18:16.221155Z,0,0.507,0.476,0.392,0.484,0.145,0.173,0.13,0.491,0.49,0.541,0.516,0.094,0.093,0.036,0.441132495831118
ADA-USD-predict-ensamble-gakknn-UAB.csv,ADA-USD,2021-05-31T19:18:15.925749Z,0,0.475,0.472,0.491,0.548,0.05,0.066,0.081,0.547,0.562,0.509,0.452,0.105,0.108,0.081,0.440500529620522
ADA-USD-predict-ensamble-gakknn-UADBA.csv,ADA-USD,2021-05-31T19:18:15.963843Z,0,0.524,0.502,0.511,0.323,0.123,0.189,0.267,0.497,0.468,0.525,0.484,0.106,0.107,0.059,0.439635252948504
ADA-USD-predict-ensamble-gakknn-UADBC.csv,ADA-USD,2021-05-31T19:18:15.978799Z,0,0.504,0.554,0.573,0.613,0.084,0.052,0.056,0.487,0.522,0.622,0.71,0.083,0.194,0.125,0.438881844934356
ADA-USD-predict-ensamble-gakknn-VACGBFCK.csv,ADA-USD,2021-05-31T19:18:16.206093Z,0,0.535,0.487,0.392,0.452,0.128,0.175,0.084,0.463,0.479,0.509,0.484,0.073,0.057,0.035,0.437475140067877
ADA-USD-predict-ensamble-gakknn-VACGBFCH.csv,ADA-USD,2021-05-31T19:18:16.096531Z,0,0.546,0.477,0.41,0.419,0.114,0.118,0.014,0.486,0.512,0.558,0.516,0.137,0.09,0.059,0.432410527742495
ADA-USD-predict-ensamble-gakknn-UADBD.csv,ADA-USD,2021-05-31T19:18:15.983555Z,0,0.55,0.532,0.475,0.516,0.09,0.107,0.059,0.505,0.565,0.59,0.613,0.167,0.048,0.033,0.430821688834606
ADA-USD-predict-ensamble-gakknn-UADAC.csv,ADA-USD,2021-05-31T19:18:15.952886Z,0,0.483,0.49,0.509,0.452,0.092,0.066,0.081,0.54,0.542,0.458,0.548,0.118,0.172,0.128,0.426270710293378
ADA-USD-predict-ensamble-gakknn-VACGBFCG.csv,ADA-USD,2021-05-31T19:18:16.092822Z,0,0.502,0.477,0.426,0.452,0.078,0.093,0.036,0.5,0.491,0.543,0.419,0.116,0.153,0.175,0.424905163253437
ADA-USD-predict-ensamble-gakknn-UADCA.csv,ADA-USD,2021-05-31T19:18:15.993271Z,0,0.546,0.556,0.543,0.419,0.111,0.126,0.175,0.576,0.588,0.559,0.452,0.134,0.118,0.152,0.422805099117483
ADA-USD-predict-ensamble-gakknn-UAC.csv,ADA-USD,2021-05-31T19:18:15.930288Z,0,0.502,0.519,0.495,0.435,0.118,0.073,0.085,0.544,0.592,0.505,0.565,0.128,0.163,0.085,0.421873610288831
ADA-USD-predict-ensamble-gakknn-SAA.csv,ADA-USD,2021-05-31T18:53:10.705644Z,0,0.472,0.423,0.409,0.452,0.108,0.049,0.06,0.512,0.478,0.492,0.484,0.168,0.025,0.011,0.420498442125841
ADA-USD-predict-ensamble-gakknn-VACGBFCC.csv,ADA-USD,2021-05-31T19:18:16.076734Z,0,0.546,0.5,0.411,0.323,0.113,0.177,0.125,0.496,0.468,0.493,0.419,0.126,0.085,0.104,0.413150270217339
ADA-USD-predict-ensamble-gakknn-VACGBFCJ.csv,ADA-USD,2021-05-31T19:18:16.201147Z,0,0.502,0.424,0.394,0.387,0.094,0.053,0.009,0.51,0.5,0.475,0.484,0.08,0.043,0.012,0.411526843683723
ADA-USD-predict-ensamble-gakknn-UADCC.csv,ADA-USD,2021-05-31T19:18:16.003075Z,0,0.431,0.489,0.491,0.548,0.088,0.058,0.081,0.382,0.456,0.442,0.452,0.101,0.026,0.013,0.407215496849941
ADA-USD-predict-ensamble-gakknn-VACGBF.csv,ADA-USD,2021-05-31T19:18:16.042495Z,0,0.495,0.422,0.391,0.516,0.146,0.136,0.176,0.47,0.477,0.506,0.613,0.059,0.118,0.151,0.40136615188023
ADA-USD-predict-ensamble-gakknn-VACB.csv,ADA-USD,2021-05-31T19:18:16.018150Z,0,0.467,0.45,0.409,0.484,0.112,0.104,0.106,0.461,0.527,0.524,0.581,0.102,0.057,0.081,0.398963704361751
ADA-USD-predict-ensamble-gakknn-UADCB.csv,ADA-USD,2021-05-31T19:18:15.998326Z,0,0.514,0.48,0.494,0.387,0.126,0.109,0.151,0.598,0.576,0.542,0.484,0.106,0.083,0.082,0.39480948386575
ADA-USD-predict-ensamble-gakknn-VACGBFCA.csv,ADA-USD,2021-05-31T19:18:16.057817Z,0,0.502,0.433,0.343,0.419,0.153,0.174,0.108,0.464,0.512,0.558,0.516,0.094,0.09,0.059,0.389596169674151
ADA-USD-predict-ensamble-gakknn-VACC.csv,ADA-USD,2021-05-31T19:18:16.023100Z,0,0.503,0.455,0.425,0.516,0.106,0.106,0.129,0.498,0.576,0.606,0.613,0.11,0.053,0.009,0.38840579221062
ADA-USD-predict-ensamble-gakknn-VACA.csv,ADA-USD,2021-05-31T19:18:16.013164Z,0,0.503,0.455,0.376,0.419,0.104,0.143,0.061,0.418,0.424,0.426,0.452,0.062,0.026,0.036,0.35746496498853
ADA-USD-predict-ensamble-gakknn-SAC.csv,ADA-USD,2021-05-31T18:53:10.710283Z,0,0.583,0.447,0.445,0.29,0.12,0.155,0.219,0.412,0.392,0.459,0.452,0.103,0.116,0.011,0.356925023813087
ADA-USD-predict-ensamble-gakknn-VAB.csv,ADA-USD,2021-05-31T19:18:16.009998Z,0,0.504,0.457,0.411,0.355,0.08,0.097,0.079,0.553,0.446,0.427,0.387,0.077,0.052,0.056,0.353032920823061
ADA-USD-predict-ensamble-gakknn-VACGBFB.csv,ADA-USD,2021-05-31T19:18:16.049904Z,0,0.538,0.434,0.377,0.387,0.112,0.1,0.014,0.443,0.358,0.36,0.419,0.142,0.06,0.084,0.326949776507972
ADA-USD-predict-ensamble-gakknn-UADB.csv,ADA-USD,2021-05-31T19:18:15.957799Z,0,0.471,0.456,0.41,0.387,0.1,0.083,0.033,0.444,0.423,0.361,0.355,0.106,0.108,0.008,0.325066809876759
ADA-USD-predict-ensamble-gakknn-SAD.csv,ADA-USD,2021-05-31T18:53:10.711727Z,0,0.492,0.489,0.427,0.387,0.089,0.115,0.056,0.442,0.369,0.344,0.355,0.108,0.045,0.015,0.321915114252931
ADA-USD-predict-ensamble-gakknn-VACGBFCB.csv,ADA-USD,2021-05-31T19:18:16.067606Z,0,0.484,0.412,0.36,0.387,0.127,0.094,0.038,0.414,0.381,0.41,0.419,0.066,0.051,0.014,0.314067356909727
AMZN-predict-ensamble-gakknn-UADAC.csv,AMZN,2021-05-31T19:18:16.266225Z,0,0.58,0.621,0.562,0.6,0.131,0.109,0.054,0.54,0.515,0.489,0.55,0.063,0.075,0.086,0.542911988397897
AMZN-predict-ensamble-gakknn-SAD.csv,AMZN,2021-05-31T18:53:10.722035Z,0,0.605,0.637,0.608,0.55,0.129,0.077,0.082,0.542,0.495,0.438,0.4,0.153,0.106,0.054,0.520781122599502
AMZN-predict-ensamble-gakknn-UADB.csv,AMZN,2021-05-31T19:18:16.272152Z,0,0.525,0.521,0.586,0.6,0.084,0.113,0.02,0.503,0.504,0.561,0.55,0.068,0.098,0.015,0.511007618746262
AMZN-predict-ensamble-gakknn-UADAB.csv,AMZN,2021-05-31T19:18:16.260612Z,0,0.579,0.609,0.61,0.6,0.042,0.01,0.013,0.535,0.494,0.437,0.35,0.125,0.132,0.123,0.505686618461995
AMZN-predict-ensamble-gakknn-SAC.csv,AMZN,2021-05-31T18:53:10.719333Z,0,0.493,0.505,0.562,0.6,0.103,0.106,0.054,0.482,0.484,0.487,0.45,0.113,0.037,0.052,0.501941548655505
AMZN-predict-ensamble-gakknn-VACGBFCD.csv,AMZN,2021-05-31T19:18:16.389123Z,0,0.509,0.55,0.608,0.55,0.096,0.116,0.082,0.56,0.586,0.488,0.5,0.117,0.17,0.017,0.498351063664987
AMZN-predict-ensamble-gakknn-VACGBFCA.csv,AMZN,2021-05-31T19:18:16.375581Z,0,0.518,0.585,0.682,0.65,0.128,0.171,0.045,0.622,0.586,0.51,0.4,0.139,0.172,0.155,0.493442079601515
AMZN-predict-ensamble-gakknn-SAE.csv,AMZN,2021-05-31T18:53:10.723422Z,0,0.554,0.575,0.536,0.5,0.105,0.076,0.051,0.566,0.468,0.463,0.45,0.154,0.016,0.019,0.473265068819037
AMZN-predict-ensamble-gakknn-VACB.csv,AMZN,2021-05-31T19:18:16.335195Z,0,0.489,0.559,0.612,0.7,0.033,0.127,0.125,0.549,0.572,0.539,0.65,0.142,0.124,0.157,0.470821667186009
AMZN-predict-ensamble-gakknn-UADBD.csv,AMZN,2021-05-31T19:18:16.296251Z,0,0.465,0.581,0.589,0.75,0.105,0.161,0.227,0.479,0.378,0.414,0.4,0.1,0.065,0.02,0.467894184072731
AMZN-predict-ensamble-gakknn-SAA.csv,AMZN,2021-05-31T18:53:10.716312Z,0,0.539,0.545,0.535,0.45,0.096,0.086,0.12,0.565,0.499,0.51,0.4,0.093,0.111,0.155,0.461734078646742
AMZN-predict-ensamble-gakknn-UADAA.csv,AMZN,2021-05-31T19:18:16.255184Z,0,0.467,0.515,0.49,0.6,0.127,0.118,0.155,0.456,0.468,0.463,0.45,0.081,0.016,0.019,0.459168265544632
AMZN-predict-ensamble-gakknn-VACGBFCE.csv,AMZN,2021-05-31T19:18:16.392688Z,0,0.49,0.567,0.611,0.65,0.062,0.086,0.056,0.584,0.579,0.586,0.6,0.115,0.019,0.02,0.450358595852728
AMZN-predict-ensamble-gakknn-UAB.csv,AMZN,2021-05-31T19:18:16.236638Z,0,0.46,0.563,0.584,0.588,0.08,0.036,0.007,0.401,0.454,0.508,0.647,0.075,0.167,0.197,0.449589216793221
AMZN-predict-ensamble-gakknn-SA.csv,AMZN,2021-05-31T18:53:10.714688Z,0,0.473,0.532,0.56,0.5,0.085,0.076,0.084,0.467,0.482,0.485,0.35,0.219,0.135,0.19,0.44941831833482
AMZN-predict-ensamble-gakknn-UADBB.csv,AMZN,2021-05-31T19:18:16.285178Z,0,0.469,0.485,0.488,0.5,0.061,0.013,0.017,0.475,0.471,0.511,0.45,0.138,0.092,0.086,0.446203697238231
AMZN-predict-ensamble-gakknn-VACGBFA.csv,AMZN,2021-05-31T19:18:16.361769Z,0,0.455,0.509,0.633,0.6,0.147,0.218,0.047,0.606,0.608,0.608,0.55,0.085,0.058,0.082,0.423541970897138
AMZN-predict-ensamble-gakknn-VACGBFCG.csv,AMZN,2021-05-31T19:18:16.401028Z,0,0.403,0.492,0.586,0.6,0.101,0.163,0.02,0.606,0.591,0.561,0.55,0.075,0.054,0.015,0.421419745385164
AMZN-predict-ensamble-gakknn-UADCC.csv,AMZN,2021-05-31T19:18:16.317820Z,0,0.499,0.466,0.395,0.6,0.158,0.239,0.29,0.504,0.448,0.368,0.45,0.145,0.161,0.116,0.420981326154736
AMZN-predict-ensamble-gakknn-VACGBF.csv,AMZN,2021-05-31T19:18:16.357389Z,0,0.509,0.52,0.585,0.55,0.144,0.117,0.049,0.614,0.592,0.562,0.6,0.096,0.065,0.054,0.417286387441933
AMZN-predict-ensamble-gakknn-VACGBFC.csv,AMZN,2021-05-31T19:18:16.371137Z,0,0.428,0.488,0.536,0.5,0.073,0.091,0.051,0.627,0.587,0.511,0.45,0.096,0.145,0.086,0.407391909475067
