PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
AAPL-predict-ensamble-gakknn-VACGBF.csv,AAPL,2021-06-24T20:06:04.483163Z,0,0.561,0.59,0.575,0.6,0.088,0.036,0.035,0.81,0.652,0.525,0.3,0.084,0.314,0.318,0.379157383067045
AAPL-predict-ensamble-gakknn-UAA.csv,AAPL,2021-06-24T20:06:04.343374Z,0,0.458,0.541,0.55,0.55,0.103,0.015,0,0.554,0.608,0.65,0.65,0.119,0.073,0,0.37803466054803
AAPL-predict-ensamble-gakknn-VACGE.csv,AAPL,2021-06-24T20:06:04.576421Z,0,0.5,0.541,0.55,0.55,0.173,0.015,0,0.756,0.638,0.6,0.45,0.05,0.164,0.212,0.376942693533914
AAPL-predict-ensamble-gakknn-VAC.csv,AAPL,2021-06-24T20:06:04.443376Z,0,0.44,0.59,0.575,0.6,0.135,0.036,0.035,0.693,0.655,0.625,0.6,0.064,0.057,0.035,0.374171536912837
AAPL-predict-ensamble-gakknn-VACGBFCJ.csv,AAPL,2021-06-24T20:06:04.540149Z,0,0.5,0.575,0.6,0.55,0.088,0.067,0.071,0.732,0.671,0.65,0.55,0.133,0.107,0.141,0.373775007799435
AAPL-predict-ensamble-gakknn-VDIB.csv,AAPL,2021-06-24T20:10:11.683823Z,0,0.537,0.489,0.4,0.45,0.138,0.162,0.071,0.678,0.554,0.45,0.55,0.182,0.206,0.141,0.370097443939539
AAPL-predict-ensamble-gakknn-VACE.csv,AAPL,2021-06-24T20:06:04.463237Z,0,0.465,0.575,0.6,0.55,0.132,0.067,0.071,0.699,0.638,0.6,0.65,0.09,0.083,0.071,0.368088095881723
AAPL-predict-ensamble-gakknn-VACGB.csv,AAPL,2021-06-24T20:06:04.479130Z,0,0.51,0.54,0.525,0.4,0.136,0.128,0.177,0.733,0.604,0.525,0.4,0.076,0.185,0.177,0.365356713102561
AAPL-predict-ensamble-gakknn-VDIBCD.csv,AAPL,2021-06-24T20:06:04.723099Z,0,0.513,0.523,0.475,0.5,0.119,0.087,0.035,0.718,0.655,0.625,0.5,0.12,0.135,0.177,0.364237149333945
AAPL-predict-ensamble-gakknn-VACGBFB.csv,AAPL,2021-06-24T20:06:04.490955Z,0,0.541,0.571,0.475,0.45,0.165,0.168,0.035,0.702,0.474,0.425,0.25,0.12,0.194,0.247,0.363239044392828
AAPL-predict-ensamble-gakknn-VDIDCD.csv,AAPL,2021-06-24T20:10:11.744923Z,0,0.567,0.559,0.6,0.6,0.074,0.071,0,0.652,0.687,0.65,0.7,0.092,0.082,0.071,0.361711563084435
AAPL-predict-ensamble-gakknn-VACC.csv,AAPL,2021-06-24T20:06:04.454706Z,0,0.481,0.49,0.45,0.35,0.091,0.122,0.141,0.701,0.492,0.5,0.35,0.13,0.151,0.212,0.359054527702694
AAPL-predict-ensamble-gakknn-VACA.csv,AAPL,2021-06-24T20:06:04.446892Z,0,0.497,0.523,0.475,0.5,0.122,0.087,0.035,0.747,0.555,0.475,0.3,0.074,0.223,0.247,0.35803387219672
AAPL-predict-ensamble-gakknn-VACGBFCI.csv,AAPL,2021-06-24T20:06:04.535395Z,0,0.524,0.54,0.525,0.35,0.11,0.177,0.247,0.758,0.571,0.475,0.35,0.116,0.208,0.177,0.355103687523327
AAPL-predict-ensamble-gakknn-VACGBFCG.csv,AAPL,2021-06-24T20:06:04.528014Z,0,0.514,0.525,0.525,0.55,0.055,0.025,0.035,0.764,0.621,0.575,0.35,0.054,0.239,0.318,0.352860922623749
AAPL-predict-ensamble-gakknn-VBA.csv,AAPL,2021-06-24T20:06:04.609692Z,0,0.54,0.49,0.45,0.35,0.019,0.122,0.141,0.615,0.59,0.6,0.45,0.14,0.151,0.212,0.352090015307926
AAPL-predict-ensamble-gakknn-VDIBB.csv,AAPL,2021-06-24T20:06:04.706497Z,0,0.552,0.639,0.625,0.5,0.148,0.127,0.177,0.675,0.671,0.625,0.8,0.158,0.192,0.247,0.351190872988747
AAPL-predict-ensamble-gakknn-VACGBG.csv,AAPL,2021-06-24T20:06:04.554211Z,0,0.44,0.525,0.525,0.45,0.137,0.075,0.106,0.76,0.621,0.575,0.45,0.148,0.149,0.177,0.350993834993204
AAPL-predict-ensamble-gakknn-VEB.csv,AAPL,2021-06-24T20:06:04.743115Z,0,0.57,0.672,0.675,0.65,0.118,0.025,0.035,0.662,0.736,0.675,0.85,0.14,0.204,0.247,0.349865274773221
AAPL-predict-ensamble-gakknn-VACGBFCE.csv,AAPL,2021-06-24T20:06:04.518696Z,0,0.518,0.556,0.525,0.5,0.12,0.06,0.035,0.804,0.653,0.575,0.4,0.052,0.221,0.247,0.348651880681748
AAPL-predict-ensamble-gakknn-VACG.csv,AAPL,2021-06-24T20:06:04.471443Z,0,0.512,0.558,0.575,0.5,0.119,0.081,0.106,0.67,0.455,0.325,0.2,0.139,0.257,0.177,0.34767092430867
AAPL-predict-ensamble-gakknn-VDIBC.csv,AAPL,2021-06-24T20:10:11.688181Z,0,0.455,0.574,0.575,0.65,0.157,0.075,0.106,0.691,0.704,0.675,0.65,0.054,0.056,0.035,0.345008948715183
AAPL-predict-ensamble-gakknn-VACGBFCK.csv,AAPL,2021-06-24T20:06:04.544696Z,0,0.503,0.54,0.525,0.55,0.098,0.037,0.035,0.822,0.702,0.625,0.45,0.025,0.22,0.247,0.343121316919963
AAPL-predict-ensamble-gakknn-VACGBFCD.csv,AAPL,2021-06-24T20:06:04.514264Z,0,0.48,0.509,0.525,0.5,0.087,0.038,0.035,0.783,0.637,0.575,0.4,0.041,0.206,0.247,0.342957221011067
AAPL-predict-ensamble-gakknn-NAAA.csv,AAPL,2021-06-29T16:23:23.437148Z,0,0.495,0.423,0.359,0.368,0.084,0.111,0.013,0.494,0.439,0.409,0.368,0.107,0.066,0.058,0.342624217123588
AAPL-predict-ensamble-gakknn-VACGD.csv,AAPL,2021-06-24T20:06:04.571204Z,0,0.49,0.506,0.45,0.35,0.109,0.14,0.141,0.711,0.571,0.5,0.35,0.091,0.194,0.212,0.341982271300126
AAPL-predict-ensamble-gakknn-PC.csv,AAPL,2021-06-24T20:10:11.665242Z,0,0.449,0.442,0.425,0.5,0.087,0.081,0.106,0.442,0.574,0.575,0.7,0.122,0.125,0.177,0.341844615379756
AAPL-predict-ensamble-gakknn-VACH.csv,AAPL,2021-06-24T20:06:04.596198Z,0,0.439,0.574,0.575,0.75,0.112,0.175,0.247,0.74,0.706,0.725,0.65,0.121,0.082,0.106,0.340856155549476
AAPL-predict-ensamble-gakknn-VGE.csv,AAPL,2021-06-24T20:06:04.834487Z,0,0.459,0.54,0.525,0.6,0.057,0.08,0.106,0.642,0.671,0.625,0.7,0.116,0.109,0.106,0.34010765167093
AAPL-predict-ensamble-gakknn-VDF.csv,AAPL,2021-06-24T20:06:04.686225Z,0,0.463,0.609,0.675,0.8,0.111,0.17,0.177,0.651,0.737,0.725,0.8,0.083,0.078,0.106,0.339176600696631
AAPL-predict-ensamble-gakknn-UAD.csv,AAPL,2021-06-24T20:06:04.357332Z,0,0.469,0.494,0.492,0.65,0.067,0.158,0.224,0.533,0.657,0.625,0.85,0.133,0.232,0.318,0.338540175715499
AAPL-predict-ensamble-gakknn-VDIDA.csv,AAPL,2021-06-24T20:10:11.721183Z,0,0.507,0.54,0.525,0.55,0.049,0.037,0.035,0.756,0.639,0.625,0.65,0.121,0.035,0.035,0.337921317988871
AAPL-predict-ensamble-gakknn-PAA.csv,AAPL,2021-06-24T20:10:11.614459Z,0,0.518,0.476,0.5,0.45,0.085,0.065,0.071,0.589,0.64,0.65,0.65,0.119,0.018,0,0.336755205262961
AAPL-predict-ensamble-gakknn-VDE.csv,AAPL,2021-06-24T20:06:04.681881Z,0,0.506,0.506,0.425,0.45,0.095,0.142,0.035,0.693,0.669,0.575,0.55,0.109,0.165,0.035,0.336396749273247
AAPL-predict-ensamble-gakknn-VBC.csv,AAPL,2021-06-24T20:06:04.621090Z,0,0.46,0.461,0.525,0.45,0.087,0.134,0.106,0.708,0.623,0.625,0.55,0.073,0.075,0.106,0.335977256993053
AAPL-predict-ensamble-gakknn-VDIBCB.csv,AAPL,2021-06-24T20:06:04.715019Z,0,0.565,0.586,0.45,0.6,0.227,0.279,0.212,0.676,0.687,0.65,0.7,0.128,0.082,0.071,0.335221706079404
AAPL-predict-ensamble-gakknn-VGF.csv,AAPL,2021-06-24T20:06:04.838346Z,0,0.546,0.622,0.6,0.65,0.081,0.063,0.071,0.734,0.754,0.75,0.65,0.094,0.1,0.141,0.3351448360241
AAPL-predict-ensamble-gakknn-PCA.csv,AAPL,2021-06-24T20:10:11.673311Z,0,0.454,0.54,0.525,0.7,0.107,0.177,0.247,0.581,0.737,0.725,0.7,0.157,0.033,0.035,0.333844304450777
AAPL-predict-ensamble-gakknn-VAA.csv,AAPL,2021-06-24T20:06:04.435285Z,0,0.532,0.523,0.475,0.35,0.1,0.15,0.177,0.702,0.653,0.575,0.55,0.125,0.138,0.035,0.333059823241512
AAPL-predict-ensamble-gakknn-VDIDCC.csv,AAPL,2021-06-24T20:10:11.741152Z,0,0.486,0.54,0.5,0.6,0.154,0.121,0.141,0.741,0.673,0.7,0.6,0.079,0.11,0.141,0.332251411002776
AAPL-predict-ensamble-gakknn-VFG.csv,AAPL,2021-06-24T20:06:04.791924Z,0,0.536,0.718,0.625,0.75,0.191,0.204,0.177,0.713,0.787,0.775,0.75,0.142,0.032,0.035,0.330668705629314
AAPL-predict-ensamble-gakknn-PAB.csv,AAPL,2021-06-24T20:10:11.618176Z,0,0.435,0.425,0.375,0.3,0.052,0.114,0.106,0.546,0.493,0.525,0.3,0.155,0.232,0.318,0.329532797221487
AAPL-predict-ensamble-gakknn-VFJ.csv,AAPL,2021-06-24T20:06:04.808668Z,0,0.516,0.557,0.55,0.6,0.059,0.052,0.071,0.699,0.719,0.65,0.7,0.103,0.13,0.071,0.328928574314164
AAPL-predict-ensamble-gakknn-UADCA.csv,AAPL,2021-06-24T20:06:04.413531Z,0,0.533,0.459,0.45,0.3,0.052,0.151,0.212,0.527,0.39,0.3,0.4,0.183,0.186,0.141,0.328371369103866
AAPL-predict-ensamble-gakknn-VCC.csv,AAPL,2021-06-24T20:06:04.646560Z,0,0.52,0.555,0.475,0.6,0.167,0.186,0.177,0.759,0.72,0.675,0.6,0.033,0.108,0.106,0.327452068211299
AAPL-predict-ensamble-gakknn-VACGBFCB.csv,AAPL,2021-06-24T20:06:04.503608Z,0,0.513,0.509,0.525,0.45,0.091,0.08,0.106,0.798,0.671,0.625,0.45,0.023,0.192,0.247,0.32725589129995
AAPL-predict-ensamble-gakknn-VFB.csv,AAPL,2021-06-24T20:06:04.769979Z,0,0.46,0.59,0.575,0.75,0.133,0.177,0.247,0.669,0.721,0.725,0.75,0.061,0.026,0.035,0.32721559693509
AAPL-predict-ensamble-gakknn-VACGA.csv,AAPL,2021-06-24T20:06:04.475232Z,0,0.512,0.524,0.5,0.45,0.131,0.065,0.071,0.796,0.652,0.55,0.35,0.066,0.267,0.283,0.326439451190957
AAPL-predict-ensamble-gakknn-VDH.csv,AAPL,2021-06-24T20:06:04.694779Z,0,0.41,0.476,0.5,0.7,0.073,0.204,0.283,0.662,0.61,0.7,0.7,0.146,0.157,0,0.325951805879791
AAPL-predict-ensamble-gakknn-VFH.csv,AAPL,2021-06-24T20:06:04.795715Z,0,0.435,0.427,0.45,0.4,0.045,0.064,0.071,0.553,0.592,0.65,0.6,0.112,0.112,0.071,0.324222254666943
AAPL-predict-ensamble-gakknn-VFE.csv,AAPL,2021-06-24T20:06:04.782451Z,0,0.495,0.606,0.575,0.55,0.173,0.059,0.035,0.749,0.736,0.675,0.65,0.088,0.108,0.035,0.322766913404971
AAPL-predict-ensamble-gakknn-PABD.csv,AAPL,2021-06-24T20:10:11.635864Z,0,0.473,0.49,0.386,0.421,0.124,0.185,0.05,0.565,0.645,0.567,0.684,0.141,0.178,0.166,0.322349094567625
AAPL-predict-ensamble-gakknn-UAB.csv,AAPL,2021-06-24T20:06:04.347927Z,0,0.417,0.421,0.382,0.263,0.11,0.137,0.167,0.553,0.475,0.413,0.526,0.133,0.156,0.16,0.322255488562397
AAPL-predict-ensamble-gakknn-VDG.csv,AAPL,2021-06-24T20:06:04.690477Z,0,0.466,0.59,0.575,0.6,0.106,0.036,0.035,0.715,0.72,0.675,0.7,0.082,0.082,0.035,0.321599853764591
AAPL-predict-ensamble-gakknn-PABA.csv,AAPL,2021-06-24T20:10:11.623021Z,0,0.407,0.366,0.359,0.368,0.075,0.016,0.013,0.494,0.449,0.483,0.316,0.101,0.177,0.236,0.319508523214114
AAPL-predict-ensamble-gakknn-VDIF.csv,AAPL,2021-06-29T16:23:23.455373Z,0,0.523,0.509,0.525,0.5,0.045,0.038,0.035,0.708,0.674,0.725,0.6,0.1,0.153,0.177,0.318127136552285
AAPL-predict-ensamble-gakknn-SB.csv,AAPL,2021-06-22T16:01:07.696566Z,0,0.5,0.493,0.525,0.35,0.102,0.184,0.247,0.409,0.36,0.325,0.35,0.134,0.065,0.035,0.317887600104722
AAPL-predict-ensamble-gakknn-SA.csv,AAPL,2021-06-24T20:06:04.302134Z,0,0.41,0.375,0.325,0.35,0.102,0.091,0.035,0.534,0.507,0.475,0.35,0.087,0.137,0.177,0.317507481220688
AAPL-predict-ensamble-gakknn-VACGBFCC.csv,AAPL,2021-06-24T20:06:04.508673Z,0,0.522,0.54,0.525,0.5,0.078,0.037,0.035,0.841,0.669,0.575,0.3,0.038,0.32,0.389,0.316611372921703
AAPL-predict-ensamble-gakknn-VFD.csv,AAPL,2021-06-24T20:06:04.778273Z,0,0.501,0.54,0.5,0.5,0.124,0.069,0,0.747,0.673,0.7,0.6,0.112,0.11,0.141,0.314489211041382
AAPL-predict-ensamble-gakknn-UADAA.csv,AAPL,2021-06-24T20:06:04.363590Z,0,0.517,0.504,0.375,0.4,0.166,0.225,0.035,0.683,0.672,0.675,0.5,0.18,0.175,0.247,0.314127875800435
AAPL-predict-ensamble-gakknn-VFA.csv,AAPL,2021-06-24T20:06:04.765448Z,0,0.512,0.587,0.475,0.5,0.164,0.195,0.035,0.703,0.656,0.675,0.7,0.062,0.041,0.035,0.3140565985832
AAPL-predict-ensamble-gakknn-VGD.csv,AAPL,2021-06-24T20:06:04.830458Z,0,0.52,0.687,0.65,0.75,0.172,0.119,0.141,0.788,0.787,0.8,0.75,0.088,0.055,0.071,0.311373141554137
AAPL-predict-ensamble-gakknn-VACGC.csv,AAPL,2021-06-24T20:06:04.565406Z,0,0.397,0.474,0.425,0.45,0.138,0.088,0.035,0.689,0.639,0.625,0.55,0.069,0.079,0.106,0.311044727845587
AAPL-predict-ensamble-gakknn-VGC.csv,AAPL,2021-06-24T20:06:04.826015Z,0,0.491,0.524,0.5,0.5,0.049,0.041,0,0.758,0.719,0.65,0.6,0.065,0.13,0.071,0.310080773209506
AAPL-predict-ensamble-gakknn-VCA.csv,AAPL,2021-06-24T20:06:04.634959Z,0,0.575,0.621,0.575,0.65,0.113,0.11,0.106,0.723,0.755,0.775,0.75,0.086,0.043,0.035,0.30967962598135
AAPL-predict-ensamble-gakknn-VED.csv,AAPL,2021-06-24T20:06:04.752885Z,0,0.411,0.425,0.4,0.5,0.07,0.109,0.141,0.667,0.622,0.6,0.6,0.143,0.038,0,0.308918890546816
AAPL-predict-ensamble-gakknn-VDD.csv,AAPL,2021-06-24T20:06:04.676737Z,0,0.499,0.605,0.55,0.7,0.111,0.177,0.212,0.717,0.737,0.7,0.8,0.07,0.118,0.141,0.308343096620196
AAPL-predict-ensamble-gakknn-VACF.csv,AAPL,2021-06-24T20:06:04.467531Z,0,0.502,0.589,0.55,0.6,0.102,0.084,0.071,0.719,0.689,0.7,0.8,0.14,0.102,0.141,0.30473176102366
AAPL-predict-ensamble-gakknn-VDID.csv,AAPL,2021-06-29T16:23:23.445219Z,0,0.546,0.507,0.475,0.55,0.083,0.093,0.106,0.619,0.706,0.725,0.75,0.078,0.042,0.035,0.304678993638756
AAPL-predict-ensamble-gakknn-VDA.csv,AAPL,2021-06-24T20:06:04.661643Z,0,0.458,0.506,0.45,0.6,0.103,0.179,0.212,0.788,0.705,0.7,0.6,0.056,0.1,0.141,0.303686712244854
AAPL-predict-ensamble-gakknn-SAG.csv,AAPL,2021-06-24T20:06:04.331534Z,0,0.503,0.394,0.4,0.4,0.119,0.011,0,0.484,0.392,0.35,0.2,0.128,0.167,0.212,0.303583427200472
