PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
ADA-USD-predict-ensamble-gakknn-MAABBAACA.csv,ADA-USD,2020-12-30T15:08:46.093149Z,4,0.607,0.479,0.509,0.452,0.139,0.077,0.081,0.552,0.532,0.524,0.581,0.109,0.059,0.081,0.44001887148241
ADA-USD-predict-ensamble-gakknn-MAABBAACB.csv,ADA-USD,2020-12-30T20:46:37.703579Z,4,0.655,0.532,0.491,0.516,0.177,0.074,0.035,0.514,0.458,0.509,0.452,0.122,0.106,0.081,0.487653688679659
ADA-USD-predict-ensamble-gakknn-MAABBAAD.csv,ADA-USD,2020-12-30T16:59:42.042850Z,4,0.623,0.588,0.624,0.581,0.119,0.076,0.061,0.459,0.424,0.442,0.452,0.083,0.033,0.013,0.559915515147515
ADA-USD-predict-ensamble-gakknn-MAABBAADA.csv,ADA-USD,2020-12-30T20:16:50.974020Z,4,0.591,0.577,0.624,0.548,0.175,0.111,0.107,0.569,0.588,0.672,0.677,0.087,0.146,0.008,0.521644287105415
ADA-USD-predict-ensamble-gakknn-MAABBAADB.csv,ADA-USD,2020-12-30T20:18:16.098577Z,4,0.568,0.5,0.508,0.516,0.112,0.016,0.011,0.525,0.468,0.525,0.516,0.109,0.098,0.012,0.504397906829149
ADA-USD-predict-ensamble-gakknn-MAABC.csv,ADA-USD,2020-12-28T20:33:19.727601Z,6,0.573,0.554,0.54,0.581,0.121,0.047,0.057,0.618,0.609,0.59,0.581,0.061,0.033,0.014,0.535839692227513
ADA-USD-predict-ensamble-gakknn-MAABD.csv,ADA-USD,2020-12-28T20:32:22.752528Z,6,0.589,0.511,0.54,0.581,0.189,0.065,0.057,0.536,0.523,0.59,0.581,0.105,0.118,0.014,0.526697994430967
ADA-USD-predict-ensamble-gakknn-MAABDA.csv,ADA-USD,2020-12-28T21:43:31.490718Z,6,0.634,0.545,0.559,0.452,0.088,0.11,0.152,0.459,0.295,0.281,0.129,0.143,0.154,0.215,0.440128347742919
ADA-USD-predict-ensamble-gakknn-MAABDAA.csv,ADA-USD,2020-12-29T09:43:04.198182Z,5,0.651,0.49,0.493,0.419,0.125,0.074,0.104,0.519,0.477,0.571,0.742,0.154,0.236,0.242,0.415130795833153
ADA-USD-predict-ensamble-gakknn-MAABDAB.csv,ADA-USD,2020-12-29T09:46:16.024292Z,5,0.595,0.521,0.555,0.677,0.15,0.136,0.173,0.431,0.336,0.375,0.484,0.185,0.128,0.154,0.540241402109006
ADA-USD-predict-ensamble-gakknn-MAABDAC.csv,ADA-USD,2020-12-29T09:52:52.432145Z,5,0.628,0.511,0.54,0.581,0.125,0.065,0.057,0.387,0.368,0.423,0.645,0.188,0.242,0.315,0.526697994430967
ADA-USD-predict-ensamble-gakknn-MAABDAD.csv,ADA-USD,2020-12-29T12:58:50.866629Z,5,0.66,0.576,0.541,0.516,0.102,0.065,0.036,0.542,0.523,0.591,0.516,0.204,0.14,0.106,0.510657557619802
ADA-USD-predict-ensamble-gakknn-MAABDAE.csv,ADA-USD,2020-12-29T14:03:21.504604Z,5,0.6,0.413,0.378,0.323,0.135,0.082,0.078,0.481,0.336,0.456,0.645,0.252,0.281,0.268,0.328721422882549
ADA-USD-predict-ensamble-gakknn-MAABDAF.csv,ADA-USD,2020-12-29T14:05:41.583794Z,5,0.618,0.435,0.395,0.29,0.116,0.126,0.148,0.421,0.38,0.441,0.548,0.187,0.151,0.152,0.302088361652235
ADA-USD-predict-ensamble-gakknn-MAAC.csv,ADA-USD,2020-12-28T12:37:06.502070Z,6,0.65,0.522,0.509,0.484,0.113,0.034,0.035,0.464,0.294,0.36,0.419,0.215,0.129,0.084,0.481758245531279
ADA-USD-predict-ensamble-gakknn-MAB.csv,ADA-USD,2020-11-14T20:21:09.534548Z,50,0.617,0.511,0.493,0.419,0.065,0.08,0.104,0.496,0.454,0.343,0.419,0.225,0.208,0.108,0.417346994787034
ADA-USD-predict-ensamble-gakknn-MAC.csv,ADA-USD,2020-11-14T21:27:52.634252Z,50,0.667,0.566,0.559,0.452,0.074,0.108,0.152,0.579,0.469,0.381,0.129,0.111,0.295,0.357,0.443245676619422
ADA-USD-predict-ensamble-gakknn-MAD.csv,ADA-USD,2020-11-14T22:11:56.076128Z,50,0.623,0.544,0.574,0.548,0.099,0.058,0.036,0.558,0.49,0.525,0.484,0.124,0.074,0.059,0.533265446617975
ADA-USD-predict-ensamble-gakknn-MAE.csv,ADA-USD,2020-11-15T09:52:57.160963Z,49,0.477,0.517,0.476,0.478,0.103,0.072,0.003,0.063,0.116,0.174,0.348,0.081,0.201,0.246,0.471699673551628
ADA-USD-predict-ensamble-gakknn-MAF.csv,ADA-USD,2020-11-15T12:16:45.435861Z,49,0.541,0.413,0.41,0.387,0.128,0.024,0.033,0.44,0.4,0.326,0.452,0.215,0.18,0.178,0.387218872698202
ADA-USD-predict-ensamble-gakknn-MAG.csv,ADA-USD,2020-11-15T13:40:41.759985Z,49,0.548,0.526,0.53,0.581,0.103,0.051,0.071,0.564,0.44,0.434,0.387,0.15,0.048,0.066,0.523884494758507
ADA-USD-predict-ensamble-gakknn-MAH.csv,ADA-USD,2020-11-15T14:24:00.100484Z,49,0.6,0.5,0.508,0.548,0.157,0.043,0.058,0.459,0.38,0.456,0.613,0.219,0.205,0.221,0.501880148407301
ADA-USD-predict-ensamble-gakknn-MB.csv,ADA-USD,2020-11-15T17:02:49.432655Z,49,0.6,0.446,0.475,0.484,0.18,0.052,0.012,0.556,0.607,0.555,0.677,0.14,0.151,0.173,0.463767063960247
ADA-USD-predict-ensamble-gakknn-MBA.csv,ADA-USD,2020-11-15T18:41:43.862048Z,49,0.579,0.533,0.558,0.548,0.137,0.043,0.013,0.459,0.391,0.441,0.548,0.156,0.138,0.152,0.536916311173417
ADA-USD-predict-ensamble-gakknn-MBB.csv,ADA-USD,2020-11-15T19:26:01.745702Z,49,0.588,0.571,0.574,0.581,0.092,0.008,0.01,0.661,0.637,0.622,0.71,0.161,0.092,0.125,0.571725389815667
ADA-USD-predict-ensamble-gakknn-MBC.csv,ADA-USD,2020-11-15T20:14:08.891519Z,49,0.618,0.512,0.558,0.516,0.126,0.09,0.059,0.563,0.587,0.638,0.71,0.193,0.114,0.101,0.49567547818623
ADA-USD-predict-ensamble-gakknn-MBD.csv,ADA-USD,2020-11-15T21:22:02.684141Z,49,0.65,0.543,0.476,0.452,0.113,0.119,0.034,0.409,0.358,0.425,0.516,0.183,0.147,0.129,0.446678713843605
ADA-USD-predict-ensamble-gakknn-MBE.csv,ADA-USD,2020-11-16T08:12:32.651951Z,48,0.612,0.522,0.557,0.581,0.174,0.065,0.033,0.491,0.425,0.444,0.387,0.161,0.065,0.08,0.541197967006281
ADA-USD-predict-ensamble-gakknn-MC.csv,ADA-USD,2020-11-16T09:26:41.946627Z,48,0.618,0.522,0.622,0.677,0.179,0.182,0.078,0.475,0.361,0.412,0.29,0.191,0.15,0.172,0.579185879342791
ADA-USD-predict-ensamble-gakknn-MCA.csv,ADA-USD,2020-11-16T11:40:38.637778Z,48,0.568,0.435,0.378,0.323,0.126,0.113,0.078,0.502,0.51,0.555,0.71,0.147,0.173,0.219,0.328451739917248
ADA-USD-predict-ensamble-gakknn-MCB.csv,ADA-USD,2020-11-16T13:08:29.967968Z,48,0.516,0.476,0.264,0.429,0.264,0.402,0.232,0.167,0,0,0,0.408,0,0,0.312838528109079
ADA-USD-predict-ensamble-gakknn-MCC.csv,ADA-USD,2020-11-16T14:21:23.220210Z,48,0.611,0.478,0.459,0.484,0.139,0.042,0.036,0.457,0.249,0.18,0.226,0.201,0.128,0.065,0.457925375398692
ADA-USD-predict-ensamble-gakknn-MCD.csv,ADA-USD,2020-11-16T16:00:52.708010Z,48,0.628,0.512,0.542,0.484,0.128,0.078,0.082,0.521,0.609,0.784,0.935,0.162,0.339,0.214,0.469751755658156
ADA-USD-predict-ensamble-gakknn-MCE.csv,ADA-USD,2020-11-16T17:58:29.304331Z,48,0.512,0.415,0.333,0.417,0.144,0.164,0.118,0.538,0.534,0.458,0.667,0.271,0.246,0.295,0.348354828008315
ADA-USD-predict-ensamble-gakknn-MCF.csv,ADA-USD,2020-11-16T17:08:08.344790Z,48,0.612,0.489,0.476,0.452,0.22,0.034,0.034,0.458,0.455,0.457,0.581,0.168,0.124,0.175,0.450632015034912
ADA-USD-predict-ensamble-gakknn-MD.csv,ADA-USD,2020-11-16T18:55:25.451478Z,48,0.556,0.488,0.458,0.516,0.18,0.078,0.082,0.557,0.499,0.572,0.71,0.179,0.186,0.195,0.458392839573251
ADA-USD-predict-ensamble-gakknn-MDA.csv,ADA-USD,2020-11-16T20:15:54.599436Z,48,0.579,0.392,0.411,0.323,0.217,0.095,0.125,0.557,0.555,0.558,0.516,0.152,0.042,0.059,0.324235630106869
ADA-USD-predict-ensamble-gakknn-MDB.csv,ADA-USD,2020-11-17T07:00:43.338946Z,47,0.669,0.477,0.376,0.419,0.172,0.179,0.061,0.537,0.443,0.455,0.677,0.191,0.223,0.314,0.378028610997466
ADA-USD-predict-ensamble-gakknn-MDC.csv,ADA-USD,2020-11-17T08:15:41.621518Z,47,0.644,0.457,0.459,0.452,0.159,0.009,0.011,0.469,0.273,0.281,0.129,0.19,0.153,0.215,0.450502691019003
ADA-USD-predict-ensamble-gakknn-MDD.csv,ADA-USD,2020-11-17T09:29:11.681548Z,47,0.618,0.495,0.436,0.355,0.109,0.13,0.115,0.471,0.527,0.645,0.806,0.215,0.261,0.229,0.359009867487316
ADA-USD-predict-ensamble-gakknn-MDE.csv,ADA-USD,2020-11-17T12:23:06.279396Z,47,0.595,0.453,0.356,0.379,0.145,0.168,0.033,0.399,0.325,0.391,0.483,0.187,0.146,0.129,0.356048786988298
ADA-USD-predict-ensamble-gakknn-ME.csv,ADA-USD,2020-11-17T13:21:09.715326Z,47,0.535,0.445,0.458,0.548,0.139,0.093,0.128,0.458,0.434,0.344,0.355,0.09,0.156,0.015,0.456067133836877
ADA-USD-predict-ensamble-gakknn-MEA.csv,ADA-USD,2020-11-17T14:22:02.652353Z,47,0.549,0.462,0.4,0.467,0.164,0.126,0.094,0.438,0.428,0.4,0.433,0.146,0.058,0.047,0.405636339654008
ADA-USD-predict-ensamble-gakknn-MEB.csv,ADA-USD,2020-11-17T15:32:06.050570Z,47,0.628,0.532,0.523,0.613,0.147,0.091,0.127,0.583,0.563,0.473,0.613,0.181,0.209,0.198,0.518248613158963
ADA-USD-predict-ensamble-gakknn-MEC.csv,ADA-USD,2020-11-17T16:26:36.594770Z,47,0.611,0.493,0.433,0.5,0.196,0.123,0.094,0.447,0.428,0.4,0.533,0.168,0.142,0.189,0.435749009389756
ADA-USD-predict-ensamble-gakknn-MED.csv,ADA-USD,2020-11-17T17:21:51.527104Z,47,0.575,0.517,0.418,0.462,0.161,0.176,0.061,0.517,0.496,0.387,0.462,0.203,0.203,0.105,0.417077778312828
ADA-USD-predict-ensamble-gakknn-MEE.csv,ADA-USD,2020-11-17T18:16:06.664527Z,47,0.688,0.543,0.491,0.516,0.15,0.092,0.035,0.501,0.509,0.44,0.581,0.168,0.184,0.198,0.486677861069362
ADA-USD-predict-ensamble-gakknn-MEF.csv,ADA-USD,2020-11-18T20:00:02.079842Z,46,0.64,0.576,0.572,0.71,0.119,0.138,0.195,0.563,0.524,0.424,0.581,0.229,0.234,0.222,0.562646492672003
ADA-USD-predict-ensamble-gakknn-MEG.csv,ADA-USD,2020-11-19T08:34:34.439214Z,45,0.634,0.532,0.492,0.484,0.15,0.07,0.011,0.502,0.349,0.378,0.29,0.143,0.102,0.125,0.479895571286712
ADA-USD-predict-ensamble-gakknn-MEH.csv,ADA-USD,2020-11-19T10:05:10.854988Z,45,0.666,0.542,0.459,0.484,0.142,0.147,0.036,0.523,0.531,0.474,0.548,0.145,0.123,0.105,0.453214293281718
ADA-USD-predict-ensamble-gakknn-MEI.csv,ADA-USD,2020-11-19T13:14:35.052495Z,45,0.595,0.434,0.377,0.387,0.135,0.1,0.014,0.462,0.423,0.328,0.323,0.183,0.165,0.008,0.375500150746789
ADA-USD-predict-ensamble-gakknn-MEJ.csv,ADA-USD,2020-11-19T15:10:43.476234Z,45,0.622,0.532,0.475,0.516,0.135,0.107,0.059,0.413,0.304,0.295,0.323,0.195,0.032,0.04,0.471536791426789
ADA-USD-predict-ensamble-gakknn-MEK.csv,ADA-USD,2020-11-19T17:38:14.553210Z,45,0.552,0.48,0.478,0.323,0.148,0.155,0.22,0.572,0.51,0.524,0.581,0.14,0.061,0.081,0.328518967282128
ADA-USD-predict-ensamble-gakknn-MEL.csv,ADA-USD,2020-11-19T19:39:59.027525Z,45,0.644,0.533,0.492,0.452,0.12,0.081,0.058,0.502,0.521,0.475,0.516,0.124,0.09,0.059,0.448531192502437
ADA-USD-predict-ensamble-gakknn-MEM.csv,ADA-USD,2020-11-19T20:38:43.370792Z,45,0.655,0.543,0.491,0.516,0.115,0.092,0.035,0.468,0.466,0.376,0.452,0.164,0.173,0.107,0.486677861069362
ADA-USD-predict-ensamble-gakknn-MEN.csv,ADA-USD,2020-11-20T08:13:33.791979Z,44,0.606,0.554,0.508,0.516,0.116,0.08,0.011,0.507,0.454,0.359,0.452,0.19,0.189,0.131,0.502829529778357
ADA-USD-predict-ensamble-gakknn-MEO.csv,ADA-USD,2020-11-20T09:30:49.250229Z,44,0.579,0.456,0.393,0.419,0.131,0.111,0.037,0.457,0.358,0.278,0.29,0.204,0.138,0.017,0.392890964003411
ADA-USD-predict-ensamble-gakknn-MEP.csv,ADA-USD,2020-11-20T12:36:58.418006Z,44,0.612,0.467,0.427,0.387,0.117,0.081,0.056,0.446,0.39,0.278,0.323,0.185,0.198,0.063,0.387743781772458
ADA-USD-predict-ensamble-gakknn-MF.csv,ADA-USD,2020-11-20T15:31:19.516094Z,44,0.617,0.391,0.313,0.226,0.182,0.161,0.123,0.541,0.486,0.39,0.613,0.24,0.278,0.316,0.24407616187208
ADA-USD-predict-ensamble-gakknn-MFA.csv,ADA-USD,2020-11-20T17:01:15.060378Z,44,0.567,0.417,0.383,0.467,0.172,0.102,0.118,0.456,0.492,0.4,0.667,0.234,0.311,0.377,0.392869262687273
ADA-USD-predict-ensamble-gakknn-MFB.csv,ADA-USD,2020-11-20T18:41:57.057527Z,44,0.639,0.488,0.506,0.645,0.187,0.143,0.197,0.539,0.518,0.389,0.645,0.217,0.339,0.362,0.50247274984534
ADA-USD-predict-ensamble-gakknn-MFC.csv,ADA-USD,2020-11-20T21:23:36.665845Z,44,0.655,0.499,0.426,0.452,0.141,0.129,0.036,0.511,0.529,0.407,0.581,0.222,0.274,0.246,0.423549868195038
ADA-USD-predict-ensamble-gakknn-MFD.csv,ADA-USD,2020-11-21T09:33:16.987359Z,43,0.645,0.413,0.377,0.355,0.186,0.065,0.032,0.545,0.53,0.424,0.548,0.167,0.222,0.176,0.356181758382418
ADA-USD-predict-ensamble-gakknn-MFE.csv,ADA-USD,2020-11-21T18:16:41.876712Z,43,0.628,0.445,0.393,0.419,0.206,0.093,0.037,0.552,0.52,0.506,0.613,0.108,0.109,0.151,0.393401041441727
ADA-USD-predict-ensamble-gakknn-MFF.csv,ADA-USD,2020-11-22T09:05:03.266088Z,42,0.617,0.379,0.278,0.29,0.229,0.175,0.017,0.484,0.476,0.455,0.677,0.166,0.225,0.314,0.28034678458182
ADA-USD-predict-ensamble-gakknn-MFG.csv,ADA-USD,2020-11-22T11:38:31.382022Z,42,0.54,0.489,0.523,0.613,0.196,0.108,0.127,0.617,0.456,0.41,0.419,0.145,0.081,0.014,0.510142641905399
ADA-USD-predict-ensamble-gakknn-MFH.csv,ADA-USD,2020-11-22T14:31:30.018745Z,42,0.633,0.478,0.475,0.516,0.182,0.042,0.059,0.568,0.509,0.457,0.581,0.14,0.153,0.175,0.472556192393444
ADA-USD-predict-ensamble-gakknn-MFI.csv,ADA-USD,2020-11-22T17:11:15.189977Z,42,0.655,0.523,0.526,0.419,0.118,0.107,0.151,0.492,0.423,0.473,0.613,0.178,0.165,0.198,0.412977312153657
ADA-USD-predict-ensamble-gakknn-MFJ.csv,ADA-USD,2020-11-22T18:53:09.120372Z,42,0.66,0.565,0.508,0.516,0.175,0.098,0.011,0.441,0.422,0.52,0.774,0.213,0.306,0.359,0.501776039086063
ADA-USD-predict-ensamble-gakknn-MFK.csv,ADA-USD,2020-11-22T20:43:57.450737Z,42,0.639,0.39,0.344,0.387,0.213,0.092,0.062,0.485,0.443,0.39,0.581,0.155,0.211,0.269,0.349677890009621
ADA-USD-predict-ensamble-gakknn-MFL.csv,ADA-USD,2020-11-23T08:29:51.855838Z,41,0.633,0.413,0.425,0.484,0.228,0.063,0.083,0.489,0.528,0.438,0.742,0.236,0.342,0.43,0.423700502011149
ADA-USD-predict-ensamble-gakknn-MFM.csv,ADA-USD,2020-11-23T09:54:21.468703Z,41,0.611,0.402,0.425,0.484,0.213,0.071,0.083,0.578,0.627,0.602,0.871,0.142,0.272,0.38,0.421195540613401
ADA-USD-predict-ensamble-gakknn-MFN.csv,ADA-USD,2020-11-23T11:33:46.335459Z,41,0.612,0.457,0.492,0.484,0.188,0.061,0.011,0.448,0.443,0.471,0.742,0.173,0.275,0.383,0.470111011656129
ADA-USD-predict-ensamble-gakknn-MFO.csv,ADA-USD,2020-11-23T13:25:57.167819Z,41,0.656,0.456,0.458,0.516,0.207,0.058,0.082,0.578,0.573,0.505,0.71,0.152,0.237,0.29,0.456299334182556
ADA-USD-predict-ensamble-gakknn-MFP.csv,ADA-USD,2020-11-23T15:16:56.161232Z,41,0.595,0.37,0.425,0.484,0.256,0.113,0.083,0.496,0.51,0.506,0.613,0.158,0.107,0.151,0.412564978670483
ADA-USD-predict-ensamble-gakknn-MFQ.csv,ADA-USD,2020-11-23T15:53:58.493334Z,41,0.682,0.434,0.361,0.323,0.18,0.132,0.055,0.474,0.422,0.342,0.452,0.172,0.176,0.154,0.326061392715116
ADA-USD-predict-ensamble-gakknn-MFR.csv,ADA-USD,2020-11-23T17:39:38.208436Z,41,0.698,0.522,0.492,0.452,0.171,0.065,0.058,0.392,0.487,0.537,0.774,0.145,0.252,0.335,0.44921612678422
ADA-USD-predict-ensamble-gakknn-MFS.csv,ADA-USD,2020-11-23T19:40:22.075838Z,41,0.645,0.444,0.425,0.516,0.2,0.098,0.129,0.512,0.454,0.375,0.516,0.172,0.197,0.2,0.430522427289725
ADA-USD-predict-ensamble-gakknn-MFT.csv,ADA-USD,2020-11-24T10:48:13.159006Z,40,0.622,0.401,0.344,0.355,0.201,0.1,0.015,0.456,0.495,0.355,0.677,0.301,0.403,0.455,0.34403670695782
ADA-USD-predict-ensamble-gakknn-MFU.csv,ADA-USD,2020-11-24T13:31:34.169812Z,40,0.644,0.466,0.392,0.452,0.172,0.14,0.084,0.533,0.367,0.211,0.323,0.247,0.291,0.157,0.396962352040886
ADA-USD-predict-ensamble-gakknn-MFV.csv,ADA-USD,2020-11-24T15:14:02.040637Z,40,0.699,0.489,0.442,0.452,0.156,0.08,0.013,0.501,0.433,0.391,0.516,0.128,0.144,0.176,0.439449204472548
ADA-USD-predict-ensamble-gakknn-MFW.csv,ADA-USD,2020-11-24T17:04:10.407847Z,40,0.688,0.577,0.543,0.419,0.124,0.137,0.175,0.567,0.478,0.426,0.419,0.102,0.089,0.01,0.414988173903831
ADA-USD-predict-ensamble-gakknn-MFX.csv,ADA-USD,2020-11-24T19:01:56.542176Z,40,0.612,0.478,0.492,0.484,0.125,0.025,0.011,0.545,0.422,0.342,0.484,0.178,0.198,0.201,0.478278550943176
ADA-USD-predict-ensamble-gakknn-MFY.csv,ADA-USD,2020-11-24T20:40:46.270161Z,40,0.623,0.424,0.426,0.452,0.197,0.026,0.036,0.556,0.521,0.539,0.645,0.112,0.111,0.15,0.42543323890656
ADA-USD-predict-ensamble-gakknn-MFZ.csv,ADA-USD,2020-11-25T08:12:18.481602Z,39,0.634,0.435,0.411,0.355,0.152,0.07,0.079,0.479,0.401,0.36,0.419,0.17,0.093,0.084,0.358497538685853
ADA-USD-predict-ensamble-gakknn-MG.csv,ADA-USD,2020-11-25T10:51:44.800488Z,39,0.628,0.49,0.542,0.484,0.156,0.107,0.082,0.54,0.522,0.556,0.613,0.121,0.083,0.08,0.462962700633023
ADA-USD-predict-ensamble-gakknn-MGA.csv,ADA-USD,2020-11-25T12:40:17.137882Z,39,0.589,0.489,0.508,0.516,0.25,0.034,0.011,0.513,0.478,0.459,0.452,0.09,0.034,0.011,0.499896930787152
ADA-USD-predict-ensamble-gakknn-MH.csv,ADA-USD,2020-11-25T14:39:01.646990Z,39,0.569,0.49,0.525,0.484,0.205,0.074,0.059,0.546,0.542,0.506,0.613,0.111,0.123,0.151,0.468844150699579
ADA-USD-predict-ensamble-gakknn-MHA.csv,ADA-USD,2020-11-25T16:30:17.310Z,39,0.556,0.403,0.395,0.323,0.158,0.073,0.102,0.525,0.478,0.475,0.516,0.153,0.042,0.059,0.328259189314309
ADA-USD-predict-ensamble-gakknn-MHB.csv,ADA-USD,2020-11-25T18:24:01.538779Z,39,0.573,0.38,0.344,0.387,0.216,0.076,0.062,0.507,0.477,0.458,0.516,0.123,0.067,0.082,0.349871486127027
ADA-USD-predict-ensamble-gakknn-MI.csv,ADA-USD,2020-11-25T20:43:47.589088Z,39,0.606,0.469,0.477,0.355,0.129,0.123,0.173,0.574,0.565,0.622,0.677,0.124,0.113,0.078,0.355039787900387
ADA-USD-predict-ensamble-gakknn-MIA.csv,ADA-USD,2020-11-26T07:56:30.203652Z,38,0.639,0.544,0.542,0.484,0.143,0.058,0.082,0.573,0.576,0.59,0.613,0.091,0.033,0.033,0.477318836846488
ADA-USD-predict-ensamble-gakknn-MIB.csv,ADA-USD,2020-11-26T09:22:49.872140Z,38,0.513,0.467,0.427,0.387,0.121,0.081,0.056,0.523,0.565,0.508,0.516,0.134,0.098,0.011,0.387743781772458
ADA-USD-predict-ensamble-gakknn-MIBA.csv,ADA-USD,2020-11-26T20:59:24.802983Z,38,0.607,0.523,0.59,0.581,0.143,0.118,0.014,0.508,0.532,0.54,0.581,0.061,0.043,0.057,0.551511091915765
ADA-USD-predict-ensamble-gakknn-MIC.csv,ADA-USD,2020-11-26T11:40:52.207750Z,38,0.595,0.532,0.475,0.484,0.144,0.098,0.012,0.53,0.565,0.622,0.677,0.063,0.113,0.078,0.470146086838951
ADA-USD-predict-ensamble-gakknn-MICA.csv,ADA-USD,2020-11-26T13:29:00.462312Z,38,0.6,0.511,0.508,0.516,0.149,0.009,0.011,0.656,0.61,0.625,0.516,0.067,0.112,0.154,0.507322695288525
ADA-USD-predict-ensamble-gakknn-MICB.csv,ADA-USD,2020-11-26T14:53:04.658959Z,38,0.645,0.501,0.526,0.452,0.123,0.086,0.105,0.546,0.445,0.409,0.452,0.107,0.075,0.06,0.440394154811041
ADA-USD-predict-ensamble-gakknn-MICC.csv,ADA-USD,2020-11-26T16:31:21.301175Z,38,0.612,0.446,0.46,0.419,0.15,0.047,0.057,0.524,0.563,0.506,0.613,0.093,0.145,0.151,0.414551315839745
ADA-USD-predict-ensamble-gakknn-MICD.csv,ADA-USD,2020-11-26T18:07:30.643863Z,38,0.634,0.501,0.493,0.419,0.122,0.075,0.104,0.502,0.445,0.442,0.484,0.067,0.042,0.059,0.416585578378605
ADA-USD-predict-ensamble-gakknn-MICE.csv,ADA-USD,2020-11-26T19:33:37.931097Z,38,0.655,0.479,0.509,0.484,0.173,0.057,0.035,0.502,0.466,0.425,0.484,0.105,0.092,0.083,0.471840922750164
ADA-USD-predict-ensamble-gakknn-MID.csv,ADA-USD,2020-11-27T08:01:06.167935Z,37,0.623,0.543,0.509,0.484,0.153,0.065,0.035,0.513,0.511,0.525,0.484,0.067,0.048,0.059,0.480175813919534
ADA-USD-predict-ensamble-gakknn-MIDA.csv,ADA-USD,2020-11-27T09:38:05.450535Z,37,0.645,0.424,0.426,0.452,0.221,0.026,0.036,0.556,0.433,0.344,0.387,0.132,0.161,0.062,0.42543323890656
