PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
ADA-USD-predict-ensamble-gakknn-UADAD.csv,ADA-USD,2020-12-27T12:25:25Z,153,0.552,0.677,0.661,0.655,0.082,0.029,0.008,0.497,0.423,0.474,0.414,0.105,0.106,0.085,0.648309303608939
ADA-USD-predict-ensamble-gakknn-UADA.csv,ADA-USD,2020-12-26T21:39:09Z,154,0.531,0.666,0.724,0.69,0.068,0.107,0.049,0.52,0.643,0.69,0.724,0.071,0.089,0.049,0.630472079286305
ADA-USD-predict-kknnLDD-ensamble.csv,ADA-USD,2020-11-04T18:07:44Z,206,0.506,0.613,0.661,0.69,0.086,0.089,0.04,0.499,0.709,0.676,0.586,0.219,0.106,0.128,0.606009831337705
ADA-USD-predict-ensamble-gakknn-VDIBCB.csv,ADA-USD,2020-12-25T13:29:54Z,155,0.521,0.602,0.661,0.655,0.12,0.102,0.008,0.533,0.61,0.576,0.552,0.164,0.063,0.034,0.600421996317292
ADA-USD-predict-ensamble-gakknn-NA.csv,ADA-USD,2020-11-29T21:34:18Z,181,0.443,0.592,0.678,0.69,0.084,0.15,0.016,0.545,0.576,0.525,0.517,0.185,0.088,0.011,0.598150288222442
ADA-USD-predict-ensamble-gakknn-MAF.csv,ADA-USD,2020-11-15T12:16:45Z,195,0.44,0.592,0.679,0.724,0.071,0.156,0.064,0.361,0.623,0.66,0.621,0.166,0.076,0.056,0.588924938715891
ADA-USD-predict-ensamble-gakknn-MFK.csv,ADA-USD,2020-11-22T20:43:57Z,188,0.43,0.601,0.644,0.621,0.078,0.077,0.033,0.508,0.588,0.526,0.586,0.169,0.122,0.085,0.580882069688599
ADA-USD-predict-ensamble-gakknn-VDIDE.csv,ADA-USD,2020-12-26T15:58:29Z,154,0.472,0.644,0.643,0.586,0.19,0.057,0.08,0.437,0.501,0.526,0.552,0.144,0.05,0.037,0.571228227605088
ADA-USD-predict-ensamble-gakknn-SAB.csv,ADA-USD,2020-12-04T20:33:38Z,176,0.473,0.568,0.61,0.621,0.138,0.074,0.015,0.41,0.488,0.457,0.448,0.161,0.053,0.013,0.568509434388269
ADA-USD-predict-ensamble-gakknn-MA.csv,ADA-USD,2020-11-13T20:06:20Z,197,0.459,0.579,0.611,0.655,0.129,0.07,0.063,0.463,0.525,0.594,0.621,0.108,0.122,0.038,0.567147940753413
ADA-USD-predict-ensamble-gakknn-VDIDC.csv,ADA-USD,2020-12-26T08:53:55Z,154,0.518,0.579,0.61,0.586,0.072,0.059,0.033,0.442,0.524,0.56,0.621,0.106,0.087,0.085,0.557976752784978
ADA-USD-predict-ensamble-gakknn-VEA.csv,ADA-USD,2020-12-07T20:07:17Z,173,0.497,0.579,0.61,0.586,0.086,0.059,0.033,0.498,0.502,0.559,0.552,0.111,0.1,0.011,0.557976752784978
ADA-USD-predict-ensamble-gakknn-UAB.csv,ADA-USD,2020-12-05T20:44:41Z,175,0.539,0.559,0.58,0.593,0.092,0.038,0.018,0.51,0.547,0.476,0.519,0.141,0.131,0.06,0.55716366514983
ADA-USD-predict-ensamble-gakknn-MEA.csv,ADA-USD,2020-11-17T14:22:02Z,193,0.52,0.588,0.579,0.625,0.11,0.049,0.065,0.479,0.513,0.483,0.5,0.08,0.054,0.024,0.556610461388451
ADA-USD-predict-ensamble-gakknn-MAABDAF.csv,ADA-USD,2020-12-29T14:05:41Z,151,0.495,0.579,0.594,0.655,0.14,0.066,0.086,0.379,0.321,0.337,0.207,0.119,0.133,0.184,0.556057017933713
ADA-USD-predict-ensamble-gakknn-PAA.csv,ADA-USD,2020-12-03T07:58:07Z,177,0.509,0.556,0.576,0.586,0.069,0.036,0.014,0.539,0.521,0.491,0.483,0.105,0.052,0.012,0.554744971814535
ADA-USD-predict-ensamble-gakknn-PBA.csv,ADA-USD,2020-12-03T09:58:27Z,177,0.52,0.557,0.594,0.621,0.051,0.069,0.038,0.455,0.481,0.609,0.517,0.125,0.239,0.129,0.55324025281906
ADA-USD-predict-ensamble-gakknn-VDIDCA.csv,ADA-USD,2020-12-26T14:04:32Z,154,0.532,0.559,0.628,0.69,0.089,0.135,0.087,0.506,0.477,0.441,0.448,0.081,0.063,0.011,0.551809029178317
ADA-USD-predict-ensamble-gakknn-MIBA.csv,ADA-USD,2020-11-26T20:59:24Z,184,0.514,0.567,0.577,0.621,0.099,0.047,0.062,0.514,0.511,0.525,0.517,0.038,0.025,0.011,0.549944235991552
ADA-USD-predict-ensamble-gakknn-MFC.csv,ADA-USD,2020-11-20T21:23:36Z,190,0.508,0.556,0.559,0.552,0.109,0.01,0.011,0.542,0.476,0.407,0.448,0.177,0.125,0.058,0.547982194914175
ADA-USD-predict-ensamble-gakknn-VDE.csv,ADA-USD,2020-12-07T12:25:00Z,173,0.469,0.588,0.576,0.552,0.11,0.032,0.034,0.411,0.401,0.456,0.379,0.11,0.123,0.109,0.547614314521105
ADA-USD-predict-ensamble-gakknn-VDIDCD.csv,ADA-USD,2020-12-26T15:34:48Z,154,0.507,0.567,0.56,0.586,0.059,0.029,0.037,0.464,0.422,0.407,0.414,0.108,0.027,0.01,0.54741421532675
ADA-USD-predict-kknnLDDE-ensamble.csv,ADA-USD,2020-11-06T20:59:00Z,204,0.467,0.577,0.576,0.552,0.131,0.024,0.034,0.473,0.544,0.493,0.586,0.1,0.128,0.132,0.547004263256268
ADA-USD-predict-kknnLDDA-ensamble.csv,ADA-USD,2020-11-06T14:40:50Z,204,0.545,0.577,0.559,0.552,0.136,0.032,0.011,0.445,0.5,0.507,0.448,0.059,0.061,0.084,0.546891269962782
ADA-USD-predict-ensamble-gakknn-MIC.csv,ADA-USD,2020-11-26T11:40:52Z,184,0.538,0.577,0.56,0.586,0.087,0.04,0.037,0.522,0.522,0.509,0.552,0.096,0.048,0.06,0.546740138831901
ADA-USD-predict-ensamble-gakknn-VE.csv,ADA-USD,2020-12-07T19:19:04Z,173,0.483,0.588,0.56,0.586,0.105,0.056,0.037,0.496,0.445,0.441,0.483,0.08,0.042,0.059,0.544680475496014
ADA-USD-predict-ensamble-gakknn-VDB.csv,ADA-USD,2020-12-07T10:17:56Z,173,0.546,0.579,0.595,0.69,0.055,0.099,0.134,0.548,0.523,0.51,0.586,0.068,0.08,0.108,0.544024799658873
ADA-USD-predict-ensamble-gakknn-MCE.csv,ADA-USD,2020-11-16T17:58:29Z,194,0.442,0.546,0.553,0.55,0.115,0.012,0.004,0.563,0.783,0.725,0.45,0.357,0.293,0.389,0.543910185663274
ADA-USD-predict-ensamble-gakknn-MAD.csv,ADA-USD,2020-11-14T22:11:56Z,196,0.513,0.557,0.594,0.655,0.051,0.088,0.086,0.502,0.612,0.708,0.483,0.073,0.28,0.319,0.543062852523965
ADA-USD-predict-ensamble-gakknn-VDID.csv,ADA-USD,2020-12-25T09:08:30Z,155,0.467,0.621,0.609,0.552,0.104,0.061,0.081,0.489,0.521,0.524,0.448,0.106,0.076,0.107,0.54160008368453
ADA-USD-predict-ensamble-gakknn-UADAB.csv,ADA-USD,2020-12-27T09:28:31Z,153,0.534,0.579,0.578,0.655,0.056,0.078,0.11,0.469,0.566,0.559,0.552,0.092,0.014,0.011,0.540786859488839
ADA-USD-predict-kknnLDJF-ensamble.csv,ADA-USD,2020-11-08T13:30:19Z,202,0.483,0.579,0.578,0.655,0.106,0.078,0.11,0.484,0.588,0.591,0.483,0.081,0.109,0.154,0.540786859488839
ADA-USD-predict-ensamble-gakknn-OAA.csv,ADA-USD,2020-12-02T15:57:49Z,178,0.499,0.59,0.643,0.586,0.076,0.108,0.08,0.52,0.533,0.525,0.483,0.06,0.044,0.059,0.539285461257619
ADA-USD-predict-ensamble-gakknn-VEC.csv,ADA-USD,2020-12-07T20:53:15Z,173,0.463,0.545,0.559,0.552,0.067,0.026,0.011,0.541,0.559,0.645,0.724,0.092,0.169,0.111,0.538876711048089
ADA-USD-predict-ensamble-gakknn-SBC.csv,ADA-USD,2020-12-05T11:24:08Z,175,0.52,0.544,0.543,0.552,0.102,0.01,0.013,0.372,0.265,0.221,0.241,0.201,0.08,0.029,0.538144552114962
ADA-USD-predict-kknnLDJD-ensamble.csv,ADA-USD,2020-11-08T12:53:00Z,202,0.475,0.536,0.594,0.621,0.08,0.104,0.038,0.473,0.455,0.441,0.448,0.093,0.026,0.011,0.537358603695529
ADA-USD-predict-ensamble-gakknn-VDIBA.csv,ADA-USD,2020-12-25T11:09:08Z,155,0.479,0.535,0.576,0.586,0.113,0.073,0.014,0.578,0.609,0.59,0.414,0.102,0.179,0.25,0.536961619014494
ADA-USD-predict-ensamble-gakknn-VDK.csv,ADA-USD,2020-12-07T16:56:30Z,173,0.435,0.547,0.611,0.69,0.072,0.136,0.111,0.469,0.69,0.729,0.724,0.14,0.067,0.007,0.536292342995254
ADA-USD-predict-ensamble-gakknn-UADAC.csv,ADA-USD,2020-12-27T09:34:55Z,153,0.591,0.589,0.56,0.621,0.047,0.078,0.085,0.515,0.533,0.542,0.517,0.069,0.029,0.035,0.534514334190832
ADA-USD-predict-ensamble-gakknn-UADCB.csv,ADA-USD,2020-12-27T19:33:22Z,153,0.509,0.556,0.576,0.552,0.028,0.042,0.034,0.509,0.546,0.593,0.586,0.125,0.082,0.01,0.534274841467831
ADA-USD-predict-ensamble-gakknn-MH.csv,ADA-USD,2020-11-25T14:39:01Z,185,0.559,0.534,0.543,0.552,0.103,0.018,0.013,0.491,0.39,0.391,0.448,0.11,0.058,0.081,0.532145156890613
ADA-USD-predict-ensamble-gakknn-MFS.csv,ADA-USD,2020-11-23T19:40:22Z,187,0.458,0.514,0.61,0.621,0.122,0.166,0.015,0.481,0.567,0.56,0.586,0.134,0.029,0.037,0.53038942337294
ADA-USD-predict-ensamble-gakknn-SAA.csv,ADA-USD,2020-12-04T20:35:32Z,176,0.58,0.556,0.56,0.621,0.064,0.061,0.085,0.525,0.477,0.474,0.448,0.061,0.026,0.037,0.530200214721328
ADA-USD-predict-ensamble-gakknn-MICD.csv,ADA-USD,2020-11-26T18:07:30Z,184,0.447,0.534,0.559,0.552,0.075,0.044,0.011,0.392,0.546,0.609,0.517,0.087,0.142,0.129,0.529613001699176
ADA-USD-predict-ensamble-gakknn-QAD.csv,ADA-USD,2020-12-03T20:39:27Z,177,0.485,0.534,0.559,0.552,0.077,0.044,0.011,0.507,0.502,0.575,0.517,0.148,0.14,0.082,0.529613001699176
ADA-USD-predict-kknnLDJI-ensamble.csv,ADA-USD,2020-11-09T19:15:37Z,201,0.499,0.587,0.543,0.552,0.14,0.078,0.013,0.431,0.442,0.356,0.379,0.134,0.15,0.033,0.5287598671502
ADA-USD-predict-ensamble-gakknn-UADBB.csv,ADA-USD,2020-12-27T15:01:25Z,153,0.49,0.545,0.576,0.552,0.094,0.058,0.034,0.503,0.554,0.525,0.517,0.108,0.051,0.011,0.525875444134239
ADA-USD-predict-ensamble-gakknn-MAABC.csv,ADA-USD,2020-12-28T20:33:19Z,152,0.557,0.556,0.543,0.586,0.056,0.048,0.061,0.527,0.457,0.524,0.414,0.113,0.16,0.155,0.524864198990763
ADA-USD-predict-ensamble-gakknn-VDD.csv,ADA-USD,2020-12-07T12:24:01Z,173,0.564,0.556,0.543,0.586,0.07,0.048,0.061,0.475,0.52,0.522,0.345,0.093,0.178,0.251,0.524864198990763
ADA-USD-predict-ensamble-gakknn-NCC.csv,ADA-USD,2020-12-01T20:41:57Z,179,0.518,0.566,0.543,0.586,0.106,0.059,0.061,0.454,0.445,0.458,0.483,0.074,0.033,0.035,0.524349103277029
ADA-USD-predict-ensamble-gakknn-UADCA.csv,ADA-USD,2020-12-27T18:12:56Z,153,0.493,0.578,0.609,0.552,0.078,0.079,0.081,0.548,0.522,0.525,0.517,0.092,0.01,0.011,0.523204859819976
ADA-USD-predict-ensamble-gakknn-VDIBCC.csv,ADA-USD,2020-12-25T13:30:58Z,155,0.57,0.545,0.543,0.586,0.094,0.043,0.061,0.579,0.462,0.355,0.276,0.077,0.202,0.111,0.523115392442169
ADA-USD-predict-kknnLDAG-ensamble.csv,ADA-USD,2020-11-03T14:56:16Z,207,0.535,0.545,0.543,0.586,0.13,0.043,0.061,0.555,0.532,0.491,0.483,0.124,0.071,0.012,0.523115392442169
ADA-USD-predict-kknnLDJH-ensamble.csv,ADA-USD,2020-11-09T17:50:22Z,201,0.533,0.545,0.543,0.586,0.096,0.043,0.061,0.539,0.577,0.559,0.552,0.135,0.032,0.011,0.523115392442169
ADA-USD-predict-ensamble-gakknn-UBD.csv,ADA-USD,2020-12-06T11:36:35Z,174,0.487,0.585,0.539,0.56,0.142,0.083,0.03,0.519,0.406,0.367,0.32,0.058,0.082,0.066,0.522275873559914
ADA-USD-predict-ensamble-gakknn-MFP.csv,ADA-USD,2020-11-23T15:16:56Z,187,0.427,0.524,0.56,0.586,0.121,0.068,0.037,0.617,0.621,0.544,0.621,0.153,0.154,0.109,0.522049714872676
ADA-USD-predict-ensamble-gakknn-VDIDCC.csv,ADA-USD,2020-12-26T15:04:21Z,154,0.494,0.536,0.595,0.69,0.076,0.139,0.134,0.458,0.566,0.543,0.586,0.124,0.059,0.061,0.521949969938061
ADA-USD-predict-ensamble-gakknn-VDIBCFB.csv,ADA-USD,2020-12-25T18:23:04Z,155,0.509,0.536,0.578,0.655,0.084,0.106,0.11,0.476,0.634,0.694,0.621,0.066,0.126,0.103,0.520766589635605
ADA-USD-predict-glmLDC-ensamble.csv,ADA-USD,2020-10-29T15:26:36Z,212,0.509,0.534,0.543,0.586,0.073,0.046,0.061,0.463,0.522,0.525,0.483,0.15,0.042,0.059,0.51880759331224
ADA-USD-predict-ensamble-gakknn-VDIBCFF.csv,ADA-USD,2020-12-25T20:15:32Z,155,0.56,0.633,0.659,0.552,0.062,0.117,0.152,0.501,0.4,0.439,0.31,0.116,0.145,0.181,0.518635980451727
ADA-USD-predict-ensamble-gakknn-UADCC.csv,ADA-USD,2020-12-27T20:23:15Z,153,0.534,0.589,0.626,0.552,0.097,0.098,0.105,0.459,0.449,0.544,0.655,0.106,0.199,0.157,0.517745270640913
ADA-USD-predict-ensamble-gakknn-PABD.csv,ADA-USD,2020-12-03T15:42:10Z,177,0.502,0.534,0.576,0.552,0.106,0.076,0.034,0.514,0.478,0.491,0.448,0.109,0.048,0.06,0.517323941444493
ADA-USD-predict-ensamble-gakknn-QC.csv,ADA-USD,2020-12-04T10:24:32Z,176,0.519,0.546,0.561,0.655,0.051,0.098,0.133,0.555,0.58,0.611,0.69,0.172,0.096,0.111,0.514968922204517
ADA-USD-predict-ensamble-gakknn-VAA.csv,ADA-USD,2020-12-06T16:09:43Z,174,0.532,0.533,0.526,0.552,0.098,0.029,0.037,0.442,0.365,0.339,0.31,0.055,0.055,0.04,0.514838336818224
ADA-USD-predict-ensamble-gakknn-MEB.csv,ADA-USD,2020-11-17T15:32:06Z,193,0.525,0.528,0.517,0.517,0.061,0.018,0,0.452,0.396,0.448,0.414,0.17,0.097,0.049,0.514497723363221
ADA-USD-predict-ensamble-gakknn-NAH.csv,ADA-USD,2020-11-30T21:23:17Z,180,0.511,0.544,0.526,0.552,0.097,0.041,0.037,0.472,0.332,0.272,0.31,0.069,0.111,0.054,0.514375724147634
ADA-USD-predict-ensamble-gakknn-MAABBAAB.csv,ADA-USD,2020-12-29T19:40:58Z,151,0.508,0.512,0.543,0.552,0.077,0.053,0.013,0.388,0.481,0.528,0.655,0.085,0.151,0.18,0.514303106400903
ADA-USD-predict-ensamble-gakknn-MAAC.csv,ADA-USD,2020-12-28T12:37:06Z,152,0.491,0.525,0.578,0.655,0.073,0.12,0.11,0.387,0.689,0.727,0.621,0.157,0.125,0.15,0.514214850709783
ADA-USD-predict-ensamble-gakknn-VED.csv,ADA-USD,2020-12-07T21:42:12Z,173,0.496,0.525,0.578,0.655,0.103,0.12,0.11,0.53,0.513,0.559,0.552,0.157,0.081,0.011,0.514214850709783
ADA-USD-predict-ensamble-gakknn-MFM.csv,ADA-USD,2020-11-23T09:54:21Z,187,0.48,0.513,0.56,0.586,0.159,0.085,0.037,0.649,0.567,0.544,0.621,0.185,0.087,0.109,0.514174014570499
ADA-USD-predict-ensamble-gakknn-TBB.csv,ADA-USD,2020-12-05T16:32:35Z,175,0.51,0.513,0.56,0.586,0.065,0.085,0.037,0.351,0.456,0.507,0.414,0.111,0.128,0.132,0.514174014570499
