PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,PVal6m,PVal3m,PVal2m,PVal1m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
AAPL-predict-ensamble-gakknn-MBC.csv,AAPL,2021-08-02T22:39:27.601276Z,1,0.534,0.618,0.652,0.667,0.087,0.061,0.021,0.722,0.612,0.623,0.257,0.588,0.566,0.623,0.429,0.152,0.219,0.275,0.167170666666667
AAPL-predict-ensamble-gakknn-NAABB.csv,AAPL,2021-07-07T16:29:54.965240Z,27,0.509,0.587,0.58,0.524,0.098,0.057,0.08,0.706,0.499,0.622,0.982,0.419,0.413,0.37,0.286,0.05,0.113,0.119,0.164248
AAPL-predict-ensamble-gakknn-MCA.csv,AAPL,2021-08-02T22:39:27.614647Z,1,0.527,0.583,0.624,0.476,0.163,0.165,0.21,0.717,0.613,0.626,1,0.561,0.664,0.746,0.81,0.185,0.156,0.09,0.163574
AAPL-predict-ensamble-gakknn-MFA.csv,AAPL,2021-08-02T22:39:27.755501Z,1,0.522,0.512,0.452,0.571,0.121,0.158,0.168,0.673,0.785,0.971,0.95,0.569,0.574,0.571,0.714,0.086,0.143,0.202,0.161974
AAPL-predict-ensamble-gakknn-PCB.csv,AAPL,2021-07-06T18:28:59.859352Z,28,0.528,0.582,0.673,0.619,0.112,0.167,0.077,0.729,0.45,0.241,0.417,0.478,0.539,0.558,0.571,0.107,0.036,0.018,0.161064333333333
AAPL-predict-ensamble-gakknn-NDB.csv,AAPL,2021-08-02T22:39:27.932905Z,1,0.55,0.572,0.557,0.524,0.068,0.042,0.047,0.717,0.776,0.669,0.747,0.438,0.394,0.49,0.571,0.153,0.186,0.115,0.158385666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCLIU.csv,AAPL,2021-08-02T22:39:08.589464Z,1,0.535,0.556,0.535,0.524,0.126,0.039,0.015,0.708,0.569,0.728,0.869,0.683,0.475,0.463,0.381,0.17,0.085,0.116,0.158264
AAPL-predict-ensamble-kknn-MAABBAABCACCCJ.csv,AAPL,2021-07-07T16:29:55.125831Z,27,0.54,0.507,0.486,0.381,0.059,0.111,0.148,0.691,0.725,0.791,0.992,0.563,0.587,0.605,0.619,0.083,0.035,0.02,0.157899
AAPL-predict-ensamble-gakknn-MEB.csv,AAPL,2021-08-02T22:39:27.706403Z,1,0.55,0.583,0.644,0.476,0.155,0.199,0.238,0.739,0.65,0.475,0.94,0.644,0.655,0.56,0.619,0.118,0.176,0.084,0.154599
AAPL-predict-ensamble-gakknn-SAGA.csv,AAPL,2021-07-06T18:28:59.896916Z,28,0.557,0.558,0.512,0.524,0.063,0.081,0.017,0.715,0.62,0.804,0.747,0.537,0.477,0.49,0.571,0.118,0.084,0.115,0.154565
AAPL-predict-ensamble-gakknn-ME.csv,AAPL,2021-08-02T22:39:27.701141Z,1,0.519,0.524,0.511,0.476,0.108,0.041,0.049,0.705,0.799,0.903,0.94,0.501,0.478,0.491,0.619,0.09,0.13,0.181,0.15281
AAPL-predict-ensamble-kknn-MAABBAABCACCG.csv,AAPL,2021-08-02T22:39:08.790308Z,1,0.541,0.439,0.484,0.286,0.124,0.213,0.28,0.692,0.681,0.532,0.998,0.568,0.46,0.464,0.429,0.125,0.037,0.051,0.150304
AAPL-predict-ensamble-kknn-MAABBAABCACCCLII.csv,AAPL,2021-08-02T22:39:08.468578Z,1,0.54,0.491,0.486,0.381,0.054,0.105,0.148,0.708,0.705,0.764,0.937,0.439,0.478,0.466,0.524,0.122,0.061,0.081,0.147654666666667
AAPL-predict-ensamble-gakknn-NAB.csv,AAPL,2021-08-02T22:39:27.812091Z,1,0.51,0.553,0.605,0.619,0.087,0.091,0.02,0.735,0.463,0.26,0.257,0.506,0.475,0.488,0.476,0.109,0.025,0.017,0.14734
AAPL-predict-ensamble-kknn-MAABBAABCACCCF.csv,AAPL,2021-07-07T16:29:55.111924Z,27,0.512,0.394,0.417,0.333,0.121,0.092,0.118,0.666,0.853,0.78,0.976,0.575,0.542,0.488,0.476,0.092,0.094,0.017,0.147294
AAPL-predict-ensamble-gakknn-VDIBCFA.csv,AAPL,2021-07-06T18:29:00.293032Z,28,0.585,0.54,0.56,0.619,0.104,0.069,0.084,0.738,0.912,0.869,0.76,0.726,0.716,0.674,0.667,0.161,0.073,0.011,0.147156666666667
AAPL-predict-ensamble-gakknn-NCB.csv,AAPL,2021-08-02T22:39:27.919125Z,1,0.507,0.602,0.654,0.762,0.053,0.14,0.153,0.75,0.53,0.358,0.129,0.528,0.522,0.582,0.619,0.103,0.111,0.052,0.146916666666667
AAPL-predict-ensamble-gakknn-NAA.csv,AAPL,2021-08-02T22:39:27.777950Z,1,0.487,0.489,0.558,0.571,0.119,0.121,0.018,0.713,0.66,0.501,0.415,0.46,0.476,0.489,0.524,0.037,0.041,0.049,0.146752666666667
AAPL-predict-ensamble-gakknn-MEC.csv,AAPL,2021-08-02T22:39:27.709415Z,1,0.491,0.582,0.573,0.619,0.129,0.049,0.066,0.733,0.54,0.505,0.417,0.524,0.499,0.549,0.571,0.085,0.089,0.032,0.146494
AAPL-predict-ensamble-gakknn-UADBB.csv,AAPL,2021-07-06T18:28:59.969675Z,28,0.506,0.519,0.541,0.4,0.113,0.146,0.199,0.72,0.681,0.523,0.979,0.493,0.388,0.45,0.4,0.144,0.119,0.071,0.14616
AAPL-predict-ensamble-gakknn-VDIDCD.csv,AAPL,2021-07-06T18:29:00.351482Z,28,0.567,0.54,0.51,0.429,0.074,0.096,0.115,0.73,0.802,0.905,0.938,0.637,0.618,0.627,0.571,0.074,0.057,0.078,0.14553
AAPL-predict-ensamble-gakknn-MAH.csv,AAPL,2021-08-02T22:39:08.210396Z,1,0.512,0.475,0.338,0.476,0.186,0.275,0.195,0.676,0.711,0.97,0.94,0.53,0.445,0.376,0.619,0.256,0.271,0.343,0.1431
AAPL-predict-ensamble-gakknn-NAABCAAB.csv,AAPL,2021-08-02T22:39:08.272023Z,1,0.479,0.458,0.548,0.476,0.146,0.171,0.101,0.711,0.778,0.67,0.744,0.499,0.566,0.571,0.524,0.076,0.048,0.067,0.143055
AAPL-predict-ensamble-gakknn-NAABCAA.csv,AAPL,2021-08-02T22:39:08.238428Z,1,0.546,0.579,0.593,0.55,0.054,0.05,0.061,0.751,0.839,0.819,0.755,0.485,0.559,0.664,0.6,0.162,0.192,0.09,0.142594
AAPL-predict-ensamble-gakknn-NAABCAABA.csv,AAPL,2021-07-07T16:29:54.989645Z,27,0.458,0.57,0.542,0.474,0.14,0.084,0.097,0.732,0.523,0.582,0.755,0.477,0.469,0.485,0.526,0.137,0.049,0.058,0.140253333333333
AAPL-predict-ensamble-gakknn-NAABA.csv,AAPL,2021-07-06T18:28:59.782696Z,28,0.552,0.514,0.571,0.524,0.104,0.11,0.067,0.743,0.78,0.671,0.747,0.506,0.497,0.595,0.571,0.18,0.172,0.034,0.140236333333333
AAPL-predict-ensamble-gakknn-MCC.csv,AAPL,2021-08-02T22:39:27.620588Z,1,0.545,0.616,0.623,0.429,0.156,0.195,0.275,0.769,0.689,0.59,0.938,0.534,0.533,0.649,0.571,0.169,0.216,0.11,0.137368
AAPL-predict-ensamble-gakknn-NAABCAAD.csv,AAPL,2021-08-02T22:39:08.313935Z,1,0.518,0.599,0.593,0.421,0.176,0.172,0.243,0.76,0.691,0.551,0.995,0.438,0.439,0.548,0.684,0.159,0.232,0.193,0.1368
AAPL-predict-ensamble-gakknn-NAABCAABD.csv,AAPL,2021-07-07T16:29:55.026961Z,27,0.454,0.534,0.564,0.55,0.198,0.054,0.02,0.738,0.704,0.678,0.591,0.497,0.482,0.459,0.55,0.082,0.099,0.128,0.135541333333333
AAPL-predict-ensamble-gakknn-MFC.csv,AAPL,2021-08-02T22:39:27.764988Z,1,0.516,0.541,0.512,0.524,0.1,0.052,0.017,0.741,0.8,0.902,0.944,0.437,0.553,0.629,0.667,0.148,0.137,0.054,0.135457
AAPL-predict-ensamble-gakknn-SAC.csv,AAPL,2021-07-06T18:28:59.875737Z,28,0.481,0.557,0.511,0.476,0.127,0.087,0.049,0.741,0.699,0.922,0.979,0.533,0.473,0.485,0.333,0.078,0.153,0.214,0.133730333333333
AAPL-predict-ensamble-gakknn-UADC.csv,AAPL,2021-07-06T18:28:59.984596Z,28,0.5,0.553,0.58,0.524,0.143,0.073,0.08,0.756,0.738,0.671,0.747,0.456,0.536,0.604,0.571,0.125,0.122,0.046,0.132817333333333
AAPL-predict-ensamble-gakknn-NAABCD.csv,AAPL,2021-08-02T22:39:08.428332Z,1,0.561,0.538,0.531,0.381,0.083,0.151,0.213,0.757,0.71,0.769,0.937,0.573,0.585,0.603,0.524,0.175,0.085,0.112,0.13203
AAPL-predict-ensamble-gakknn-VFG.csv,AAPL,2021-07-06T18:29:00.428636Z,28,0.567,0.6,0.649,0.571,0.206,0.116,0.11,0.782,0.674,0.511,0.415,0.728,0.684,0.626,0.524,0.138,0.143,0.144,0.131962666666667
AAPL-predict-ensamble-gakknn-NAABCAABF.csv,AAPL,2021-07-07T16:29:55.059261Z,27,0.548,0.459,0.452,0.381,0.083,0.072,0.101,0.731,0.919,0.903,0.937,0.527,0.591,0.571,0.524,0.135,0.059,0.067,0.130823666666667
AAPL-predict-ensamble-gakknn-SAE.csv,AAPL,2021-07-06T18:28:59.884655Z,28,0.532,0.558,0.512,0.524,0.115,0.081,0.017,0.756,0.743,0.666,0.747,0.424,0.44,0.536,0.571,0.135,0.169,0.051,0.130296
AAPL-predict-ensamble-gakknn-MEO.csv,AAPL,2021-08-02T22:39:27.749646Z,1,0.531,0.561,0.466,0.524,0.142,0.173,0.081,0.751,0.738,0.985,0.996,0.613,0.568,0.676,0.762,0.179,0.207,0.121,0.129314
AAPL-predict-ensamble-gakknn-NAABC.csv,AAPL,2021-08-02T22:39:08.216084Z,1,0.509,0.492,0.538,0.667,0.1,0.151,0.182,0.75,0.7,0.615,0.257,0.535,0.446,0.419,0.429,0.09,0.048,0.014,0.12825
AAPL-predict-ensamble-gakknn-NAABCC.csv,AAPL,2021-08-02T22:39:08.412596Z,1,0.479,0.553,0.579,0.476,0.12,0.112,0.145,0.763,0.626,0.502,0.744,0.491,0.505,0.557,0.524,0.11,0.097,0.047,0.127269
AAPL-predict-ensamble-gakknn-MBD.csv,AAPL,2021-08-02T22:39:27.605329Z,1,0.528,0.425,0.487,0.429,0.2,0.123,0.083,0.735,0.841,0.762,0.938,0.583,0.542,0.513,0.571,0.122,0.077,0.083,0.1272
AAPL-predict-ensamble-gakknn-UADAA.csv,AAPL,2021-07-06T18:28:59.944059Z,28,0.486,0.46,0.515,0.667,0.176,0.179,0.214,0.739,0.743,0.615,0.257,0.638,0.578,0.442,0.429,0.2,0.236,0.018,0.127107
AAPL-predict-ensamble-gakknn-PB.csv,AAPL,2021-07-06T18:28:59.830871Z,28,0.501,0.489,0.534,0.476,0.144,0.096,0.081,0.75,0.811,0.728,0.865,0.596,0.54,0.51,0.429,0.072,0.096,0.115,0.127
AAPL-predict-ensamble-gakknn-VEE.csv,AAPL,2021-07-06T18:29:00.394055Z,28,0.49,0.504,0.556,0.476,0.089,0.121,0.113,0.755,0.734,0.601,0.94,0.486,0.458,0.537,0.619,0.124,0.16,0.116,0.126583333333333
AAPL-predict-ensamble-gakknn-NAC.csv,AAPL,2021-08-02T22:39:27.816848Z,1,0.478,0.519,0.603,0.524,0.144,0.166,0.112,0.763,0.609,0.424,0.587,0.494,0.506,0.534,0.476,0.096,0.075,0.081,0.1264
AAPL-predict-ensamble-gakknn-VGJ.csv,AAPL,2021-07-06T18:29:00.492472Z,28,0.466,0.552,0.603,0.524,0.108,0.118,0.112,0.767,0.561,0.407,0.747,0.56,0.54,0.536,0.571,0.115,0.037,0.051,0.125897666666667
AAPL-predict-ensamble-gakknn-NDA.csv,AAPL,2021-08-02T22:39:27.928750Z,1,0.526,0.566,0.649,0.571,0.171,0.164,0.11,0.786,0.67,0.505,0.753,0.412,0.518,0.628,0.619,0.171,0.189,0.012,0.124191333333333
AAPL-predict-ensamble-gakknn-VACB.csv,AAPL,2021-07-06T18:29:00.029944Z,28,0.49,0.583,0.674,0.667,0.15,0.159,0.011,0.788,0.629,0.509,0.418,0.682,0.6,0.65,0.619,0.134,0.092,0.044,0.123454666666667
AAPL-predict-ensamble-gakknn-MEH.csv,AAPL,2021-08-02T22:39:27.729601Z,1,0.526,0.539,0.558,0.571,0.145,0.036,0.018,0.772,0.977,0.975,0.95,0.668,0.744,0.766,0.714,0.121,0.065,0.073,0.123348
AAPL-predict-ensamble-kknn-MAABBAABCACCCL.csv,AAPL,2021-08-02T22:39:08.436809Z,1,0.54,0.494,0.417,0.333,0.083,0.158,0.118,0.745,0.813,0.918,0.976,0.517,0.512,0.443,0.476,0.116,0.124,0.047,0.123335
AAPL-predict-ensamble-kknn-MAABBAABCACCCLIL.csv,AAPL,2021-08-02T22:39:08.490462Z,1,0.501,0.51,0.464,0.429,0.066,0.086,0.051,0.75,0.566,0.723,0.863,0.558,0.492,0.488,0.476,0.11,0.014,0.017,0.122916666666667
AAPL-predict-ensamble-gakknn-NAH.csv,AAPL,2021-08-02T22:39:27.847718Z,1,0.443,0.574,0.536,0.571,0.124,0.075,0.051,0.764,0.417,0.5,0.415,0.483,0.525,0.512,0.524,0.102,0.025,0.017,0.122169333333333
AAPL-predict-ensamble-gakknn-NBB.csv,AAPL,2021-08-02T22:39:27.892597Z,1,0.557,0.428,0.417,0.333,0.075,0.086,0.118,0.739,0.907,0.926,0.992,0.548,0.51,0.49,0.571,0.11,0.088,0.115,0.121974
AAPL-predict-ensamble-kknn-MAABBAABCACCCH.csv,AAPL,2021-07-07T16:29:55.119130Z,27,0.516,0.441,0.512,0.524,0.128,0.123,0.017,0.751,0.991,0.987,0.996,0.602,0.715,0.722,0.762,0.101,0.042,0.057,0.121927
AAPL-predict-ensamble-gakknn-UADBD.csv,AAPL,2021-07-06T18:28:59.979439Z,28,0.536,0.541,0.511,0.476,0.147,0.062,0.049,0.77,0.661,0.865,0.865,0.506,0.431,0.396,0.429,0.165,0.068,0.046,0.121746666666667
AAPL-predict-ensamble-gakknn-MEN.csv,AAPL,2021-08-02T22:39:27.746761Z,1,0.505,0.569,0.578,0.429,0.137,0.15,0.211,0.782,0.614,0.625,0.993,0.543,0.584,0.652,0.667,0.16,0.117,0.021,0.120045333333333
AAPL-predict-ensamble-gakknn-MDD.csv,AAPL,2021-08-02T22:39:27.697153Z,1,0.492,0.491,0.511,0.476,0.086,0.049,0.049,0.76,0.949,0.989,0.979,0.529,0.534,0.576,0.333,0.145,0.253,0.343,0.11952
AAPL-predict-ensamble-gakknn-VDID.csv,AAPL,2021-07-06T18:29:00.319661Z,28,0.546,0.49,0.535,0.524,0.083,0.078,0.015,0.772,0.992,0.988,0.996,0.635,0.73,0.745,0.762,0.09,0.031,0.024,0.119396
AAPL-predict-ensamble-gakknn-NAABCAC.csv,AAPL,2021-08-02T22:39:08.399915Z,1,0.506,0.537,0.581,0.571,0.061,0.076,0.014,0.78,0.774,0.672,0.753,0.515,0.459,0.514,0.619,0.132,0.141,0.148,0.119093333333333
AAPL-predict-ensamble-kknn-MAABBAABCACCCD.csv,AAPL,2021-07-07T16:29:55.104692Z,27,0.581,0.508,0.512,0.524,0.076,0.014,0.017,0.778,0.864,0.804,0.747,0.669,0.621,0.581,0.571,0.091,0.069,0.014,0.118474
AAPL-predict-ensamble-gakknn-VACGBFCL.csv,AAPL,2021-07-06T18:29:00.122034Z,28,0.485,0.584,0.652,0.667,0.135,0.117,0.021,0.799,0.743,0.615,0.967,0.684,0.671,0.632,0.81,0.146,0.19,0.251,0.115307
AAPL-predict-ensamble-gakknn-NBC.csv,AAPL,2021-08-02T22:39:27.896483Z,1,0.494,0.378,0.442,0.429,0.178,0.111,0.018,0.738,0.984,0.976,0.977,0.535,0.465,0.372,0.381,0.117,0.161,0.012,0.114756
AAPL-predict-ensamble-gakknn-SAD.csv,AAPL,2021-07-06T18:28:59.880728Z,28,0.523,0.527,0.49,0.571,0.088,0.103,0.115,0.779,0.735,0.805,0.753,0.537,0.506,0.56,0.619,0.128,0.11,0.084,0.113446666666667
AAPL-predict-ensamble-gakknn-UADAB.csv,AAPL,2021-07-06T18:28:59.948697Z,28,0.516,0.57,0.605,0.619,0.085,0.062,0.02,0.799,0.721,0.645,0.417,0.536,0.618,0.627,0.571,0.132,0.057,0.078,0.113297
AAPL-predict-ensamble-gakknn-VACGBFA.csv,AAPL,2021-07-06T18:29:00.062500Z,28,0.511,0.585,0.628,0.619,0.084,0.074,0.012,0.804,0.537,0.511,0.76,0.666,0.54,0.561,0.667,0.179,0.112,0.15,0.112634666666667
AAPL-predict-ensamble-gakknn-VEB.csv,AAPL,2021-07-06T18:29:00.381118Z,28,0.577,0.652,0.628,0.619,0.121,0.043,0.012,0.822,0.668,0.973,0.958,0.715,0.693,0.79,0.762,0.126,0.17,0.04,0.110182
AAPL-predict-ensamble-kknn-MAABBAABCACCCK.csv,AAPL,2021-07-07T16:29:55.128899Z,27,0.532,0.412,0.418,0.381,0.095,0.038,0.052,0.758,0.925,0.897,0.937,0.576,0.556,0.535,0.524,0.081,0.039,0.015,0.109868
AAPL-predict-ensamble-kknn-MAABBAABCACCCO.csv,AAPL,2021-08-02T22:39:08.778517Z,1,0.537,0.539,0.558,0.571,0.081,0.036,0.018,0.799,0.774,0.67,0.753,0.613,0.622,0.582,0.619,0.146,0.077,0.052,0.109478
AAPL-predict-ensamble-gakknn-VDIBB.csv,AAPL,2021-07-06T18:29:00.256273Z,28,0.552,0.639,0.583,0.667,0.148,0.127,0.118,0.816,0.685,0.999,1,0.705,0.709,0.839,0.905,0.156,0.234,0.093,0.108805333333333
AAPL-predict-ensamble-kknn-MAABBAABCACCCLIY.csv,AAPL,2021-08-02T22:39:08.633511Z,1,0.488,0.51,0.49,0.571,0.1,0.088,0.115,0.781,0.621,0.636,0.415,0.582,0.525,0.512,0.524,0.059,0.025,0.017,0.108624
AAPL-predict-ensamble-gakknn-MAED.csv,AAPL,2021-08-02T22:39:08.205189Z,1,0.519,0.579,0.536,0.571,0.135,0.084,0.051,0.801,0.732,0.988,1,0.715,0.695,0.81,0.905,0.175,0.22,0.135,0.108388666666667
AAPL-predict-ensamble-gakknn-NAAC.csv,AAPL,2021-08-02T22:39:27.795155Z,1,0.522,0.441,0.486,0.381,0.099,0.131,0.148,0.776,0.848,0.783,0.976,0.533,0.523,0.51,0.429,0.14,0.084,0.115,0.108192
AAPL-predict-ensamble-gakknn-UADCB.csv,AAPL,2021-07-06T18:28:59.994368Z,28,0.533,0.509,0.513,0.571,0.151,0.059,0.083,0.794,0.813,0.783,0.591,0.421,0.397,0.396,0.429,0.133,0.033,0.046,0.106776666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCLH.csv,AAPL,2021-07-07T16:29:55.142502Z,27,0.498,0.46,0.439,0.333,0.139,0.112,0.15,0.771,0.812,0.781,0.976,0.528,0.51,0.465,0.476,0.119,0.078,0.015,0.106637666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCLIF.csv,AAPL,2021-08-02T22:39:08.447873Z,1,0.497,0.443,0.464,0.429,0.084,0.052,0.051,0.773,0.84,0.761,0.938,0.608,0.59,0.536,0.571,0.101,0.101,0.051,0.106236
AAPL-predict-ensamble-kknn-MAABBAABCACCCLJ.csv,AAPL,2021-08-02T22:39:08.642232Z,1,0.516,0.444,0.416,0.286,0.061,0.139,0.184,0.769,0.817,0.79,0.993,0.54,0.526,0.489,0.524,0.093,0.073,0.049,0.105952
AAPL-predict-ensamble-gakknn-MBE.csv,AAPL,2021-08-02T22:39:27.608458Z,1,0.503,0.527,0.49,0.571,0.134,0.103,0.115,0.792,0.898,0.903,0.95,0.631,0.638,0.607,0.714,0.099,0.12,0.152,0.105386666666667
AAPL-predict-ensamble-kknn-MAABBAABCACCCLG.csv,AAPL,2021-07-07T16:29:55.139125Z,27,0.492,0.461,0.417,0.333,0.144,0.113,0.118,0.773,0.809,0.918,0.976,0.487,0.478,0.443,0.476,0.116,0.07,0.047,0.103663333333333
AAPL-predict-ensamble-gakknn-MEP.csv,AAPL,2021-08-02T22:39:27.752468Z,1,0.496,0.575,0.513,0.571,0.11,0.123,0.083,0.805,0.686,0.904,0.95,0.599,0.553,0.63,0.714,0.143,0.157,0.119,0.10296
AAPL-predict-ensamble-kknn-MAABBAABCACCCLIK.csv,AAPL,2021-08-02T22:39:08.482120Z,1,0.522,0.555,0.532,0.429,0.082,0.111,0.147,0.809,0.696,0.6,0.938,0.635,0.575,0.513,0.571,0.117,0.123,0.083,0.102439666666667
