PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
AAPL-predict-ensamble-gakknn-UADBB.csv,AAPL,2021-05-31T19:18:15.759521Z,0,0.505,0.525,0.612,0.75,0.102,0.205,0.195,0.5,0.465,0.423,0.583,0.115,0.176,0.226,0.514714139671519
AAPL-predict-ensamble-gakknn-VDIBCE.csv,AAPL,2021-06-17T16:35:12.825689Z,0,0.564,0.778,0.833,0.917,0.097,0.127,0.118,0.72,0.654,0.6,0.75,0.1,0.177,0.212,0.478048643285689
AAPL-predict-ensamble-gakknn-UADC.csv,AAPL,2021-05-31T19:18:15.775824Z,0,0.541,0.556,0.5,0.5,0.171,0.096,0,0.458,0.459,0.45,0.5,0.104,0.052,0.071,0.475740168072291
AAPL-predict-ensamble-gakknn-UADCC.csv,AAPL,2021-05-31T19:18:15.792422Z,0,0.572,0.59,0.6,0.75,0.071,0.151,0.212,0.506,0.559,0.6,0.75,0.11,0.166,0.212,0.473348810070011
AAPL-predict-ensamble-gakknn-VGJ.csv,AAPL,2021-06-17T16:35:12.958304Z,0,0.466,0.543,0.6,0.75,0.108,0.18,0.212,0.614,0.552,0.567,0.583,0.136,0.03,0.024,0.471958328821686
AAPL-predict-ensamble-gakknn-SAC.csv,AAPL,2021-05-25T15:21:17.032243Z,0,0.495,0.5,0.575,0.5,0.142,0.15,0.106,0.574,0.467,0.475,0.5,0.088,0.029,0.035,0.471777499948392
AAPL-predict-ensamble-gakknn-UADBD.csv,AAPL,2021-05-31T19:18:15.770005Z,0,0.471,0.49,0.592,0.583,0.167,0.177,0.012,0.546,0.496,0.458,0.417,0.161,0.077,0.059,0.469487462099238
AAPL-predict-ensamble-gakknn-VACGBFCA.csv,AAPL,2021-05-31T19:18:15.852289Z,0,0.524,0.581,0.633,0.667,0.072,0.097,0.047,0.747,0.622,0.6,0.5,0.072,0.107,0.141,0.456037012124783
AAPL-predict-ensamble-gakknn-VDIBCC.csv,AAPL,2021-06-17T16:35:12.812644Z,0,0.533,0.647,0.542,0.583,0.181,0.187,0.059,0.659,0.56,0.458,0.417,0.093,0.18,0.059,0.455906134306919
AAPL-predict-ensamble-gakknn-UADAB.csv,AAPL,2021-05-31T19:18:15.736983Z,0,0.494,0.532,0.583,0.667,0.089,0.122,0.118,0.472,0.533,0.633,0.667,0.107,0.176,0.047,0.439467999457729
AAPL-predict-ensamble-gakknn-VEE.csv,AAPL,2021-06-08T19:56:46.837612Z,0,0.421,0.558,0.575,0.75,0.097,0.177,0.247,0.567,0.413,0.358,0.417,0.089,0.112,0.082,0.439384331371525
