PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
ADA-USD-predict-ensamble-gakknn-UADA.csv,ADA-USD,2020-12-26T21:39:09Z,123,0.546,0.615,0.663,0.778,0.082,0.142,0.162,0.494,0.59,0.589,0.63,0.085,0.041,0.057,0.580196274266151
ADA-USD-predict-ensamble-gakknn-TBA.csv,ADA-USD,2020-12-05T16:32:35Z,144,0.508,0.586,0.612,0.643,0.111,0.054,0.044,0.477,0.551,0.594,0.607,0.068,0.076,0.019,0.577331162157148
ADA-USD-predict-ensamble-gakknn-MIHDC.csv,ADA-USD,2020-11-29T15:08:06Z,150,0.52,0.573,0.628,0.643,0.067,0.096,0.021,0.395,0.373,0.471,0.393,0.184,0.186,0.11,0.57414959972428
ADA-USD-predict-ensamble-gakknn-SBB.csv,ADA-USD,2020-12-05T10:45:12Z,144,0.492,0.624,0.633,0.75,0.123,0.118,0.165,0.404,0.565,0.544,0.571,0.155,0.046,0.039,0.571874392265911
ADA-USD-predict-ensamble-gakknn-VDID.csv,ADA-USD,2020-12-25T09:08:30Z,124,0.454,0.56,0.662,0.679,0.079,0.177,0.024,0.47,0.458,0.544,0.571,0.11,0.152,0.039,0.571522834369348
ADA-USD-predict-ensamble-gakknn-NBC.csv,ADA-USD,2020-12-01T15:54:48Z,148,0.443,0.586,0.576,0.571,0.147,0.019,0.007,0.488,0.484,0.387,0.321,0.131,0.181,0.092,0.56779027413757
ADA-USD-predict-ensamble-gakknn-VDIBCD.csv,ADA-USD,2020-12-25T15:30:48Z,124,0.504,0.588,0.596,0.643,0.116,0.049,0.067,0.491,0.597,0.61,0.607,0.064,0.022,0.004,0.566950515088216
ADA-USD-predict-ensamble-gakknn-PABC.csv,ADA-USD,2020-12-03T14:01:50Z,146,0.524,0.563,0.594,0.607,0.074,0.056,0.019,0.505,0.441,0.483,0.643,0.163,0.176,0.226,0.56130884605504
ADA-USD-predict-ensamble-gakknn-MFG.csv,ADA-USD,2020-11-22T11:38:31Z,157,0.489,0.611,0.578,0.607,0.147,0.065,0.042,0.564,0.709,0.689,0.571,0.145,0.123,0.166,0.559345955690518
ADA-USD-predict-ensamble-gakknn-VDIDE.csv,ADA-USD,2020-12-26T15:58:29Z,123,0.453,0.536,0.68,0.714,0.174,0.25,0.049,0.434,0.365,0.458,0.464,0.144,0.161,0.009,0.558332181644086
ADA-USD-predict-ensamble-gakknn-VGC.csv,ADA-USD,2020-12-08T16:02:58Z,141,0.525,0.576,0.631,0.714,0.113,0.127,0.117,0.524,0.495,0.474,0.464,0.108,0.037,0.014,0.55774408202224
ADA-USD-predict-ensamble-gakknn-VDIDB.csv,ADA-USD,2020-12-26T08:54:44Z,123,0.569,0.619,0.624,0.571,0.032,0.054,0.075,0.574,0.542,0.474,0.464,0.084,0.118,0.014,0.556055131322813
ADA-USD-predict-ensamble-gakknn-MAB.csv,ADA-USD,2020-11-14T20:21:09Z,165,0.545,0.564,0.56,0.571,0.067,0.013,0.016,0.408,0.573,0.61,0.607,0.159,0.064,0.004,0.554372718624837
ADA-USD-predict-ensamble-gakknn-MIBA.csv,ADA-USD,2020-11-26T20:59:24Z,153,0.511,0.564,0.56,0.571,0.098,0.013,0.016,0.528,0.507,0.51,0.536,0.04,0.027,0.037,0.554372718624837
ADA-USD-predict-kknnLDDE-ensamble.csv,ADA-USD,2020-11-06T20:59:00Z,173,0.464,0.551,0.594,0.607,0.128,0.076,0.019,0.41,0.513,0.537,0.429,0.088,0.116,0.153,0.55165594081901
ADA-USD-predict-kknnLDH-ensamble.csv,ADA-USD,2020-11-07T20:38:54Z,172,0.54,0.564,0.613,0.679,0.07,0.108,0.092,0.467,0.576,0.596,0.643,0.105,0.059,0.067,0.550823576522382
ADA-USD-predict-ensamble-gakknn-UADCC.csv,ADA-USD,2020-12-27T20:23:15Z,122,0.565,0.577,0.615,0.714,0.117,0.119,0.14,0.472,0.384,0.325,0.393,0.078,0.121,0.095,0.549341964385009
ADA-USD-predict-ensamble-gakknn-UAA.csv,ADA-USD,2020-12-05T20:45:13Z,144,0.511,0.588,0.56,0.571,0.136,0.049,0.016,0.54,0.507,0.474,0.464,0.024,0.057,0.014,0.549283914814531
ADA-USD-predict-ensamble-gakknn-MEM.csv,ADA-USD,2020-11-19T20:38:43Z,160,0.566,0.552,0.56,0.571,0.075,0.018,0.016,0.415,0.411,0.384,0.607,0.133,0.228,0.315,0.548717678516818
ADA-USD-predict-ensamble-gakknn-MAE.csv,ADA-USD,2020-11-15T09:52:57Z,164,0.526,0.56,0.604,0.667,0.06,0.099,0.088,0.165,0.067,0.1,0.2,0.213,0.115,0.141,0.546965999088314
ADA-USD-predict-kknnLDD-ensamble.csv,ADA-USD,2020-11-04T18:07:44Z,175,0.531,0.577,0.579,0.643,0.109,0.064,0.09,0.42,0.651,0.762,0.75,0.183,0.193,0.017,0.546668935781495
ADA-USD-predict-glmLDF-ensamble.csv,ADA-USD,2020-10-30T18:45:10Z,180,0.508,0.552,0.596,0.643,0.13,0.089,0.067,0.377,0.492,0.542,0.536,0.193,0.086,0.009,0.543987302419067
ADA-USD-predict-ensamble-gakknn-OAA.csv,ADA-USD,2020-12-02T15:57:49Z,147,0.518,0.59,0.599,0.714,0.085,0.116,0.163,0.534,0.528,0.542,0.536,0.076,0.025,0.009,0.543527676730806
ADA-USD-predict-ensamble-gakknn-MFK.csv,ADA-USD,2020-11-22T20:43:57Z,157,0.45,0.565,0.615,0.714,0.111,0.132,0.14,0.467,0.57,0.587,0.464,0.137,0.126,0.174,0.54271275375274
ADA-USD-predict-ensamble-gakknn-MEG.csv,ADA-USD,2020-11-19T08:34:34Z,160,0.516,0.539,0.612,0.643,0.076,0.13,0.044,0.444,0.594,0.623,0.536,0.125,0.1,0.123,0.542205640368165
ADA-USD-predict-ensamble-gakknn-UADCB.csv,ADA-USD,2020-12-27T19:33:22Z,122,0.529,0.553,0.562,0.607,0.058,0.048,0.064,0.512,0.52,0.512,0.571,0.123,0.062,0.085,0.535642638404233
ADA-USD-predict-ensamble-gakknn-UADCA.csv,ADA-USD,2020-12-27T18:12:56Z,122,0.491,0.553,0.597,0.679,0.078,0.112,0.115,0.54,0.493,0.508,0.5,0.097,0.027,0.011,0.535472289911904
ADA-USD-predict-ensamble-gakknn-VEA.csv,ADA-USD,2020-12-07T20:07:17Z,142,0.511,0.553,0.597,0.679,0.096,0.112,0.115,0.517,0.498,0.479,0.571,0.097,0.098,0.13,0.535472289911904
ADA-USD-predict-ensamble-gakknn-VDIDC.csv,ADA-USD,2020-12-26T08:53:55Z,123,0.56,0.553,0.579,0.643,0.124,0.078,0.09,0.433,0.424,0.458,0.464,0.108,0.059,0.009,0.535400643458335
ADA-USD-predict-ensamble-gakknn-SAA.csv,ADA-USD,2020-12-04T20:35:32Z,145,0.6,0.54,0.542,0.536,0.07,0.007,0.009,0.505,0.53,0.492,0.5,0.089,0.067,0.011,0.533630929555655
ADA-USD-predict-ensamble-gakknn-PAA.csv,ADA-USD,2020-12-03T07:58:07Z,146,0.529,0.553,0.544,0.571,0.086,0.032,0.039,0.531,0.539,0.522,0.464,0.103,0.065,0.082,0.531388109974587
ADA-USD-predict-ensamble-gakknn-VDIBCB.csv,ADA-USD,2020-12-25T13:29:54Z,124,0.541,0.59,0.563,0.643,0.122,0.092,0.112,0.515,0.642,0.642,0.607,0.15,0.035,0.05,0.531025024355594
ADA-USD-predict-ensamble-gakknn-VDE.csv,ADA-USD,2020-12-07T12:25:00Z,142,0.477,0.514,0.61,0.607,0.125,0.167,0.004,0.446,0.394,0.431,0.571,0.097,0.154,0.199,0.529855360012359
ADA-USD-predict-ensamble-gakknn-MCE.csv,ADA-USD,2020-11-16T17:58:29Z,163,0.462,0.532,0.548,0.562,0.142,0.031,0.021,0.49,0.904,0.95,1,0.317,0.094,0.071,0.529392650928076
ADA-USD-predict-ensamble-gakknn-MEA.csv,ADA-USD,2020-11-17T14:22:02Z,162,0.508,0.595,0.571,0.536,0.103,0.055,0.051,0.433,0.548,0.536,0.5,0.093,0.041,0.051,0.529169308171236
ADA-USD-predict-ensamble-gakknn-MIHF.csv,ADA-USD,2020-11-29T19:03:06Z,150,0.439,0.586,0.558,0.536,0.126,0.054,0.032,0.512,0.555,0.476,0.5,0.126,0.14,0.034,0.529141494254071
ADA-USD-predict-ensamble-gakknn-UADAE.csv,ADA-USD,2020-12-27T12:27:27Z,122,0.497,0.541,0.562,0.607,0.105,0.058,0.064,0.415,0.458,0.437,0.357,0.156,0.088,0.112,0.528911498973605
ADA-USD-predict-kknnLDC-ensamble.csv,ADA-USD,2020-11-04T15:20:25Z,175,0.573,0.541,0.562,0.607,0.055,0.058,0.064,0.321,0.363,0.401,0.286,0.126,0.133,0.163,0.528911498973605
ADA-USD-predict-ensamble-gakknn-NEB.csv,ADA-USD,2020-12-02T12:33:17Z,147,0.483,0.527,0.576,0.571,0.06,0.085,0.007,0.396,0.422,0.49,0.464,0.106,0.121,0.037,0.528894274909155
ADA-USD-predict-ensamble-gakknn-UBB.csv,ADA-USD,2020-12-06T12:54:50Z,143,0.507,0.527,0.576,0.571,0.082,0.085,0.007,0.48,0.56,0.59,0.536,0.057,0.076,0.077,0.528894274909155
ADA-USD-predict-ensamble-gakknn-OA.csv,ADA-USD,2020-12-02T15:57:18Z,147,0.495,0.528,0.596,0.643,0.097,0.126,0.067,0.409,0.33,0.37,0.321,0.082,0.085,0.069,0.527648465389888
ADA-USD-predict-ensamble-gakknn-NAA.csv,ADA-USD,2020-11-30T08:05:53Z,149,0.479,0.598,0.558,0.536,0.114,0.073,0.032,0.439,0.606,0.569,0.429,0.218,0.154,0.199,0.526443869867106
ADA-USD-predict-ensamble-gakknn-MEN.csv,ADA-USD,2020-11-20T08:13:33Z,159,0.547,0.596,0.59,0.536,0.048,0.056,0.077,0.385,0.45,0.515,0.643,0.145,0.17,0.181,0.526371926804692
ADA-USD-predict-ensamble-gakknn-MD.csv,ADA-USD,2020-11-16T18:55:25Z,163,0.443,0.515,0.594,0.607,0.107,0.137,0.019,0.422,0.479,0.647,0.714,0.181,0.299,0.094,0.525808361480715
ADA-USD-predict-ensamble-gakknn-MH.csv,ADA-USD,2020-11-25T14:39:01Z,154,0.539,0.589,0.544,0.571,0.122,0.083,0.039,0.532,0.367,0.354,0.321,0.109,0.04,0.046,0.525702004268432
ADA-USD-predict-ensamble-gakknn-MFJ.csv,ADA-USD,2020-11-22T18:53:09Z,157,0.518,0.528,0.542,0.536,0.065,0.025,0.009,0.381,0.512,0.624,0.571,0.223,0.203,0.075,0.523644048102682
ADA-USD-predict-ensamble-gakknn-SBC.csv,ADA-USD,2020-12-05T11:24:08Z,144,0.517,0.528,0.542,0.536,0.102,0.025,0.009,0.341,0.309,0.285,0.214,0.218,0.082,0.099,0.523644048102682
ADA-USD-predict-ensamble-gakknn-UADAA.csv,ADA-USD,2020-12-26T23:09:08Z,123,0.575,0.633,0.574,0.536,0.101,0.109,0.055,0.546,0.552,0.56,0.571,0.07,0.018,0.016,0.522131875862148
ADA-USD-predict-ensamble-gakknn-MFH.csv,ADA-USD,2020-11-22T14:31:30Z,157,0.455,0.529,0.562,0.607,0.048,0.072,0.064,0.495,0.498,0.515,0.643,0.1,0.131,0.181,0.521250321090665
ADA-USD-predict-ensamble-gakknn-TB.csv,ADA-USD,2020-12-05T14:30:43Z,144,0.54,0.529,0.562,0.607,0.101,0.072,0.064,0.456,0.429,0.447,0.571,0.096,0.128,0.176,0.521250321090665
ADA-USD-predict-ensamble-gakknn-MICA.csv,ADA-USD,2020-11-26T13:29:00Z,153,0.506,0.566,0.546,0.607,0.053,0.071,0.087,0.59,0.573,0.592,0.571,0.103,0.039,0.029,0.520846998751959
ADA-USD-predict-ensamble-gakknn-SAB.csv,ADA-USD,2020-12-04T20:33:38Z,145,0.459,0.578,0.546,0.607,0.141,0.083,0.087,0.402,0.54,0.524,0.5,0.153,0.036,0.034,0.520632562642294
ADA-USD-predict-ensamble-gakknn-VC.csv,ADA-USD,2020-12-06T20:42:17Z,143,0.499,0.515,0.576,0.571,0.076,0.106,0.007,0.44,0.465,0.465,0.607,0.059,0.142,0.201,0.520011437540394
ADA-USD-predict-ensamble-gakknn-MCF.csv,ADA-USD,2020-11-16T17:08:08Z,163,0.474,0.554,0.546,0.607,0.076,0.063,0.087,0.434,0.633,0.664,0.714,0.134,0.073,0.072,0.519792122773972
ADA-USD-predict-ensamble-gakknn-VACD.csv,ADA-USD,2020-12-21T18:19:57Z,128,0.562,0.571,0.536,0.571,0.077,0.071,0.051,0.504,0.583,0.518,0.536,0.115,0.115,0.025,0.518015231552373
ADA-USD-predict-ensamble-gakknn-MIGA.csv,ADA-USD,2020-11-28T11:39:23Z,151,0.569,0.602,0.546,0.607,0.096,0.115,0.087,0.496,0.54,0.56,0.571,0.065,0.036,0.016,0.517773976079545
ADA-USD-predict-ensamble-gakknn-PB.csv,ADA-USD,2020-12-03T09:55:59Z,146,0.455,0.526,0.592,0.571,0.068,0.117,0.029,0.46,0.359,0.342,0.393,0.075,0.059,0.073,0.517227100651446
ADA-USD-predict-ensamble-gakknn-MEB.csv,ADA-USD,2020-11-17T15:32:06Z,162,0.534,0.535,0.533,0.519,0.068,0.015,0.021,0.487,0.398,0.404,0.519,0.151,0.115,0.161,0.51653465187254
ADA-USD-predict-ensamble-gakknn-MIC.csv,ADA-USD,2020-11-26T11:40:52Z,153,0.524,0.55,0.574,0.536,0.079,0.058,0.055,0.525,0.469,0.488,0.429,0.097,0.069,0.085,0.514354044017103
ADA-USD-predict-ensamble-gakknn-NEC.csv,ADA-USD,2020-12-02T13:27:29Z,147,0.526,0.565,0.526,0.536,0.176,0.068,0.014,0.439,0.415,0.444,0.5,0.118,0.075,0.08,0.514306171338216
ADA-USD-predict-ensamble-gakknn-RBDAA.csv,ADA-USD,2020-12-24T08:42:18Z,125,0.525,0.565,0.526,0.536,0.104,0.068,0.014,0.453,0.417,0.34,0.357,0.174,0.135,0.024,0.514306171338216
ADA-USD-predict-ensamble-gakknn-VCC.csv,ADA-USD,2020-12-07T07:52:08Z,142,0.443,0.517,0.544,0.571,0.041,0.054,0.039,0.518,0.529,0.454,0.393,0.134,0.143,0.087,0.513436308593736
ADA-USD-predict-ensamble-gakknn-UA.csv,ADA-USD,2020-12-05T20:45:13Z,144,0.471,0.517,0.562,0.607,0.051,0.089,0.064,0.503,0.484,0.476,0.5,0.094,0.028,0.034,0.513124141951918
ADA-USD-predict-ensamble-gakknn-VDN.csv,ADA-USD,2020-12-07T19:07:26Z,142,0.515,0.517,0.579,0.643,0.157,0.125,0.09,0.401,0.534,0.569,0.75,0.074,0.191,0.257,0.512942181087277
ADA-USD-predict-ensamble-gakknn-MAABBAADB.csv,ADA-USD,2020-12-30T20:18:16Z,119,0.501,0.504,0.56,0.571,0.079,0.097,0.016,0.479,0.564,0.578,0.607,0.081,0.038,0.042,0.51077043831354
ADA-USD-predict-ensamble-gakknn-MFC.csv,ADA-USD,2020-11-20T21:23:36Z,159,0.539,0.504,0.56,0.571,0.143,0.097,0.016,0.49,0.466,0.467,0.321,0.197,0.146,0.206,0.51077043831354
ADA-USD-predict-ensamble-gakknn-UADAB.csv,ADA-USD,2020-12-27T09:28:31Z,122,0.51,0.527,0.558,0.536,0.064,0.059,0.032,0.462,0.563,0.576,0.571,0.082,0.024,0.007,0.509948730515256
ADA-USD-predict-glmLDG-ensamble.csv,ADA-USD,2020-11-04T08:21:26Z,175,0.534,0.527,0.558,0.536,0.093,0.059,0.032,0.469,0.463,0.533,0.357,0.195,0.215,0.249,0.509948730515256
ADA-USD-predict-ensamble-gakknn-MFE.csv,ADA-USD,2020-11-21T18:16:41Z,158,0.489,0.531,0.583,0.714,0.102,0.159,0.186,0.448,0.424,0.494,0.536,0.132,0.127,0.059,0.507925519388717
ADA-USD-predict-ensamble-gakknn-MEC.csv,ADA-USD,2020-11-17T16:26:36Z,162,0.525,0.537,0.537,0.607,0.13,0.07,0.099,0.421,0.464,0.5,0.5,0.119,0.062,0,0.506882087913793
ADA-USD-predict-ensamble-gakknn-MAABDAC.csv,ADA-USD,2020-12-29T09:52:52Z,120,0.574,0.601,0.526,0.536,0.105,0.13,0.014,0.553,0.593,0.479,0.571,0.316,0.218,0.13,0.506082256898549
ADA-USD-predict-ensamble-gakknn-MDD.csv,ADA-USD,2020-11-17T09:29:11Z,162,0.498,0.505,0.526,0.536,0.083,0.037,0.014,0.418,0.465,0.573,0.5,0.232,0.2,0.103,0.505727286924661
ADA-USD-predict-kknnLDQ-ensamble.csv,ADA-USD,2020-11-10T16:41:23Z,169,0.506,0.505,0.526,0.536,0.105,0.037,0.014,0.451,0.493,0.508,0.5,0.177,0.027,0.011,0.505727286924661
ADA-USD-predict-kknnLDJI-ensamble.csv,ADA-USD,2020-11-09T19:15:37Z,170,0.469,0.571,0.607,0.536,0.111,0.094,0.1,0.406,0.49,0.485,0.357,0.105,0.128,0.181,0.504914718842658
ADA-USD-predict-kknnLDDC-ensamble.csv,ADA-USD,2020-11-06T17:26:23Z,173,0.526,0.491,0.576,0.571,0.162,0.147,0.007,0.465,0.434,0.49,0.464,0.092,0.101,0.037,0.504077026077346
ADA-USD-predict-ensamble-gakknn-MEE.csv,ADA-USD,2020-11-17T18:16:06Z,162,0.549,0.518,0.528,0.571,0.086,0.047,0.062,0.441,0.464,0.517,0.679,0.147,0.186,0.229,0.503895825972078
ADA-USD-predict-ensamble-gakknn-NBB.csv,ADA-USD,2020-12-01T14:04:13Z,148,0.488,0.492,0.578,0.607,0.132,0.151,0.042,0.437,0.437,0.46,0.5,0.033,0.056,0.057,0.503573525522231
ADA-USD-predict-ensamble-gakknn-MEH.csv,ADA-USD,2020-11-19T10:05:10Z,160,0.562,0.555,0.529,0.607,0.1,0.09,0.11,0.464,0.546,0.586,0.786,0.1,0.211,0.282,0.501160221149682
ADA-USD-predict-ensamble-gakknn-SAC.csv,ADA-USD,2020-12-05T09:13:36Z,144,0.585,0.591,0.529,0.607,0.08,0.132,0.11,0.468,0.443,0.379,0.5,0.11,0.164,0.171,0.499184641963599
ADA-USD-predict-ensamble-gakknn-UADBD.csv,ADA-USD,2020-12-27T16:34:54Z,122,0.533,0.53,0.51,0.536,0.044,0.044,0.037,0.541,0.495,0.528,0.571,0.115,0.072,0.062,0.498840965719243
ADA-USD-predict-ensamble-gakknn-QAD.csv,ADA-USD,2020-12-03T20:39:27Z,146,0.466,0.507,0.546,0.607,0.091,0.091,0.087,0.537,0.499,0.499,0.643,0.128,0.144,0.204,0.498349090067229
ADA-USD-predict-ensamble-gakknn-UADBB.csv,ADA-USD,2020-12-27T15:01:25Z,122,0.509,0.507,0.546,0.607,0.104,0.091,0.087,0.473,0.585,0.556,0.5,0.096,0.075,0.08,0.498349090067229
ADA-USD-predict-ensamble-gakknn-VDB.csv,ADA-USD,2020-12-07T10:17:56Z,142,0.566,0.54,0.524,0.5,0.074,0.036,0.034,0.54,0.504,0.506,0.464,0.071,0.042,0.059,0.497743101539101
ADA-USD-predict-ensamble-gakknn-OB.csv,ADA-USD,2020-12-02T18:03:12Z,147,0.441,0.528,0.524,0.5,0.13,0.025,0.034,0.501,0.402,0.335,0.25,0.097,0.144,0.12,0.497554738603798
ADA-USD-predict-ensamble-gakknn-PABA.csv,ADA-USD,2020-12-03T13:52:10Z,146,0.543,0.528,0.524,0.5,0.109,0.025,0.034,0.47,0.404,0.374,0.393,0.073,0.056,0.027,0.497554738603798
ADA-USD-predict-ensamble-gakknn-VDG.csv,ADA-USD,2020-12-07T14:52:34Z,142,0.538,0.528,0.524,0.5,0.084,0.025,0.034,0.512,0.337,0.309,0.393,0.139,0.096,0.118,0.497554738603798
ADA-USD-predict-kknnLDJH-ensamble.csv,ADA-USD,2020-11-09T17:50:22Z,170,0.525,0.528,0.524,0.5,0.097,0.025,0.034,0.515,0.585,0.574,0.536,0.133,0.043,0.055,0.497554738603798
ADA-USD-predict-ensamble-gakknn-SBA.csv,ADA-USD,2020-12-05T09:16:01Z,144,0.47,0.507,0.51,0.536,0.076,0.027,0.037,0.434,0.637,0.599,0.714,0.173,0.133,0.163,0.496982670116396
ADA-USD-predict-ensamble-gakknn-PBA.csv,ADA-USD,2020-12-03T09:58:27Z,146,0.523,0.542,0.51,0.536,0.05,0.062,0.037,0.462,0.492,0.47,0.714,0.11,0.247,0.345,0.496939576105064
ADA-USD-predict-ensamble-gakknn-QC.csv,ADA-USD,2020-12-04T10:24:32Z,145,0.505,0.529,0.508,0.5,0.062,0.037,0.011,0.547,0.565,0.526,0.536,0.176,0.068,0.014,0.4963099678456
ADA-USD-predict-ensamble-gakknn-VBA.csv,ADA-USD,2020-12-06T17:50:18Z,143,0.551,0.529,0.508,0.5,0.095,0.037,0.011,0.512,0.567,0.529,0.607,0.105,0.102,0.11,0.4963099678456
ADA-USD-predict-ensamble-gakknn-VDD.csv,ADA-USD,2020-12-07T12:24:01Z,142,0.6,0.551,0.54,0.5,0.12,0.044,0.057,0.462,0.541,0.597,0.679,0.092,0.127,0.115,0.496288102149069
ADA-USD-predict-ensamble-gakknn-MIDD.csv,ADA-USD,2020-11-27T13:40:48Z,152,0.52,0.592,0.531,0.643,0.117,0.154,0.158,0.562,0.714,0.678,0.679,0.184,0.062,0.001,0.49450767029361
ADA-USD-predict-ensamble-gakknn-MAABBAA.csv,ADA-USD,2020-12-29T17:46:22Z,120,0.492,0.573,0.556,0.5,0.094,0.064,0.08,0.462,0.516,0.471,0.393,0.083,0.111,0.11,0.494273735355851
ADA-USD-predict-ensamble-gakknn-NA.csv,ADA-USD,2020-11-29T21:34:18Z,150,0.473,0.556,0.531,0.643,0.104,0.12,0.158,0.482,0.631,0.607,0.536,0.195,0.082,0.1,0.494074526905987
ADA-USD-predict-ensamble-gakknn-NCC.csv,ADA-USD,2020-12-01T20:41:57Z,148,0.488,0.561,0.556,0.5,0.099,0.057,0.08,0.451,0.437,0.406,0.393,0.076,0.056,0.019,0.492935529573593
ADA-USD-predict-ensamble-gakknn-RBD.csv,ADA-USD,2020-12-24T08:42:05Z,125,0.538,0.561,0.556,0.5,0.07,0.057,0.08,0.536,0.573,0.503,0.393,0.102,0.164,0.156,0.492935529573593
ADA-USD-predict-ensamble-gakknn-MFB.csv,ADA-USD,2020-11-20T18:41:57Z,159,0.533,0.545,0.531,0.643,0.141,0.114,0.158,0.551,0.659,0.739,0.607,0.22,0.191,0.187,0.492715722156815
ADA-USD-predict-ensamble-gakknn-UAB.csv,ADA-USD,2020-12-05T20:44:41Z,144,0.554,0.486,0.544,0.571,0.095,0.104,0.038,0.46,0.472,0.541,0.393,0.114,0.191,0.21,0.491548755837835
ADA-USD-predict-ensamble-gakknn-MAABD.csv,ADA-USD,2020-12-28T20:32:22Z,121,0.495,0.576,0.524,0.5,0.121,0.092,0.034,0.555,0.54,0.506,0.464,0.089,0.072,0.059,0.491046554896015
ADA-USD-predict-kknnLDAE-ensamble.csv,ADA-USD,2020-11-03T14:16:45Z,176,0.565,0.576,0.524,0.5,0.112,0.092,0.034,0.432,0.421,0.435,0.321,0.125,0.116,0.16,0.491046554896015
ADA-USD-predict-ensamble-gakknn-VDC.csv,ADA-USD,2020-12-07T12:24:22Z,142,0.582,0.553,0.508,0.5,0.11,0.078,0.011,0.493,0.496,0.529,0.607,0.077,0.097,0.11,0.490958316795048
ADA-USD-predict-ensamble-gakknn-RBDA.csv,ADA-USD,2020-12-24T08:43:33Z,125,0.5,0.531,0.512,0.571,0.053,0.069,0.085,0.474,0.467,0.415,0.25,0.092,0.188,0.234,0.490195065568933
ADA-USD-predict-ensamble-gakknn-MAD.csv,ADA-USD,2020-11-14T22:11:56Z,165,0.527,0.495,0.51,0.536,0.053,0.037,0.037,0.51,0.604,0.674,0.929,0.064,0.282,0.36,0.490187642257371
ADA-USD-predict-ensamble-gakknn-UADAC.csv,ADA-USD,2020-12-27T09:34:55Z,122,0.561,0.572,0.573,0.5,0.061,0.073,0.103,0.534,0.541,0.526,0.536,0.084,0.028,0.014,0.489266127950087
ADA-USD-predict-ensamble-gakknn-VDIBCFE.csv,ADA-USD,2020-12-25T20:15:06Z,124,0.431,0.508,0.529,0.607,0.091,0.086,0.11,0.473,0.422,0.437,0.357,0.079,0.083,0.112,0.48902573886018
ADA-USD-predict-ensamble-gakknn-MAAA.csv,ADA-USD,2020-12-28T11:26:44Z,121,0.515,0.52,0.512,0.571,0.159,0.062,0.085,0.47,0.46,0.458,0.464,0.09,0.007,0.009,0.488992592599426
ADA-USD-predict-ensamble-gakknn-MIHB.csv,ADA-USD,2020-11-28T21:52:35Z,151,0.492,0.52,0.512,0.571,0.1,0.062,0.085,0.56,0.62,0.698,0.75,0.072,0.145,0.074,0.488992592599426
ADA-USD-predict-ensamble-gakknn-MAABDAF.csv,ADA-USD,2020-12-29T14:05:41Z,120,0.51,0.588,0.524,0.5,0.151,0.112,0.034,0.387,0.418,0.377,0.464,0.113,0.112,0.123,0.48854169336826
